migration_id,old_path,new_path,source_commit,source_sha256,target_sha256,content_change
P2-CODE-IA-01,phases/p2-gsjso/scripts/degradation_curve_v3.py,scripts/experiments/degradation_curve/degradation_curve_v3.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,a2bab0bcc0d84f03c9cf5c17a261786e82ddc76f3e01ae582df9f34376a20826,83a4c4b7e7444f44082202880c077f4b26f5556c1a583bdeae28fdb119e767dc,current_paths_imports_and_execution_contract
P2-CODE-IA-01,phases/p2-gsjso/scripts/degradation_curve_v3_qa.py,scripts/experiments/degradation_curve/degradation_curve_v3_qa.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,45e4c3855d425257f52f761ff164284a3470606c3eeefb2070a1b19dacaf410c,f5036633e139b5bdff02338002c2774f5be35b35278c60fd3e84aa92331c016e,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/degradation_curve_v3_recovery.py,scripts/experiments/degradation_curve/degradation_curve_v3_recovery.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,e14d678822a1d81463a90e2c10319abbeb3609b572a15c0b3c60af7666047031,e14d678822a1d81463a90e2c10319abbeb3609b572a15c0b3c60af7666047031,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/run_degradation_curve_20260721.sh,scripts/experiments/degradation_curve/run_degradation_curve_20260721.sh,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,4d6a0a3d2f422d106d52c78e80ad502d1cbe424889549b125e41c9a801c94490,2df431a770710aa5096abd06c6d75ef72fb0b29175380692d5042f2b525ebb54,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/e5_c001_s3b0_alpha.py,scripts/experiments/e5_c001_s3b0/e5_c001_s3b0_alpha.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,43dc43501d73ebb7cde8d25f456b3ef5a5c72656b3f10d74b74de5f3f74209d4,15250c980246c6b474fe7c29638a65ca982e07c39dee882e7ed0ff21273601b8,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/e5_c001_s3b0_common.py,scripts/experiments/e5_c001_s3b0/e5_c001_s3b0_common.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,f778cfbae8cf90fe69e5dbd984f5370edeb83ec51cad2b1a3c2c1c513870e103,f778cfbae8cf90fe69e5dbd984f5370edeb83ec51cad2b1a3c2c1c513870e103,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/e5_c001_s3b0_gate.py,scripts/experiments/e5_c001_s3b0/e5_c001_s3b0_gate.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,f4a69b46e9f7113b3559b864b6cebe0ebfa365665ea45230b33a347a2bdc3f8f,0499fd5f7cd37240f4b9e9c07bf03d0574fc76ef3d3accea1b306d2fe353a61e,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/e5_c001_s3b0_hsweep.py,scripts/experiments/e5_c001_s3b0/e5_c001_s3b0_hsweep.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,0cab33aed2e8c36090c056ff4a659b39260648b3780511b16612e2fda31ea184,0b5ba6e2e05ae14767a062154953d304c4b55dc4af8e9ba7ab0dc6ca77797bbb,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/e5_c001_s3b0_mono_reliability.py,scripts/experiments/e5_c001_s3b0/e5_c001_s3b0_mono_reliability.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,9338868d8922bba2c79ffd911dc45d74c7de45f988973b513291781fe86fc85b,3a9125ff5159a936a43725c405956f6843eeaeecc1f59f57bb3a73f4c8d9fc65,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/e5_c001_s3b0_seed.py,scripts/experiments/e5_c001_s3b0/e5_c001_s3b0_seed.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,907c39fe90c88695a6d6c09fa2202c455ac110c6ef906a2b3fd23deedfd93c6c,4aea60b778a4f02a6f693dfeee52243b94cae75bfade0cda54110e8414cf5e01,current_paths_and_imports
