run_name,arm,replicate,building_id,run_1_has_lod22,repeat_has_lod22_values,repeat_flip,run_1_status,run_1_reason,run_1_rf_rmse_lod22,run_1_rf_roof_planes
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4907184,True,True;True;True,False,failure,val3dity_invalid,1.154652,43
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4907185,True,True;True;True,False,success,success,5.094716,16
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4907186,True,True;True;True,False,success,success,3.305059,4
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4907188,True,True;True;True,False,failure,val3dity_invalid,0.384272,2
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4907194,False,False;False;False,False,failure,pointcloud_unusable_no_planes,,0
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4907195,True,True;True;True,False,success,success,2.125094,6
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4907198,True,True;True;True,False,success,success,3.834062,14
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4907199,False,False;False;False,False,failure,pointcloud_unusable_no_planes,,0
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4907202,True,True;True;True,False,failure,val3dity_invalid,35.565422,1
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4908168,True,True;True;True,False,success,success,0.012238,1
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4908178,False,False;False;False,False,failure,pointcloud_unusable_no_planes,,0
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_4908179,False,False;False;False,False,failure,pointcloud_unusable_no_planes,,0
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_60098,True,True;True;True,False,success,success,15.222431,2
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_8568391,False,False;False;False,False,failure,pointcloud_unusable_no_points,,0
gs_e5_C001_acmp_r1,acmp,r1,DEBY_LOD2_8568392,False,False;False;False,False,failure,pointcloud_unusable_no_points,,0
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_108247349,False,False;False;False,False,failure,pointcloud_unusable_no_points,,0
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_108247350,False,False;False;False,False,failure,pointcloud_unusable_no_points,,0
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_108247351,False,False;False;False,False,failure,pointcloud_unusable_no_planes,,0
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4907184,True,True;True;True,False,success,success,1.236249,40
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4907185,True,True;True;True,False,success,success,2.282899,11
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4907186,True,True;True;True,False,success,success,2.357641,2
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4907188,True,True;True;True,False,failure,val3dity_invalid,5.245536,2
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4907194,True,True;True;True,False,failure,val3dity_invalid,7.867032,1
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4907195,True,True;True;True,False,success,success,4.496936,5
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4907198,True,True;True;True,False,success,success,8.531570,13
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4907199,True,True;True;True,False,failure,val3dity_invalid,10.358346,2
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4907202,True,True;True;True,False,success,success,0.457761,3
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4908168,False,False;False;False,False,failure,pointcloud_unusable_no_points,,0
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4908178,True,True;True;True,False,failure,val3dity_invalid,15.298449,3
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_4908179,False,False;False;False,False,failure,pointcloud_unusable_no_points,,0
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_60098,True,True;True;True,False,success,success,0.947106,3
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_8568391,False,False;False;False,False,failure,pointcloud_unusable_no_planes,,0
gs_e5_C001_acmp_r2,acmp,r2,DEBY_LOD2_8568392,False,False;False;False,False,failure,pointcloud_unusable_no_points,,0
