building_id,group_id,split,method_id,run_id,operation_id,criterion_version,reference_provenance,component_id,operation_unit_id,G0_generated,G1_schema_semantic,G1_check_class,G1_failure_reasons,geometry_ring_diagnostic,geometry_ring_diagnostic_class,G2_geometry_topology_valid,G2_null_reason,G3_roof_structure_acceptable,G4_geometric_accuracy_acceptable,PASS_usable,threshold_null_reason,attempt_count,retry_count,runtime_seconds,peak_memory_bytes,peak_memory_unavailable_reason,input_point_count,roofer_input_point_count,output_bytes,reference_cell_count,vertically_scored_cell_count,reference_vertical_coverage,height_error_signed_mean_m,height_error_signed_median_m,height_error_mae_m,RMSZ_m,RMSXY_m,surface_distance_rmse_m,surface_distance_p95_m,normal_angular_error_median_deg,normal_angular_error_p95_deg,failure_reasons
DEBY_LOD2_4907183,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,,,False,,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,NO_EXECUTED_CITYJSON_OUTPUT,,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,0,0,,,NO_ROOFER_EXECUTION,,,0,14,0,,,,,,,,,,,UNASSOCIATED_CONDITION_COMPONENT
DEBY_LOD2_4907196,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,48,48,1.0,0.8164062499999858,-0.6880499999999756,2.396652083333341,5.444470262473502,0.0,5.444470262473495,18.457589999999946,37.55534334196261,40.987662207587185,
DEBY_LOD2_4907196,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,48,48,1.0,1.5044062499999598,-5.000000004429239e-05,2.2369937499999963,5.589183790050033,0.0,5.589183790050042,19.145589999999935,37.55534334196261,40.987662207587185,
DEBY_LOD2_4907201,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,38,38,1.0,-0.035844736842121666,0.11184999999994716,0.5978447368420976,0.7015939035697966,0.0,0.7015939035697951,1.1688949999999976,21.252936591549027,24.01948471869248,
DEBY_LOD2_4907201,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,38,38,1.0,0.6521552631578486,0.7998499999999353,0.823502631578917,0.95721243599919,0.0,0.9572124359991921,1.5940849999999158,21.252936591549027,24.01948471869248,
DEBY_LOD2_4907205,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,24,24,1.0,12.705129166666646,12.721499999999992,12.705129166666646,12.70539276204857,0.0,12.705392762048568,12.74355500000001,1.608087909670512,4.032810065458002,
DEBY_LOD2_4907205,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,24,24,1.0,13.393129166666645,13.40949999999998,13.393129166666645,13.393379221512747,0.0,13.393379221512738,13.431554999999998,1.608087909670512,4.032810065458002,
DEBY_LOD2_4907206,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,68,68,1.0,-0.9529058823529594,-0.9147500000000264,1.1541852941176538,1.4362011948396585,0.0,1.4362011948396693,2.617750000000035,30.727283005589623,33.17800361700082,
DEBY_LOD2_4907206,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,68,68,1.0,-0.26490588235297624,-0.22675000000009504,0.9509088235294347,1.1067155813221492,0.0,1.1067155813221505,1.929750000000047,30.727283005589623,33.17800361700082,
DEBY_LOD2_4907509,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,55,55,1.0,8.193523636363619,8.489399999999932,8.193523636363619,8.297261541474757,0.0,8.297261541474754,9.81922999999997,23.11521954893931,28.783084015839957,
DEBY_LOD2_4907509,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_987366f441a0ea7f704d,C2_MVS|C2_MVS_COMP_987366f441a0ea7f704d,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,8565,25353,3215,55,55,1.0,5.886523636363602,6.182399999999916,5.886523636363602,6.030081262259582,0.0,6.030081262259579,7.512229999999954,23.11521954893931,28.783084015839957,
DEBY_LOD2_4907510,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,6,6,1.0,8.517566666666653,8.525849999999991,8.517566666666653,8.517849848993569,0.0,8.517849848993569,8.600250000000017,17.132835709437977,20.86231204988856,
DEBY_LOD2_4907510,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_987366f441a0ea7f704d,C2_MVS|C2_MVS_COMP_987366f441a0ea7f704d,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,8565,25353,3215,6,6,1.0,6.210566666666637,6.218849999999975,6.210566666666637,6.210955035258236,0.0,6.210955035258236,6.2932500000000005,17.132835709437977,20.86231204988856,
DEBY_LOD2_4907514,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,23,23,1.0,-3.704308695652186,-3.866700000000037,3.7891000000000217,3.856199357161665,0.0,3.8561993571616693,4.575990000000047,21.99044574179233,24.700355904370834,
DEBY_LOD2_4907514,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_987366f441a0ea7f704d,C2_MVS|C2_MVS_COMP_987366f441a0ea7f704d,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,8565,25353,3215,23,23,1.0,-6.011308695652212,-6.1737000000000535,6.011308695652212,6.106079167838679,0.0,6.106079167838679,6.8829900000000634,21.99044574179233,24.700355904370834,
DEBY_LOD2_4907515,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,46,46,1.0,-1.194010869565229,-0.303449999999998,1.368041304347833,2.1760131573791024,0.0,2.1760131573791104,4.496249999999975,15.320292300851715,23.041945894830913,
DEBY_LOD2_4907515,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_987366f441a0ea7f704d,C2_MVS|C2_MVS_COMP_987366f441a0ea7f704d,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,8565,25353,3215,46,46,1.0,-3.5010108695652407,-2.6104500000000144,3.5010108695652407,3.9454338688236907,0.0,3.945433868823695,6.803249999999991,15.320292300851715,23.041945894830913,
DEBY_LOD2_4907516,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,25,25,1.0,2.0523079999999756,2.147100000000023,2.0523079999999756,2.0712882940817026,0.0,2.0712882940816995,2.3897799999999734,7.323607779271357,11.886555019569203,
DEBY_LOD2_4907516,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_987366f441a0ea7f704d,C2_MVS|C2_MVS_COMP_987366f441a0ea7f704d,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,8565,25353,3215,25,25,1.0,-0.25469200000005005,-0.15989999999999327,0.28434800000002725,0.3783319775012707,0.0,0.37833197750126774,0.8114000000000258,7.323607779271357,11.886555019569203,
DEBY_LOD2_4907517,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,20,20,1.0,2.0320449999999655,2.0204500000000394,2.0320449999999655,2.0413482222540686,0.0,2.0413482222540713,2.2690249999999255,5.775526723257758,12.075079716996775,
DEBY_LOD2_4907517,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_987366f441a0ea7f704d,C2_MVS|C2_MVS_COMP_987366f441a0ea7f704d,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,8565,25353,3215,20,20,1.0,-0.2749550000000511,-0.2865500000000907,0.27918500000004653,0.33689157677215154,0.0,0.33689157677214987,0.5167599999999994,5.775526723257758,12.075079716996775,
DEBY_LOD2_4908353,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,63,63,1.0,5.809971428571401,5.786799999999971,5.809971428571401,5.812480902416116,0.0,5.81248090241613,6.1043900000000235,8.49579263103384,14.536616731690934,
DEBY_LOD2_4908353,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_987366f441a0ea7f704d,C2_MVS|C2_MVS_COMP_987366f441a0ea7f704d,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,8565,25353,3215,63,63,1.0,3.5029714285714117,3.4797999999999547,3.5029714285714117,3.5071320290978063,0.0,3.5071320290977934,3.797390000000007,8.49579263103384,14.536616731690934,
DEBY_LOD2_4959314,GROUP_a47a79580ecbedd1,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,66,66,1.0,8.614936363636334,8.621949999999913,8.614936363636334,8.61571797052197,0.0,8.615717970521976,8.76237500000002,3.7320871018372057,6.814579492439116,
DEBY_LOD2_4959314,GROUP_a47a79580ecbedd1,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_a2e596f19e5dec9c1ef3,C2_MVS|C2_MVS_COMP_a2e596f19e5dec9c1ef3,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,1097,7215,2826,66,66,1.0,2.0659363636363657,2.0729499999999916,2.0659363636363657,2.0691932381164104,0.0,2.069193238116405,2.213375000000042,3.7320871018372057,6.814579492439116,
