building_id,evaluation_scope,priority_group,priority_rank,footprint_area_m2,small_lt50_candidate,texture_low_gradient_fraction,texture_grad_p10,texture_valid,texture_view,texture_source,texture_projection_reference_height_used,sfm_point_count,dense_point_count,point_count_source,dense_assembled,dense_outcome_source,mast3r_correspondence_count,mast3r_reciprocal_raw_count,mast3r_border_count,mast3r_status,mast3r_view_a,mast3r_view_b,mast3r_crop_a_xyxy,mast3r_crop_b_xyxy,mast3r_model_revision,mast3r_model_sha256,mast3r_result_source,outline_inframe_frac_max,outline_inframe_frac_median,outline_valid_pixel_count_max,outline_valid_pixel_count_median,representative_view_count,representative_views_json,projection_reference_height_m,projection_reference_height_used,projection_reference_source,projection_status,crs,learning_runs_started,new_inference_type
DEBY_LOD2_4907000,evaluation_178,evaluation_remainder,98,198.246000,false,0.705000,0.003900,valid,DJI_20241217101335_0020_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,14,11,complete,DJI_20241217090821_0013_D.JPG,DJI_20241217094953_0023_D.JPG,1021;792;5037;3804,775;538;1031;730,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,116,116.000000,3,"[{""name"":""DJI_20241217090821_0013_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":59.294646},{""name"":""DJI_20241217094953_0023_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":86.983838},{""name"":""DJI_20241217103613_0076_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":83.912795}]",529.514000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907011,evaluation_178,evaluation_remainder,99,194.988000,false,0.733000,0.002000,valid,DJI_20241217102933_0012_D.JPG,docs/lowtex_v5.csv,true,1,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,749,671,complete,DJI_20241217101546_0010_D.JPG,DJI_20241217095149_0081_D.JPG,5004;648;5276;852,1166;1173;1422;1365,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,114,114.000000,3,"[{""name"":""DJI_20241217101546_0010_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":114,""zenith_deg"":86.21002},{""name"":""DJI_20241217095149_0081_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":114,""zenith_deg"":86.740373},{""name"":""DJI_20241217102933_0012_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":114,""zenith_deg"":85.195429}]",530.058000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907017,evaluation_178,evaluation_remainder,100,287.672000,false,0.625000,0.002000,valid,DJI_20241217101335_0020_D.JPG,docs/lowtex_v5.csv,true,1,53,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,22,21,complete,DJI_20241217101335_0020_D.JPG,DJI_20241217095017_0035_D.JPG,1801;1030;3785;2518,994;31;1330;283,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,144,144.000000,3,"[{""name"":""DJI_20241217101335_0020_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":144,""zenith_deg"":87.100562},{""name"":""DJI_20241217095017_0035_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":144,""zenith_deg"":87.301726},{""name"":""DJI_20241217101552_0013_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":144,""zenith_deg"":86.20942}]",534.018000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907018,evaluation_178,evaluation_remainder,101,257.297000,false,0.846000,0.002800,valid,DJI_20241217101335_0020_D.JPG,docs/lowtex_v5.csv,true,193,20738,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,89,75,complete,DJI_20241217090927_0046_D.JPG,DJI_20241217095013_0033_D.JPG,0;114;4064;3162,1136;43;1392;235,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,134,134.000000,3,"[{""name"":""DJI_20241217090927_0046_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":134,""zenith_deg"":60.493379},{""name"":""DJI_20241217095013_0033_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":134,""zenith_deg"":87.57166},{""name"":""DJI_20241217103613_0076_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":134,""zenith_deg"":84.268142}]",536.293000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907020,evaluation_178,evaluation_remainder,102,330.555000,false,0.518000,0.004400,valid,DJI_20241217101357_0031_D.JPG,docs/lowtex_v5.csv,true,93,20614,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,52,41,complete,DJI_20241217090815_0010_D.JPG,DJI_20241217101357_0031_D.JPG,3008;254;5280;1958,3113;649;3561;985,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,158,158.000000,3,"[{""name"":""DJI_20241217090815_0010_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":158,""zenith_deg"":31.921982},{""name"":""DJI_20241217101357_0031_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":158,""zenith_deg"":86.573786},{""name"":""DJI_20241217090817_0011_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":158,""zenith_deg"":30.418181}]",532.057000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907023,evaluation_178,evaluation_remainder,103,181.232000,false,0.338000,0.007100,valid,DJI_20241217101311_0008_D.JPG,docs/lowtex_v5.csv,true,103,18768,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,51,20,complete,DJI_20241217090937_0051_D.JPG,DJI_20241217101546_0010_D.JPG,236;969;3964;3765,4918;673;5270;937,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,109,109.000000,3,"[{""name"":""DJI_20241217090937_0051_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":109,""zenith_deg"":60.081501},{""name"":""DJI_20241217101546_0010_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":109,""zenith_deg"":85.446332},{""name"":""DJI_20241217084813_0170_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":109,""zenith_deg"":29.758146}]",534.420500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907024,evaluation_178,evaluation_remainder,104,289.031000,false,0.806000,0.002000,valid,DJI_20241217102531_0018_D.JPG,docs/lowtex_v5.csv,true,65,20800,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,9,6,complete,DJI_20241217090821_0013_D.JPG,DJI_20241217101317_0011_D.JPG,3264;562;5280;2074,4562;173;5074;557,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,144,144.000000,3,"[{""name"":""DJI_20241217090821_0013_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":144,""zenith_deg"":32.411555},{""name"":""DJI_20241217101317_0011_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":144,""zenith_deg"":86.205534},{""name"":""DJI_20241217090823_0014_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":144,""zenith_deg"":31.649375}]",532.299000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907025,evaluation_178,evaluation_remainder,105,468.750000,false,0.604000,0.002800,valid,DJI_20241217102531_0018_D.JPG,docs/lowtex_v5.csv,true,907,85743,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,175,1157,1118,complete,DJI_20241217084811_0169_D.JPG,DJI_20241217095053_0053_D.JPG,526;0;2782;1692,1431;2096;1831;2396,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,202,202.000000,3,"[{""name"":""DJI_20241217084811_0169_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":202,""zenith_deg"":25.764731},{""name"":""DJI_20241217095053_0053_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":202,""zenith_deg"":85.978756},{""name"":""DJI_20241217084815_0171_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":202,""zenith_deg"":26.040099}]",532.328000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907026,evaluation_178,evaluation_remainder,106,132.693000,false,0.428000,0.005900,valid,DJI_20241217102531_0018_D.JPG,docs/lowtex_v5.csv,true,29,3170,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,7,5,complete,DJI_20241217090925_0045_D.JPG,DJI_20241217103543_0061_D.JPG,802;411;4594;3255,2912;726;5152;2406,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,94,94.000000,3,"[{""name"":""DJI_20241217090925_0045_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":94,""zenith_deg"":61.231782},{""name"":""DJI_20241217103543_0061_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":94,""zenith_deg"":83.949301},{""name"":""DJI_20241217090919_0042_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":94,""zenith_deg"":60.067303}]",534.937500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907028,evaluation_178,evaluation_remainder,107,199.660000,false,0.708000,0.002000,valid,DJI_20241217103501_0040_D.JPG,docs/lowtex_v5.csv,true,11,46,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,12,379,369,complete,DJI_20241217101530_0002_D.JPG,DJI_20241217095139_0076_D.JPG,4192;457;4512;697,1469;0;1805;252,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,115,115.000000,3,"[{""name"":""DJI_20241217101530_0002_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":115,""zenith_deg"":83.323347},{""name"":""DJI_20241217095139_0076_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":115,""zenith_deg"":85.965322},{""name"":""DJI_20241217084837_0182_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":115,""zenith_deg"":59.581853}]",532.814000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907035,evaluation_178,evaluation_remainder,108,325.258000,false,0.517000,0.004400,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,2,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,12,711,640,complete,DJI_20241217101530_0002_D.JPG,DJI_20241217095147_0080_D.JPG,3835;326;4107;530,352;1156;816;1504,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,158,158.000000,3,"[{""name"":""DJI_20241217101530_0002_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":158,""zenith_deg"":84.904881},{""name"":""DJI_20241217095147_0080_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":158,""zenith_deg"":86.429297},{""name"":""DJI_20241217103611_0075_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":158,""zenith_deg"":84.373501}]",533.177000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907156,evaluation_178,evaluation_remainder,109,295.441000,false,0.534000,0.004400,valid,DJI_20241217103611_0075_D.JPG,docs/lowtex_v5.csv,true,2,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,20,701,614,complete,DJI_20241217101530_0002_D.JPG,DJI_20241217095143_0078_D.JPG,3508;323;3828;563,402;1243;770;1519,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,150,150.000000,3,"[{""name"":""DJI_20241217101530_0002_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":150,""zenith_deg"":84.476399},{""name"":""DJI_20241217095143_0078_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":150,""zenith_deg"":85.861469},{""name"":""DJI_20241217103611_0075_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":150,""zenith_deg"":83.674262}]",532.537000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907164,evaluation_178,evaluation_remainder,110,322.770000,false,0.364000,0.004400,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,38,2486,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,3,1,complete,DJI_20241217084841_0184_D.JPG,DJI_20241217103547_0063_D.JPG,145;791;4001;3683,4101;1002;4661;1422,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,155,155.000000,3,"[{""name"":""DJI_20241217084841_0184_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":155,""zenith_deg"":61.645944},{""name"":""DJI_20241217103547_0063_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":155,""zenith_deg"":82.604695},{""name"":""DJI_20241217102937_0014_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":155,""zenith_deg"":81.639589}]",530.092000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907165,evaluation_178,evaluation_remainder,111,262.125000,false,0.523000,0.004400,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,32,1757,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,10,1392,1266,complete,DJI_20241217102939_0015_D.JPG,DJI_20241217103553_0066_D.JPG,1887;430;2383;802,4019;936;4371;1200,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,143,143.000000,3,"[{""name"":""DJI_20241217102939_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":143,""zenith_deg"":78.393084},{""name"":""DJI_20241217103553_0066_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":143,""zenith_deg"":80.481857},{""name"":""DJI_20241217102937_0014_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":143,""zenith_deg"":78.372357}]",524.945000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907166,evaluation_178,evaluation_remainder,112,160.195000,false,0.448000,0.005900,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,7,1021,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,17,13,complete,DJI_20241217084833_0180_D.JPG,DJI_20241217103547_0063_D.JPG,0;881;4016;3893,4527;1102;4879;1366,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,102,102.000000,3,"[{""name"":""DJI_20241217084833_0180_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":61.949435},{""name"":""DJI_20241217103547_0063_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":82.697301},{""name"":""DJI_20241217084839_0183_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":61.352915}]",529.730000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907168,evaluation_178,evaluation_remainder,113,207.379000,false,0.574000,0.005900,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,16,965,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,60,46,complete,DJI_20241217084827_0177_D.JPG,DJI_20241217101453_0037_D.JPG,67;860;4083;3872,3845;978;4181;1230,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,118,118.000000,3,"[{""name"":""DJI_20241217084827_0177_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":118,""zenith_deg"":61.86494},{""name"":""DJI_20241217101453_0037_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":118,""zenith_deg"":82.8781},{""name"":""DJI_20241217084831_0179_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":118,""zenith_deg"":61.377412}]",530.110000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907169,evaluation_178,evaluation_remainder,114,317.445000,false,0.647000,0.003900,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,19,423,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,44,41,complete,DJI_20241217100349_0029_D.JPG,DJI_20241217095147_0080_D.JPG,1413;1019;4565;3383,723;1155;1187;1503,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,162,162.000000,3,"[{""name"":""DJI_20241217100349_0029_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":162,""zenith_deg"":84.425355},{""name"":""DJI_20241217095147_0080_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":162,""zenith_deg"":86.17399},{""name"":""DJI_20241217102939_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":162,""zenith_deg"":83.632568}]",535.055000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907170,evaluation_178,evaluation_remainder,115,239.910000,false,0.593000,0.003900,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,29,880,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,74,55,complete,DJI_20241217090837_0021_D.JPG,DJI_20241217101544_0009_D.JPG,129;23;5201;3827,3755;281;4043;497,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,126,126.000000,3,"[{""name"":""DJI_20241217090837_0021_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":126,""zenith_deg"":60.535151},{""name"":""DJI_20241217101544_0009_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":126,""zenith_deg"":85.557839},{""name"":""DJI_20241217090843_0024_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":126,""zenith_deg"":60.495467}]",532.768000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907171,evaluation_178,evaluation_remainder,116,189.008000,false,0.583000,0.004400,valid,DJI_20241217101453_0037_D.JPG,docs/lowtex_v5.csv,true,24,594,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,66,41,complete,DJI_20241217090827_0016_D.JPG,DJI_20241217101546_0010_D.JPG,268;537;4604;3789,3840;597;4144;825,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,111,111.000000,3,"[{""name"":""DJI_20241217090827_0016_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":111,""zenith_deg"":61.417124},{""name"":""DJI_20241217101546_0010_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":111,""zenith_deg"":85.456357},{""name"":""DJI_20241217090829_0017_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":111,""zenith_deg"":60.167592}]",533.294000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907172,evaluation_178,evaluation_remainder,117,165.273000,false,0.564000,0.004400,valid,DJI_20241217101546_0010_D.JPG,docs/lowtex_v5.csv,true,6,257,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,153,135,complete,DJI_20241217084843_0185_D.JPG,DJI_20241217084801_0164_D.JPG,848;659;4800;3623,533;290;4837;3518,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,103,103.000000,3,"[{""name"":""DJI_20241217084843_0185_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":103,""zenith_deg"":60.142755},{""name"":""DJI_20241217084801_0164_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":103,""zenith_deg"":61.329892},{""name"":""DJI_20241217084841_0184_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":103,""zenith_deg"":58.11083}]",532.544000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907173,evaluation_178,evaluation_remainder,118,377.953000,false,0.553000,0.004400,valid,DJI_20241217101558_0016_D.JPG,docs/lowtex_v5.csv,true,1403,124338,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,89,83,complete,DJI_20241217084827_0177_D.JPG,DJI_20241217101600_0017_D.JPG,3056;459;5280;2127,4448;1211;4944;1583,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,172,172.000000,3,"[{""name"":""DJI_20241217084827_0177_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":172,""zenith_deg"":27.522073},{""name"":""DJI_20241217101600_0017_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":172,""zenith_deg"":84.928684},{""name"":""DJI_20241217084829_0178_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":172,""zenith_deg"":27.874407}]",532.735000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907175,evaluation_178,evaluation_remainder,119,413.891000,false,0.444000,0.003900,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,7,720,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,726,570,complete,DJI_20241217102939_0015_D.JPG,DJI_20241217103549_0064_D.JPG,1817;593;2889;1397,4420;1263;5140;1803,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,194,194.000000,3,"[{""name"":""DJI_20241217102939_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":194,""zenith_deg"":73.391807},{""name"":""DJI_20241217103549_0064_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":194,""zenith_deg"":78.818996},{""name"":""DJI_20241217084717_0142_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":194,""zenith_deg"":60.830794}]",523.161000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
