schema_version,condition_id,seed,checkpoint_step,checkpoint_sha256,iter,term,raw,weighted,share,roof_share
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6300,nrm,0.47418510913848877,0.016457313671708107,0.038093749243607304,0.046726674667417145
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6300,nc,0.1903499960899353,0.009517500177025795,0.022030160717716872,0.033466584896464036
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6300,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6300,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6300,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6400,pho,0.14592859148979187,0.14592859148979187,0.474839376922846,0.46491606205480007
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6400,dep,4.834039211273193,0.13535310328006744,0.4404276267586451,0.43851700441982544
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6400,nrm,0.3992811441421509,0.014271475374698639,0.04643818189094006,0.04555996433148711
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6400,nc,0.23537679016590118,0.011768839322030544,0.03829481442756879,0.05100696919388736
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6400,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6400,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6400,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6500,pho,0.15602770447731018,0.15602770447731018,0.2075933937334734,0.704467372007101
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6500,dep,18.480546951293945,0.5544164180755615,0.7376458312670946,0.19743811765778785
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6500,nrm,1.0467108488082886,0.03446756303310394,0.04585876852918122,0.06833270945762916
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6500,nc,0.13381539285182953,0.006690769921988249,0.008902006470250754,0.029761800877482068
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6500,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6500,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6500,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6600,pho,0.1659286618232727,0.1659286618232727,0.09001767029942744,0.5586784120643463
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6600,dep,50.640174865722656,1.6204856634140015,0.8791268643479825,0.3371109004525214
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6600,nrm,1.386009693145752,0.049674443900585175,0.026948796333407837,0.0725825536914564
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6600,nc,0.14402246475219727,0.007201123517006636,0.003906669019182302,0.031628133791675846
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6600,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6600,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6600,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6700,pho,0.14833486080169678,0.14833486080169678,0.6877583344211708,0.6706120185752471
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6700,dep,1.143971562385559,0.03889503702521324,0.18033782306555707,0.1460835737239088
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6700,nrm,0.36510735750198364,0.017104677855968475,0.07930627156321839,0.08718520138261994
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6700,nc,0.22688357532024384,0.011344178579747677,0.0525975709500537,0.09611920631822414
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6700,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6700,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6700,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6800,pho,0.19673839211463928,0.19673839211463928,0.723228220531263,0.764878674848966
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6800,dep,1.5481656789779663,0.05573396384716034,0.20488311947191204,0.08863332872973782
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6800,nrm,0.26763248443603516,0.01357244048267603,0.04989352547332248,0.08690312607839629
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6800,nc,0.11966588348150253,0.005983294453471899,0.021995134523502415,0.059584870342899894
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6800,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6800,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6800,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6900,pho,0.18122521042823792,0.18122521042823792,0.4774120281166703,0.26650028592866004
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6900,dep,4.178503513336182,0.15878312289714813,0.4182915420757283,0.6733217994051067
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6900,nrm,0.5796833634376526,0.02631748467683792,0.06932966834365369,0.03577428734738117
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6900,nc,0.2654670774936676,0.013273353688418865,0.034966761463947775,0.024403627318851987
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6900,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6900,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,6900,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7000,pho,0.1035463809967041,0.1035463809967041,0.19319674793678382,0.446132183772493
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7000,dep,9.87833309173584,0.3951333165168762,0.7372393995591814,0.4098233371271649
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7000,nrm,0.5103103518486023,0.03061862103641033,0.05712819659753789,0.10922698134819554
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7000,nc,0.13330112397670746,0.0066650561057031155,0.012435655906496949,0.034817497752146584
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7000,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7000,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7000,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7100,pho,0.14545069634914398,0.14545069634914398,0.48441019767198923,0.63920736442997
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7100,dep,2.8913726806640625,0.12143765389919281,0.4044369632230833,0.22362555402591106
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7100,nrm,0.39572423696517944,0.02231282740831375,0.07431082426403147,0.06355746467661591
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7100,nc,0.22124624252319336,0.011062311939895153,0.036842014840895984,0.07360961686750307
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7100,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7100,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7100,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7200,pho,0.12561751902103424,0.12561751902103424,0.09773431806404931,0.31124609029370126
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7200,dep,25.215877532958984,1.1094986200332642,0.8632242689317686,0.5881351686284964
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7200,nrm,0.6054219603538513,0.03449820354580879,0.026840670188843778,0.059311506789685074
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7200,nc,0.3136312961578369,0.015681564807891846,0.012200742815338285,0.04130723428811732
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7200,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7200,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7200,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7300,pho,0.11530821025371552,0.11530821025371552,0.08665925421493098,0.500821418635908
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7300,dep,25.448671340942383,1.170638918876648,0.8797872713626178,0.3647259270833916
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7300,nrm,0.5510851740837097,0.03802487626671791,0.028577387608725142,0.1227599582434188
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7300,nc,0.13242293894290924,0.0066211470402777195,0.00497608681372605,0.01169269603728157
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7300,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7300,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7300,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7400,pho,0.1662764847278595,0.1662764847278595,0.5437229675905868,0.6191697200377776
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7400,dep,2.110602378845215,0.1013089120388031,0.33127944932962894,0.25036017080451584
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7400,nrm,0.4132388234138489,0.025398127734661102,0.0830517039480144,0.0700867960468553
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7400,nc,0.25655025243759155,0.012827512808144093,0.041945879131769837,0.06038331311085123
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7400,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7400,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7400,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7500,pho,0.13057297468185425,0.13057297468185425,0.2858382012492959,0.6503502136082859
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7500,dep,5.82703161239624,0.2913515865802765,0.6377997716767042,0.21485349230858208
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7500,nrm,0.3495275676250458,0.025744635611772537,0.05635775973563909,0.09299190742002564
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7500,nc,0.18276190757751465,0.009138095192611217,0.020004267338360797,0.04180438666310639
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7500,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7500,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7500,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7600,pho,0.11281037330627441,0.11281037330627441,0.3235885652234588,0.5142748429409408
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7600,dep,3.754152536392212,0.19521594047546387,0.559963097681639,0.29657675339540135
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7600,nrm,0.41584378480911255,0.02907269261777401,0.0833929594916507,0.1136449041902696
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7600,nc,0.2304771989583969,0.01152386050671339,0.03305537760325153,0.07550349947338815
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7600,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7600,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7600,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7700,pho,0.13184098899364471,0.13184098899364471,0.3292991144630445,0.3993761712985291
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7700,dep,4.1062774658203125,0.2217389941215515,0.5538372774924568,0.4428595957983694
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7700,nrm,0.524685800075531,0.0353010892868042,0.08817149757793341,0.11306907768441408
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7700,nc,0.22974833846092224,0.011487416923046112,0.028692110466565317,0.04469515521868743
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7700,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7700,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7700,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7800,pho,0.20307664573192596,0.20307664573192596,0.635917365719621,0.5293424711869226
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7800,dep,1.4564273357391357,0.0815599337220192,0.2553980444863114,0.32511826744808314
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7800,nrm,0.31017109751701355,0.026054371148347855,0.08158706288664054,0.10959938905110035
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7800,nc,0.17306886613368988,0.008653443306684494,0.02709752690742703,0.03593987231389394
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7800,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7800,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7800,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7900,pho,0.1002391129732132,0.1002391129732132,0.050128132419113874,0.08142680415976307
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7900,dep,31.25935173034668,1.813042402267456,0.9066763155278351,0.8821021716027465
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7900,nrm,0.7050289511680603,0.06133751571178436,0.030674005571871558,0.022590632921876286
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7900,nc,0.5007761716842651,0.025038808584213257,0.012521546481179452,0.013880391315614114
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7900,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7900,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,7900,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8000,pho,0.11653707176446915,0.11653707176446915,0.1257592068696284,0.46737340362708446
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8000,dep,12.551841735839844,0.7531104683876038,0.8127076968353654,0.3433489038339398
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8000,nrm,0.5324181914329529,0.04791763797402382,0.05170958953609567,0.15891690928180943
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8000,nc,0.18206264078617096,0.009103132411837578,0.009823506758910507,0.030360783257166287
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8000,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8000,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8000,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8100,pho,0.1251433789730072,0.1251433789730072,0.23748213506993493,0.3074087112550217
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8100,dep,5.75743293762207,0.35696083307266235,0.677397569652673,0.5811728302139567
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8100,nrm,0.36508145928382874,0.03153189271688461,0.059837454179793796,0.07050822166752946
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8100,nc,0.26646047830581665,0.013323023915290833,0.025282841097598343,0.04091023686349211
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8100,str.na,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8100,str.cp,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8100,plane,0.0,0.0,0.0,0.0
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8200,pho,0.10745389759540558,0.10745389759540558,0.05915727002977096,0.2267017015735626
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8200,dep,25.85698890686035,1.6548473834991455,0.9110535375117437,0.6949271352769572
jointbuildgs.pilot_1wave.scoring.v1,02,1002,20000,84a69a89cfc41507577926635f53cd5311211ed8418c620fe68d15aa7caa8312,8200,nrm,0.48885318636894226,0.04180589318275452,0.02301566129466963,0.04879099552000149
