building_id,source_group,source_run,display_label,source_role,seed,replicate,pair_raw,source_badge,readout,z_shift_to_reference_m,complexity_lens,size_lens,texture_lens,observation_lens,label_lens,has_lod22,val3dity_valid,status,status_reason,rf_success,rf_pointcloud_unusable,roof_planes,status_rf_roof_planes,ref_roof_planes,match_count,completeness,correctness,mean_match_iou,ref_rms_m,ref_hausdorff_m,ref_distance_samples,rf_rmse_lod22,shell_bucket,ref_rms_tail,ref_rms_tail_fence_m,setting,run_name,arm,readout_min_obs,readout_voxel_m,readout_alpha,readout_sor,readout_sor_std
DEBY_LOD2_108247349,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_keepall_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_keepall_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_60098,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,false,failure,val3dity_invalid,True,False,1,6,2,1,0.5000,1.0000,0.5010,5.0569,13.6622,784,0.380409,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_8568391,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,true,false,failure,val3dity_invalid,True,False,1,2,1,0,0.0000,0.0000,,37.3726,48.7119,221,11.767342,무효·붕괴,true,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_8568392,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247349,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_108247350,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_108247351,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),true,false,failure,val3dity_invalid,True,False,1,1,1,0,0.0000,0.0000,,11.7141,14.7338,260,0.951944,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4907184,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,true,success,success,True,False,6,34,4,4,1.0000,0.6667,0.7896,0.3803,2.3271,1357,1.462542,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4907185,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,true,true,success,success,True,False,4,15,2,2,1.0000,0.5000,0.3252,1.9724,6.0263,645,1.220050,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4907186,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,5,2,1,0.5000,1.0000,0.4981,5.4565,12.9571,674,2.432370,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4907188,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,2,2,1,0.5000,1.0000,0.5034,6.6575,14.0430,664,0.726396,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4907194,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,1,1,2,0,0.0000,0.0000,,11.5249,23.2339,850,0.952298,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4907195,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,2,10,2,2,1.0000,1.0000,0.3128,3.8006,8.9927,713,1.524940,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4907198,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,1,30,4,1,0.2500,1.0000,0.3814,1.4832,4.1291,1200,1.632844,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4907199,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4907202,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,false,failure,val3dity_invalid,True,False,1,3,2,0,0.0000,0.0000,,34.4334,45.4417,641,1.328076,무효·붕괴,true,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4908168,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4908178,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4908179,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_60098,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,8,2,1,0.5000,1.0000,0.5010,4.3253,11.2733,784,1.273530,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_8568391,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_8568392,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_108247349,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_108247350,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_108247351,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907184,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,true,success,success,True,False,6,27,4,4,1.0000,0.6667,0.8935,0.3684,1.5940,1352,1.286576,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907185,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,true,true,success,success,True,False,3,15,2,2,1.0000,0.6667,0.3325,2.9062,6.5573,642,1.312874,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907186,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,7,2,1,0.5000,1.0000,0.4981,5.7016,14.0325,674,2.528249,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907188,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,2,2,0,0.0000,0.0000,,11.8036,23.4476,664,1.994706,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907194,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907195,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,2,6,2,1,0.5000,0.5000,0.4082,5.7543,13.2435,713,1.700901,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907198,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,5,28,4,2,0.5000,0.4000,0.5766,2.0350,6.0639,1434,0.538371,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907199,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4907202,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4908168,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4908178,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_4908179,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_60098,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,7,2,1,0.5000,1.0000,0.5010,4.6850,12.3938,784,0.878295,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_8568391,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_8568392,gs_dense,base__gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,base dense r1,gs,dense,r1,raw_dense,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_dense_r1,dense,3,0.05,0.5,on,2.0
DEBY_LOD2_108247349,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247350,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247351,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907184,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,4,31,4,4,1.0000,1.0000,0.8706,0.3288,0.8314,1350,2.147475,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907185,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,true,true,success,success,True,False,4,17,2,2,1.0000,0.5000,0.3650,2.9404,6.2980,639,1.115748,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907186,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,9,2,1,0.5000,1.0000,0.4981,6.0373,14.6320,674,1.389011,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907188,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,2,2,1,0.5000,1.0000,0.5034,5.9906,12.8555,664,0.604079,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907194,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,1,2,2,1,0.5000,1.0000,0.5652,4.6222,11.1400,850,0.745772,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907195,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,2,10,2,1,0.5000,0.5000,0.4408,4.9409,11.4346,713,1.558925,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907198,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,false,failure,val3dity_invalid,True,False,3,22,4,3,0.7500,1.0000,0.4983,2.2523,6.6055,1439,0.809505,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907199,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,true,false,failure,val3dity_invalid,True,False,1,1,1,0,0.0000,0.0000,,12.0179,23.4838,393,8.407442,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4907202,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,false,failure,val3dity_invalid,True,False,4,8,2,1,0.5000,0.2500,0.6701,18.3422,44.8850,642,3.610788,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908168,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,true,true,success,success,True,False,1,2,1,0,0.0000,0.0000,,11.6421,12.5958,114,1.283439,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908178,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,4,2,0,0.0000,0.0000,,46.2952,57.8954,454,17.718370,무효·붕괴,true,19.0876,base,gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1,acmp,3,0.05,0.5,on,2.0
