building_id,population_scope,population_difference_status,footprint_area_m2,small_lt50,texture_low_gradient_fraction,texture_grad_p10,texture_valid,texture_view,dense_point_count,dense_point_density_m2,dense_zero_points_recode,coverage_frac,coverage_zero_points_recode,n_views_nadir,frac_views_incidence_le60,recon_score_median,dense_assembled,outline_inframe_frac_max,outline_inframe_frac_median,outline_valid_pixel_count_max,outline_valid_pixel_count_median,representative_view_count,representative_views_json,projection_status,projection_reference_height_m,projection_reference_height_used,projection_reference_source,crop_pair_correspondence_count,crop_pair_reciprocal_raw_count,crop_pair_border_count,crop_pair_status,crop_pair_view_a,crop_pair_view_b,crop_pair_model_revision,crop_pair_model_sha256,fm_status,fm_view_a,fm_view_b,fm_baseline_m,fm_selected_pair_count,fm_completed_pair_count,fm_successful_pair_count,fm_excluded_pair_count,fm_failed_pair_count,fm_pending_pair_count,fm_pair_status_json,fm_pooling_rule,fm_reprojection_pass_count,fm_correspondence_count,fm_z_median_m,fm_z_mad_m,fm_score,fm_vertical_datum,fm_projection_geoid_m,fm_projection_datum_config_sha256,feature_sources_json,crs,learning_runs_started,new_inference_type
DEBY_LOD2_4907177,canonical_raw_lidar_assembled_178,intersection_reused,95.570000,false,0.610000,0.004400,valid,DJI_20241217102939_0015_D.JPG,1161,12.147532,false,0.234987,false,0.150000,0.193000,84.422000,1,1.000000,1.000000,90,90.000000,3,"[{""name"":""DJI_20241217084855_0191_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":90,""zenith_deg"":59.726884},{""name"":""DJI_20241217100303_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":90,""zenith_deg"":80.317613},{""name"":""DJI_20241217084741_0154_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":90,""zenith_deg"":59.4391}]",prepared,533.988500,true,LoD2 CityGML; measurement/classification projection only,0,4,1,complete,DJI_20241217084855_0191_D.JPG,DJI_20241217100303_0006_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907178,canonical_raw_lidar_assembled_178,intersection_reused,192.957000,false,0.503000,0.004400,valid,DJI_20241217102937_0014_D.JPG,101920,528.204553,false,0.976714,false,2.830000,0.491000,19.149000,1,1.000000,1.000000,114,114.000000,3,"[{""name"":""DJI_20241217090907_0036_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":114,""zenith_deg"":60.087925},{""name"":""DJI_20241217084715_0141_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":114,""zenith_deg"":61.805849},{""name"":""DJI_20241217084839_0183_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":114,""zenith_deg"":27.306179}]",prepared,532.246000,true,LoD2 CityGML; measurement/classification projection only,0,134,102,complete,DJI_20241217090907_0036_D.JPG,DJI_20241217084715_0141_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907179,canonical_raw_lidar_assembled_178,intersection_reused,160.359000,false,0.476000,0.004400,valid,DJI_20241217102939_0015_D.JPG,36618,228.352631,false,0.964006,false,1.660000,0.491000,87.116000,1,1.000000,1.000000,110,110.000000,3,"[{""name"":""DJI_20241217084811_0169_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":110,""zenith_deg"":59.996036},{""name"":""DJI_20241217084855_0191_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":110,""zenith_deg"":60.349593},{""name"":""DJI_20241217084837_0182_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":110,""zenith_deg"":28.281696}]",prepared,534.258000,true,LoD2 CityGML; measurement/classification projection only,0,310,228,complete,DJI_20241217084811_0169_D.JPG,DJI_20241217084855_0191_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907180,canonical_raw_lidar_assembled_178,intersection_reused,386.109000,false,0.561000,0.004400,valid,DJI_20241217101453_0037_D.JPG,109797,284.370537,false,0.778784,false,2.630000,0.463000,137.128000,1,1.000000,1.000000,173,173.000000,3,"[{""name"":""DJI_20241217084831_0179_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":173,""zenith_deg"":29.103097},{""name"":""DJI_20241217101546_0010_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":173,""zenith_deg"":84.295283},{""name"":""DJI_20241217084833_0180_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":173,""zenith_deg"":28.156854}]",prepared,531.770500,true,LoD2 CityGML; measurement/classification projection only,0,92,64,complete,DJI_20241217084831_0179_D.JPG,DJI_20241217101546_0010_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907181,canonical_raw_lidar_assembled_178,intersection_reused,190.789000,false,0.514000,0.002800,valid,DJI_20241217102937_0014_D.JPG,3041,15.939824,false,0.388451,false,0.070000,0.175000,89.699000,0,1.000000,1.000000,116,116.000000,3,"[{""name"":""DJI_20241217084907_0197_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":60.969281},{""name"":""DJI_20241217090833_0019_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":61.528231},{""name"":""DJI_20241217084711_0139_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":60.080757}]",prepared,517.811000,true,LoD2 CityGML; measurement/classification projection only,0,245,161,complete,DJI_20241217084907_0197_D.JPG,DJI_20241217090833_0019_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907182,canonical_raw_lidar_assembled_178,intersection_reused,95.004000,false,0.738000,0.002800,valid,DJI_20241217084711_0139_D.JPG,3985,41.945205,false,0.821053,false,0.290000,0.306000,133.264000,0,1.000000,1.000000,87,87.000000,3,"[{""name"":""DJI_20241217084903_0195_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":87,""zenith_deg"":59.716326},{""name"":""DJI_20241217084811_0169_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":87,""zenith_deg"":60.99795},{""name"":""DJI_20241217084839_0183_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":87,""zenith_deg"":35.942404}]",prepared,520.018500,true,LoD2 CityGML; measurement/classification projection only,0,133,88,complete,DJI_20241217084903_0195_D.JPG,DJI_20241217084811_0169_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907183,canonical_raw_lidar_assembled_178,intersection_reused,361.680000,false,0.507000,0.004400,valid,DJI_20241217102937_0014_D.JPG,226699,626.789032,false,0.979282,false,2.190000,0.457000,55.219000,1,1.000000,1.000000,162,162.000000,3,"[{""name"":""DJI_20241217102939_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":162,""zenith_deg"":74.632686},{""name"":""DJI_20241217094548_0030_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":162,""zenith_deg"":86.158802},{""name"":""DJI_20241217103539_0059_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":162,""zenith_deg"":80.335231}]",prepared,532.264000,true,LoD2 CityGML; measurement/classification projection only,0,105,57,complete,DJI_20241217102939_0015_D.JPG,DJI_20241217094548_0030_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907184,canonical_raw_lidar_assembled_178,intersection_reused,337.875000,false,0.198000,0.009800,valid,DJI_20241217102919_0005_D.JPG,202738,600.058790,false,0.998521,false,1.420000,0.429000,127.033000,1,1.000000,1.000000,167,167.000000,3,"[{""name"":""DJI_20241217095615_0070_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":167,""zenith_deg"":12.948755},{""name"":""DJI_20241217084707_0137_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":167,""zenith_deg"":60.87245},{""name"":""DJI_20241217084847_0187_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":167,""zenith_deg"":28.296256}]",prepared,531.938000,true,LoD2 CityGML; measurement/classification projection only,0,164,85,complete,DJI_20241217095615_0070_D.JPG,DJI_20241217084707_0137_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907185,canonical_raw_lidar_assembled_178,intersection_reused,160.980000,false,0.338000,0.006200,valid,DJI_20241217102919_0005_D.JPG,3598,22.350399,false,0.400621,false,0.650000,0.263000,129.596000,1,1.000000,1.000000,102,102.000000,3,"[{""name"":""DJI_20241217084709_0138_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":61.136113},{""name"":""DJI_20241217102943_0017_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":78.526103},{""name"":""DJI_20241217084729_0148_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":58.46678}]",prepared,532.096500,true,LoD2 CityGML; measurement/classification projection only,0,4,2,complete,DJI_20241217084709_0138_D.JPG,DJI_20241217102943_0017_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907186,canonical_raw_lidar_assembled_178,intersection_reused,167.836000,false,0.610000,0.002800,valid,DJI_20241217102919_0005_D.JPG,541,3.223455,false,0.298663,false,0.000000,0.166000,68.276000,1,1.000000,1.000000,104,104.000000,3,"[{""name"":""DJI_20241217084905_0196_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":104,""zenith_deg"":60.926979},{""name"":""DJI_20241217102939_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":104,""zenith_deg"":79.759409},{""name"":""DJI_20241217084903_0195_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":104,""zenith_deg"":59.276567}]",prepared,529.701000,true,LoD2 CityGML; measurement/classification projection only,0,60,42,complete,DJI_20241217084905_0196_D.JPG,DJI_20241217102939_0015_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907187,canonical_raw_lidar_assembled_178,intersection_reused,119.906000,false,0.541000,0.004400,valid,DJI_20241217102937_0014_D.JPG,0,0.000000,true,0.000000,true,0.000000,0.450000,83.434000,0,1.000000,1.000000,102,102.000000,3,"[{""name"":""DJI_20241217084903_0195_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":59.795867},{""name"":""DJI_20241217084817_0172_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":61.458837},{""name"":""DJI_20241217084901_0194_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":58.149401}]",prepared,519.421500,true,LoD2 CityGML; measurement/classification projection only,0,303,195,complete,DJI_20241217084903_0195_D.JPG,DJI_20241217084817_0172_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907188,canonical_raw_lidar_assembled_178,intersection_reused,165.881000,false,0.598000,0.002800,valid,DJI_20241217102919_0005_D.JPG,1146,6.908473,false,0.515060,false,0.000000,0.072000,64.062000,1,1.000000,1.000000,104,104.000000,3,"[{""name"":""DJI_20241217084901_0194_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":104,""zenith_deg"":59.988672},{""name"":""DJI_20241217084835_0181_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":104,""zenith_deg"":60.985808},{""name"":""DJI_20241217102919_0005_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":104,""zenith_deg"":79.415107}]",prepared,529.007500,true,LoD2 CityGML; measurement/classification projection only,0,226,115,complete,DJI_20241217084901_0194_D.JPG,DJI_20241217084835_0181_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907195,canonical_raw_lidar_assembled_178,intersection_reused,177.840000,false,0.732000,0.003900,valid,DJI_20241217102915_0003_D.JPG,1144,6.432803,false,0.412676,false,0.000000,0.074000,42.140000,1,1.000000,1.000000,120,120.000000,3,"[{""name"":""DJI_20241217102919_0005_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":120,""zenith_deg"":80.352342},{""name"":""DJI_20241217095143_0078_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":120,""zenith_deg"":81.784258},{""name"":""DJI_20241217084907_0197_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":120,""zenith_deg"":59.618003}]",prepared,532.626500,true,LoD2 CityGML; measurement/classification projection only,103,737,626,complete,DJI_20241217102919_0005_D.JPG,DJI_20241217095143_0078_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4907196,canonical_raw_lidar_assembled_178,intersection_reused,427.391000,false,0.407000,0.005500,valid,DJI_20241217102915_0003_D.JPG,328426,768.443434,false,0.940455,false,2.460000,0.504000,118.680000,1,1.000000,1.000000,201,201.000000,3,"[{""name"":""DJI_20241217095503_0034_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":201,""zenith_deg"":23.190247},{""name"":""DJI_20241217102531_0018_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":201,""zenith_deg"":79.005204},{""name"":""DJI_20241217102915_0003_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":201,""zenith_deg"":76.144514}]",prepared,532.609500,true,LoD2 CityGML; measurement/classification projection only,11,79,64,complete,DJI_20241217095503_0034_D.JPG,DJI_20241217102531_0018_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
