schema_version,row_type,source_id,source_role,condition_id,seed,stratum,population_count,metric_available_count,rms_measurable_count,roof_rms_median_m,roof_rms_max_m,rms_le_0p3_count,rms_le_0p3_rate,rms_le_1p0_count,rms_le_1p0_rate,als_approach_measurable_count,als_gap_closed_fraction_median,rms_gap_to_als_m_median,hausdorff_measurable_count,roof_hausdorff_median_m,roof_hausdorff_max_m,face_count_ratio_measurable_count,face_count_ratio_median,face_count_ratio_target_abs_deviation,completeness_measurable_count,roof_completeness_min,roof_completeness_median,completeness_ge_0p8_count,completeness_ge_0p8_rate,completeness_ge_0p9_count,completeness_ge_0p9_rate,completeness_ge_0p95_count,completeness_ge_0p95_rate,val3dity_valid_count,val3dity_valid_rate,lod2_count,lod2_rate,rms_lt_dense_measurable_count,rms_lt_dense_count,rms_lt_dense_rate,dense_bar_median_m,run_provenance_validated,run_eligible_20k_full_state,run_partial,run_guard_status,run_last_completed_steps,run_process_completed_steps,rule_a_rms_below_dense_bar,rule_b_structural_improvement,rule_c_all_metrics_nonworse,rule_d_completeness_floor_0p9,rule_d_completeness_floor_0p8_sensitivity,rule_d_completeness_floor_0p95_sensitivity,rule_abcd
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_low,8,8,8,0.789203112,2.954350752,2,0.250000000,5,0.625000000,8,1.000000000,0.000000000,8,3.919803504,17.325879015,8,2.500000000,1.500000000,8,0.996719504,0.999922131,8,1.000000000,8,1.000000000,8,1.000000000,7,0.875000000,8,1.000000000,8,6,0.750000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,size_area_low,8,8,8,0.507672003,3.766890434,3,0.375000000,6,0.750000000,8,1.000000000,0.000000000,8,1.933500920,13.813261129,8,1.250000000,0.250000000,8,0.990261597,0.999710358,8,1.000000000,8,1.000000000,8,1.000000000,8,1.000000000,8,1.000000000,8,3,0.375000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_mid,10,10,10,1.026971092,3.766890434,2,0.200000000,4,0.400000000,10,1.000000000,0.000000000,10,4.875057801,15.364837620,10,1.607142857,0.607142857,10,0.999117613,0.999906077,10,1.000000000,10,1.000000000,10,1.000000000,9,0.900000000,10,1.000000000,10,5,0.500000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,size_area_mid,12,12,12,1.026971092,2.954350752,4,0.333333333,5,0.416666667,12,1.000000000,0.000000000,12,5.518464613,17.325879015,12,2.250000000,1.250000000,12,0.996719504,0.999916427,12,1.000000000,12,1.000000000,12,1.000000000,11,0.916666667,12,1.000000000,12,8,0.666666667,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_high,12,12,12,0.704325696,3.037625832,4,0.333333333,7,0.583333333,12,1.000000000,0.000000000,12,7.136247450,24.682947840,12,1.875000000,0.875000000,12,0.990261597,0.999813061,12,1.000000000,12,1.000000000,12,1.000000000,9,0.750000000,12,1.000000000,12,4,0.333333333,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,size_area_high,10,10,10,1.482233797,3.037625832,1,0.100000000,5,0.500000000,10,1.000000000,0.000000000,10,10.166454921,24.682947840,10,1.732142857,0.732142857,10,0.999801045,0.999879958,10,1.000000000,10,1.000000000,10,1.000000000,6,0.600000000,10,1.000000000,10,4,0.400000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_low__size_area_low,1,1,1,0.997029397,0.997029397,0,0.000000000,1,1.000000000,1,1.000000000,0.000000000,1,3.208607844,3.208607844,1,1.500000000,0.500000000,1,0.999927570,0.999927570,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_low__size_area_mid,5,5,5,1.230781874,2.954350752,2,0.400000000,2,0.400000000,5,1.000000000,0.000000000,5,4.630999164,17.325879015,5,3.000000000,2.000000000,5,0.996719504,0.999930488,5,1.000000000,5,1.000000000,5,1.000000000,4,0.800000000,5,1.000000000,5,4,0.800000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_low__size_area_high,2,2,2,0.490913345,0.581376827,0,0.000000000,2,1.000000000,2,1.000000000,0.000000000,2,4.794326631,6.397252114,2,2.187500000,1.187500000,2,0.999863526,0.999888070,2,1.000000000,2,1.000000000,2,1.000000000,2,1.000000000,2,1.000000000,2,2,1.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_mid__size_area_low,2,2,2,2.579007177,3.766890434,0,0.000000000,0,0.000000000,2,1.000000000,0.000000000,2,8.578723335,13.813261129,2,1.166666667,0.166666667,2,0.999863782,0.999872910,2,1.000000000,2,1.000000000,2,1.000000000,2,1.000000000,2,1.000000000,2,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_mid__size_area_mid,6,6,6,1.026971092,2.817517121,1,0.166666667,2,0.333333333,6,1.000000000,0.000000000,6,7.334607831,15.364837620,6,2.250000000,1.250000000,6,0.999117613,0.999906418,6,1.000000000,6,1.000000000,6,1.000000000,6,1.000000000,6,1.000000000,6,3,0.500000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_mid__size_area_high,2,2,2,0.265276035,0.344694878,1,0.500000000,2,1.000000000,2,1.000000000,0.000000000,2,1.422417636,1.814975019,2,1.357142857,0.357142857,2,0.999909780,0.999914809,2,1.000000000,2,1.000000000,2,1.000000000,1,0.500000000,2,1.000000000,2,2,1.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_high__size_area_low,5,5,5,0.097484721,0.667778445,3,0.600000000,5,1.000000000,5,1.000000000,0.000000000,5,0.229290497,8.965826682,5,1.000000000,0.000000000,5,0.990261597,0.998157929,5,1.000000000,5,1.000000000,5,1.000000000,5,1.000000000,5,1.000000000,5,3,0.600000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_high__size_area_mid,1,1,1,0.267703666,0.267703666,1,1.000000000,1,1.000000000,1,1.000000000,0.000000000,1,1.810227986,1.810227986,1,2.000000000,1.000000000,1,0.999938769,0.999938769,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1,1.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,als_w2_1,control,,,observation_high__size_area_high,6,6,6,2.609036383,3.037625832,0,0.000000000,1,0.166666667,6,1.000000000,0.000000000,6,15.918378738,24.682947840,6,2.041666667,1.041666667,6,0.999801045,0.999875333,6,1.000000000,6,1.000000000,6,1.000000000,3,0.500000000,6,1.000000000,6,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,all,30,10,8,0.609091618,3.083186612,1,0.125000000,5,0.625000000,8,0.000069076,0.100695182,8,3.135599282,9.188396087,10,1.000000000,0.000000000,10,0.000000000,0.999818957,6,0.600000000,6,0.600000000,6,0.600000000,10,1.000000000,8,0.800000000,8,4,0.500000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,small_lt50m2,5,1,1,0.170495460,0.170495460,1,1.000000000,1,1.000000000,1,0.103375894,0.073010739,1,0.423377041,0.423377041,1,1.000000000,0.000000000,1,0.999745093,0.999745093,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1,1.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,non_small_ge50m2,25,9,7,0.673449054,3.083186612,0,0.000000000,4,0.571428571,7,-0.041988273,0.128379625,7,3.645202975,9.188396087,9,1.000000000,0.000000000,9,0.000000000,0.999892821,5,0.555555556,5,0.555555556,5,0.555555556,9,1.000000000,7,0.777777778,7,3,0.428571429,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_low,8,3,2,0.930022463,1.480482297,0,0.000000000,1,0.500000000,2,-3.006346783,0.717622236,2,3.903145352,7.044150463,3,0.500000000,0.500000000,3,0.000000000,0.227206038,1,0.333333333,1,0.333333333,1,0.333333333,3,1.000000000,2,0.666666667,2,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,size_area_low,8,2,1,0.170495460,0.170495460,1,1.000000000,1,1.000000000,1,0.103375894,0.073010739,1,0.423377041,0.423377041,2,0.500000000,0.500000000,2,0.000000000,0.499872547,1,0.500000000,1,0.500000000,1,0.500000000,2,1.000000000,1,0.500000000,1,1,1.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_mid,10,4,3,0.673449054,2.758894521,0,0.000000000,2,0.666666667,3,0.915074617,-0.058622600,3,3.645202975,9.188396087,4,0.750000000,0.250000000,4,0.000000000,0.551852211,2,0.500000000,2,0.500000000,2,0.500000000,4,1.000000000,3,0.750000000,3,3,1.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,size_area_mid,12,6,6,1.076965675,3.083186612,0,0.000000000,3,0.500000000,6,-0.074467242,0.197393027,6,5.344676719,9.188396087,6,1.250000000,0.250000000,6,0.103811601,0.999902558,4,0.666666667,4,0.666666667,4,0.666666667,6,1.000000000,6,1.000000000,6,3,0.500000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_high,12,3,3,0.466510630,3.083186612,1,0.333333333,2,0.666666667,3,0.042126426,0.073010739,3,2.625995589,8.604462219,3,2.000000000,1.000000000,3,0.999745093,0.999941268,3,1.000000000,3,1.000000000,3,1.000000000,3,1.000000000,3,1.000000000,3,1,0.333333333,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,size_area_high,10,2,1,0.466510630,0.466510630,0,0.000000000,1,1.000000000,1,0.042126426,-2.541982139,1,2.625995589,2.625995589,2,1.000000000,0.000000000,2,0.000000000,0.499970634,1,0.500000000,1,0.500000000,1,0.500000000,2,1.000000000,1,0.500000000,1,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_low__size_area_low,1,1,0,,,0,,0,,0,,,0,,,1,0.000000000,1.000000000,1,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,1,1.000000000,0,0.000000000,0,0,,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_low__size_area_mid,5,2,2,0.930022463,1.480482297,0,0.000000000,1,0.500000000,2,-3.006346783,0.717622236,2,3.903145352,7.044150463,2,1.500000000,0.500000000,2,0.227206038,0.613561368,1,0.500000000,1,0.500000000,1,0.500000000,2,1.000000000,2,1.000000000,2,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_low__size_area_high,2,0,0,,,0,,0,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,0,,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_mid__size_area_low,2,0,0,,,0,,0,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,0,,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_mid__size_area_mid,6,3,3,0.673449054,2.758894521,0,0.000000000,2,0.666666667,3,0.915074617,-0.058622600,3,3.645202975,9.188396087,3,1.000000000,0.000000000,3,0.103811601,0.999892821,2,0.666666667,2,0.666666667,2,0.666666667,3,1.000000000,3,1.000000000,3,3,1.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_mid__size_area_high,2,1,0,,,0,,0,,0,,,0,,,1,0.000000000,1.000000000,1,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,1,1.000000000,0,0.000000000,0,0,,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_high__size_area_low,5,1,1,0.170495460,0.170495460,1,1.000000000,1,1.000000000,1,0.103375894,0.073010739,1,0.423377041,0.423377041,1,1.000000000,0.000000000,1,0.999745093,0.999745093,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1,1.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_high__size_area_mid,1,1,1,3.083186612,3.083186612,0,0.000000000,0,0.000000000,1,-0.199972611,2.815482946,1,8.604462219,8.604462219,1,2.500000000,1.500000000,1,0.999982470,0.999982470,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,cheap_refine_mls_default,control,,,observation_high__size_area_high,6,1,1,0.466510630,0.466510630,0,0.000000000,1,1.000000000,1,0.042126426,-2.541982139,1,2.625995589,2.625995589,1,2.000000000,1.000000000,1,0.999941268,0.999941268,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,all,30,30,30,0.640884566,9.607732104,8,0.266666667,17,0.566666667,30,0.000000000,0.001640113,30,2.884855835,16.027334193,30,1.500000000,0.500000000,30,0.005512447,0.999779646,24,0.800000000,24,0.800000000,23,0.766666667,29,0.966666667,30,1.000000000,30,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,small_lt50m2,5,5,5,0.050577814,0.370900424,4,0.800000000,5,1.000000000,5,0.000000000,0.016709725,5,0.118917831,0.732367957,5,1.000000000,0.000000000,5,0.990983749,0.999748685,5,1.000000000,5,1.000000000,5,1.000000000,5,1.000000000,5,1.000000000,5,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,non_small_ge50m2,25,25,25,1.175249793,9.607732104,4,0.160000000,12,0.480000000,25,0.000000000,-0.084699135,25,3.740333975,16.027334193,25,1.500000000,0.500000000,25,0.005512447,0.999810607,19,0.760000000,19,0.760000000,18,0.720000000,24,0.960000000,25,1.000000000,25,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_low,8,8,8,0.989908260,9.607732104,1,0.125000000,4,0.500000000,8,0.000000000,0.229697345,8,3.635046651,11.542962282,8,1.500000000,0.500000000,8,0.005512447,0.999891912,6,0.750000000,6,0.750000000,5,0.625000000,8,1.000000000,8,1.000000000,8,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,size_area_low,8,8,8,0.160047919,1.241874985,5,0.625000000,7,0.875000000,8,0.000000000,-0.192785384,8,0.410074332,2.002646930,8,1.000000000,0.000000000,8,0.159344161,0.999805383,7,0.875000000,7,0.875000000,7,0.875000000,8,1.000000000,8,1.000000000,8,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_mid,10,10,10,0.869453692,3.543989669,3,0.300000000,5,0.500000000,10,0.000000000,-0.210911862,10,2.299015642,11.354917333,10,1.000000000,0.000000000,10,0.005523920,0.997201265,7,0.700000000,7,0.700000000,7,0.700000000,10,1.000000000,10,1.000000000,10,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,size_area_mid,12,12,12,1.264735496,9.607732104,3,0.250000000,5,0.416666667,12,0.000000000,0.101648949,12,3.939524559,11.542962282,12,1.500000000,0.500000000,12,0.005512447,0.999854788,10,0.833333333,10,0.833333333,9,0.750000000,12,1.000000000,12,1.000000000,12,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_high,12,12,12,0.513537118,2.613993006,4,0.333333333,8,0.666666667,12,0.000000000,-0.132128998,12,3.929165741,16.027334193,12,1.554347826,0.554347826,12,0.732977824,0.999700310,11,0.916666667,11,0.916666667,11,0.916666667,11,0.916666667,12,1.000000000,12,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,size_area_high,10,10,10,1.003114258,2.403768161,0,0.000000000,5,0.500000000,10,0.000000000,-0.132128998,10,5.239255238,16.027334193,10,1.679347826,0.679347826,10,0.005523920,0.982967222,7,0.700000000,7,0.700000000,7,0.700000000,9,0.900000000,10,1.000000000,10,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_low__size_area_low,1,1,1,0.624888129,0.624888129,0,0.000000000,1,1.000000000,1,0.000000000,-0.372141268,1,1.520071182,1.520071182,1,0.500000000,0.500000000,1,0.999921002,0.999921002,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_low__size_area_mid,5,5,5,1.354221199,9.607732104,1,0.200000000,2,0.400000000,5,0.000000000,0.234249231,5,4.138715144,11.542962282,5,1.500000000,0.500000000,5,0.005512447,0.940879699,3,0.600000000,3,0.600000000,2,0.400000000,5,1.000000000,5,1.000000000,5,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_low__size_area_high,2,2,2,1.514681741,2.403768161,0,0.000000000,1,0.500000000,2,0.000000000,1.023768396,2,4.194945332,5.258512506,2,5.500000000,4.500000000,2,0.999862822,0.999894473,2,1.000000000,2,1.000000000,2,1.000000000,2,1.000000000,2,1.000000000,2,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_mid__size_area_low,2,2,2,0.691528811,1.241874985,1,0.500000000,1,0.500000000,2,0.000000000,-1.887478366,2,1.189908088,2.002646930,2,0.333333333,0.666666667,2,0.159344161,0.579603121,1,0.500000000,1,0.500000000,1,0.500000000,2,1.000000000,2,1.000000000,2,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_mid__size_area_mid,6,6,6,0.869453692,3.543989669,2,0.333333333,3,0.500000000,6,0.000000000,-0.210911862,6,3.613420381,11.354917333,6,1.500000000,0.500000000,6,0.963732199,0.999854788,6,1.000000000,6,1.000000000,6,1.000000000,6,1.000000000,6,1.000000000,6,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_mid__size_area_high,2,2,2,1.286106544,2.127468875,0,0.000000000,1,0.500000000,2,0.000000000,1.020830509,2,1.910798753,2.595384354,2,0.196428571,0.803571428,2,0.005523920,0.009960645,0,0.000000000,0,0.000000000,0,0.000000000,2,1.000000000,2,1.000000000,2,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_high__size_area_low,5,5,5,0.050577814,0.370900424,4,0.800000000,5,1.000000000,5,0.000000000,0.016709725,5,0.118917831,0.732367957,5,1.000000000,0.000000000,5,0.990983749,0.999748685,5,1.000000000,5,1.000000000,5,1.000000000,5,1.000000000,5,1.000000000,5,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_high__size_area_mid,1,1,1,2.613993006,2.613993006,0,0.000000000,0,0.000000000,1,0.000000000,2.346289340,1,10.997450351,10.997450351,1,1.500000000,0.500000000,1,0.999948727,0.999948727,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,1.000000000,1,0,0.000000000,0.640884566,,,,,,,,,,,,,
jointbuildgs.pilot_1wave.scoring.v1,source_stratum_summary,dense_w2_1,control,,,observation_high__size_area_high,6,6,6,1.003114258,2.044035787,0,0.000000000,3,0.500000000,6,0.000000000,-1.047010742,6,12.462925928,16.027334193,6,1.875000000,0.875000000,6,0.732977824,0.982967222,5,0.833333333,5,0.833333333,5,0.833333333,5,0.833333333,6,1.000000000,6,0,0.000000000,0.640884566,,,,,,,,,,,,,
