run_id,building_id,arm,replicate,perturbation_type,perturbation_value,stage,status,reason,updated_utc,checkpoint,prepared_root,job_dir,gpu_id
gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,DEBY_LOD2_8568391,a1,r1,height,1.000000000,roofer,complete,,2026-07-15T18:47:02.732846+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,DEBY_LOD2_8568391,a1,r1,height,1.000000000,score,failed,exit_1,2026-07-15T18:47:03.441720+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,DEBY_LOD2_8568391,a1,r1,height,4.000000000,checkpoint_gate,complete,,2026-07-15T18:47:03.587473+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,DEBY_LOD2_8568391,a1,r1,height,2.000000000,prepare_roofer,prepared,,2026-07-15T18:47:03.618376+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,DEBY_LOD2_8568391,a1,r1,height,2.000000000,roofer,complete,,2026-07-15T18:47:04.276203+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,DEBY_LOD2_8568391,a1,r1,height,2.000000000,score,failed,exit_1,2026-07-15T18:47:04.928386+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,1
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:47:05.093190+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,DEBY_LOD2_8568391,a1,r1,height,4.000000000,extract,complete,,2026-07-15T18:47:09.542321+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,DEBY_LOD2_8568391,a1,r1,height,4.000000000,prepare_roofer,prepared,,2026-07-15T18:47:10.460360+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,0
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,none,0.000000000,extract,complete,,2026-07-15T18:47:10.946632+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,DEBY_LOD2_8568391,a1,r1,height,4.000000000,roofer,complete,,2026-07-15T18:47:11.098759+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,DEBY_LOD2_8568391,a1,r1,height,4.000000000,score,failed,exit_1,2026-07-15T18:47:11.769141+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p4_r1,0
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:47:11.891543+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r1,1
gs_e5_C001_s3ap_b8568391_a1_r2,DEBY_LOD2_8568391,a1,r2,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:47:11.940126+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r2,0
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,none,0.000000000,roofer,complete,,2026-07-15T18:47:12.519292+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r1,1
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,none,0.000000000,score,failed,exit_1,2026-07-15T18:47:13.200355+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r1,1
gs_e5_C001_s3ap_b8568391_a2_r1,DEBY_LOD2_8568391,a2,r1,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:47:13.349666+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r1,1
gs_e5_C001_s3ap_b8568391_a1_r2,DEBY_LOD2_8568391,a1,r2,none,0.000000000,extract,complete,,2026-07-15T18:47:17.869930+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r2,0
gs_e5_C001_s3ap_b8568391_a1_r2,DEBY_LOD2_8568391,a1,r2,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:47:18.837693+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r2,0
gs_e5_C001_s3ap_b8568391_a2_r1,DEBY_LOD2_8568391,a2,r1,none,0.000000000,extract,complete,,2026-07-15T18:47:19.129314+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r1,1
gs_e5_C001_s3ap_b8568391_a1_r2,DEBY_LOD2_8568391,a1,r2,none,0.000000000,roofer,complete,,2026-07-15T18:47:19.405602+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r2,0
gs_e5_C001_s3ap_b8568391_a2_r1,DEBY_LOD2_8568391,a2,r1,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:47:20.043960+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r1,1
gs_e5_C001_s3ap_b8568391_a1_r2,DEBY_LOD2_8568391,a1,r2,none,0.000000000,score,failed,exit_1,2026-07-15T18:47:20.107867+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_r2,0
gs_e5_C001_s3ap_b8568391_a2_r2,DEBY_LOD2_8568391,a2,r2,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:47:20.283278+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r2,0
gs_e5_C001_s3ap_b8568391_a2_r1,DEBY_LOD2_8568391,a2,r1,none,0.000000000,roofer,complete,,2026-07-15T18:47:20.620647+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r1,1
gs_e5_C001_s3ap_b8568391_a2_r1,DEBY_LOD2_8568391,a2,r1,none,0.000000000,score,failed,exit_1,2026-07-15T18:47:21.359670+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r1,1
gs_e5_C001_s3ap_b8568392_a0_r1,DEBY_LOD2_8568392,a0,r1,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:47:21.527751+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r1,1
gs_e5_C001_s3ap_b8568391_a2_r2,DEBY_LOD2_8568391,a2,r2,none,0.000000000,extract,complete,,2026-07-15T18:47:26.105625+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r2,0
gs_e5_C001_s3ap_b8568391_a2_r2,DEBY_LOD2_8568391,a2,r2,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:47:26.996759+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r2,0
gs_e5_C001_s3ap_b8568392_a0_r1,DEBY_LOD2_8568392,a0,r1,none,0.000000000,extract,complete,,2026-07-15T18:47:27.358944+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r1,1
gs_e5_C001_s3ap_b8568391_a2_r2,DEBY_LOD2_8568391,a2,r2,none,0.000000000,roofer,complete,,2026-07-15T18:47:27.619900+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r2,0
gs_e5_C001_s3ap_b8568392_a0_r1,DEBY_LOD2_8568392,a0,r1,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:47:28.270864+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r1,1
gs_e5_C001_s3ap_b8568391_a2_r2,DEBY_LOD2_8568391,a2,r2,none,0.000000000,score,failed,exit_1,2026-07-15T18:47:28.323430+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a2_r2,0
gs_e5_C001_s3ap_b8568392_a0_r2,DEBY_LOD2_8568392,a0,r2,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:47:28.563014+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r2,0
gs_e5_C001_s3ap_b8568392_a0_r1,DEBY_LOD2_8568392,a0,r1,none,0.000000000,roofer,complete,,2026-07-15T18:47:28.860907+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r1,1
gs_e5_C001_s3ap_b8568392_a0_r1,DEBY_LOD2_8568392,a0,r1,none,0.000000000,score,failed,exit_1,2026-07-15T18:47:29.602931+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r1,1
gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,DEBY_LOD2_8568392,a1,r1,height,-0.500000000,checkpoint_gate,complete,,2026-07-15T18:47:29.776319+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568392_a0_r2,DEBY_LOD2_8568392,a0,r2,none,0.000000000,extract,complete,,2026-07-15T18:47:34.386578+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r2,0
gs_e5_C001_s3ap_b8568392_a0_r2,DEBY_LOD2_8568392,a0,r2,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:47:35.290418+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r2,0
gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,DEBY_LOD2_8568392,a1,r1,height,-0.500000000,extract,complete,,2026-07-15T18:47:35.461180+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568392_a0_r2,DEBY_LOD2_8568392,a0,r2,none,0.000000000,roofer,complete,,2026-07-15T18:47:35.940608+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r2,0
gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,DEBY_LOD2_8568392,a1,r1,height,-0.500000000,prepare_roofer,prepared,,2026-07-15T18:47:36.489699+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568392_a0_r2,DEBY_LOD2_8568392,a0,r2,none,0.000000000,score,failed,exit_1,2026-07-15T18:47:36.636324+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a0_r2,0
gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,DEBY_LOD2_8568392,a1,r1,height,-1.000000000,checkpoint_gate,complete,,2026-07-15T18:47:36.806985+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,DEBY_LOD2_8568392,a1,r1,height,-0.500000000,roofer,complete,,2026-07-15T18:47:37.018461+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,DEBY_LOD2_8568392,a1,r1,height,-0.500000000,score,failed,exit_1,2026-07-15T18:47:37.771330+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,DEBY_LOD2_8568392,a1,r1,height,-2.000000000,checkpoint_gate,complete,,2026-07-15T18:47:37.958461+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,DEBY_LOD2_8568392,a1,r1,height,-1.000000000,extract,complete,,2026-07-15T18:47:42.568670+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,DEBY_LOD2_8568392,a1,r1,height,-1.000000000,prepare_roofer,prepared,,2026-07-15T18:47:43.467223+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,DEBY_LOD2_8568392,a1,r1,height,-2.000000000,extract,complete,,2026-07-15T18:47:43.729378+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,DEBY_LOD2_8568392,a1,r1,height,-1.000000000,roofer,complete,,2026-07-15T18:47:44.031098+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,DEBY_LOD2_8568392,a1,r1,height,-2.000000000,prepare_roofer,prepared,,2026-07-15T18:47:44.666038+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,DEBY_LOD2_8568392,a1,r1,height,-1.000000000,score,failed,exit_1,2026-07-15T18:47:44.745426+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568392_a1_dz_m4_r1,DEBY_LOD2_8568392,a1,r1,height,-4.000000000,checkpoint_gate,complete,,2026-07-15T18:47:44.938226+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m4_r1,0
gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,DEBY_LOD2_8568392,a1,r1,height,-2.000000000,roofer,complete,,2026-07-15T18:47:45.242105+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,DEBY_LOD2_8568392,a1,r1,height,-2.000000000,score,failed,exit_1,2026-07-15T18:47:45.993523+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568392_a1_dz_p0p5_r1,DEBY_LOD2_8568392,a1,r1,height,0.500000000,checkpoint_gate,complete,,2026-07-15T18:47:46.168287+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_p0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p0p5_r1,1
