building_id,source_group,source_run,display_label,source_role,seed,replicate,pair_raw,source_badge,readout,z_shift_to_reference_m,complexity_lens,size_lens,texture_lens,observation_lens,label_lens,has_lod22,val3dity_valid,status,status_reason,rf_success,rf_pointcloud_unusable,roof_planes,status_rf_roof_planes,ref_roof_planes,match_count,completeness,correctness,mean_match_iou,ref_rms_m,ref_hausdorff_m,ref_distance_samples,rf_rmse_lod22,shell_bucket,ref_rms_tail,ref_rms_tail_fence_m,setting,run_name,arm,readout_min_obs,readout_voxel_m,readout_alpha,readout_sor,readout_sor_std
DEBY_LOD2_60098,gs_dense,sor_off__gs_e5_C001_dense_r1,sor_off dense r1,gs,dense,r1,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,4,15,2,2,1.0000,0.5000,0.2772,4.5574,14.8832,786,0.891649,조립,false,36.2498,sor_off,gs_e5_C001_dense_r1,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_8568391,gs_dense,sor_off__gs_e5_C001_dense_r1,sor_off dense r1,gs,dense,r1,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,무텍스처,mid,무텍스처,true,true,success,success,True,False,1,1,1,0,0.0000,0.0000,,10.8430,10.8430,221,9.092291,조립,false,36.2498,sor_off,gs_e5_C001_dense_r1,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_8568392,gs_dense,sor_off__gs_e5_C001_dense_r1,sor_off dense r1,gs,dense,r1,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_dense_r1,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_108247349,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_108247350,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),true,true,success,success,True,False,1,1,1,0,0.0000,0.0000,,16.0515,16.2361,48,0.078887,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_108247351,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),true,true,success,success,True,False,1,1,1,0,0.0000,0.0000,,14.5878,16.6155,260,5.601595,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4907184,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,9,50,4,4,1.0000,0.4444,0.4749,1.3771,17.8275,1343,1.277686,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4907185,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,high,none,true,true,success,success,True,False,5,18,2,2,1.0000,0.4000,0.3020,3.3430,6.5560,644,3.339588,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4907186,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,2,8,2,2,1.0000,1.0000,0.2635,3.3909,8.7723,673,6.502012,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4907188,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,2,4,2,2,1.0000,1.0000,0.2906,4.1145,9.3374,663,5.789896,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4907194,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,2,11,2,1,0.5000,0.5000,0.5404,2.9113,8.0215,851,5.786626,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4907195,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,2,9,2,2,1.0000,1.0000,0.7247,2.4670,5.7897,712,9.964123,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4907198,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,4,27,4,2,0.5000,0.5000,0.6720,3.4063,8.7530,1450,11.491400,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4907199,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4907202,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,3,4,2,2,1.0000,0.6667,0.6317,2.6488,4.7150,647,8.993905,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4908168,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,high,none,true,true,success,success,True,False,1,1,1,1,1.0000,1.0000,0.9997,0.9343,1.7190,114,0.013791,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4908178,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,1,2,1,0.5000,1.0000,0.6143,0.3632,0.7438,454,2.162989,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_4908179,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_60098,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,false,failure,val3dity_invalid,True,False,4,14,2,1,0.5000,0.2500,0.6350,7.2520,18.4438,781,5.181410,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_8568391,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,무텍스처,mid,무텍스처,true,true,success,success,True,False,1,2,1,1,1.0000,1.0000,0.9997,1.2008,1.3111,221,6.984219,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_8568392,gs_dense,sor_off__gs_e5_C001_dense_r2,sor_off dense r2,gs,dense,r2,raw_dense,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),true,true,success,success,True,False,1,1,1,1,1.0000,1.0000,0.9991,1.3040,1.3115,24,0.009517,조립,false,36.2498,sor_off,gs_e5_C001_dense_r2,dense,3,0.05,0.5,off,2.0
DEBY_LOD2_108247349,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,mid,none,true,true,success,success,True,False,1,2,1,0,0.0000,0.0000,,37.5175,41.4555,402,0.966651,무효·붕괴,true,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_108247350,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_108247351,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),true,false,failure,val3dity_invalid,True,False,1,1,1,0,0.0000,0.0000,,10.4927,19.1343,260,7.154615,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907184,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,12,51,4,4,1.0000,0.3333,0.6337,1.0659,17.9897,1359,1.448464,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907185,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,5,26,2,2,1.0000,0.4000,0.2508,5.2991,16.6965,648,7.756858,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907186,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,2,12,2,1,0.5000,0.5000,0.5012,4.1391,9.7031,676,3.206826,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907188,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,1,7,2,1,0.5000,1.0000,0.5034,3.0251,7.1216,664,10.611452,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907194,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,1,12,2,1,0.5000,1.0000,0.5652,2.9321,7.4850,850,5.348588,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907195,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,2,17,2,2,1.0000,1.0000,0.9010,0.3099,1.2379,712,3.480390,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907198,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,1,34,4,1,0.2500,1.0000,0.3814,1.8329,4.4073,1200,7.999749,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907199,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,무텍스처,mid,무텍스처,true,false,failure,val3dity_invalid,True,False,1,2,1,0,0.0000,0.0000,,13.7124,26.8828,393,15.510942,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907202,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,3,2,0,0.0000,0.0000,,45.1901,70.5341,641,11.665887,무효·붕괴,true,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4908168,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,1,1,1,1,1.0000,1.0000,0.9997,1.8973,3.4353,114,17.028843,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4908178,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,low,none,true,true,success,success,True,False,1,4,2,0,0.0000,0.0000,,43.6875,47.9565,454,24.968578,무효·붕괴,true,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4908179,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,mid,none,true,true,success,success,True,False,1,2,1,0,0.0000,0.0000,,45.7582,51.1944,474,7.531527,무효·붕괴,true,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_60098,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,false,failure,val3dity_invalid,True,False,3,13,2,2,1.0000,0.6667,0.8264,6.6100,18.4739,785,5.719736,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_8568391,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,무텍스처,mid,무텍스처,true,true,success,success,True,False,1,1,1,0,0.0000,0.0000,,57.4407,72.3398,221,5.812074,무효·붕괴,true,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_8568392,gs_acmp,sor_off__gs_e5_C001_acmp_r1,sor_off acmp r1,gs,acmp,r1,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_acmp_r1,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_108247349,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_108247350,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),true,true,success,success,True,False,1,1,1,0,0.0000,0.0000,,15.8914,16.3366,48,6.291797,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_108247351,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),true,true,success,success,True,False,1,1,1,0,0.0000,0.0000,,13.4118,13.9897,260,8.908405,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907184,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,13,46,4,4,1.0000,0.3077,0.6633,1.6361,19.4209,1353,1.304294,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907185,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,high,none,true,true,success,success,True,False,4,12,2,2,1.0000,0.5000,0.2957,3.4981,12.7536,650,3.658399,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907186,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,1,11,2,1,0.5000,1.0000,0.4981,4.9823,12.5173,674,4.930025,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907188,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,1,6,2,1,0.5000,1.0000,0.5034,2.6992,6.4194,664,10.224586,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907194,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,1,12,2,1,0.5000,1.0000,0.5652,3.2862,8.2141,850,11.243482,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907195,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,low,none,true,true,success,success,True,False,4,9,2,1,0.5000,0.2500,0.5729,5.0892,12.9952,715,3.354105,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907198,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,2,32,4,2,0.5000,1.0000,0.7314,1.8489,6.4902,1436,12.541538,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907199,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,무텍스처,mid,무텍스처,true,false,failure,val3dity_invalid,True,False,1,2,1,0,0.0000,0.0000,,14.1503,27.8313,393,15.145472,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4907202,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,2,5,2,1,0.5000,0.5000,0.8574,1.3544,5.3473,641,10.514894,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4908168,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4908178,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,2,5,2,2,1.0000,1.0000,0.3881,2.6743,3.2427,455,19.003422,무효·붕괴,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_4908179,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_60098,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,3,16,2,2,1.0000,0.6667,0.8925,2.2332,6.0009,788,4.700880,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_8568391,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_8568392,gs_acmp,sor_off__gs_e5_C001_acmp_r2,sor_off acmp r2,gs,acmp,r2,raw_acmp,sor_off,readout_ablation(sor_off; minobs3; voxel0.05; alpha0.5; SORoff),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),true,true,success,success,True,False,1,1,1,1,1.0000,1.0000,0.9991,3.6010,3.6010,24,0.000000,조립,false,36.2498,sor_off,gs_e5_C001_acmp_r2,acmp,3,0.05,0.5,off,2.0
DEBY_LOD2_108247349,gs_sparse,voxel03__gs_e5_C001_sparse_r1,voxel03 sparse r1,gs,sparse,r1,raw_sparse,voxel03,readout_ablation(voxel03; minobs3; voxel0.03; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel03,gs_e5_C001_sparse_r1,sparse,3,0.03,0.5,on,2.0
