building_id,arm,clip_source,clip_path,clip_note,crs_xy,z_datum_history,footprint_area_m2,n_points_footprint,pt_density_m2,density_valid,density_reason,status_input,status_rf_pt_density,status_density_delta,grid_cell_m,grid_n_cells,grid_occupied_cells,coverage_frac,hole_frac,coverage_valid,coverage_reason,status_rf_nodata_frac,status_hole_delta,status_compare_note,roof_point_count,ground_point_count,local_plane_radius_m,local_plane_rms_m,local_plane_core_count,local_plane_valid,local_plane_reason,m3c2_normal_radius_m,m3c2_proj_radius_m,m3c2_core_count,m3c2_mean_m,m3c2_median_abs_m,m3c2_rms_m,m3c2_valid,m3c2_reason,ref_valid_345,ref_invalid_reason,ref_roof_surface_count,ref_lookup_miss_frac,floater_margin_m,floater_count,floater_frac,floater_valid,floater_reason,label_proxy_roof_minus_m,ground_high_count,label_proxy_frac_all,label_proxy_frac_ground,label_proxy_valid,label_proxy_reason
DEBY_LOD2_4959325,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959325_orig_classified.las,building-level clip absent,EPSG:25832,none,825.005930,0,none,false,missing_clip,DIM,192.281464,none,0.500000,3300,0,none,none,false,missing_clip,0.000909,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,13,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959325,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,825.005930,254635,308.646267,true,ok,none,none,none,0.500000,3300,3300,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,251581,3054,0.750000,0.212408,3000,true,ok,1.000000,0.750000,2499,-1.885786,1.899589,2.508312,true,ok,true,none,13,0.000000,3.000000,359,0.001410,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959325,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959325_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,825.005930,9182,11.129617,true,ok,ALS,11.097561,0.032056,0.500000,3300,3277,0.993030,0.006970,true,ok,0.006061,0.000909,direct_comparison_same_arm_metric_not_identical_grid,9134,48,0.750000,0.157023,2989,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,13,0.000000,3.000000,47,0.005119,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959326,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959326_orig_classified.las,building-level clip absent,EPSG:25832,none,1821.702400,0,none,false,missing_clip,DIM,161.563446,none,0.500000,7289,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,19,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959326,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,1821.702400,417984,229.446917,true,ok,none,none,none,0.500000,7289,7289,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,415388,2596,0.750000,0.203264,3000,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,19,0.000024,3.000000,129,0.000309,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959326,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959326_orig_classified.las,building-level clip absent,EPSG:25832,none,1821.702400,0,none,false,missing_clip,ALS,16.059464,none,0.500000,7289,0,none,none,false,missing_clip,0.003293,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,19,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959327,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959327_orig_classified.las,building-level clip absent,EPSG:25832,none,495.175850,0,none,false,missing_clip,DIM,196.959671,none,0.500000,1984,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,6,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959327,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,495.175850,142268,287.308034,true,ok,none,none,none,0.500000,1984,1984,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,139888,2380,0.750000,0.161136,3000,true,ok,1.000000,0.750000,2500,-1.531845,1.815172,1.885056,true,ok,true,none,6,0.000000,3.000000,53,0.000373,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959327,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959327_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,495.175850,7947,16.048844,true,ok,ALS,15.446465,0.602379,0.500000,1984,1980,0.997984,0.002016,true,ok,0.002016,0.000000,direct_comparison_same_arm_metric_not_identical_grid,7853,94,0.750000,0.114110,2994,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,6,0.000000,3.000000,1,0.000126,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959336,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959336_orig_classified.las,building-level clip absent,EPSG:25832,none,609.046900,0,none,false,missing_clip,DIM,109.509895,none,0.500000,2437,0,none,none,false,missing_clip,0.128900,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,6,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959336,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,609.046900,65856,108.129604,true,ok,none,none,none,0.500000,2437,2269,0.931063,0.068937,true,ok,none,none,no_canonical_status_for_acmp,65856,0,0.750000,0.160536,2999,true,ok,1.000000,0.750000,2399,-1.101497,1.460675,1.943258,true,ok,true,none,6,0.000000,3.000000,2789,0.042350,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points
DEBY_LOD2_4959336,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959336_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,609.046900,11397,18.712845,true,ok,ALS,18.431276,0.281569,0.500000,2437,2430,0.997128,0.002872,true,ok,0.002463,0.000409,direct_comparison_same_arm_metric_not_identical_grid,11341,56,0.750000,0.173567,3000,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,6,0.000000,3.000000,549,0.048171,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959340,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959340_orig_classified.las,building-level clip absent,EPSG:25832,none,384.722313,0,none,false,missing_clip,DIM,93.788177,none,0.500000,1538,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959340,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,384.722313,72645,188.824504,true,ok,none,none,none,0.500000,1538,1538,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,71588,1057,0.750000,0.161475,3000,true,ok,1.000000,0.750000,2498,-2.489457,2.236366,2.901225,true,ok,true,none,3,0.000000,3.000000,65,0.000895,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959340,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959340_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,384.722313,4405,11.449817,true,ok,ALS,11.279584,0.170233,0.500000,1538,1537,0.999350,0.000650,true,ok,0.000650,0.000000,direct_comparison_same_arm_metric_not_identical_grid,4404,1,0.750000,0.049362,2982,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959457,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959457_orig_classified.las,building-level clip absent,EPSG:25832,none,1371.825299,0,none,false,missing_clip,DIM,378.108307,none,0.500000,5485,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959457,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,1371.825299,466713,340.213145,true,ok,none,none,none,0.500000,5485,5481,0.999271,0.000729,true,ok,none,none,no_canonical_status_for_acmp,433079,33634,0.750000,0.175656,3000,true,ok,1.000000,0.750000,2494,-1.454871,2.254181,2.052786,true,ok,true,none,3,0.000000,3.000000,38864,0.083272,true,ok,1.000000,81,0.000174,0.002408,true,ok
DEBY_LOD2_4959457,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959457_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,1371.825299,26379,19.229125,true,ok,ALS,19.026808,0.202317,0.500000,5485,5445,0.992707,0.007293,true,ok,0.007110,0.000183,direct_comparison_same_arm_metric_not_identical_grid,21827,4552,0.750000,0.142821,2993,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000000,3.000000,597,0.022632,true,ok,1.000000,1973,0.074794,0.433436,true,ok
DEBY_LOD2_4959458,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959458_orig_classified.las,building-level clip absent,EPSG:25832,none,601.393300,0,none,false,missing_clip,DIM,942.165466,none,0.500000,2405,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959458,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,601.393300,237802,395.418439,true,ok,none,none,none,0.500000,2405,2405,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,227226,10576,0.750000,0.171032,3000,true,ok,1.000000,0.750000,2500,-1.369344,2.000136,1.747252,true,ok,true,none,2,0.000648,3.000000,25,0.000105,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959458,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959458_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,601.393300,12528,20.831625,true,ok,ALS,19.780184,1.051441,0.500000,2405,2402,0.998753,0.001247,true,ok,0.001247,0.000000,direct_comparison_same_arm_metric_not_identical_grid,12173,355,0.750000,0.152276,2999,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000319,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959459,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959459_orig_classified.las,building-level clip absent,EPSG:25832,none,372.991800,0,none,false,missing_clip,DIM,458.701477,none,0.500000,1494,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959459,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,372.991800,146367,392.413453,true,ok,none,none,none,0.500000,1494,1494,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,144905,1462,0.750000,0.241134,3000,true,ok,1.000000,0.750000,2500,-1.749554,1.869066,2.135397,true,ok,true,none,2,0.000000,3.000000,27290,0.186449,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959459,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959459_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,372.991800,6173,16.549962,true,ok,ALS,16.080320,0.469642,0.500000,1494,1494,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,6166,7,0.750000,0.159405,2992,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,310,0.050219,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959460,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959460_orig_classified.las,building-level clip absent,EPSG:25832,none,4699.408800,0,none,false,missing_clip,DIM,461.568329,none,0.500000,18796,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959460,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,4699.408800,1343627,285.914049,true,ok,none,none,none,0.500000,18796,18796,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,756143,587484,0.750000,0.201079,2996,true,ok,1.000000,0.750000,1986,-2.127997,2.231391,2.659748,true,ok,true,none,3,0.000063,3.000000,576,0.000429,true,ok,1.000000,7329,0.005455,0.012475,true,ok
DEBY_LOD2_4959460,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959460_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,4699.408800,67710,14.408195,true,ok,ALS,14.249721,0.158474,0.500000,18796,18776,0.998936,0.001064,true,ok,0.000851,0.000213,direct_comparison_same_arm_metric_not_identical_grid,41348,26362,0.750000,0.106033,2967,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000030,3.000000,710,0.010486,true,ok,1.000000,24929,0.368173,0.945641,true,ok
DEBY_LOD2_4959461,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959461_orig_classified.las,building-level clip absent,EPSG:25832,none,906.402100,0,none,false,missing_clip,DIM,162.683350,none,0.500000,3625,0,none,none,false,missing_clip,0.007724,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,7,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959461,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,906.402100,262998,290.155991,true,ok,none,none,none,0.500000,3625,3625,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,260897,2101,0.750000,0.159602,3000,true,ok,1.000000,0.750000,2500,-2.587605,2.265975,3.360607,true,ok,true,none,7,0.000586,3.000000,56,0.000213,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959461,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959461_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,906.402100,10240,11.297414,true,ok,ALS,11.240254,0.057160,0.500000,3625,3616,0.997517,0.002483,true,ok,0.002207,0.000276,direct_comparison_same_arm_metric_not_identical_grid,10240,0,0.750000,0.111831,2990,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,7,0.000000,3.000000,3,0.000293,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points
DEBY_LOD2_4959463,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959463_orig_classified.las,building-level clip absent,EPSG:25832,none,61.306442,0,none,false,missing_clip,DIM,130.622955,none,0.500000,244,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959463,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,61.306442,11892,193.976352,true,ok,none,none,none,0.500000,244,244,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,11707,185,0.750000,0.249619,3000,true,ok,1.000000,0.750000,1217,-1.203611,1.752455,1.569032,true,ok,true,none,1,0.000000,3.000000,1306,0.109822,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959463,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959463_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,61.306442,1235,20.144702,true,ok,ALS,19.374485,0.770217,0.500000,244,243,0.995902,0.004098,true,ok,0.004098,0.000000,direct_comparison_same_arm_metric_not_identical_grid,1218,17,0.750000,0.150095,1216,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,144,0.116599,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959464,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959464_orig_classified.las,building-level clip absent,EPSG:25832,none,219.350968,0,none,false,missing_clip,DIM,183.725403,none,0.500000,874,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959464,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,219.350968,35996,164.102307,true,ok,none,none,none,0.500000,874,874,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,35635,361,0.750000,0.197556,3000,true,ok,1.000000,0.750000,2500,-1.884404,2.224481,2.339945,true,ok,true,none,1,0.000000,3.000000,37,0.001028,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959464,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959464_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,219.350968,4294,19.575934,true,ok,ALS,18.938215,0.637719,0.500000,874,874,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,4282,12,0.750000,0.138365,3000,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959465,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959465_orig_classified.las,building-level clip absent,EPSG:25832,none,212.268850,0,none,false,missing_clip,DIM,none,none,0.500000,852,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959465,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,212.268850,27413,129.142830,true,ok,none,none,none,0.500000,852,850,0.997653,0.002347,true,ok,none,none,no_canonical_status_for_acmp,27374,39,0.750000,0.191849,3000,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,60,0.002189,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959465,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959465_orig_classified.las,building-level clip absent,EPSG:25832,none,212.268850,0,none,false,missing_clip,ALS,none,none,0.500000,852,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959753,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959753_orig_classified.las,building-level clip absent,EPSG:25832,none,49.792857,0,none,false,missing_clip,DIM,153.427139,none,0.500000,199,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959753,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,49.792857,10711,215.111175,true,ok,none,none,none,0.500000,199,199,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,10025,686,0.750000,0.278701,3000,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,467,0.043600,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959753,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959753_orig_classified.las,building-level clip absent,EPSG:25832,none,49.792857,0,none,false,missing_clip,ALS,16.000000,none,0.500000,199,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959758,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959758_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,116.959654,768,6.566367,true,ok,DIM,35.714287,-29.147920,0.500000,467,69,0.147752,0.852248,true,ok,0.850107,0.002141,direct_comparison_same_arm_metric_not_identical_grid,524,244,0.750000,0.115278,522,true,ok,1.000000,0.750000,277,-2.967939,1.960353,3.731027,true,ok,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959758,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4959758_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,116.959654,1041,8.900505,true,ok,none,none,none,0.500000,467,27,0.057816,0.942184,true,ok,none,none,no_canonical_status_for_acmp,932,109,0.750000,0.064130,913,true,ok,1.000000,0.750000,186,-1.662094,1.135807,2.132502,true,ok,true,none,1,0.000000,3.000000,2,0.001921,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959758,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959758_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,116.959654,2246,19.203203,true,ok,ALS,18.638115,0.565088,0.500000,467,467,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,2179,67,0.750000,0.128458,2178,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959759,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959759_orig_classified.las,building-level clip absent,EPSG:25832,none,59.048803,0,none,false,missing_clip,DIM,none,none,0.500000,236,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959759,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,59.048803,2369,40.119357,true,ok,none,none,none,0.500000,236,108,0.457627,0.542373,true,ok,none,none,no_canonical_status_for_acmp,649,1720,0.750000,0.111142,638,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,2,0.000844,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959759,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959759_orig_classified.las,building-level clip absent,EPSG:25832,none,59.048803,0,none,false,missing_clip,ALS,none,none,0.500000,236,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
