building_id,population_scope,dense_assembled,dense_status_source,footprint_area_m2,small_lt50,anchor_status,anchor_measurement_source,anchor_measurement_lineage,anchor_selected_dlt_point_count,anchor_footprint_inside_point_count,anchor_inside_z_median_m,anchor_inside_z_mad_m,anchor_coverage_ratio,anchor_selected_pair_count,anchor_completed_pair_count,anchor_eligible_pair_count,anchor_zero_observed,anchor_undecided_sticker,anchor_count_threshold,anchor_mad_threshold_status,outline_observable,outline_representative_view_count,outline_inframe_frac_max,outline_valid_pixel_count_max,outline_definition_source,cell_label,cell_assignment_basis,legacy_v1_2_label_reference,ref_roof_type,ref_roof_slope_group,ref_roof_type_source,ref_roof_type_role,override_recorded,override_source,override_inside_count,override_effect_on_cell,texture_low_gradient_fraction,texture_grad_p10,texture_signal_role,crs,learning_runs_started,new_inference_type,same_block_only,pair_independence,low_independence,supplement_measurement_source,supplement_measurement_lineage,supplement_cache_reuse_runs,supplement_new_mast3r_inference_runs,supplement_new_inference_allowlist,preregister_primary_list_eligible
DEBY_LOD2_4908170,canonical_raw_lidar_assembled_178,false,docs/regression_input_snapshot.csv,72.814000,false,measured,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,anchor_census_current,1131,0,,,0.000000,10,10,8,true,,1,not_preregistered,true,3,1.000000,76,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_3_outline_only,raw_dense assembled=false and no measured anchor assignment and outline_observable=true,outline-only,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.603000,0.003900,descriptive covariate; not used in cell assignment,EPSG:25832,0,census_FM_dense_dial_2px_only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4908176,canonical_raw_lidar_assembled_178,false,docs/regression_input_snapshot.csv,35.621000,true,measured,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,anchor_census_current,8511,6012,-40.715035,0.149244,0.919540,10,10,8,false,,1,not_preregistered,true,3,1.000000,48,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_2_anchored,raw_dense assembled=false and measured inside_count>=1,"textureless, correspondence-anchored",slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.293000,0.007300,descriptive covariate; not used in cell assignment,EPSG:25832,0,census_FM_dense_dial_2px_only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4908178,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,113.412000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,87,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.406000,0.005900,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4908351,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,55.188000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,69,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.645000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4908352,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,29.814000,true,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,47,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.404000,0.003900,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4908353,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,145.523000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,102,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.566000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4908354,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,29.193000,true,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,45,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.290000,0.008800,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959320,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,4781.938000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,917,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.484000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959322,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,391.506000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,166,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.645000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959323,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,1358.777000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,366,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.301000,0.009800,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959324,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,44.051000,true,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,61,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,multiple horizontal,horizontal,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.676000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959325,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,825.008000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,230,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.372000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959326,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,1821.695000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,393,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.544000,0.003900,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959327,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,495.180000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,229,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.127000,0.018100,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959336,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,609.047000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,223,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.290000,0.007800,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959340,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,384.723000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,179,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.546000,0.002800,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959457,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,1371.824000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,302,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.553000,0.006200,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959458,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,601.391000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,226,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.599000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959459,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,372.990000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,179,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.259000,0.010600,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959460,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,4699.410000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,830,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.355000,0.005900,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959461,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,906.402000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,248,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.433000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959463,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,61.305000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,69,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.787000,0.002800,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959464,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,219.352000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,137,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.691000,0.003900,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959753,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,49.793000,true,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,58,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.474000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959758,canonical_raw_lidar_assembled_178,false,docs/regression_input_snapshot.csv,116.969000,false,measured,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,anchor_census_current,121,0,,,0.000000,10,10,7,true,,1,not_preregistered,true,3,1.000000,113,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_3_outline_only,raw_dense assembled=false and no measured anchor assignment and outline_observable=true,outline-only,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.501000,0.007100,descriptive covariate; not used in cell assignment,EPSG:25832,0,census_FM_dense_dial_2px_only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_4959793,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,193.930000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,114,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.779000,0.002800,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_60042,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,3629.750000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,920,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.437000,0.005900,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_60097,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,161.023000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,102,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.615000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_60098,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,195.930000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,117,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.544000,0.002800,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_8568391,canonical_raw_lidar_assembled_178,false,docs/regression_input_snapshot.csv,55.535000,false,measured,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_measurements.csv,R1prime_measurement_read_only,1403,456,-40.667009,0.032179,0.471698,3,3,2,false,,1,not_preregistered,true,3,1.000000,63,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_2_anchored,raw_dense assembled=false and measured inside_count>=1,"textureless, correspondence-anchored",slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,true,B-1 measured flat-seed evidence,456,none; measured formula also yields cell_2_anchored,0.536000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_8568392,canonical_raw_lidar_assembled_178,false,docs/regression_input_snapshot.csv,5.797000,true,measured,docs/e5_c001_s3ap_fm_dense_dial.csv,S3Ap_locked_2px_read_only,1470,6,-40.570602,0.069191,0.108108,3,3,2,false,,1,not_preregistered,true,3,1.000000,20,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_2_anchored,raw_dense assembled=false and measured inside_count>=1,"textureless, correspondence-anchored",slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.549000,0.004400,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_8568403,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,28.219000,true,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,49,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.561000,0.006200,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_8573617,canonical_raw_lidar_assembled_178,false,docs/regression_input_snapshot.csv,34.758000,true,measured,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,anchor_census_current,0,0,,,0.000000,10,10,9,true,,1,not_preregistered,true,3,1.000000,50,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_3_outline_only,raw_dense assembled=false and no measured anchor assignment and outline_observable=true,outline-only,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.556000,0.003900,descriptive covariate; not used in cell assignment,EPSG:25832,0,census_FM_dense_dial_2px_only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_8573848,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,1780.969000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,474,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.205000,0.010000,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
DEBY_LOD2_8573849,canonical_raw_lidar_assembled_178,true,docs/regression_input_snapshot.csv,840.703000,false,not_applicable_dense_assembled,,,,,,,,,,,,,1,not_preregistered,true,3,1.000000,374,boundary_map_v3: views>=2 and inframe_max>0 and valid_pixel_max>=3,cell_1_assembled,raw_dense assembled=true,well-textured,slanted,sloped,"phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/building_reconstruction_status.csv: input=ALS, rf_roof_type",classification only,false,,,,0.568000,0.002800,descriptive covariate; not used in cell assignment,EPSG:25832,0,none; existing measurement read-only,false,not_supplement_target_original_value,false,,,0,0,,unchanged_not_evaluated_by_supplement
