setting,run_name,roofer_repeat,building_id,prep_returncode,n_clip,n_used,n_building,n_building_in_fp,classified_las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907195,0,24274,24274,24274,2575,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907198,0,122365,122365,122365,6083,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907199,0,28856,28856,28856,1924,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907202,0,15668,15668,15668,2358,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908168,0,499118,499118,499118,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908178,0,24054,24054,24054,5575,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908179,0,24007,24007,24007,20,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_60098,0,188187,188187,188187,754,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_8568391,0,14848,14848,14848,65,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
base,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_8568392,0,12835,12835,12835,8,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/base/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247349,0,83443,83443,83443,795,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247350,0,67359,67359,67359,36,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247351,0,72384,72384,72384,374,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907184,0,1146041,1146041,1146041,648154,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907185,0,1167284,1167284,1167284,28345,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907186,0,75680,75680,75680,7532,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907188,0,29660,29660,29660,4989,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907194,0,70640,70640,70640,3159,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907195,0,106642,106642,106642,13237,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907198,0,320321,320321,320321,31765,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907199,0,106116,106116,106116,6207,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907202,0,64514,64514,64514,21851,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908168,0,857694,857694,857694,3953,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908178,0,82895,82895,82895,6252,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908178_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908179,0,85862,85862,85862,1252,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908179_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_60098,0,418947,418947,418947,6831,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_8568391,0,59390,59390,59390,3206,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
minobs2,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_8568392,0,54565,54565,54565,13,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247349,0,75210,75210,75210,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247350,0,58282,58282,58282,415,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247351,0,68546,68546,68546,2481,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907184,0,1164298,1164298,1164298,642274,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907185,0,1174202,1174202,1174202,28562,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907186,0,68791,68791,68791,5406,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907188,0,23271,23271,23271,3305,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907188_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907194,0,59455,59455,59455,3189,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907195,0,101847,101847,101847,11460,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907198,0,343063,343063,343063,22389,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907199,0,105977,105977,105977,2172,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907202,0,80940,80940,80940,35642,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908168,0,861889,861889,861889,492,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908178,0,106692,106692,106692,11470,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908179,0,106094,106094,106094,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_60098,0,433738,433738,433738,8878,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_8568391,0,80477,80477,80477,1798,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
minobs2,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_8568392,0,75688,75688,75688,3,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247349,0,59429,59429,59429,52,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247350,0,62810,62810,62810,125,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247351,0,64300,64300,64300,1081,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907184,0,1144460,1144460,1144460,654126,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907185,0,1162357,1162357,1162357,27190,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907186,0,78446,78446,78446,6765,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907188,0,32731,32731,32731,6715,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907194,0,76056,76056,76056,3013,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907195,0,111306,111306,111306,14511,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907198,0,326253,326253,326253,27131,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907199,0,69237,69237,69237,4353,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907202,0,16647,16647,16647,6721,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908168,0,842960,842960,842960,372,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908178,0,36657,36657,36657,2184,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908178_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908179,0,49661,49661,49661,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908179_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_60098,0,436746,436746,436746,11226,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_8568391,0,16378,16378,16378,1028,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
minobs2,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_8568392,0,14433,14433,14433,28,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247349,0,87885,87885,87885,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247350,0,62919,62919,62919,181,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247351,0,74399,74399,74399,1012,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907184,0,1138431,1138431,1138431,651349,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907185,0,1156441,1156441,1156441,25935,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907186,0,71178,71178,71178,6737,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907188,0,30394,30394,30394,5063,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907188_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907194,0,74788,74788,74788,4741,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907195,0,99180,99180,99180,13452,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907198,0,340916,340916,340916,32534,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907199,0,103597,103597,103597,1005,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907202,0,67782,67782,67782,22974,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4908168,0,842879,842879,842879,1381,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4908178,0,85260,85260,85260,17275,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4908179,0,92248,92248,92248,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_60098,0,436707,436707,436707,9696,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_8568391,0,67140,67140,67140,2359,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
minobs2,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_8568392,0,59928,59928,59928,996,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_108247349,0,79790,79790,79790,733,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_108247350,0,83372,83372,83372,226,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_108247351,0,88281,88281,88281,1125,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907184,0,1170165,1170165,1170165,668907,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907185,0,1188333,1188333,1188333,30451,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907186,0,86761,86761,86761,9376,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907188,0,35791,35791,35791,5152,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907194,0,84554,84554,84554,3951,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907195,0,131167,131167,131167,14602,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907198,0,353442,353442,353442,26482,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907199,0,98639,98639,98639,4330,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
minobs2,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907202,0,25131,25131,25131,5203,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
