building_id,tier,cohort,processing_order,source_cell_label,roof_fixed_crop_n,roof_moving_crop_n,roof_fixed_voxel_n,roof_moving_voxel_n,roof_fixed_valid_n,roof_moving_valid_n,roof_usable,ground_fixed_crop_n,ground_moving_crop_n,ground_fixed_voxel_n,ground_moving_voxel_n,ground_fixed_valid_n,ground_moving_valid_n,ground_usable,usable_surface_count,inventory_status,boundary_cell_label,before_surface_count,before_forward_matches_n,before_forward_total_n,before_reverse_matches_n,before_reverse_total_n,before_pooled_matched_observations_n,before_correspondence_n,before_matched_median_m,before_matched_p90_m,before_censored_median_m,before_censored_p90_m,before_forward_support,before_reverse_support,before_bidirectional_support,before_censor_radius_m,before_roof_matched_median_m,before_roof_matched_p90_m,before_roof_censored_median_m,before_roof_censored_p90_m,before_ground_matched_median_m,before_ground_matched_p90_m,before_ground_censored_median_m,before_ground_censored_p90_m,before_residual_strata_observed_n,before_all_four_residual_strata_observed,before_available_strata_equal_weight_median_m,before_matched_tail_n,before_censored_unmatched_n,after_surface_count,after_forward_matches_n,after_forward_total_n,after_reverse_matches_n,after_reverse_total_n,after_pooled_matched_observations_n,after_correspondence_n,after_matched_median_m,after_matched_p90_m,after_censored_median_m,after_censored_p90_m,after_forward_support,after_reverse_support,after_bidirectional_support,after_censor_radius_m,after_roof_matched_median_m,after_roof_matched_p90_m,after_roof_censored_median_m,after_roof_censored_p90_m,after_ground_matched_median_m,after_ground_matched_p90_m,after_ground_censored_median_m,after_ground_censored_p90_m,after_residual_strata_observed_n,after_all_four_residual_strata_observed,after_available_strata_equal_weight_median_m,after_matched_tail_n,after_censored_unmatched_n,delta_after_minus_before_matched_median_m,delta_after_minus_before_matched_p90_m,delta_after_minus_before_censored_median_m,delta_after_minus_before_censored_p90_m,delta_after_minus_before_correspondence_n,delta_after_minus_before_bidirectional_support,n_distribution_q10_nearest_rank,n_threshold,correspondence_capable,after_matched_median_le_0p3,after_state_disposition,gate_statistic_only,gate_statistic_scope,capability_scope,p90_support_gate_role,low_support,support_classification,tier_group
DEBY_LOD2_4908160,outline,extension,94,cell_3_outline_only,55,0,34,0,0,0,false,941,742,490,0,487,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4907017,surface,extension,95,cell_1_assembled,4501,9,2326,7,2291,0,false,3473,7184,1853,760,1853,729,true,1,one_surface,cell_1_assembled,1,285,729,238,1853,523,238,0.140617352121,0.264573831483,0.35,0.35,0.390946502058,0.128440366972,0.128440366972,0.35,,,,,0.140617352121,0.264573831483,0.35,0.35,2,false,0.140813199477,53,2059,1,335,729,277,1853,612,277,0.101518253391,0.25092944042,0.35,0.35,0.459533607682,0.149487317863,0.149487317863,0.35,,,,,0.101518253391,0.25092944042,0.35,0.35,2,false,0.101262470418,62,1970,-0.0390990987304,-0.0136443910628,0,0,39,0.0210469508904,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4908161,outline,extension,96,cell_3_outline_only,6111,0,2500,0,2499,0,false,6706,1532,2500,0,2497,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4907018,surface,extension,97,cell_1_assembled,4138,17298,1986,2423,1961,2405,true,3665,14045,1772,2195,1772,2154,true,2,roof_and_ground,cell_1_assembled,2,2845,4559,2344,3733,5189,2344,0.0832937495973,0.216771486397,0.158384432565,0.35,0.624040359728,0.627913206536,0.624040359728,0.35,0.0719875725464,0.183738695906,0.0891215890647,0.35,0.123919786186,0.249442494534,0.35,0.35,4,true,0.0938113783128,519,3103,2,3028,4559,2454,3733,5482,2454,0.0561185732576,0.193010408892,0.116956890586,0.35,0.664180741391,0.657380123225,0.657380123225,0.35,0.049708424432,0.169956026068,0.06521742557,0.35,0.0707754435596,0.225966532988,0.35,0.35,4,true,0.060120029502,549,2810,-0.0271751763397,-0.023761077505,-0.0414275419785,0,110,0.0333397634973,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908162,outline,extension,98,cell_3_outline_only,1555,0,572,0,569,0,false,1682,3,735,0,728,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4907020,surface,extension,99,cell_1_assembled,3666,13818,2304,2500,2283,2474,true,3721,25216,2058,2141,2058,2117,true,2,roof_and_ground,cell_1_assembled,2,2706,4591,2216,4341,4922,2216,0.0875122435802,0.204142779582,0.20912157099,0.35,0.589414071008,0.510481455886,0.510481455886,0.35,0.0800409650428,0.175352314494,0.0984285285989,0.35,0.128653345598,0.250629336628,0.35,0.35,4,true,0.0992685992654,493,4010,2,2888,4591,2296,4341,5184,2296,0.051575138152,0.173366743596,0.14355758093,0.35,0.629056850359,0.528910389311,0.528910389311,0.35,0.046836645207,0.14252452871,0.0594646974457,0.35,0.0757881264656,0.227656479772,0.35,0.35,4,true,0.0578993037897,519,3748,-0.0359371054282,-0.0307760359852,-0.0655639900598,0,80,0.0184289334255,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908165,outline,extension,100,cell_3_outline_only,40,10,26,0,0,0,false,1326,1286,584,247,584,244,true,1,one_surface,cell_3_outline_only,1,134,244,121,584,255,121,0.0897840918093,0.209675435941,0.35,0.35,0.549180327869,0.207191780822,0.207191780822,0.35,,,,,0.0897840918093,0.209675435941,0.35,0.35,2,false,0.0920109713561,26,573,1,147,244,128,584,275,128,0.0493086839393,0.188979650262,0.35,0.35,0.602459016393,0.219178082192,0.219178082192,0.35,,,,,0.0493086839393,0.188979650262,0.35,0.35,2,false,0.0489994928695,28,553,-0.0404754078699,-0.0206957856797,0,0,7,0.0119863013699,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_4907023,surface,extension,101,cell_1_assembled,1746,14225,1222,1901,1209,1809,true,1872,28586,1177,1813,1176,1630,true,2,roof_and_ground,cell_1_assembled,2,2256,3439,1623,2385,3879,1623,0.0812963886046,0.182465566905,0.122530472989,0.35,0.656004652515,0.680503144654,0.656004652515,0.35,0.0769912341615,0.151254665958,0.0804596045594,0.190656860089,0.106776551011,0.241321151286,0.35,0.35,4,true,0.085491774974,388,1945,2,2350,3439,1649,2385,3999,1649,0.0461390464969,0.150409166055,0.0806559903663,0.35,0.683338179703,0.691404612159,0.683338179703,0.35,0.040022704717,0.114324915053,0.0421773965791,0.156621098927,0.073027797523,0.210190334174,0.35,0.35,4,true,0.0572714570603,400,1825,-0.0351573421078,-0.0320564008494,-0.0418744826228,0,26,0.0273335271881,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908170,outline,extension,102,cell_3_outline_only,1086,0,427,0,424,0,false,2852,0,1282,0,1279,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4907024,surface,extension,103,cell_1_assembled,2790,16603,1945,2500,1926,2497,true,2876,26397,1791,2242,1791,1987,true,2,roof_and_ground,cell_1_assembled,2,3142,4484,2472,3717,5614,2472,0.0760894816238,0.188574230659,0.122008624478,0.35,0.700713648528,0.665052461663,0.665052461663,0.35,0.0742530297294,0.164313513224,0.076645587471,0.189249487443,0.0889507021497,0.245419714967,0.35,0.35,4,true,0.0755555686648,562,2587,2,3274,4484,2533,3717,5807,2533,0.0542211185152,0.152556796352,0.0844155062484,0.35,0.730151650312,0.68146354587,0.68146354587,0.35,0.0486117316418,0.1234829851,0.0497345906514,0.138332237691,0.080661873748,0.215499365765,0.35,0.35,4,true,0.0633977946003,581,2394,-0.0218683631086,-0.0360174343069,-0.0375931182295,0,61,0.0164110842077,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959758,outline,extension,104,cell_3_outline_only,1729,114,710,64,710,56,true,3392,8514,1768,1048,1767,1011,true,2,roof_and_ground,cell_3_outline_only,2,582,1067,564,2477,1146,564,0.099989071243,0.207226564754,0.35,0.35,0.545454545455,0.227694792087,0.227694792087,0.35,,,0.35,0.35,0.099989071243,0.207226564754,0.35,0.35,2,false,0.10068392617,115,2398,2,616,1067,580,2477,1196,580,0.0559643912881,0.179798843866,0.35,0.35,0.577319587629,0.234154218813,0.234154218813,0.35,,,0.35,0.35,0.0559643912881,0.179798843866,0.35,0.35,2,false,0.0559896466397,120,2348,-0.0440246799549,-0.0274277208876,0,0,16,0.00645942672588,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_4907025,surface,extension,105,cell_1_assembled,4497,54872,2500,2500,2478,2320,true,4176,50151,2500,2500,2499,2293,true,2,roof_and_ground,cell_1_assembled,2,2738,4613,2783,4977,5521,2738,0.083531882815,0.1984319959,0.178961836199,0.35,0.593539995664,0.559172192084,0.559172192084,0.35,0.0791290117761,0.183130177978,0.1261468532,0.35,0.0925156261333,0.218888525088,0.35,0.35,4,true,0.0834438388662,552,4069,2,2944,4613,2959,4977,5903,2944,0.0588304308691,0.183282679791,0.13277699206,0.35,0.638196401474,0.594534860358,0.594534860358,0.35,0.058064151817,0.172907116058,0.0977683045016,0.35,0.0605843526216,0.198189301641,0.256387766303,0.35,4,true,0.0598600563834,591,3687,-0.024701451946,-0.0151493161089,-0.0461848441391,0,206,0.0353626682741,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_8573617,outline,extension,106,cell_3_outline_only,438,0,162,0,161,0,false,2546,0,977,0,975,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4907026,surface,extension,107,cell_1_assembled,1146,2123,803,462,767,447,true,1627,13439,1050,1171,1050,1124,true,2,roof_and_ground,cell_1_assembled,2,552,1571,458,1817,1010,458,0.104660047517,0.248835042387,0.35,0.35,0.35136855506,0.252063841497,0.252063841497,0.35,0.113516447713,0.224231613557,0.35,0.35,0.098397730341,0.272231310743,0.35,0.35,4,true,0.107975208883,101,2378,2,647,1571,542,1817,1189,542,0.081879214355,0.242566600722,0.35,0.35,0.411839592616,0.298293891029,0.298293891029,0.35,0.0747387439836,0.176582091455,0.35,0.35,0.100888367164,0.256101697618,0.35,0.35,4,true,0.0878357666591,119,2199,-0.0227808331622,-0.00626844166503,0,0,84,0.0462300495322,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_42364607,outline,extension,108,cell_3_outline_only,1195,0,542,0,526,0,false,1005,0,452,0,452,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4907028,surface,extension,109,cell_1_assembled,1902,23,1293,22,1283,0,false,2093,2895,1316,572,1316,561,true,1,one_surface,cell_1_assembled,1,163,561,152,1316,315,152,0.112184158019,0.271185513089,0.35,0.35,0.29055258467,0.115501519757,0.115501519757,0.35,,,,,0.112184158019,0.271185513089,0.35,0.35,2,false,0.115451566667,32,1562,1,207,561,189,1316,396,189,0.078694479512,0.250033953295,0.35,0.35,0.368983957219,0.143617021277,0.143617021277,0.35,,,,,0.078694479512,0.250033953295,0.35,0.35,2,false,0.0783517512307,40,1481,-0.0334896785074,-0.0211515597935,0,0,37,0.0281155015198,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_104583794,outline,extension,110,cell_3_outline_only,34,0,20,0,0,0,false,645,0,284,0,279,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4907165,surface,extension,111,cell_1_assembled,4357,1192,2159,651,2118,514,true,3551,3568,1498,0,1491,0,false,1,one_surface,cell_1_assembled,1,110,514,88,2118,198,88,0.122579852421,0.252690666684,0.35,0.35,0.214007782101,0.0415486307838,0.0415486307838,0.35,0.122579852421,0.252690666684,0.35,0.35,,,,,2,false,0.121722744133,20,2434,1,112,514,91,2118,203,91,0.13013094419,0.248528550823,0.35,0.35,0.217898832685,0.0429650613787,0.0429650613787,0.35,0.13013094419,0.248528550823,0.35,0.35,,,,,2,false,0.124061499975,21,2429,0.00755109176872,-0.00416211586021,0,0,3,0.0014164305949,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_108247351,outline,extension,112,cell_3_outline_only,906,2,393,0,365,0,false,1331,1475,582,0,582,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4907170,surface,extension,113,cell_1_assembled,2232,722,1600,473,1568,367,true,2748,1082,1425,0,1423,0,false,1,one_surface,cell_1_assembled,1,87,367,139,1568,226,87,0.118689791773,0.254788171845,0.35,0.35,0.237057220708,0.0886479591837,0.0886479591837,0.35,0.118689791773,0.254788171845,0.35,0.35,,,,,2,false,0.132038787392,23,1709,1,98,367,154,1568,252,98,0.114477341745,0.254042757065,0.35,0.35,0.267029972752,0.0982142857143,0.0982142857143,0.35,0.114477341745,0.254042757065,0.35,0.35,,,,,2,false,0.119735022742,26,1683,-0.00421245002848,-0.000745414780512,0,0,11,0.00956632653061,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907171,surface,extension,114,cell_1_assembled,1671,496,1239,473,1224,351,true,2777,680,1421,0,1421,0,false,1,one_surface,cell_1_assembled,1,69,351,102,1224,171,69,0.132510486932,0.259216283547,0.35,0.35,0.196581196581,0.0833333333333,0.0833333333333,0.35,0.132510486932,0.259216283547,0.35,0.35,,,,,2,false,0.141364156494,17,1404,1,76,351,122,1224,198,76,0.124591192251,0.27781525381,0.35,0.35,0.216524216524,0.0996732026144,0.0996732026144,0.35,0.124591192251,0.27781525381,0.35,0.35,,,,,2,false,0.128293199445,20,1377,-0.00791929468101,0.0185989702627,0,0,7,0.016339869281,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907172,surface,extension,115,cell_1_assembled,1811,224,1296,223,1269,131,true,2751,3386,1405,801,1405,763,true,2,roof_and_ground,cell_1_assembled,2,433,894,374,2674,807,374,0.0983644980375,0.226397159412,0.35,0.35,0.484340044743,0.139865370232,0.139865370232,0.35,0.151739513904,0.249795624502,0.35,0.35,0.0974544115347,0.22238031768,0.35,0.35,4,true,0.118644541109,81,2761,2,482,894,402,2674,884,402,0.0781930525324,0.223069731363,0.35,0.35,0.539149888143,0.15033657442,0.15033657442,0.35,0.0809482194537,0.246207945158,0.35,0.35,0.0781930525324,0.220382435738,0.35,0.35,4,true,0.0773299840756,89,2684,-0.0201714455051,-0.00332742804822,0,0,28,0.0104712041885,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907173,surface,extension,116,cell_1_assembled,5536,49566,2500,2500,2464,2286,true,4873,48132,2287,2500,2287,2287,true,2,roof_and_ground,cell_1_assembled,2,3266,4573,3402,4751,6668,3266,0.0850843823987,0.196611170493,0.124853197151,0.35,0.714191996501,0.716059776889,0.714191996501,0.35,0.0810660531012,0.188909086567,0.112297403455,0.35,0.0898417893007,0.203429497401,0.141201640456,0.35,4,true,0.085279288709,667,2656,2,3419,4573,3535,4751,6954,3419,0.0552324318553,0.168419251459,0.0823334819067,0.35,0.747649245572,0.744053883393,0.744053883393,0.35,0.0499294805409,0.163161366176,0.068907902299,0.35,0.0636474924121,0.174429324318,0.101414857835,0.35,4,true,0.0544967059919,696,2370,-0.0298519505434,-0.0281919190338,-0.0425197152443,0,153,0.0298618868918,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907176,surface,extension,117,cell_1_assembled,8807,7799,2500,1427,2434,1424,true,2617,2659,1142,371,1137,342,true,2,roof_and_ground,cell_1_assembled,2,963,1766,690,3571,1653,690,0.13509517158,0.233786111927,0.35,0.35,0.54530011325,0.193223186782,0.193223186782,0.35,0.13504372658,0.232370945966,0.35,0.35,0.147784006663,0.286775443232,0.35,0.35,4,true,0.13478503018,166,3684,2,1093,1766,738,3571,1831,738,0.0720266688228,0.195913367033,0.35,0.35,0.618912797282,0.206664799776,0.206664799776,0.35,0.070681535142,0.192748493208,0.35,0.35,0.0926288622013,0.264192444662,0.35,0.35,4,true,0.0738884157012,183,3506,-0.0630685027571,-0.0378727448937,0,0,48,0.0134416129936,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907177,surface,extension,118,cell_1_assembled,1624,687,855,115,775,108,true,230,5977,102,0,102,0,false,1,one_surface,cell_1_assembled,1,85,108,79,775,164,79,0.153736847177,0.268984195759,0.35,0.35,0.787037037037,0.101935483871,0.101935483871,0.35,0.153736847177,0.268984195759,0.35,0.35,,,,,2,false,0.149088973125,17,719,1,93,108,87,775,180,87,0.0768687924901,0.198964429277,0.35,0.35,0.861111111111,0.112258064516,0.112258064516,0.35,0.0768687924901,0.198964429277,0.35,0.35,,,,,2,false,0.0771915829487,18,703,-0.0768680546868,-0.0700197664819,0,0,8,0.0103225806452,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907178,surface,extension,119,cell_1_assembled,3222,27541,1546,2500,1504,2066,true,1895,39230,855,1098,855,1078,true,2,roof_and_ground,cell_1_assembled,2,1957,3144,1669,2359,3626,1669,0.0804704229454,0.208350972352,0.137589732151,0.35,0.622455470738,0.707503179313,0.622455470738,0.35,0.0779159556778,0.2033316765,0.11145132151,0.35,0.0891375349118,0.217605516399,0.302018005999,0.35,4,true,0.0820073753581,363,1877,2,2098,3144,1729,2359,3827,1729,0.0592280304214,0.179665401432,0.104456257955,0.35,0.667302798982,0.73293768546,0.667302798982,0.35,0.0626875901209,0.180575934265,0.0927611780267,0.35,0.0530061593896,0.174862429995,0.182652380124,0.35,4,true,0.057842031458,383,1676,-0.021242392524,-0.0286855709203,-0.0331334741962,0,60,0.0448473282443,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907179,surface,extension,120,cell_1_assembled,2487,14833,1280,1950,1261,1704,true,1167,36164,509,1242,509,1114,true,2,roof_and_ground,cell_1_assembled,2,1453,2818,1200,1770,2653,1200,0.0861864507664,0.217246398402,0.193701984478,0.35,0.515613910575,0.677966101695,0.515613910575,0.35,0.0848582370143,0.202828643179,0.147026687902,0.35,0.0910217738051,0.252156478962,0.35,0.35,4,true,0.0847151280623,266,1935,2,1585,2818,1231,1770,2816,1231,0.0699606747984,0.210201004167,0.159882962564,0.35,0.5624556423,0.695480225989,0.5624556423,0.35,0.0655577053844,0.196681101887,0.125494629043,0.35,0.0825414512074,0.228316357642,0.272575761571,0.35,4,true,0.0693809676299,282,1772,-0.016225775968,-0.00704539423449,-0.0338190219135,0,31,0.0468417317246,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907180,surface,extension,121,cell_1_assembled,5799,37213,2500,2500,2408,2142,true,3367,47553,1471,2019,1463,1727,true,2,roof_and_ground,cell_1_assembled,2,2605,3869,2425,3871,5030,2425,0.0822705885788,0.207418014223,0.14626717533,0.35,0.673300594469,0.626453112891,0.626453112891,0.35,0.0697508441237,0.180982202421,0.120945635637,0.35,0.107466815339,0.245892491046,0.175732278974,0.35,4,true,0.0845386666055,503,2710,2,2785,3869,2503,3871,5288,2503,0.0572271662648,0.185184286694,0.0999239934565,0.35,0.719824243991,0.646602944975,0.646602944975,0.35,0.0518004917845,0.149621403552,0.0911558953136,0.35,0.0637586787348,0.213810171144,0.114251961895,0.35,4,true,0.0554911138948,529,2452,-0.0250434223139,-0.0222337275286,-0.0463431818738,0,78,0.0201498320847,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907183,surface,extension,122,cell_1_assembled,6278,66158,2500,2500,2463,1902,true,5088,55022,2136,2500,2136,2463,true,2,roof_and_ground,cell_1_assembled,2,2540,4365,2701,4599,5241,2540,0.0853437159155,0.207161641384,0.179571974971,0.35,0.581901489118,0.587301587302,0.581901489118,0.35,0.0781691605122,0.185550590566,0.125760093642,0.35,0.0984491282527,0.228925372249,0.27842119832,0.35,4,true,0.0867254340133,524,3723,2,2753,4365,2856,4599,5609,2753,0.0578205898994,0.176736217171,0.118566119613,0.35,0.630698739977,0.62100456621,0.62100456621,0.35,0.0565469299938,0.162131971247,0.0935726338128,0.35,0.0598136280752,0.190408395033,0.175804728332,0.35,4,true,0.057261123188,561,3355,-0.0275231260161,-0.0304254242129,-0.0610058553578,0,213,0.0391030770921,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907196,surface,extension,123,cell_1_assembled,7353,81964,2500,2500,2412,2163,true,5131,52069,2496,2500,2496,2398,true,2,roof_and_ground,cell_1_assembled,2,2416,4561,2656,4908,5072,2416,0.0856109379121,0.213545327407,0.239984013292,0.35,0.529708397281,0.541157294214,0.529708397281,0.35,0.0742639606552,0.180147852162,0.122498192214,0.35,0.103727822969,0.248902863767,0.35,0.35,4,true,0.0903350249248,508,4397,2,2681,4561,2855,4908,5536,2681,0.0656564763287,0.200664068061,0.171859865186,0.35,0.587809690857,0.581703341483,0.581703341483,0.35,0.0595415595997,0.171769693476,0.0962907691182,0.35,0.077895964916,0.234023117325,0.35,0.35,4,true,0.0660964999445,554,3933,-0.0199544615834,-0.0128812593459,-0.0681241481063,0,265,0.051994944202,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907201,surface,extension,124,cell_1_assembled,3153,29733,1401,2489,1344,1966,true,3565,55979,1631,2167,1631,2145,true,2,roof_and_ground,cell_1_assembled,2,2524,4111,2113,2975,4637,2113,0.0883253472929,0.208631494356,0.148207236622,0.35,0.613962539528,0.71025210084,0.613962539528,0.35,0.0788140234363,0.183889157683,0.0971263212724,0.35,0.107911656631,0.23312907793,0.288177408598,0.35,4,true,0.0911855574112,464,2449,2,2797,4111,2218,2975,5015,2218,0.0601958124255,0.1875303368,0.0928619335485,0.35,0.680369739723,0.745546218487,0.680369739723,0.35,0.0550165802718,0.145699005214,0.0647953259126,0.35,0.0686153452862,0.224807363633,0.188121265462,0.35,4,true,0.0607781333404,502,2071,-0.0281295348674,-0.0211011575568,-0.0553453030736,0,105,0.0664072001946,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
