view_idx,image_name,roof_pixels,mvs_depth_valid_roof_pixels,mvs_depth_valid_roof_frac,mvs_depth_valid_all_frac
311,DJI_20241217102325_0024_D.JPG,336222,327717,0.9747042132876492,0.9745406489825813
312,DJI_20241217102327_0025_D.JPG,327162,321471,0.9826049480074092,0.9868073878627969
313,DJI_20241217102459_0002_D.JPG,437440,285731,0.6531890087783467,0.736212377582936
314,DJI_20241217102501_0003_D.JPG,313594,285003,0.9088279750250323,0.9410679825290457
315,DJI_20241217102503_0004_D.JPG,204646,204302,0.998319048503269,0.995842011959707
316,DJI_20241217102505_0005_D.JPG,234013,233785,0.999025695153688,0.997988784750431
317,DJI_20241217102507_0006_D.JPG,279693,273895,0.9792701283192643,0.9821551441677588
318,DJI_20241217102509_0007_D.JPG,295362,289815,0.9812196558799033,0.9819747753513052
319,DJI_20241217102511_0008_D.JPG,288824,284198,0.9839833254854167,0.987697584639615
320,DJI_20241217102513_0009_D.JPG,228113,222511,0.9754419958529326,0.9835754078103535
321,DJI_20241217102515_0010_D.JPG,238316,231497,0.9713867302237366,0.9842898484090387
322,DJI_20241217102517_0011_D.JPG,273865,265100,0.967995180106987,0.9796850592874988
323,DJI_20241217102519_0012_D.JPG,87673,78292,0.8930001254662211,0.9685683681073025
324,DJI_20241217102521_0013_D.JPG,229041,210697,0.9199095358472937,0.9403589743589743
325,DJI_20241217102523_0014_D.JPG,245100,203525,0.830375356997144,0.6304877040807574
326,DJI_20241217102525_0015_D.JPG,446860,345043,0.772150114129705,0.6361429470797076
327,DJI_20241217102527_0016_D.JPG,492116,341559,0.6940619691292297,0.5725694542377662
328,DJI_20241217102529_0017_D.JPG,480882,302468,0.6289859050661077,0.4718953603158934
329,DJI_20241217102531_0018_D.JPG,320807,181268,0.5650375459388355,0.4763157082922014
330,DJI_20241217102539_0022_D.JPG,215139,210440,0.9781583069550384,0.9747583829657264
331,DJI_20241217102541_0023_D.JPG,240810,235819,0.9792741165234002,0.973027318283928
332,DJI_20241217102543_0024_D.JPG,220651,216897,0.9829867075154882,0.9763653106743286
333,DJI_20241217102545_0025_D.JPG,167456,163223,0.9747217179438181,0.957833727183437
334,DJI_20241217102547_0026_D.JPG,150620,143248,0.9510556367016333,0.7719222100389863
335,DJI_20241217102549_0027_D.JPG,177497,176717,0.9956055595305836,0.9873652846456193
336,DJI_20241217102551_0028_D.JPG,192225,192139,0.9995526076212772,0.9970179816601394
337,DJI_20241217102553_0029_D.JPG,29679,29679,1.0,0.998670577741183
338,DJI_20241217102555_0030_D.JPG,36583,36567,0.9995626383839489,0.9972676644622346
339,DJI_20241217102557_0031_D.JPG,117889,117442,0.9962082976359118,0.9890880515656706
340,DJI_20241217102559_0032_D.JPG,158775,94432,0.5947535821130531,0.7841413498126238
341,DJI_20241217102601_0033_D.JPG,158943,89122,0.5607167349301322,0.7694651449174168
342,DJI_20241217102603_0034_D.JPG,16910,16910,1.0,0.9951984951984952
343,DJI_20241217102605_0035_D.JPG,82347,82163,0.9977655530863297,0.9908558855885589
344,DJI_20241217102609_0037_D.JPG,58652,58639,0.9997783536793289,0.9997877551020408
345,DJI_20241217102627_0046_D.JPG,67027,65382,0.9754576513942143,0.8963231000011451
346,DJI_20241217102629_0047_D.JPG,26876,26871,0.9998139604107754,0.9998200921128382
347,DJI_20241217102653_0002_D.JPG,445315,415832,0.9337929330923055,0.9527658871772358
348,DJI_20241217102655_0003_D.JPG,423421,396641,0.9367532550345873,0.9450074327899418
349,DJI_20241217102657_0004_D.JPG,236414,217814,0.9213244562504759,0.9507772732495117
350,DJI_20241217102659_0005_D.JPG,468552,418418,0.8930022708258635,0.9137692502077049
351,DJI_20241217102701_0006_D.JPG,502690,443826,0.8829019873082814,0.7839247768240876
352,DJI_20241217102703_0007_D.JPG,532523,477059,0.8958467521590616,0.6071360088631957
353,DJI_20241217102705_0008_D.JPG,550600,496557,0.9018470759171813,0.9131334354805378
354,DJI_20241217102707_0009_D.JPG,331009,294789,0.8905769933748025,0.9383165009954112
355,DJI_20241217102709_0010_D.JPG,340349,134661,0.39565563583263064,0.7269180497474718
356,DJI_20241217102711_0011_D.JPG,397415,372807,0.9380798409722834,0.9491457150181033
357,DJI_20241217102713_0012_D.JPG,541496,511597,0.9447844490079336,0.9498706924055716
358,DJI_20241217102715_0013_D.JPG,297967,269760,0.9053351545640961,0.9189020618556701
359,DJI_20241217102717_0014_D.JPG,350792,323554,0.9223528472713175,0.9223374700324355
360,DJI_20241217102719_0015_D.JPG,492366,431005,0.8753752289963157,0.909918911296009
361,DJI_20241217102721_0016_D.JPG,517676,458074,0.8848662097528184,0.8080595120575377
362,DJI_20241217102723_0017_D.JPG,163642,150991,0.9226909961990198,0.8335956540889737
363,DJI_20241217102725_0018_D.JPG,13325,10793,0.8099812382739212,0.7409371500186657
364,DJI_20241217102727_0019_D.JPG,314312,290061,0.92284418030492,0.8687343110985757
365,DJI_20241217102729_0020_D.JPG,446757,423055,0.9469465503618298,0.8038816810040897
366,DJI_20241217102731_0021_D.JPG,415375,395157,0.9513259103219982,0.6719172190100127
367,DJI_20241217102733_0022_D.JPG,381916,370208,0.9693440442400947,0.9194259421560035
368,DJI_20241217102735_0023_D.JPG,51833,48432,0.9343854301313835,0.8716864295125165
369,DJI_20241217102737_0024_D.JPG,30431,24977,0.8207748677335611,0.9191260278005594
370,DJI_20241217102739_0025_D.JPG,23051,22658,0.9829508481193875,0.9162166743697814
371,DJI_20241217102741_0026_D.JPG,441912,417946,0.945767483118811,0.941004794810323
372,DJI_20241217102913_0002_D.JPG,406193,351614,0.8656328395614893,0.42403751233958537
373,DJI_20241217102915_0003_D.JPG,407024,352908,0.8670446951531113,0.4244584684811733
374,DJI_20241217102917_0004_D.JPG,127131,107528,0.845804721114441,0.22971021515797635
375,DJI_20241217102919_0005_D.JPG,437756,393530,0.8989711163296448,0.6369059371033705
376,DJI_20241217102921_0006_D.JPG,441413,400742,0.907861798361172,0.8845875850340136
377,DJI_20241217102923_0007_D.JPG,116929,115677,0.9892926476750848,0.89840589569161
378,DJI_20241217102925_0008_D.JPG,298872,284868,0.9531438207660805,0.9282506798912175
379,DJI_20241217102927_0009_D.JPG,280539,269261,0.9597988158509155,0.9521794217687075
380,DJI_20241217102929_0010_D.JPG,300877,291385,0.9684522246632344,0.9522865448504984
381,DJI_20241217102931_0011_D.JPG,41724,41335,0.9906768286837312,0.9278390283316391
382,DJI_20241217102933_0012_D.JPG,225060,212102,0.9424242424242424,0.9080777347331844
383,DJI_20241217102935_0013_D.JPG,208035,202444,0.9731247145912947,0.952237472071497
384,DJI_20241217102937_0014_D.JPG,310844,270254,0.8694200306262949,0.621475619210155
385,DJI_20241217102939_0015_D.JPG,300988,256417,0.8519176844259572,0.8564540531931836
386,DJI_20241217102941_0016_D.JPG,410483,351939,0.8573777720392806,0.8875210975364272
387,DJI_20241217102943_0017_D.JPG,517116,467721,0.9044798459146497,0.8904281300573783
388,DJI_20241217102945_0018_D.JPG,342288,298311,0.8715204739868181,0.8352795968720457
389,DJI_20241217102947_0019_D.JPG,288148,236633,0.8212203451004345,0.793637319259484
390,DJI_20241217102949_0020_D.JPG,226570,177376,0.7828750496535287,0.8302048278279481
391,DJI_20241217102951_0021_D.JPG,165898,146369,0.882283089609278,0.8865153776394056
392,DJI_20241217102953_0022_D.JPG,22454,14567,0.6487485525964194,0.6962387607548898
393,DJI_20241217103017_0034_D.JPG,697408,391859,0.5618791295769477,0.5618791295769477
394,DJI_20241217103031_0041_D.JPG,38700,37530,0.9697674418604652,0.9697674418604652
395,DJI_20241217103037_0044_D.JPG,163822,121730,0.7430625923258171,0.7516239776513749
396,DJI_20241217103039_0045_D.JPG,296396,285528,0.9633328384998449,0.9621041443808882
397,DJI_20241217103041_0046_D.JPG,461333,453839,0.9837557686096594,0.9836996806360159
398,DJI_20241217103051_0002_D.JPG,226116,209574,0.9268428594172903,0.945528285351653
399,DJI_20241217103053_0003_D.JPG,647828,329388,0.5084497737053663,0.681983384262796
400,DJI_20241217103055_0004_D.JPG,632498,322297,0.509562085571812,0.6304521814055332
401,DJI_20241217103057_0005_D.JPG,206296,203244,0.985205723814325,0.9820039262516058
402,DJI_20241217103059_0006_D.JPG,265003,230787,0.8708844805530503,0.8379783510650627
403,DJI_20241217103101_0007_D.JPG,275362,239920,0.8712894299140768,0.8406934511470425
404,DJI_20241217103103_0008_D.JPG,286246,284512,0.9939422734291483,0.9923808887403942
405,DJI_20241217103105_0009_D.JPG,388548,385439,0.9919984146102927,0.9859568938988112
406,DJI_20241217103107_0010_D.JPG,348315,304646,0.8746278512266196,0.8943357777464391
407,DJI_20241217103109_0011_D.JPG,697476,596108,0.8546645332599258,0.910941203992514
408,DJI_20241217103111_0012_D.JPG,674654,450629,0.6679409000761872,0.7179234240586659
409,DJI_20241217103113_0013_D.JPG,543381,518133,0.9535353646888647,0.969122249767586
410,DJI_20241217103115_0014_D.JPG,345451,339978,0.984156942663359,0.981832426340752
411,DJI_20241217103117_0015_D.JPG,597437,547159,0.9158438462967643,0.9478998087391496
412,DJI_20241217103119_0016_D.JPG,481837,437509,0.9080020836922029,0.9518645747316268
413,DJI_20241217103121_0017_D.JPG,249201,216501,0.8687806228706947,0.8082894708146947
414,DJI_20241217103123_0018_D.JPG,508314,389914,0.767073108354285,0.8530862922455843
415,DJI_20241217103125_0019_D.JPG,443661,341892,0.770615402300405,0.8344687993680885
416,DJI_20241217103127_0020_D.JPG,234593,221255,0.9431440835830566,0.9445275526967042
417,DJI_20241217103457_0038_D.JPG,319612,139448,0.4363040186225799,0.3595028971028971
418,DJI_20241217103459_0039_D.JPG,307596,100587,0.3270101041626029,0.2823467861281267
419,DJI_20241217103501_0040_D.JPG,252967,123631,0.4887238256373361,0.4422707589242412
420,DJI_20241217103541_0060_D.JPG,99261,88932,0.8959410040197057,0.8629849596934336
421,DJI_20241217103543_0061_D.JPG,270925,247310,0.9128356556242503,0.8987596488936852
422,DJI_20241217103545_0062_D.JPG,285646,262948,0.9205380085840515,0.8672752309879176
423,DJI_20241217103547_0063_D.JPG,260398,237469,0.9119463283128134,0.6917009462060949
424,DJI_20241217103549_0064_D.JPG,262809,227676,0.8663173635606086,0.6515172783420958
425,DJI_20241217103551_0065_D.JPG,229319,193423,0.843466960871101,0.6308022901279797
426,DJI_20241217103553_0066_D.JPG,276721,239591,0.8658215314341883,0.6907970731453272
427,DJI_20241217103609_0074_D.JPG,15094,0,0.0,0.0
