family,label,band,z_min,z_max,n_gaussians,z_p50,opacity_p50,camera_z_p05,camera_z_p50,camera_z_p95,sheet_vs_camera_p50_m,ckpt
s1_full_factor,w240_p005,z_hist_2m,530,532,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,532,534,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,534,536,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,536,538,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,538,540,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,540,542,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,542,544,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,544,546,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,546,548,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,548,550,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,550,552,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,552,554,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,554,556,1,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,556,558,9,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,558,560,24,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,560,562,19,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,562,564,73,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,564,566,226,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,566,568,694,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,568,570,1790,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,570,572,3331,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,572,574,3967,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,574,576,5994,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,576,578,10859,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,578,580,24387,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,580,582,40462,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,582,584,31938,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,584,586,32327,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,586,588,14908,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,588,590,12781,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,590,592,12488,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,592,594,9970,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,594,596,8916,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,596,598,6021,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,598,600,5534,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,600,602,5675,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,602,604,5162,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,604,606,3437,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,606,608,3614,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,608,610,3951,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,610,612,3678,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,612,614,2560,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,614,616,2065,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,616,618,2015,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,618,620,1710,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,620,622,1499,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,622,624,1713,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,624,626,1707,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,626,628,919,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,628,630,649,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,630,632,594,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,632,634,355,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,634,636,160,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,636,638,284,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,638,640,427,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,640,642,655,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,642,644,710,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,644,646,487,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,646,648,282,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,648,650,254,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,650,652,274,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,652,654,259,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,654,656,270,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,656,658,237,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,658,660,222,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,660,662,220,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,662,664,175,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,664,666,159,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,666,668,117,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,668,670,125,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,670,672,83,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,672,674,62,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,674,676,67,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,676,678,61,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,678,680,90,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,680,682,100,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,682,684,104,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,684,686,87,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,686,688,84,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,688,690,79,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,690,692,59,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,692,694,44,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,694,696,34,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,696,698,13,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p005,z_hist_2m,698,700,16,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,sheet_595_615,595.0,615.0,57963,603.0619,0.9308,593.8896,604.0655,636.8251,-1.0036,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,high_sheet_655_670,655.0,670.0,2588,663.1569,0.0919,593.8896,604.0655,636.8251,59.0914,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,520,522,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,522,524,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,524,526,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,526,528,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,528,530,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,530,532,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,532,534,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,534,536,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,536,538,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,538,540,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,540,542,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,542,544,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,544,546,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,546,548,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,548,550,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,550,552,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,552,554,4,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,554,556,4,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,556,558,10,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,558,560,271,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,560,562,1307,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,562,564,534,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,564,566,739,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,566,568,1808,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,568,570,3189,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,570,572,6904,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,572,574,7020,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,574,576,11305,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,576,578,25319,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,578,580,44940,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,580,582,72069,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,582,584,59909,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,584,586,38293,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,586,588,23057,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,588,590,17462,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,590,592,17623,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,592,594,12093,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,594,596,11029,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,596,598,6528,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,598,600,5357,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,600,602,7800,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,602,604,10660,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,604,606,7527,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,606,608,5334,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,608,610,3310,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,610,612,3181,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,612,614,3137,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,614,616,2806,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,616,618,2233,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,618,620,1888,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,620,622,1729,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,622,624,1824,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,624,626,2004,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,626,628,2332,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,628,630,1810,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,630,632,1005,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
