building_id,arm,clip_source,clip_path,clip_note,crs_xy,z_datum_history,footprint_area_m2,n_points_footprint,pt_density_m2,density_valid,density_reason,status_input,status_rf_pt_density,status_density_delta,grid_cell_m,grid_n_cells,grid_occupied_cells,coverage_frac,hole_frac,coverage_valid,coverage_reason,status_rf_nodata_frac,status_hole_delta,status_compare_note,roof_point_count,ground_point_count,local_plane_radius_m,local_plane_rms_m,local_plane_core_count,local_plane_valid,local_plane_reason,m3c2_normal_radius_m,m3c2_proj_radius_m,m3c2_core_count,m3c2_mean_m,m3c2_median_abs_m,m3c2_rms_m,m3c2_valid,m3c2_reason,ref_valid_345,ref_invalid_reason,ref_roof_surface_count,ref_lookup_miss_frac,floater_margin_m,floater_count,floater_frac,floater_valid,floater_reason,label_proxy_roof_minus_m,ground_high_count,label_proxy_frac_all,label_proxy_frac_ground,label_proxy_valid,label_proxy_reason,v1_clip_source,v1_m3c2_reason,v1_1_changed_axes,v1_1_change_reason,v1_1_height_constant_m,v1_1_height_constant_source,datum_shift_from_v1_m,source_laz_path,v1_2_changed_axes,v1_2_change_reason,v1_2_dense_fallback_shift_m,v1_2_shift_source,readout,v1_3_run_id,v1_3_source_status_csv
DEBY_LOD2_4907029,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907029_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",425.700347,7699,18.085492,true,ok,ALS,17.692760,0.392732,0.500000,1703,1698,0.997064,0.002936,true,ok,0.002349,0.000587,direct_comparison_same_arm_metric_not_identical_grid,7615,84,0.750000,0.113188,2997,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok,existing_mob_eval_clip,not_applicable_lidar_self,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907029_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907030,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907030_orig_classified.las,,EPSG:25832,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,177.416710,0,none,false,no_points,DIM,0.000000,none,0.500000,711,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,existing_mob_eval_clip,insufficient_source_roof_points,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,0.000000,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907030_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907030,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907030_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",177.416710,972,5.478627,true,ok,none,none,none,0.500000,711,427,0.600563,0.399437,true,ok,none,none,no_canonical_status_for_acmp,42,930,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,2,0.000000,3.000000,4,0.004115,true,ok,1.000000,32,0.032922,0.034409,true,ok,existing_mob_eval_clip,insufficient_m3c2_neighborhoods,label_proxy_frac_all;label_proxy_frac_ground,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907030_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907030,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907030_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",177.416710,1938,10.923436,true,ok,ALS,10.806818,0.116618,0.500000,711,705,0.991561,0.008439,true,ok,0.008451,-0.000012,direct_comparison_same_arm_metric_not_identical_grid,1929,9,0.750000,0.083503,1909,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok,existing_mob_eval_clip,not_applicable_lidar_self,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907030_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907031,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,163.718499,0,none,false,no_points,DIM,0.000000,none,0.500000,655,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,missing_clip,insufficient_source_roof_points,clip_source;density_reason;coverage_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history,dense_fallback_height_history_repaired_no_points_metrics_unchanged,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_4907031,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907031_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",163.718499,1167,7.128089,true,ok,none,none,none,0.500000,655,470,0.717557,0.282443,true,ok,none,none,no_canonical_status_for_acmp,115,1052,0.750000,0.129900,4,true,ok,1.000000,0.750000,30,-0.226284,0.874464,1.085494,true,ok,true,none,2,0.000000,3.000000,12,0.010283,true,ok,1.000000,107,0.091688,0.101711,true,ok,existing_mob_eval_clip,ok,label_proxy_frac_all;label_proxy_frac_ground,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907031_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907031,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907031_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",163.718499,1717,10.487514,true,ok,ALS,10.443411,0.044103,0.500000,655,644,0.983206,0.016794,true,ok,0.015267,0.001527,direct_comparison_same_arm_metric_not_identical_grid,1717,0,0.750000,0.098584,1685,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points,existing_mob_eval_clip,not_applicable_lidar_self,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907031_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907032,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,375.518400,0,none,false,no_points,DIM,0.000000,none,0.500000,1502,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,missing_clip,insufficient_source_roof_points,clip_source;density_reason;coverage_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history,dense_fallback_height_history_repaired_no_points_metrics_unchanged,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_4907032,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907032_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",375.518400,274,0.729658,true,ok,none,none,none,0.500000,1502,238,0.158455,0.841545,true,ok,none,none,no_canonical_status_for_acmp,133,141,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,3,0.000000,3.000000,37,0.135036,true,ok,1.000000,39,0.142336,0.276596,true,ok,existing_mob_eval_clip,insufficient_m3c2_neighborhoods,floater_frac;label_proxy_frac_all;label_proxy_frac_ground,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907032_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907032,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907032_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",375.518400,5195,13.834209,true,ok,ALS,13.380413,0.453796,0.500000,1502,1501,0.999334,0.000666,true,ok,0.001331,-0.000665,direct_comparison_same_arm_metric_not_identical_grid,5104,91,0.750000,0.141028,2987,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000577,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok,existing_mob_eval_clip,not_applicable_lidar_self,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907032_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907033,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,128.951664,0,none,false,no_points,DIM,0.000000,none,0.500000,517,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,missing_clip,insufficient_source_roof_points,clip_source;density_reason;coverage_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history,dense_fallback_height_history_repaired_no_points_metrics_unchanged,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_4907033,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907033_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",128.951664,1146,8.887051,true,ok,none,none,none,0.500000,517,332,0.642166,0.357834,true,ok,none,none,no_canonical_status_for_acmp,75,1071,0.750000,0.213404,1,true,ok,1.000000,0.750000,11,3.438882,6.040094,5.442189,true,ok,true,none,2,0.000000,3.000000,6,0.005236,true,ok,1.000000,16,0.013962,0.014939,true,ok,existing_mob_eval_clip,ok,label_proxy_frac_all;label_proxy_frac_ground,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907033_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907033,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907033_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",128.951664,1311,10.166600,true,ok,ALS,10.090730,0.075870,0.500000,517,507,0.980658,0.019342,true,ok,0.019342,0.000000,direct_comparison_same_arm_metric_not_identical_grid,1311,0,0.750000,0.103221,1272,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points,existing_mob_eval_clip,not_applicable_lidar_self,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907033_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907034,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907034_orig_classified.las,,EPSG:25832,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,549.508100,0,none,false,no_points,DIM,0.000000,none,0.500000,2197,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,existing_mob_eval_clip,insufficient_source_roof_points,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,0.000000,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907034_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907034,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907034_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",549.508100,553,1.006355,true,ok,none,none,none,0.500000,2197,448,0.203914,0.796086,true,ok,none,none,no_canonical_status_for_acmp,160,393,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,4,0.000000,3.000000,105,0.189873,true,ok,1.000000,29,0.052441,0.073791,true,ok,existing_mob_eval_clip,insufficient_m3c2_neighborhoods,label_proxy_frac_all;label_proxy_frac_ground,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907034_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907034,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907034_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",549.508100,10661,19.400988,true,ok,ALS,18.863905,0.537083,0.500000,2197,2197,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,10495,166,0.750000,0.154323,3000,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,4,0.000000,3.000000,1,0.000094,true,ok,1.000000,0,0.000000,0.000000,true,ok,existing_mob_eval_clip,not_applicable_lidar_self,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907034_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907035,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,325.256188,0,none,false,no_points,DIM,none,none,0.500000,1302,0,none,none,false,no_points,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,missing_clip,missing_lidar_clip,clip_source;density_reason;coverage_reason;m3c2_reason,filled_missing_clip;datum_constant_v1_14_45p760;m3c2_recomputed_after_lidar_fill,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history,dense_fallback_height_history_repaired_no_points_metrics_unchanged,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_4907035,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,fused ACMP classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),325.256188,1973,6.065988,true,ok,none,none,none,0.500000,1302,690,0.529954,0.470046,true,ok,none,none,no_canonical_status_for_acmp,158,1815,0.750000,0.095215,20,true,ok,1.000000,0.750000,47,-1.380269,1.758386,1.567681,true,ok,true,none,2,0.000000,3.000000,14,0.007096,true,ok,1.000000,70,0.035479,0.038567,true,ok,fallback_fused_acmp_footprint_clip,missing_lidar_clip,m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;label_proxy_frac_all;label_proxy_frac_ground;m3c2_reason,datum_constant_v1_14_45p760;m3c2_recomputed_after_lidar_fill,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907035,raw_lidar,fallback_als_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,ALS classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),325.256188,3424,10.527086,true,ok,ALS,none,none,0.500000,1302,1285,0.986943,0.013057,true,ok,none,none,status_numeric_parse_failed,3424,0,0.750000,0.098030,2965,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points,missing_clip,not_applicable_lidar_self,clip_source;n_points_footprint;pt_density_m2;coverage_frac;hole_frac;roof_point_count;local_plane_rms_m;floater_frac;label_proxy_frac_all;density_reason;coverage_reason;floater_reason;label_proxy_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,0.000000,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907036,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,187.848069,0,none,false,no_points,DIM,0.000000,none,0.500000,751,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,missing_clip,insufficient_source_roof_points,clip_source;density_reason;coverage_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history,dense_fallback_height_history_repaired_no_points_metrics_unchanged,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_4907036,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907036_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",187.848069,1362,7.250540,true,ok,none,none,none,0.500000,751,432,0.575233,0.424767,true,ok,none,none,no_canonical_status_for_acmp,53,1309,0.750000,0.080226,9,true,ok,1.000000,0.750000,11,-1.373222,1.377661,1.373592,true,ok,true,none,2,0.000000,3.000000,3,0.002203,true,ok,1.000000,19,0.013950,0.014515,true,ok,existing_mob_eval_clip,ok,label_proxy_frac_all;label_proxy_frac_ground,datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907036_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907036,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907036_orig_classified.las,,EPSG:25832,"existing mob_eval ellip-unified clip; source history was orthometric +48.000 m, adjusted -2.240 m to v1.14_section_1.6_zeta_45.7_QA_45.760",187.848069,2076,11.051484,true,ok,ALS,11.024259,0.027225,0.500000,751,741,0.986684,0.013316,true,ok,0.011984,0.001332,direct_comparison_same_arm_metric_not_identical_grid,2076,0,0.750000,0.105448,2059,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points,existing_mob_eval_clip,not_applicable_lidar_self,none,datum_constant_v1_14_45p760;unchanged_numeric,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907036_orig_classified.las,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907156,raw_dense,fallback_dim_footprint_clip,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,295.444781,0,none,false,no_points,DIM,none,none,0.500000,1181,0,none,none,false,no_points,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,missing_clip,missing_lidar_clip,clip_source;density_reason;coverage_reason;m3c2_reason,filled_missing_clip;datum_constant_v1_14_45p760;m3c2_recomputed_after_lidar_fill,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,45.934000,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,z_datum_history,dense_fallback_height_history_repaired_no_points_metrics_unchanged,45.934000,W1_GCG2016_corrected_DIM_plus_W2_minus0p174_chain,,,
DEBY_LOD2_4907156,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,fused ACMP classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),295.444781,1789,6.055277,true,ok,none,none,none,0.500000,1181,740,0.626588,0.373412,true,ok,none,none,no_canonical_status_for_acmp,618,1171,0.750000,0.076658,217,true,ok,1.000000,0.750000,312,-0.732093,0.582821,0.972162,true,ok,true,none,4,0.000000,3.000000,2,0.001118,true,ok,1.000000,297,0.166015,0.253629,true,ok,fallback_fused_acmp_footprint_clip,missing_lidar_clip,m3c2_mean_m;m3c2_median_abs_m;m3c2_rms_m;label_proxy_frac_all;label_proxy_frac_ground;m3c2_reason,datum_constant_v1_14_45p760;m3c2_recomputed_after_lidar_fill,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,-2.240000,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,none,unchanged_from_v1_1,none,none,,,
DEBY_LOD2_4907156,raw_lidar,fallback_als_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,non-persistent fallback footprint clip; no reconstruction or Roofer rerun,EPSG:25832,ALS classified LAZ orthometric +45.760 m (v1.14_section_1.6_zeta_45.7_QA_45.760),295.444781,3322,11.244064,true,ok,ALS,none,none,0.500000,1181,1178,0.997460,0.002540,true,ok,none,none,status_numeric_parse_failed,3322,0,0.750000,0.123690,2983,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,4,0.000000,3.000000,1,0.000301,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points,missing_clip,not_applicable_lidar_self,clip_source;n_points_footprint;pt_density_m2;coverage_frac;hole_frac;roof_point_count;local_plane_rms_m;floater_frac;label_proxy_frac_all;density_reason;coverage_reason;floater_reason;label_proxy_reason,filled_missing_clip;datum_constant_v1_14_45p760,45.760000,v1.14_section_1.6_zeta_45.7_QA_45.760,0.000000,results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz,none,unchanged_from_v1_1,none,none,,,
