building_id,texture_low_gradient_fraction,texture_grad_p10,dense_point_count,dense_point_density_m2,coverage_frac,n_views_nadir,frac_views_incidence_le60,recon_score_median,footprint_area_m2,manual_split,expected_tier,primary_assignment,primary_rule_path,fm_status,fm_selected_pair_count,fm_successful_pair_count,fm_excluded_pair_count,fm_failed_pair_count,fm_pending_pair_count,fm_correspondence_count,fm_z_median_m,fm_z_mad_m,fm_score,fm_count_threshold,outline_observable,formula_assignment,map_assignment,assignment_record_status,conditional_generation_target,dense_assembled,calibration_seed,learning_runs_started
DEBY_LOD2_4959457,0.553000,0.006200,560774.000000,408.779456,1.000000,3.940000,0.109000,76.673000,1371.824000,not_manual,,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,9,1,0,0,5781,534.507540,0.179669,0.313673,1146,true,textureless_correspondence_anchored,textureless_correspondence_anchored,complete,true,1,20260718,0
DEBY_LOD2_4959458,0.599000,0.004400,619126.000000,1029.486029,1.000000,12.610000,0.395000,201.687000,601.391000,not_manual,,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,10,0,0,0,9628,534.498061,1.082157,0.373671,1146,true,textureless_correspondence_anchored,textureless_correspondence_anchored,complete,true,1,20260718,0
DEBY_LOD2_4959459,0.259000,0.010600,180571.000000,484.115200,1.000000,10.090000,0.283000,213.779000,372.990000,not_manual,,textureless_correspondence_anchored,texture_low_gradient_fraction<=0.518:le|dense_point_count<=105.5:gt,complete,10,10,0,0,0,7728,522.314513,0.212144,0.344723,1146,true,textureless_correspondence_anchored,textureless_correspondence_anchored,complete,true,1,20260718,0
DEBY_LOD2_4959460,0.355000,0.005900,2277395.000000,484.613086,1.000000,8.550000,0.292000,195.484000,4699.410000,not_manual,,textureless_correspondence_anchored,texture_low_gradient_fraction<=0.518:le|dense_point_count<=105.5:gt,complete,10,7,3,0,0,41,532.575076,0.289698,0.033118,1146,true,outline_only,outline_only,complete,true,1,20260718,0
DEBY_LOD2_4959461,0.433000,0.004400,158396.000000,174.752464,0.992552,3.630000,0.230000,95.164000,906.402000,not_manual,,textureless_correspondence_anchored,texture_low_gradient_fraction<=0.518:le|dense_point_count<=105.5:gt,complete,10,10,0,0,0,13950,536.090019,0.336036,0.713300,1146,true,textureless_correspondence_anchored,textureless_correspondence_anchored,complete,true,1,20260718,0
DEBY_LOD2_4959463,0.787000,0.002800,8531.000000,139.153403,1.000000,10.480000,0.250000,203.849000,61.305000,not_manual,,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,10,0,0,0,14707,521.627556,0.080186,0.575526,1146,true,textureless_correspondence_anchored,textureless_correspondence_anchored,complete,true,1,20260718,0
DEBY_LOD2_4959464,0.691000,0.003900,41773.000000,190.439096,1.000000,8.320000,0.249000,184.702000,219.352000,not_manual,,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,10,0,0,0,4976,529.910967,0.118898,0.361234,1146,true,textureless_correspondence_anchored,textureless_correspondence_anchored,complete,true,1,20260718,0
DEBY_LOD2_4959753,0.474000,0.004400,7852.000000,157.693301,1.000000,8.820000,0.257000,206.367000,49.793000,not_manual,,textureless_correspondence_anchored,texture_low_gradient_fraction<=0.518:le|dense_point_count<=105.5:gt,complete,10,10,0,0,0,14818,517.290321,0.621722,0.687738,1146,true,textureless_correspondence_anchored,indeterminate_small,complete,false,1,20260718,0
DEBY_LOD2_4959758,0.501000,0.007100,768.000000,6.566367,0.147752,0.000000,0.005000,32.068000,116.969000,not_manual,,textureless_correspondence_anchored,texture_low_gradient_fraction<=0.518:le|dense_point_count<=105.5:gt,complete,10,10,0,0,0,0,,,0.000000,1146,true,outline_only,outline_only,complete,true,0,20260718,0
DEBY_LOD2_4959793,0.779000,0.002800,51377.000000,264.928836,1.000000,9.710000,0.361000,189.506000,193.930000,not_manual,,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,10,0,0,0,15475,517.851729,0.438129,0.607792,1146,true,textureless_correspondence_anchored,textureless_correspondence_anchored,complete,true,1,20260718,0
DEBY_LOD2_60042,0.437000,0.005900,2308346.000000,635.941082,1.000000,8.740000,0.280000,192.933000,3629.750000,not_manual,,textureless_correspondence_anchored,texture_low_gradient_fraction<=0.518:le|dense_point_count<=105.5:gt,complete,10,10,0,0,0,519,534.799512,1.151624,0.056579,1146,true,outline_only,outline_only,complete,true,1,20260718,0
DEBY_LOD2_60097,0.615000,0.004400,1372.000000,8.520522,0.189441,0.000000,0.314000,45.065000,161.023000,not_manual,,well_textured,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:le,,,,,,,,,,,1146,true,well_textured,well_textured,complete,false,1,20260718,0
DEBY_LOD2_60098,0.544000,0.002800,674.000000,3.440084,0.338010,0.000000,0.215000,78.074000,195.930000,not_manual,,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,10,0,0,0,152,534.160512,1.124199,0.026302,1146,true,outline_only,outline_only,complete,true,1,20260718,0
DEBY_LOD2_8568391,0.536000,0.004400,14.000000,0.252090,0.022624,1.020000,0.098000,86.872000,55.535000,validation,textureless_correspondence_anchored,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,10,0,0,0,0,,,0.000000,1146,true,outline_only,outline_only,complete,true,0,20260718,0
DEBY_LOD2_8568392,0.549000,0.004400,49.000000,8.451895,0.750000,2.250000,0.082000,94.587000,5.797000,calibration,outline_only,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,10,0,0,0,218,517.758671,0.114506,0.029595,1146,true,outline_only,indeterminate_small,complete,false,0,20260718,0
DEBY_LOD2_8568403,0.561000,0.006200,431.000000,15.273278,0.394737,4.000000,0.290000,165.209000,28.219000,not_manual,,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,10,0,0,0,1068,518.925490,0.595186,0.040860,1146,true,outline_only,indeterminate_small,complete,false,1,20260718,0
DEBY_LOD2_8573617,0.556000,0.003900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.758000,not_manual,,well_textured,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:le,,,,,,,,,,,1146,true,well_textured,indeterminate_small,complete,false,0,20260718,0
DEBY_LOD2_8573848,0.205000,0.010000,111161.000000,62.415972,0.685694,0.430000,0.183000,90.245000,1780.969000,not_manual,,textureless_correspondence_anchored,texture_low_gradient_fraction<=0.518:le|dense_point_count<=105.5:gt,complete,10,9,1,0,0,13,504.628828,9.934460,0.005423,1146,true,outline_only,outline_only,complete,true,1,20260718,0
DEBY_LOD2_8573849,0.568000,0.002800,182111.000000,216.619325,0.998219,8.350000,0.293000,148.728000,840.703000,not_manual,,outline_only,texture_low_gradient_fraction<=0.518:gt|recon_score_median<=64.834:gt,complete,10,10,0,0,0,6766,529.587617,0.861076,0.285811,1146,true,textureless_correspondence_anchored,textureless_correspondence_anchored,complete,true,1,20260718,0
