record_type,claim_scope,measurement_mode,plane_fit_scope,arm,replicate,run_name,step,building_id,target_role,view,view_stem,view_rank,checkpoint,checkpoint_sha256,view_selection_scope,selection_address_pixel_count,weight_smooth,weight_plane,loss_smooth_view,loss_plane_view,loss_semdepth_weighted_view,region_count,region_ids,address_pixel_count,alpha_valid_pixel_count,alpha_valid_fraction,depth_anchor_pixel_count,depth_anchor_fraction,plane_valid_pixel_count,plane_residual_huber_mean,semdepth_depth_grad_norm,semdepth_depth_grad_rms,semdepth_depth_grad_norm_share,semdepth_depth_grad_nonzero_pixel_count,semdepth_depth_grad_nonzero_fraction,view_semdepth_depth_grad_norm,selected_view_count,selected_views,timeline_ckpt,n_gaussians_in_footprint,z_p50,z_std,opacity_p50,count_definition,pairing_rule
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,25000,4907202,collapse,DJI_20241217095443_0024_D.JPG,DJI_20241217095443_0024_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/step_025000.pt,cbb5b214c67278599e1de26efd352c8ec8a8c417ccf1ecccf5ae2af5e61f2524,preexecution_committed_oracle_cache_top3_by_address_pixels,34124,0.125,0.125,0.0,0.0,0.0,2,1;2,34124,0,0.0,31656,0.9276755362794514,0,,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,25000,4907199,organization,DJI_20241217095531_0048_D.JPG,DJI_20241217095531_0048_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/step_025000.pt,cbb5b214c67278599e1de26efd352c8ec8a8c417ccf1ecccf5ae2af5e61f2524,preexecution_committed_oracle_cache_top3_by_address_pixels,2402,0.125,0.125,0.0027936422266066074,0.013923408463597298,0.0020896312780678272,1,5,2402,2125,0.8846794338051623,0,0.0,2125,0.00451812194660306,6.186984683154151e-05,1.2623870749339138e-06,0.4771252410363325,2125,0.8846794338051623,0.00012967213115189224,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,25000,4908168,collapse,DJI_20241217095615_0070_D.JPG,DJI_20241217095615_0070_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/step_025000.pt,cbb5b214c67278599e1de26efd352c8ec8a8c417ccf1ecccf5ae2af5e61f2524,preexecution_committed_oracle_cache_top3_by_address_pixels,5755,0.125,0.125,0.0047393194399774075,0.0902344137430191,0.011871716938912868,1,3,5755,0,0.0,2893,0.5026933101650739,0,,0.0,0.0,0.0,0,0.0,8.075992809608579e-05,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,25000,4908168,collapse,DJI_20241217095623_0074_D.JPG,DJI_20241217095623_0074_D,1,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/step_025000.pt,cbb5b214c67278599e1de26efd352c8ec8a8c417ccf1ecccf5ae2af5e61f2524,preexecution_committed_oracle_cache_top3_by_address_pixels,7272,0.125,0.125,0.006420249119400978,0.08908315747976303,0.011937925592064857,1,3,7272,0,0.0,2181,0.2999174917491749,0,,0.0,0.0,0.0,0,0.0,0.00010585969721432775,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,25000,4908168,collapse,DJI_20241217095625_0075_D.JPG,DJI_20241217095625_0075_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/step_025000.pt,cbb5b214c67278599e1de26efd352c8ec8a8c417ccf1ecccf5ae2af5e61f2524,preexecution_committed_oracle_cache_top3_by_address_pixels,3780,0.125,0.125,0.008689523674547672,0.1025754064321518,0.013908116146922112,1,3,3780,0,0.0,3244,0.8582010582010582,0,,0.0,0.0,0.0,0,0.0,0.0004938247730024159,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4908178,collapse,DJI_20241217084857_0192_D.JPG,DJI_20241217084857_0192_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,13339,0.125,0.125,0.0002727936953306198,0.008459309116005898,0.0010915128514170647,1,1,13339,7939,0.5951720518779519,5586,0.41877202189069646,7939,0.01563728228211403,0.00010351148375775665,8.962453132785438e-07,0.6538665216991243,7939,0.5951720518779519,0.0001583067496540025,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4907199,organization,DJI_20241217095145_0079_D.JPG,DJI_20241217095145_0079_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,612,0.125,0.125,0.01145938504487276,0.012479943223297596,0.0029924160335212946,2,10;11,612,117,0.19117647058823528,0,0.0,117,0.004548441153019667,0.004547468852251768,0.0001838205334023564,0.9554608166860601,105,0.1715686274509804,0.004759450908750296,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4907202,collapse,DJI_20241217095439_0022_D.JPG,DJI_20241217095439_0022_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,56000,0.125,0.125,1.509469893790083e-05,0.00542101263999939,0.0006795134395360947,2,1;2,56000,0,0.0,27450,0.4901785714285714,0,,0.0,0.0,0.0,0,0.0,0.00015625564265064895,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4908178,collapse,DJI_20241217095439_0022_D.JPG,DJI_20241217095439_0022_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,21882,0.125,0.125,1.509469893790083e-05,0.00542101263999939,0.0006795134395360947,1,3,21882,10957,0.50073119458916,0,0.0,10957,0.00542101263999939,0.00015625562809873372,1.056311874922014e-06,0.9999999068711057,10957,0.50073119458916,0.00015625564265064895,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4907202,collapse,DJI_20241217095441_0023_D.JPG,DJI_20241217095441_0023_D,1,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,90678,0.125,0.125,3.5372217098483816e-05,0.0065955654717981815,0.0008288671961054206,2,1;2,90678,8019,0.08843379871633693,22944,0.25302719513002053,8019,4.8873480409383774e-05,1.849853651947342e-05,6.143083307673002e-08,0.1389926271712101,8019,0.08843379871633693,0.0001330900558969006,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4908178,collapse,DJI_20241217095441_0023_D.JPG,DJI_20241217095441_0023_D,1,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,52080,0.125,0.125,3.5372217098483816e-05,0.0065955654717981815,0.0008288671961054206,1,3,52080,24252,0.46566820276497695,0,0.0,24252,0.009364262223243713,8.532989886589348e-05,3.739088487824833e-07,0.6411440606200891,24252,0.46566820276497695,0.0001330900558969006,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4907199,organization,DJI_20241217095441_0023_D.JPG,DJI_20241217095441_0023_D,1,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,35597,0.125,0.125,3.5372217098483816e-05,0.0065955654717981815,0.0008288671961054206,1,7,35597,659,0.018512796022136697,0,0.0,659,0.0,0.0,0.0,0.0,0,0.0,0.0001330900558969006,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4907202,collapse,DJI_20241217095443_0024_D.JPG,DJI_20241217095443_0024_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,34124,0.125,0.125,0.0,0.0,0.0,2,1;2,34124,0,0.0,31656,0.9276755362794514,0,,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4907199,organization,DJI_20241217095531_0048_D.JPG,DJI_20241217095531_0048_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,2402,0.125,0.125,0.0005007744184695184,0.01145312562584877,0.0014942374546080828,1,5,2402,2402,1.0,0,0.0,2402,0.014405189082026482,5.613538814941421e-05,1.1453816693480454e-06,0.5971132776242486,2402,1.0,9.40112877287902e-05,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4908168,collapse,DJI_20241217095615_0070_D.JPG,DJI_20241217095615_0070_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,5755,0.125,0.125,0.0035126234870404005,0.06790090352296829,0.008926690556108952,1,3,5755,0,0.0,2893,0.5026933101650739,0,,0.0,0.0,0.0,0,0.0,7.0256253820844e-05,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4908168,collapse,DJI_20241217095623_0074_D.JPG,DJI_20241217095623_0074_D,1,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,7272,0.125,0.125,0.005558973178267479,0.06981050968170166,0.009421185590326786,1,3,7272,0,0.0,2181,0.2999174917491749,0,,0.0,0.0,0.0,0,0.0,9.36082360567525e-05,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r1,gs_e5_C001_s3a_semantic_guided_r1,30000,4908168,collapse,DJI_20241217095625_0075_D.JPG,DJI_20241217095625_0075_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r1/ckpt/final.pt,706c9947b480e93f86bf1872cb50b5ea113887d2f06ddf1978e6221a0c1fcd5e,preexecution_committed_oracle_cache_top3_by_address_pixels,3780,0.125,0.125,0.00819137878715992,0.07376276701688766,0.010244267992675304,1,3,3780,0,0.0,3244,0.8582010582010582,0,,0.0,0.0,0.0,0,0.0,0.0003687451535370201,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4908178,collapse,DJI_20241217084857_0192_D.JPG,DJI_20241217084857_0192_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,13339,0.125,0.125,0.0007866744417697191,0.012838081456720829,0.001703094458207488,1,1,13339,6663,0.4995127070994827,5586,0.41877202189069646,6663,0.001397309242747724,2.8171651138109155e-05,2.439218276393074e-07,0.10514657775500015,6663,0.4995127070994827,0.0002679274184629321,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4907199,organization,DJI_20241217095145_0079_D.JPG,DJI_20241217095145_0079_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,612,0.125,0.125,0.2526845932006836,0.1537851244211197,0.05080871284008026,2,10;11,612,0,0.0,0,0.0,0,,0.0,0.0,0.0,0,0.0,0.005152188241481781,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4907202,collapse,DJI_20241217095439_0022_D.JPG,DJI_20241217095439_0022_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,56000,0.125,0.125,0.00018831963825505227,0.05551503598690033,0.006962919607758522,2,1;2,56000,52084,0.9300714285714285,27450,0.4901785714285714,52084,0.07545087292713024,0.00011001659004250541,4.64904945825732e-07,0.9582814574079772,52084,0.9300714285714285,0.00011480613466119394,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4908178,collapse,DJI_20241217095439_0022_D.JPG,DJI_20241217095439_0022_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,21882,0.125,0.125,0.00018831963825505227,0.05551503598690033,0.006962919607758522,1,3,21882,21064,0.962617676629193,0,0.0,21064,0.00622057169675827,3.281460521975532e-05,2.218317355110126e-07,0.285826234953341,21064,0.962617676629193,0.00011480613466119394,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4907202,collapse,DJI_20241217095441_0023_D.JPG,DJI_20241217095441_0023_D,1,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,90678,0.125,0.125,0.00024103879695758224,0.020990191027522087,0.002653903793543577,2,1;2,90678,45285,0.4994044862039304,22944,0.25302719513002053,45285,0.025355605016523893,8.76073754625395e-05,2.9093080161580674e-07,0.18686013256030903,45285,0.4994044862039304,0.00046883930917829275,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4908178,collapse,DJI_20241217095441_0023_D.JPG,DJI_20241217095441_0023_D,1,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,52080,0.125,0.125,0.00024103879695758224,0.020990191027522087,0.002653903793543577,1,3,52080,27656,0.5310291858678955,0,0.0,27656,0.015574942342936993,4.587797593558207e-05,2.0103365168056612e-07,0.09785437150308432,27656,0.5310291858678955,0.00046883930917829275,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4907199,organization,DJI_20241217095441_0023_D.JPG,DJI_20241217095441_0023_D,1,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,35597,0.125,0.125,0.00024103879695758224,0.020990191027522087,0.002653903793543577,1,7,35597,1949,0.05475180492738152,0,0.0,1949,0.0008373543387278914,3.370258582435781e-06,1.7863087436311565e-08,0.007188515375006922,1949,0.05475180492738152,0.00046883930917829275,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4907202,collapse,DJI_20241217095443_0024_D.JPG,DJI_20241217095443_0024_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,34124,0.125,0.125,0.00013032634160481393,0.0037762701977044344,0.0004883245564997196,2,1;2,34124,29584,0.8669558082288126,31656,0.9276755362794514,29584,0.0037762703690337575,8.962889842223376e-05,4.85196983478294e-07,1.0,29584,0.8669558082288126,8.962889842223376e-05,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4907199,organization,DJI_20241217095531_0048_D.JPG,DJI_20241217095531_0048_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,2402,0.125,0.125,0.0018273148452863097,0.14088480174541473,0.017839014530181885,1,5,2402,1786,0.7435470441298918,0,0.0,1786,0.003185536013916135,2.770083710856852e-06,5.652055164435803e-08,0.017135904611971647,1786,0.7435470441298918,0.00016165377746801823,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4908168,collapse,DJI_20241217095615_0070_D.JPG,DJI_20241217095615_0070_D,2,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,5755,0.125,0.125,0.02515936642885208,0.4037971496582031,0.053619563579559326,1,3,5755,0,0.0,2893,0.5026933101650739,0,,0.0,0.0,0.0,0,0.0,0.0001629779872018844,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4908168,collapse,DJI_20241217095623_0074_D.JPG,DJI_20241217095623_0074_D,1,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,7272,0.125,0.125,0.03510458767414093,0.434128999710083,0.05865419656038284,1,3,7272,0,0.0,2181,0.2999174917491749,0,,0.0,0.0,0.0,0,0.0,0.00019986025290563703,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,5000,4908168,collapse,DJI_20241217095625_0075_D.JPG,DJI_20241217095625_0075_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_005000.pt,3fa671e5b366b74a409aea0c513d3854afbe10f5cb5a30ba5e9d9c5d58b6b7a8,preexecution_committed_oracle_cache_top3_by_address_pixels,3780,0.125,0.125,0.035422783344984055,0.542420506477356,0.07223041355609894,1,3,3780,0,0.0,3244,0.8582010582010582,0,,0.0,0.0,0.0,0,0.0,0.00026933447225019336,,,,,,,,,
fixed_view,posthoc checkpoint gradient potential; fixed-view read-only measurement; not exact online optimizer-time gradient; no FM/paper claim,detached_render_depth_autograd_grad_no_optimizer_no_backward,fresh_detached_robust_plane_per_checkpoint_view,s3a,r2,gs_e5_C001_s3a_semantic_guided_r2,10000,4908178,collapse,DJI_20241217084857_0192_D.JPG,DJI_20241217084857_0192_D,3,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_r2/ckpt/step_010000.pt,52f2671d93b62d7f3200f0fc22a7582f12f02ae418589280d104eaa1a00b9800,preexecution_committed_oracle_cache_top3_by_address_pixels,13339,0.125,0.125,0.0005896503571420908,0.013253235258162022,0.0017303606728091836,1,1,13339,616,0.04618037334132993,5586,0.41877202189069646,616,0.02592504397034645,0.00017050803580787033,1.4763292189566602e-06,0.5492959984803585,616,0.04618037334132993,0.00031041193869896233,,,,,,,,,
