arm,base_coef,ci_high,ci_low,coef,coef_delta_from_base,fit_type,n,note,ordinary_coef,outcome,outcome_kind,predictor,robust_coef,se,sign_flip_vs_base,sign_mismatch,spec,status,variant
raw_lidar,0.284223,0.528532,0.103982,0.316257,0.032034,huber_rlm,85,none,none,rf_rmse_lod22,continuous,pt_density_m2_reg,none,0.108304,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,-0.124258,0.103261,-0.340981,-0.118860,0.005398,huber_rlm,85,none,none,rf_rmse_lod22,continuous,coverage_frac_reg,none,0.113327,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.286939,0.518767,0.070979,0.294873,0.007933,huber_rlm,85,none,none,rf_rmse_lod22,continuous,local_plane_rms_m,none,0.114232,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,-0.127226,0.036660,-0.407713,-0.185526,-0.058300,huber_rlm,85,none,none,rf_rmse_lod22,continuous,floater_frac,none,0.113360,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.053007,0.237823,-0.120732,0.058546,0.005538,huber_rlm,85,none,none,rf_rmse_lod22,continuous,label_proxy_frac_all,none,0.091468,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.056571,0.275970,-0.132878,0.071546,0.014975,huber_rlm,85,none,none,rf_rmse_lod22,continuous,median_incidence_deg,none,0.104298,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.079266,0.329029,-0.055809,0.136610,0.057345,huber_rlm,85,none,none,rf_rmse_lod22,continuous,median_pair_angle_deg,none,0.098173,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.208002,0.580548,0.082640,0.331594,0.123593,huber_rlm,85,none,none,rf_rmse_lod22,continuous,n_views_nadir,none,0.127017,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,-0.157435,-0.035744,-0.543171,-0.289458,-0.132022,huber_rlm,85,none,none,rf_rmse_lod22,continuous,recon_score_median,none,0.129446,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,none,0.079305,-0.219643,-0.070169,none,huber_rlm,92,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.076262,none,none,attributes_only,ok,w2_overlap
raw_lidar,none,0.128973,-0.186600,-0.028813,none,huber_rlm,92,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.080503,none,none,attributes_only,ok,w2_overlap
raw_lidar,none,0.260942,-0.042340,0.109301,none,huber_rlm,92,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.077368,none,none,attributes_only,ok,w2_overlap
raw_lidar,none,0.078915,-0.235142,-0.078114,none,huber_rlm,92,none,none,rf_roof_planes,continuous,floater_frac,none,0.080117,none,none,attributes_only,ok,w2_overlap
raw_lidar,none,0.209769,-0.061256,0.074256,none,huber_rlm,92,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.069139,none,none,attributes_only,ok,w2_overlap
raw_lidar,-0.070169,0.097349,-0.278084,-0.090368,-0.020199,huber_rlm,82,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.095774,false,none,attributes_only,ok,w2_overlap_cook_excluded
raw_lidar,-0.028813,0.074793,-0.233772,-0.079490,-0.050676,huber_rlm,82,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.078715,false,none,attributes_only,ok,w2_overlap_cook_excluded
raw_lidar,0.109301,0.323265,-0.065757,0.128754,0.019453,huber_rlm,82,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.099240,false,none,attributes_only,ok,w2_overlap_cook_excluded
raw_lidar,-0.078114,0.133281,-0.202639,-0.034679,0.043434,huber_rlm,82,none,none,rf_roof_planes,continuous,floater_frac,none,0.085694,false,none,attributes_only,ok,w2_overlap_cook_excluded
raw_lidar,0.074256,0.304906,-0.003296,0.150805,0.076549,huber_rlm,82,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.078623,false,none,attributes_only,ok,w2_overlap_cook_excluded
raw_lidar,none,-0.050237,-0.271588,-0.160912,none,huber_rlm,92,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.056467,none,none,observation_only,ok,w2_overlap
raw_lidar,none,0.244780,0.013431,0.129105,none,huber_rlm,92,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.059018,none,none,observation_only,ok,w2_overlap
raw_lidar,none,0.269787,-0.042572,0.113608,none,huber_rlm,92,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.079683,none,none,observation_only,ok,w2_overlap
raw_lidar,none,-0.077837,-0.395324,-0.236580,none,huber_rlm,92,none,none,rf_roof_planes,continuous,recon_score_median,none,0.080992,none,none,observation_only,ok,w2_overlap
raw_lidar,-0.160912,-0.137659,-0.389126,-0.263392,-0.102480,huber_rlm,87,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.064150,false,none,observation_only,ok,w2_overlap_cook_excluded
raw_lidar,0.129105,0.310935,0.049630,0.180282,0.051177,huber_rlm,87,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.066659,false,none,observation_only,ok,w2_overlap_cook_excluded
raw_lidar,0.113608,0.351102,0.002011,0.176557,0.062949,huber_rlm,87,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.089054,false,none,observation_only,ok,w2_overlap_cook_excluded
raw_lidar,-0.236580,-0.193128,-0.548446,-0.370787,-0.134207,huber_rlm,87,none,none,rf_roof_planes,continuous,recon_score_median,none,0.090642,false,none,observation_only,ok,w2_overlap_cook_excluded
raw_lidar,none,0.043388,-0.226355,-0.091483,none,huber_rlm,92,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.068812,none,none,attributes_plus_observation,ok,w2_overlap
raw_lidar,none,0.150096,-0.126057,0.012020,none,huber_rlm,92,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.070447,none,none,attributes_plus_observation,ok,w2_overlap
raw_lidar,none,0.193028,-0.076577,0.058225,none,huber_rlm,92,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.068777,none,none,attributes_plus_observation,ok,w2_overlap
raw_lidar,none,0.124809,-0.152827,-0.014009,none,huber_rlm,92,none,none,rf_roof_planes,continuous,floater_frac,none,0.070826,none,none,attributes_plus_observation,ok,w2_overlap
raw_lidar,none,0.219889,-0.020868,0.099510,none,huber_rlm,92,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.061418,none,none,attributes_plus_observation,ok,w2_overlap
raw_lidar,none,-0.059009,-0.321919,-0.190464,none,huber_rlm,92,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.067069,none,none,attributes_plus_observation,ok,w2_overlap
raw_lidar,none,0.245658,-0.004089,0.120784,none,huber_rlm,92,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.063711,none,none,attributes_plus_observation,ok,w2_overlap
raw_lidar,none,0.254954,-0.060974,0.096990,none,huber_rlm,92,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.080594,none,none,attributes_plus_observation,ok,w2_overlap
raw_lidar,none,-0.067700,-0.396146,-0.231923,none,huber_rlm,92,none,none,rf_roof_planes,continuous,recon_score_median,none,0.083787,none,none,attributes_plus_observation,ok,w2_overlap
raw_lidar,-0.091483,0.043695,-0.314674,-0.135490,-0.044006,huber_rlm,81,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.091421,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.012020,0.066352,-0.208363,-0.071005,-0.083025,huber_rlm,81,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.070081,true,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.058225,0.243493,-0.115503,0.063995,0.005770,huber_rlm,81,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.091581,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,-0.014009,0.193470,-0.112167,0.040651,0.054661,huber_rlm,81,none,none,rf_roof_planes,continuous,floater_frac,none,0.077969,true,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.099510,0.327783,0.055149,0.191466,0.091955,huber_rlm,81,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.069550,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,-0.190464,-0.167990,-0.512466,-0.340228,-0.149764,huber_rlm,81,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.087877,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.120784,0.343667,0.019142,0.181405,0.060620,huber_rlm,81,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.082787,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,0.096990,0.433279,0.025540,0.229409,0.132420,huber_rlm,81,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.104015,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_lidar,-0.231923,-0.255698,-0.679978,-0.467838,-0.235915,huber_rlm,81,none,none,rf_roof_planes,continuous,recon_score_median,none,0.108235,false,none,attributes_plus_observation,ok,w2_overlap_cook_excluded
raw_dense,none,-0.233780,-3.217414,-1.725597,none,logistic,93,none,none,assembled,binary,pt_density_m2_reg,none,0.761131,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,2.978093,-0.132194,1.422950,none,logistic,93,none,none,assembled,binary,coverage_frac_reg,none,0.793441,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,3.825701,-0.954035,1.435833,none,logistic,93,none,none,assembled,binary,local_plane_rms_m,none,1.219321,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,-0.025375,-2.099741,-1.062558,none,logistic,93,none,none,assembled,binary,floater_frac,none,0.529175,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,-0.311347,-4.321793,-2.316570,none,logistic,93,none,none,assembled,binary,label_proxy_frac_all,none,1.023073,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,-1.725597,2300.131988,-2308.075561,-3.971786,-2.246189,logistic,86,none,none,assembled,binary,pt_density_m2_reg,none,1175.563150,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,1.422950,2830.551534,-2821.580375,4.485579,3.062630,logistic,86,none,none,assembled,binary,coverage_frac_reg,none,1441.870385,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,1.435833,2751.408275,-2733.703267,8.852504,7.416671,logistic,86,none,none,assembled,binary,local_plane_rms_m,none,1399.263148,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-1.062558,2464.633402,-2470.006330,-2.686464,-1.623906,logistic,86,none,none,assembled,binary,floater_frac,none,1258.836666,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-2.316570,2806.666670,-2824.622915,-8.978122,-6.661552,logistic,86,none,none,assembled,binary,label_proxy_frac_all,none,1436.553466,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,none,-0.384467,-2.994023,-1.689245,none,logistic,93,none,none,assembled,binary,median_incidence_deg,none,0.665703,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,1.694616,-1.869937,-0.087660,none,logistic,93,none,none,assembled,binary,median_pair_angle_deg,none,0.909325,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,6.377794,1.349543,3.863668,none,logistic,93,none,none,assembled,binary,n_views_nadir,none,1.282717,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,-1.171244,-8.162683,-4.666963,none,logistic,93,none,none,assembled,binary,recon_score_median,none,1.783531,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,-1.689245,1441.468043,-1487.504511,-23.018234,-21.328989,logistic,87,none,none,assembled,binary,median_incidence_deg,none,747.186876,false,none,observation_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.087660,2017.271687,-2035.767566,-9.247939,-9.160279,logistic,87,none,none,assembled,binary,median_pair_angle_deg,none,1033.938585,false,none,observation_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,3.863668,2217.182391,-1938.435182,139.373605,135.509937,logistic,87,none,none,assembled,binary,n_views_nadir,none,1060.106524,false,none,observation_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-4.666963,2237.097995,-2496.033267,-129.467636,-124.800673,logistic,87,none,none,assembled,binary,recon_score_median,none,1207.431445,false,none,observation_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,none,1971.271906,-2011.900952,-20.314523,none,logistic,93,none,none,assembled,binary,pt_density_m2_reg,none,1016.115525,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_dense,none,2204.823951,-2128.634109,38.094921,none,logistic,93,none,none,assembled,binary,coverage_frac_reg,none,1105.473995,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_dense,none,2140.431590,-2101.066048,19.682771,none,logistic,93,none,none,assembled,binary,local_plane_rms_m,none,1082.014704,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_dense,none,1228.681824,-1243.456991,-7.387583,none,logistic,93,none,none,assembled,binary,floater_frac,none,630.647657,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_dense,none,1891.022165,-1923.793432,-16.385634,none,logistic,93,none,none,assembled,binary,label_proxy_frac_all,none,973.167244,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_dense,none,2279.307144,-2317.488945,-19.090901,none,logistic,93,none,none,assembled,binary,median_incidence_deg,none,1172.652064,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_dense,none,2172.014898,-2208.932617,-18.458859,none,logistic,93,none,none,assembled,binary,median_pair_angle_deg,none,1117.588652,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_dense,none,3223.993119,-3192.441804,15.775658,none,logistic,93,none,none,assembled,binary,n_views_nadir,none,1636.845644,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_dense,none,3072.691087,-3212.682743,-69.995828,none,logistic,93,none,none,assembled,binary,recon_score_median,none,1603.411691,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_dense,none,1.582757,-0.409015,0.586871,none,logistic,93,none,none,val3dity_valid,binary,pt_density_m2_reg,none,0.508105,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.614157,-1.729970,-0.557906,none,logistic,93,none,none,val3dity_valid,binary,coverage_frac_reg,none,0.597992,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.536218,-0.975404,-0.219593,none,logistic,93,none,none,val3dity_valid,binary,local_plane_rms_m,none,0.385618,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.794855,-0.662534,0.066161,none,logistic,93,none,none,val3dity_valid,binary,floater_frac,none,0.371783,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,1.081059,-0.924653,0.078203,none,logistic,93,none,none,val3dity_valid,binary,label_proxy_frac_all,none,0.511661,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,0.586871,2.997328,-0.474267,1.261531,0.674660,logistic,88,none,none,val3dity_valid,binary,pt_density_m2_reg,none,0.885611,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.557906,2.061260,-5.619121,-1.778930,-1.221024,logistic,88,none,none,val3dity_valid,binary,coverage_frac_reg,none,1.959281,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.219593,0.512597,-2.016340,-0.751872,-0.532279,logistic,88,none,none,val3dity_valid,binary,local_plane_rms_m,none,0.645137,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,0.066161,4.824877,-1.506217,1.659330,1.593169,logistic,88,none,none,val3dity_valid,binary,floater_frac,none,1.615075,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,0.078203,2207.326530,-1700.707184,253.309673,253.231470,logistic,88,none,none,val3dity_valid,binary,label_proxy_frac_all,none,996.947376,false,none,attributes_only,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,none,0.441693,-0.985245,-0.271776,none,logistic,93,none,none,val3dity_valid,binary,median_incidence_deg,none,0.364015,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,0.506184,-1.239448,-0.366632,none,logistic,93,none,none,val3dity_valid,binary,median_pair_angle_deg,none,0.445314,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,1.315293,-0.931759,0.191767,none,logistic,93,none,none,val3dity_valid,binary,n_views_nadir,none,0.573228,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,1.007193,-1.627521,-0.310164,none,logistic,93,none,none,val3dity_valid,binary,recon_score_median,none,0.672121,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,-0.271776,0.935131,-1.371651,-0.218260,0.053516,logistic,87,none,none,val3dity_valid,binary,median_incidence_deg,none,0.588465,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.366632,1.228648,-2.762711,-0.767032,-0.400399,logistic,87,none,none,val3dity_valid,binary,median_pair_angle_deg,none,1.018204,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.191767,2.446935,-1.374493,0.536221,0.344454,logistic,87,none,none,val3dity_valid,binary,n_views_nadir,none,0.974854,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.310164,1.595318,-4.300457,-1.352570,-1.042406,logistic,87,none,none,val3dity_valid,binary,recon_score_median,none,1.504024,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,none,1.783799,-0.649994,0.566902,none,logistic,93,none,none,val3dity_valid,binary,pt_density_m2_reg,none,0.620866,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.779571,-2.068360,-0.644395,none,logistic,93,none,none,val3dity_valid,binary,coverage_frac_reg,none,0.726513,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.592816,-0.942061,-0.174623,none,logistic,93,none,none,val3dity_valid,binary,local_plane_rms_m,none,0.391550,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.758213,-0.654984,0.051615,none,logistic,93,none,none,val3dity_valid,binary,floater_frac,none,0.360509,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,1.213472,-0.897189,0.158142,none,logistic,93,none,none,val3dity_valid,binary,label_proxy_frac_all,none,0.538434,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.716347,-1.072410,-0.178031,none,logistic,93,none,none,val3dity_valid,binary,median_incidence_deg,none,0.456316,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.630807,-1.207367,-0.288280,none,logistic,93,none,none,val3dity_valid,binary,median_pair_angle_deg,none,0.468922,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,2.131830,-0.801016,0.665407,none,logistic,93,none,none,val3dity_valid,binary,n_views_nadir,none,0.748175,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.915455,-2.091296,-0.587920,none,logistic,93,none,none,val3dity_valid,binary,recon_score_median,none,0.767028,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,0.566902,1.824609,-2.216082,-0.195737,-0.762639,logistic,86,none,none,val3dity_valid,binary,pt_density_m2_reg,none,1.030788,true,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.644395,1627.123818,-3045.867749,-709.371966,-708.727571,logistic,86,none,none,val3dity_valid,binary,coverage_frac_reg,none,1192.089686,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.174623,1.474927,-3.716014,-1.120543,-0.945921,logistic,86,none,none,val3dity_valid,binary,local_plane_rms_m,none,1.324220,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,0.051615,21.018841,-12.266649,4.376096,4.324482,logistic,86,none,none,val3dity_valid,binary,floater_frac,none,8.491196,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,0.158142,2555.511320,-2306.786808,124.362256,124.204114,logistic,86,none,none,val3dity_valid,binary,label_proxy_frac_all,none,1240.382176,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.178031,1.107787,-3.779961,-1.336087,-1.158055,logistic,86,none,none,val3dity_valid,binary,median_incidence_deg,none,1.246875,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.288280,2.964474,-5.027090,-1.031308,-0.743028,logistic,86,none,none,val3dity_valid,binary,median_pair_angle_deg,none,2.038664,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,0.665407,4.223656,-3.840135,0.191760,-0.473647,logistic,86,none,none,val3dity_valid,binary,n_views_nadir,none,2.057089,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.587920,5.245041,-5.030406,0.107317,0.695238,logistic,86,none,none,val3dity_valid,binary,recon_score_median,none,2.621287,true,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_dense,none,0.402007,0.048766,0.225386,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,pt_density_m2_reg,none,0.090113,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.300974,-0.066593,0.117190,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,coverage_frac_reg,none,0.093767,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.455374,0.103593,0.279484,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,local_plane_rms_m,none,0.089740,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.094891,-0.220910,-0.063010,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,floater_frac,none,0.080561,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.185208,-0.187478,-0.001135,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,label_proxy_frac_all,none,0.095073,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,0.225386,0.517747,0.165074,0.341411,0.116024,huber_rlm,86,none,none,rf_rmse_lod22,continuous,pt_density_m2_reg,none,0.089968,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.117190,0.436478,-0.010769,0.212854,0.095664,huber_rlm,86,none,none,rf_rmse_lod22,continuous,coverage_frac_reg,none,0.114094,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.279484,0.514086,0.116404,0.315245,0.035761,huber_rlm,86,none,none,rf_rmse_lod22,continuous,local_plane_rms_m,none,0.101449,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.063010,0.176889,-0.174783,0.001053,0.064063,huber_rlm,86,none,none,rf_rmse_lod22,continuous,floater_frac,none,0.089712,true,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.001135,0.261962,-0.175486,0.043238,0.044374,huber_rlm,86,none,none,rf_rmse_lod22,continuous,label_proxy_frac_all,none,0.111594,true,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,none,0.087847,-0.241824,-0.076988,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,median_incidence_deg,none,0.084100,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,0.471315,0.136156,0.303736,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,median_pair_angle_deg,none,0.085500,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,0.556935,0.085654,0.321295,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,n_views_nadir,none,0.120225,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,0.082121,-0.397160,-0.157520,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,recon_score_median,none,0.122265,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,-0.076988,0.122230,-0.244102,-0.060936,0.016052,huber_rlm,90,none,none,rf_rmse_lod22,continuous,median_incidence_deg,none,0.093452,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.303736,0.552407,0.179184,0.365795,0.062060,huber_rlm,90,none,none,rf_rmse_lod22,continuous,median_pair_angle_deg,none,0.095210,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.321295,0.706959,0.191438,0.449199,0.127904,huber_rlm,90,none,none,rf_rmse_lod22,continuous,n_views_nadir,none,0.131510,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.157520,0.005969,-0.514253,-0.254142,-0.096622,huber_rlm,90,none,none,rf_rmse_lod22,continuous,recon_score_median,none,0.132710,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,none,0.511716,0.119975,0.315846,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,pt_density_m2_reg,none,0.099934,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.170564,-0.220021,-0.024729,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,coverage_frac_reg,none,0.099639,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.481490,0.151179,0.316335,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,local_plane_rms_m,none,0.084263,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.092026,-0.202641,-0.055308,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,floater_frac,none,0.075170,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.207520,-0.168112,0.019704,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,label_proxy_frac_all,none,0.095824,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.281822,-0.070604,0.105609,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,median_incidence_deg,none,0.089905,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.346448,0.028176,0.187312,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,median_pair_angle_deg,none,0.081192,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.485913,-0.007631,0.239141,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,n_views_nadir,none,0.125904,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,-0.020465,-0.484857,-0.252661,none,huber_rlm,93,none,none,rf_rmse_lod22,continuous,recon_score_median,none,0.118468,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,0.315846,0.691638,0.300235,0.495936,0.180091,huber_rlm,87,none,none,rf_rmse_lod22,continuous,pt_density_m2_reg,none,0.099848,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.024729,0.167759,-0.315424,-0.073832,-0.049104,huber_rlm,87,none,none,rf_rmse_lod22,continuous,coverage_frac_reg,none,0.123261,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.316335,0.587552,0.206649,0.397101,0.080766,huber_rlm,87,none,none,rf_rmse_lod22,continuous,local_plane_rms_m,none,0.097169,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.055308,0.094402,-0.245033,-0.075316,-0.020008,huber_rlm,87,none,none,rf_rmse_lod22,continuous,floater_frac,none,0.086591,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
