building_id,arm,input_kind,outcome_source,crs_xy,clip_source,fallback_clip_source,no_points_recode,robust_exclude,robust_exclude_reason,manual_label,manual_label_available,footprint_area_m2,ref_roof_planes,pt_density_m2,coverage_frac,pt_density_m2_reg,coverage_frac_reg,local_plane_rms_m,m3c2_rms_m,floater_frac,label_proxy_frac_all,label_proxy_frac_ground,attr_missing_local_rms,attr_missing_m3c2,attr_missing_floater,attr_missing_label_all,attr_missing_label_ground,median_incidence_deg,median_pair_angle_deg,n_views_nadir,recon_score_median,assembled,val3dity_valid,rf_rmse_lod22,rf_roof_planes,run2_available,run2_assembled,run2_val3dity_valid,run2_rf_rmse_lod22,run2_rf_roof_planes,stratum_complexity_ref_roof_planes,stratum_size_area,stratum_observation_recon_score
DEBY_LOD2_4907027,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,264.334012,2.000000,5.379557,0.536355,5.379557,0.536355,0.204914,1.025255,0.001406,0.023910,0.025279,false,false,false,false,false,66.200000,9.670000,0.000000,11.702000,0,0,0.000000,3.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907027,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,264.334012,2.000000,11.141207,0.993390,11.141207,0.993390,0.084337,none,0.000000,0.000000,none,false,true,false,false,true,66.200000,9.670000,0.000000,11.702000,1,1,0.131085,5.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907028,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,199.658910,2.000000,0.230393,0.040050,0.230393,0.040050,0.101122,1.340562,0.000000,0.086957,1.000000,false,false,false,false,false,65.060000,10.640000,0.000000,23.884000,1,1,0.362878,1.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907028,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,199.658910,2.000000,11.113954,0.996245,11.113954,0.996245,0.085077,none,0.000000,0.000000,none,false,true,false,false,true,65.060000,10.640000,0.000000,23.884000,1,1,0.129225,5.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907029,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,none,false,425.700347,3.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,72.000000,9.270000,0.000000,0.769000,0,1,none,0.000000,false,none,none,none,none,mid,high,low
DEBY_LOD2_4907029,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,425.700347,3.000000,0.331219,0.074574,0.331219,0.074574,none,none,0.475177,0.297872,0.857143,true,true,false,false,false,72.000000,9.270000,0.000000,0.769000,1,0,30.466511,1.000000,false,none,none,none,none,mid,high,low
DEBY_LOD2_4907029,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,425.700347,3.000000,18.085492,0.997064,18.085492,0.997064,0.113188,none,0.000000,0.000000,0.000000,false,true,false,false,false,72.000000,9.270000,0.000000,0.769000,1,1,2.105866,3.000000,false,none,none,none,none,mid,high,low
DEBY_LOD2_4907030,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,true,false,none,관측각·커버리지,true,177.416710,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,67.070000,6.190000,0.000000,3.245000,0,1,none,0.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907030,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,177.416710,2.000000,5.478627,0.600563,5.478627,0.600563,none,none,0.004115,0.032922,0.034409,true,true,false,false,false,67.070000,6.190000,0.000000,3.245000,0,0,0.000000,1.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907030,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,177.416710,2.000000,10.923436,0.991561,10.923436,0.991561,0.083503,none,0.000000,0.000000,0.000000,false,true,false,false,false,67.070000,6.190000,0.000000,3.245000,1,1,1.398379,4.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907031,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,관측각·커버리지,true,163.718499,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,69.560000,5.380000,0.000000,0.912000,0,1,none,0.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907031,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,163.718499,2.000000,7.128089,0.717557,7.128089,0.717557,0.129900,1.085494,0.010283,0.091688,0.101711,false,false,false,false,false,69.560000,5.380000,0.000000,0.912000,0,0,0.000000,2.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907031,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,163.718499,2.000000,10.487514,0.983206,10.487514,0.983206,0.098584,none,0.000000,0.000000,none,false,true,false,false,true,69.560000,5.380000,0.000000,0.912000,1,1,0.280930,4.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907032,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,관측각·커버리지,true,375.518400,3.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,68.740000,4.390000,0.000000,0.000000,0,1,none,0.000000,false,none,none,none,none,mid,high,low
DEBY_LOD2_4907032,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,375.518400,3.000000,0.729658,0.158455,0.729658,0.158455,none,none,0.135036,0.142336,0.276596,true,true,false,false,false,68.740000,4.390000,0.000000,0.000000,0,0,0.000000,2.000000,false,none,none,none,none,mid,high,low
DEBY_LOD2_4907032,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,375.518400,3.000000,13.834209,0.999334,13.834209,0.999334,0.141028,none,0.000000,0.000000,0.000000,false,true,false,false,false,68.740000,4.390000,0.000000,0.000000,1,1,2.791462,14.000000,false,none,none,none,none,mid,high,low
DEBY_LOD2_4907033,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,관측각·커버리지,true,128.951664,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,70.110000,4.770000,0.000000,0.000000,0,1,none,0.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907033,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,128.951664,2.000000,8.887051,0.642166,8.887051,0.642166,0.213404,5.442189,0.005236,0.013962,0.014939,false,false,false,false,false,70.110000,4.770000,0.000000,0.000000,0,0,0.000000,1.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907033,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,128.951664,2.000000,10.166600,0.980658,10.166600,0.980658,0.103221,none,0.000000,0.000000,none,false,true,false,false,true,70.110000,4.770000,0.000000,0.000000,1,1,0.228847,4.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907034,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,true,false,none,관측각·커버리지,true,549.508100,4.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,64.890000,3.770000,0.000000,0.000000,0,1,none,0.000000,false,none,none,none,none,high,high,low
DEBY_LOD2_4907034,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,549.508100,4.000000,1.006355,0.203914,1.006355,0.203914,none,none,0.189873,0.052441,0.073791,true,true,false,false,false,64.890000,3.770000,0.000000,0.000000,0,0,0.000000,1.000000,false,none,none,none,none,high,high,low
DEBY_LOD2_4907034,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,549.508100,4.000000,19.400988,1.000000,19.400988,1.000000,0.154323,none,0.000094,0.000000,0.000000,false,true,false,false,false,64.890000,3.770000,0.000000,0.000000,1,1,2.874784,23.000000,false,none,none,none,none,high,high,low
DEBY_LOD2_4907035,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,none,false,325.256188,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,71.330000,5.360000,0.000000,0.000000,0,none,none,none,false,none,none,none,none,low,high,low
DEBY_LOD2_4907035,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,325.256188,2.000000,10.527086,0.986943,10.527086,0.986943,0.098030,none,0.000000,0.000000,none,false,true,false,false,true,71.330000,5.360000,0.000000,0.000000,0,none,none,none,false,none,none,none,none,low,high,low
DEBY_LOD2_4907036,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,관측각·커버리지,true,187.848069,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,70.700000,5.010000,0.000000,0.000000,0,1,none,0.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907036,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,187.848069,2.000000,7.250540,0.575233,7.250540,0.575233,0.080226,1.373592,0.002203,0.013950,0.014515,false,false,false,false,false,70.700000,5.010000,0.000000,0.000000,0,0,0.000000,1.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907036,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,187.848069,2.000000,11.051484,0.986684,11.051484,0.986684,0.105448,none,0.000000,0.000000,none,false,true,false,false,true,70.700000,5.010000,0.000000,0.000000,1,1,0.182576,5.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907156,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,none,false,295.444781,4.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,64.000000,6.960000,0.000000,0.000000,0,none,none,none,false,none,none,none,none,high,high,low
DEBY_LOD2_4907156,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,295.444781,4.000000,11.244064,0.997460,11.244064,0.997460,0.123690,none,0.000301,0.000000,none,false,true,false,false,true,64.000000,6.960000,0.000000,0.000000,0,none,none,none,false,none,none,none,none,high,high,low
DEBY_LOD2_4907164,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,322.771547,2.000000,7.702042,0.433101,7.702042,0.433101,0.157392,0.361381,0.013677,0.828640,0.955473,false,false,false,false,false,55.330000,9.390000,0.000000,19.121000,0,none,none,none,false,none,none,none,none,low,high,low
DEBY_LOD2_4907164,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,322.771547,2.000000,19.450289,0.999227,19.450289,0.999227,0.103815,none,0.001434,0.000000,none,false,true,false,false,true,55.330000,9.390000,0.000000,19.121000,0,none,none,none,false,none,none,none,none,low,high,low
DEBY_LOD2_4907165,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,262.121450,2.000000,6.703000,0.084762,6.703000,0.084762,0.206983,0.408115,0.754696,0.270916,1.000000,false,false,false,false,false,75.950000,18.610000,0.000000,65.431000,1,1,4.675251,1.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907165,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,262.121450,2.000000,19.357439,1.000000,19.357439,1.000000,0.168288,none,0.048877,0.000000,none,false,true,false,false,true,75.950000,18.610000,0.000000,65.431000,1,1,0.446599,22.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907166,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,160.195312,2.000000,6.373470,0.457232,6.373470,0.457232,0.165087,0.651640,0.000000,0.681685,0.901554,false,false,false,false,false,51.690000,9.750000,0.000000,6.633000,0,none,none,none,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907166,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,160.195312,2.000000,18.521141,0.982893,18.521141,0.982893,0.113825,none,0.000000,0.000000,none,false,true,false,false,true,51.690000,9.750000,0.000000,6.633000,0,none,none,none,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907167,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,203.195107,2.000000,3.356380,0.395092,3.356380,0.395092,0.174542,0.782580,0.001466,0.734604,0.948864,false,false,false,false,false,53.610000,9.920000,0.000000,0.090000,0,1,none,0.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907167,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,203.195107,2.000000,28.829434,0.585276,28.829434,0.585276,0.177086,1.042443,0.000341,0.063674,0.073180,false,false,false,false,false,53.610000,9.920000,0.000000,0.090000,0,0,0.000000,5.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907167,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,203.195107,2.000000,18.804587,1.000000,18.804587,1.000000,0.125098,none,0.000000,0.000000,none,false,true,false,false,true,53.610000,9.920000,0.000000,0.090000,1,1,0.287543,21.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907168,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,207.381020,2.000000,4.653271,0.367028,4.653271,0.367028,0.177710,0.957789,0.003109,0.779275,0.989474,false,false,false,false,false,54.520000,10.360000,0.000000,0.096000,0,1,0.000000,3.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907168,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,207.381020,2.000000,33.619277,0.622142,33.619277,0.622142,0.129441,1.107161,0.001147,0.053069,0.059726,false,false,false,false,false,54.520000,10.360000,0.000000,0.096000,0,0,0.000000,6.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907168,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,207.381020,2.000000,14.639720,0.998797,14.639720,0.998797,0.130956,none,0.003294,0.000000,0.000000,false,true,false,false,false,54.520000,10.360000,0.000000,0.096000,1,1,0.803420,9.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907169,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,317.444980,5.000000,1.332514,0.127358,1.332514,0.127358,0.236971,3.499502,0.000000,0.014184,0.085714,false,false,false,false,false,68.500000,8.990000,0.000000,1.840000,0,1,0.000000,3.000000,false,none,none,none,none,high,high,low
DEBY_LOD2_4907169,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,317.444980,5.000000,13.205438,0.551887,13.205438,0.551887,0.159058,2.314360,0.001431,0.038406,0.090146,false,false,false,false,false,68.500000,8.990000,0.000000,1.840000,1,1,9.081576,8.000000,false,none,none,none,none,high,high,low
DEBY_LOD2_4907169,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,317.444980,5.000000,10.660115,0.987421,10.660115,0.987421,0.120621,none,0.000000,0.000000,0.000000,false,true,false,false,false,68.500000,8.990000,0.000000,1.840000,1,1,1.071737,11.000000,false,none,none,none,none,high,high,low
DEBY_LOD2_4907170,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,239.909518,2.000000,3.668050,0.394792,3.668050,0.394792,0.276432,1.403253,0.000000,0.042045,0.224242,false,false,false,false,false,70.510000,11.090000,0.000000,16.380000,1,1,2.910651,6.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907170,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,239.909518,2.000000,10.929120,0.989583,10.929120,0.989583,0.162724,none,0.000381,0.000000,none,false,true,false,false,true,70.510000,11.090000,0.000000,16.380000,1,1,2.890501,10.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907171,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,189.007441,2.000000,3.142733,0.368560,3.142733,0.368560,0.280346,0.543911,0.005051,0.031987,0.188119,false,false,false,false,false,69.410000,8.680000,0.000000,16.622000,1,1,2.155609,3.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907171,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,189.007441,2.000000,11.586845,0.980185,11.586845,0.980185,0.151975,none,0.000000,0.000000,none,false,true,false,false,true,69.410000,8.680000,0.000000,16.622000,1,1,3.982117,13.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907172,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,165.275191,2.000000,1.554982,0.258699,1.554982,0.258699,0.296288,0.316204,0.003891,0.000000,none,false,false,false,false,true,68.760000,9.420000,0.000000,21.641000,1,1,2.011479,6.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907172,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,165.275191,2.000000,14.860064,0.990923,14.860064,0.990923,0.205790,none,0.000000,0.000000,none,false,true,false,false,true,68.760000,9.420000,0.000000,21.641000,1,1,4.378668,15.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907173,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,377.957719,4.000000,328.973305,1.000000,328.973305,1.000000,0.137771,0.432990,0.010882,0.000000,0.000000,false,false,false,false,false,62.510000,30.150000,2.050000,76.077000,1,1,1.175114,41.000000,true,1,1,1.176524,41.000000,high,high,mid
DEBY_LOD2_4907173,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,377.957719,4.000000,16.583866,0.996689,16.583866,0.996689,0.127878,none,0.000160,0.000000,0.000000,false,true,false,false,false,62.510000,30.150000,2.050000,76.077000,1,1,1.402801,17.000000,true,1,1,1.402801,17.000000,high,high,mid
DEBY_LOD2_4907174,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,true,false,none,가림,true,260.424691,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,81.780000,24.410000,0.000000,83.247000,0,1,none,0.000000,false,none,none,none,none,low,mid,mid
DEBY_LOD2_4907174,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,가림,true,260.424691,2.000000,0.241913,0.048897,0.241913,0.048897,none,none,1.000000,0.333333,1.000000,true,true,false,false,false,81.780000,24.410000,0.000000,83.247000,0,0,none,0.000000,false,none,none,none,none,low,mid,mid
DEBY_LOD2_4907174,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,가림,true,260.424691,2.000000,18.500550,1.000000,18.500550,1.000000,0.138606,none,0.004774,0.000000,0.000000,false,true,false,false,false,81.780000,24.410000,0.000000,83.247000,1,1,0.617470,14.000000,false,none,none,none,none,low,mid,mid
DEBY_LOD2_4907175,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,413.902166,7.000000,1.739542,0.036903,1.739542,0.036903,0.076368,0.852489,0.155556,0.723611,1.000000,false,false,false,false,false,74.640000,23.200000,0.060000,74.678000,0,1,0.000000,1.000000,false,none,none,none,none,high,high,mid
DEBY_LOD2_4907175,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,413.902166,7.000000,2.604480,0.094374,2.604480,0.094374,0.089193,0.566176,0.066790,0.354360,0.469865,false,false,false,false,false,74.640000,23.200000,0.060000,74.678000,1,0,43.340622,3.000000,false,none,none,none,none,high,high,mid
DEBY_LOD2_4907175,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,413.902166,7.000000,19.060060,0.996370,19.060060,0.996370,0.128969,none,0.073900,0.290531,0.986231,false,true,false,false,false,74.640000,23.200000,0.060000,74.678000,1,1,0.476445,23.000000,false,none,none,none,none,high,high,mid
DEBY_LOD2_4907176,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,515.386350,7.000000,17.093972,0.349661,17.093972,0.349661,0.123036,0.365187,0.000000,0.871510,0.994302,false,false,false,false,false,78.480000,27.230000,0.000000,103.410000,1,1,11.296882,7.000000,false,none,none,none,none,high,high,mid
DEBY_LOD2_4907176,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,515.386350,7.000000,18.910086,0.999515,18.910086,0.999515,0.139316,none,0.005643,0.000000,none,false,true,false,false,true,78.480000,27.230000,0.000000,103.410000,1,0,0.566062,25.000000,false,none,none,none,none,high,high,mid
DEBY_LOD2_4907177,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,95.574973,6.000000,12.147532,0.234987,12.147532,0.234987,0.079485,0.247054,0.000000,0.001723,0.039216,false,false,false,false,false,80.300000,36.720000,0.150000,84.422000,1,1,1.552806,3.000000,false,none,none,none,none,high,low,mid
DEBY_LOD2_4907177,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,95.574973,6.000000,25.121639,0.994778,25.121639,0.994778,0.233064,none,0.007080,0.000000,none,false,true,false,false,true,80.300000,36.720000,0.150000,84.422000,1,1,1.934751,11.000000,false,none,none,none,none,high,low,mid
DEBY_LOD2_4907178,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,192.955550,2.000000,528.204553,0.976714,528.204553,0.976714,0.140602,0.224216,0.009144,0.000000,0.000000,false,false,false,false,false,60.370000,16.470000,2.830000,19.149000,1,1,1.026124,26.000000,true,1,1,1.039116,26.000000,low,mid,low
DEBY_LOD2_4907178,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,192.955550,2.000000,19.880226,0.993532,19.880226,0.993532,0.168492,none,0.044317,0.000000,0.000000,false,true,false,false,false,60.370000,16.470000,2.830000,19.149000,1,0,1.418951,16.000000,true,1,1,1.418949,16.000000,low,mid,low
DEBY_LOD2_4907179,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,160.357250,3.000000,228.352631,0.964006,228.352631,0.964006,0.152284,0.302972,0.004724,0.000000,0.000000,false,false,false,false,false,60.660000,16.440000,1.660000,87.116000,1,1,0.401766,22.000000,true,1,1,0.401673,22.000000,mid,mid,mid
DEBY_LOD2_4907179,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,160.357250,3.000000,18.751881,0.992175,18.751881,0.992175,0.162000,none,0.000665,0.000000,0.000000,false,true,false,false,false,60.660000,16.440000,1.660000,87.116000,1,1,0.780833,11.000000,true,1,1,0.780834,11.000000,mid,mid,mid
DEBY_LOD2_4907180,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,386.105400,3.000000,284.370537,0.778784,284.370537,0.778784,0.156716,0.209036,0.021959,0.004326,0.948104,false,false,false,false,false,61.570000,17.870000,2.630000,137.128000,1,1,1.206036,19.000000,true,1,1,1.206035,19.000000,mid,high,high
DEBY_LOD2_4907180,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,386.105400,3.000000,17.399394,0.996119,17.399394,0.996119,0.148613,none,0.048824,0.168056,0.961670,false,true,false,false,false,61.570000,17.870000,2.630000,137.128000,1,1,1.391627,31.000000,true,1,1,1.391628,31.000000,mid,high,high
DEBY_LOD2_4907181,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,190.780024,2.000000,15.939824,0.388451,15.939824,0.388451,0.051373,0.654363,0.000000,0.947715,0.997922,false,false,false,false,false,72.600000,35.600000,0.070000,89.699000,0,1,0.000000,2.000000,false,none,none,none,none,low,mid,mid
DEBY_LOD2_4907181,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,190.780024,2.000000,33.729946,0.447507,33.729946,0.447507,0.036825,1.187446,0.002797,0.000311,0.000323,false,false,false,false,false,72.600000,35.600000,0.070000,89.699000,0,0,0.000000,1.000000,false,none,none,none,none,low,mid,mid
DEBY_LOD2_4907181,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,190.780024,2.000000,20.536741,1.000000,20.536741,1.000000,0.107845,none,0.031138,0.002808,0.122222,false,true,false,false,false,72.600000,35.600000,0.070000,89.699000,1,1,1.057107,4.000000,false,none,none,none,none,low,mid,mid
DEBY_LOD2_4907182,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,95.004900,2.000000,41.945205,0.821053,41.945205,0.821053,0.058456,0.233555,0.000000,0.839147,0.960092,false,false,false,false,false,63.360000,33.250000,0.290000,133.264000,0,1,0.000000,1.000000,true,0,1,0.000000,1.000000,low,low,high
DEBY_LOD2_4907182,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,95.004900,2.000000,86.311338,0.855263,86.311338,0.855263,0.094627,1.222638,0.000976,0.002683,0.003195,false,false,false,false,false,63.360000,33.250000,0.290000,133.264000,0,0,0.000000,2.000000,false,none,none,none,none,low,low,high
DEBY_LOD2_4907182,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,95.004900,2.000000,20.872608,0.997368,20.872608,0.997368,0.175740,none,0.152295,0.012607,0.189394,false,true,false,false,false,63.360000,33.250000,0.290000,133.264000,1,1,0.798489,9.000000,true,1,1,0.798490,9.000000,low,low,high
DEBY_LOD2_4907183,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,361.683100,2.000000,626.789032,0.979282,626.789032,0.979282,0.181606,0.227230,0.021487,0.000000,0.000000,false,false,false,false,false,61.730000,38.540000,2.190000,55.219000,1,1,0.677522,38.000000,true,1,1,0.681007,39.000000,low,high,low
DEBY_LOD2_4907183,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,361.683100,2.000000,19.929048,1.000000,19.929048,1.000000,0.152152,none,0.004301,0.000000,0.000000,false,true,false,false,false,61.730000,38.540000,2.190000,55.219000,1,1,1.702966,27.000000,true,1,1,1.702966,27.000000,low,high,low
