row_type,building_id,view_stem,loss_address_active,projection_role,source_count,input_projection_z_local_m,zero_source_exclusion_only_global_median_z_local_m,reference_projection_z_local_m,projection_z_minus_reference_m,reference_mask_pixels,input_mask_pixels,intersection_pixels,union_pixels,footprint_mask_iou,centroid_shift_px,input_over_reference_pixel_coverage,tuning,reference_role,selected_top3_by_reference_area,visible_view_count_available,selected_view_count,selected_view_stems,coverage_requirement
view,DEBY_LOD2_108247349,DJI_20241217101530_0002_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,187,256,0,443,0.0,84.8824579870498,1.3689839572192513,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101556_0015_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,173,232,0,405,0.0,88.48871678573664,1.3410404624277457,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217094548_0030_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,168,243,0,411,0.0,88.69016578539137,1.4464285714285714,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101544_0009_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,165,259,0,424,0.0,87.49208301470182,1.5696969696969696,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101546_0010_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,154,228,0,382,0.0,83.05745128221149,1.4805194805194806,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101600_0017_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,153,198,0,351,0.0,79.0355782585386,1.2941176470588236,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217094653_0042_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,152,258,0,410,0.0,90.30825812351263,1.6973684210526316,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101558_0016_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,152,198,0,350,0.0,79.02203821880855,1.3026315789473684,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217094652_0041_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,146,233,0,379,0.0,84.76215048283763,1.595890410958904,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101317_0011_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,145,219,0,364,0.0,89.42954569724377,1.5103448275862068,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
