candidate_id,rank,recommended,recommendation_note,n_buildings,dense_success_count,dense_failure_count,dense_no_points_count,dense_no_planes_count,dense_assembly_failure_count,failure_bucket_counts,failure_reason_counts,manual_review_count,manual_label_counts,ref_mismatch_ids,n_views_nadir_median,n_views_total_median,frac_views_incidence_le60_median,recon_score_median_median,roof_lowtex_v5_median,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,compactness_diag_m,existing_stage_overlap_count,seed_sparse_source,seed_sparse_clip_possible,seed_dense_source,seed_dense_clip_possible,seed_acmp_source,seed_acmp_clip_possible,building_ids
C092,92,no,,27,11,12,10,0,2,1_textureless:3;2_assembly:2;3_coverage:5;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:10,10,가림:2;관측각·커버리지:1;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,140.220,0.114,72.081,0.549,690771.170,5336019.202,690861.615,5336170.379,176.167,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907164;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4908157;DEBY_LOD2_4908158;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_60098;DEBY_LOD2_8568392
C093,93,no,,25,10,12,10,0,2,1_textureless:3;2_assembly:2;3_coverage:5;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:10,10,가림:2;관측각·커버리지:1;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,141.490,0.114,74.678,0.549,690771.170,5336019.202,690861.615,5336170.379,176.167,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907164;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4908157;DEBY_LOD2_4908158;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_60098;DEBY_LOD2_8568392
C094,94,no,,26,10,16,12,1,3,1_textureless:1;2_assembly:3;3_coverage:9;4_impossible:3,missing_lod22_geometry:3;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:12,13,가림:4;관측각·커버리지:4;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2,,0.000,113.105,0.198,58.329,0.591,690792.237,5336131.019,690913.984,5336259.030,176.661,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907027;DEBY_LOD2_4907028;DEBY_LOD2_4907030;DEBY_LOD2_4907031;DEBY_LOD2_4907168;DEBY_LOD2_4907169;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908160;DEBY_LOD2_4908161;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908165;DEBY_LOD2_4908167;DEBY_LOD2_60097
C095,95,no,,25,10,15,13,1,1,1_textureless:1;2_assembly:1;3_coverage:10;4_impossible:3,missing_lod22_geometry:1;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:13,14,가림:5;관측각·커버리지:4;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2,,0.000,110.680,0.193,70.890,0.591,690798.655,5336144.454,690913.984,5336280.280,178.184,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4907021;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907027;DEBY_LOD2_4907028;DEBY_LOD2_4907030;DEBY_LOD2_4907031;DEBY_LOD2_4907169;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908160;DEBY_LOD2_4908161;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908165;DEBY_LOD2_4908167;DEBY_LOD2_60097
C096,96,no,,24,10,14,12,1,1,1_textureless:1;2_assembly:1;3_coverage:9;4_impossible:3,missing_lod22_geometry:1;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:12,13,가림:5;관측각·커버리지:3;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2,,0.000,109.765,0.195,71.647,0.591,690798.655,5336144.454,690913.984,5336280.280,178.184,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4907021;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907027;DEBY_LOD2_4907028;DEBY_LOD2_4907030;DEBY_LOD2_4907031;DEBY_LOD2_4907169;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4908159;DEBY_LOD2_4908160;DEBY_LOD2_4908161;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908165;DEBY_LOD2_4908167;DEBY_LOD2_60097
C097,97,no,,24,10,14,12,1,1,1_textureless:1;2_assembly:1;3_coverage:9;4_impossible:3,missing_lod22_geometry:1;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:12,13,가림:5;관측각·커버리지:3;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2,,0.000,113.105,0.190,71.647,0.592,690798.655,5336144.454,690913.984,5336280.280,178.184,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4907021;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907027;DEBY_LOD2_4907028;DEBY_LOD2_4907030;DEBY_LOD2_4907169;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908160;DEBY_LOD2_4908161;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908165;DEBY_LOD2_4908167;DEBY_LOD2_60097
C098,98,no,,23,10,13,11,1,1,1_textureless:1;2_assembly:1;3_coverage:8;4_impossible:3,missing_lod22_geometry:1;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:11,12,가림:5;관측각·커버리지:2;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2,,0.000,110.680,0.193,72.404,0.591,690798.655,5336144.454,690913.984,5336280.280,178.184,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4907021;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907027;DEBY_LOD2_4907028;DEBY_LOD2_4907030;DEBY_LOD2_4907169;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4908159;DEBY_LOD2_4908160;DEBY_LOD2_4908161;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908165;DEBY_LOD2_4908167;DEBY_LOD2_60097
C099,99,no,,30,11,18,13,1,4,2_assembly:4;3_coverage:10;4_impossible:4,missing_lod22_geometry:4;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:13,14,가림:6;관측각·커버리지:2;무텍스처:1;복합(소형+가림):1;복합(소형+재질):3;복합(재질+가림):1,,0.000,127.290,0.190,73.380,0.579,690780.929,5336093.763,690880.913,5336241.513,178.401,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_42364607;DEBY_LOD2_4907028;DEBY_LOD2_4907165;DEBY_LOD2_4907166;DEBY_LOD2_4907167;DEBY_LOD2_4907168;DEBY_LOD2_4907169;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907187;DEBY_LOD2_4908157;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908161;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908167;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_60097;DEBY_LOD2_60098
C100,100,no,,29,11,12,10,0,2,1_textureless:4;2_assembly:2;3_coverage:4;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:10,10,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,136.280,0.114,74.678,0.544,690771.170,5336019.202,690859.713,5336178.584,182.325,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907164;DEBY_LOD2_4907165;DEBY_LOD2_4907166;DEBY_LOD2_4907175;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C101,101,no,,25,10,10,9,0,1,1_textureless:4;2_assembly:1;3_coverage:4;4_impossible:1,missing_lod22_geometry:1;pointcloud_unusable_no_points:9,9,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):1;복합(재질+가림):1;복합(저조도+가림):1,,0.000,136.280,0.109,74.873,0.549,690774.410,5335988.900,690859.713,5336150.745,182.949,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C102,102,no,,29,11,13,11,0,2,1_textureless:3;2_assembly:2;3_coverage:6;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:11,11,가림:3;관측각·커버리지:1;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,135.580,0.114,71.823,0.549,690771.170,5336019.202,690861.615,5336178.584,183.256,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907164;DEBY_LOD2_4907165;DEBY_LOD2_4907166;DEBY_LOD2_4907175;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4908157;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_60098;DEBY_LOD2_8568392
C103,103,no,,30,12,12,10,0,2,1_textureless:4;2_assembly:2;3_coverage:4;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:10,10,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,136.065,0.117,74.775,0.546,690771.170,5336019.202,690861.615,5336178.584,183.256,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907164;DEBY_LOD2_4907165;DEBY_LOD2_4907166;DEBY_LOD2_4907175;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C104,104,no,,28,11,12,10,0,2,1_textureless:3;2_assembly:2;3_coverage:5;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:10,10,가림:2;관측각·커버리지:1;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,137.900,0.119,71.952,0.549,690771.170,5336019.202,690861.615,5336178.584,183.256,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907164;DEBY_LOD2_4907165;DEBY_LOD2_4907166;DEBY_LOD2_4907175;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4908157;DEBY_LOD2_4908158;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_60098;DEBY_LOD2_8568392
C105,105,no,,28,10,18,15,1,2,1_textureless:1;2_assembly:2;3_coverage:12;4_impossible:3,missing_lod22_geometry:2;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:15,16,가림:6;관측각·커버리지:4;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(스침각+가림):1,,0.000,110.915,0.190,68.812,0.587,690798.655,5336144.454,690913.984,5336287.058,183.403,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4907021;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907027;DEBY_LOD2_4907028;DEBY_LOD2_4907030;DEBY_LOD2_4907031;DEBY_LOD2_4907169;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4908048;DEBY_LOD2_4908051;DEBY_LOD2_4908052;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908160;DEBY_LOD2_4908161;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908165;DEBY_LOD2_4908167;DEBY_LOD2_60097
C106,106,no,,27,10,17,15,1,1,1_textureless:1;2_assembly:1;3_coverage:12;4_impossible:3,missing_lod22_geometry:1;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:15,16,가림:6;관측각·커버리지:4;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(스침각+가림):1,,0.000,110.680,0.187,66.734,0.590,690798.655,5336144.454,690913.984,5336287.058,183.403,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4907021;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907027;DEBY_LOD2_4907028;DEBY_LOD2_4907030;DEBY_LOD2_4907031;DEBY_LOD2_4907169;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4908051;DEBY_LOD2_4908052;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908160;DEBY_LOD2_4908161;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908165;DEBY_LOD2_4908167;DEBY_LOD2_60097
C107,107,no,,26,10,16,14,1,1,1_textureless:1;2_assembly:1;3_coverage:11;4_impossible:3,missing_lod22_geometry:1;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:14,15,가림:6;관측각·커버리지:4;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2,,0.000,110.915,0.190,68.812,0.591,690798.655,5336144.454,690913.984,5336287.058,183.403,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4907021;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907027;DEBY_LOD2_4907028;DEBY_LOD2_4907030;DEBY_LOD2_4907031;DEBY_LOD2_4907169;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4908051;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908160;DEBY_LOD2_4908161;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908165;DEBY_LOD2_4908167;DEBY_LOD2_60097
C108,108,no,,29,13,13,11,0,2,1_textureless:3;2_assembly:2;3_coverage:6;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:11,11,가림:3;관측각·커버리지:1;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,140.220,0.114,74.678,0.562,690774.550,5336019.202,690864.200,5336182.000,185.850,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4908157;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_60098;DEBY_LOD2_8568392
C109,109,no,,30,13,13,11,0,2,1_textureless:3;2_assembly:2;3_coverage:6;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:11,11,가림:3;관측각·커버리지:1;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,138.035,0.112,74.775,0.556,690774.550,5336019.202,690864.200,5336182.000,185.850,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4908157;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_8568392
C110,110,no,,27,12,13,11,0,2,1_textureless:3;2_assembly:2;3_coverage:6;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:11,11,가림:3;관측각·커버리지:1;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,140.260,0.114,74.678,0.549,690774.550,5336019.202,690864.200,5336182.000,185.850,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4908157;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_60098;DEBY_LOD2_8568392
C111,111,no,,26,11,13,11,0,2,1_textureless:3;2_assembly:2;3_coverage:6;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:11,11,가림:3;관측각·커버리지:1;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,140.875,0.112,74.775,0.574,690774.550,5336019.202,690864.200,5336182.000,185.850,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4908157;DEBY_LOD2_4908158;DEBY_LOD2_4908159;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_60098;DEBY_LOD2_8568392
C112,112,no,,28,13,12,10,0,2,1_textureless:3;2_assembly:2;3_coverage:5;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:10,10,가림:3;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,140.240,0.117,74.775,0.556,690774.550,5336019.202,690864.200,5336182.000,185.850,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4908157;DEBY_LOD2_4908159;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_60098;DEBY_LOD2_8568392
C113,113,no,,25,11,12,10,0,2,1_textureless:3;2_assembly:2;3_coverage:5;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:10,10,가림:3;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,141.490,0.114,74.873,0.549,690774.550,5336019.202,690864.200,5336182.000,185.850,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4908157;DEBY_LOD2_4908159;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_60098;DEBY_LOD2_8568392
C114,114,no,,27,13,11,9,0,2,1_textureless:3;2_assembly:2;3_coverage:4;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:9,9,가림:2;무텍스처:1;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,140.260,0.121,74.873,0.549,690774.550,5336019.202,690864.200,5336182.000,185.850,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_60098;DEBY_LOD2_8568392
