model_id,role,wave,arm,run,setting,lineage,building_id,status,status_reason,rf_extrusion_mode,has_lod22,lod1_fallback,val3dity_valid,roof_face_count_model,roof_face_count_ref,face_count_ratio,roof_rms_m,roof_hausdorff_m,roof_distance_samples,status_rf_rmse_lod22,point_metric_arm,point_count_footprint,point_density_m2,point_coverage_frac,point_hole_frac,point_local_plane_rms_m,point_metric_source,texture_lens,observation_lens,complexity_lens,size_lens,label_lens,cityjson_path,cityjson_sha256,status_path,z_shift_to_reference_m,xy_alignment,xy_overlap_ratio,gt_role,learning_runs_started
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_planes,skip,false,false,true,0,2,0.000000000,,,0,,gs_acmp_r1,82,0.385467,0.068235,0.931765,0.016212,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_4907195,success,success,standard,true,false,true,1,2,0.500000000,4.455342428,10.778915056,710,2.125094,gs_acmp_r1,1672,9.401789,0.160563,0.839437,0.101388,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_4907198,success,success,standard,true,false,true,1,4,0.250000000,3.759445216,9.293805788,1200,3.834062,gs_acmp_r1,3158,8.777114,0.184979,0.815021,0.100310,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,high,high,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r1,848,8.622579,0.211196,0.788804,0.073384,docs/pointcloud_attributes_v1_3.csv,무텍스처,mid,low,low,무텍스처,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_4907202,failure,val3dity_invalid,standard,true,false,false,1,2,0.500000000,15.649328713,28.914884709,641,35.565422,gs_acmp_r1,807,5.029333,0.099844,0.900156,0.013532,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_4908168,success,success,standard,true,false,true,1,1,1.000000000,2.099541464,3.666585305,114,0.012238,gs_acmp_r1,2429,84.248424,0.350877,0.649123,0.012146,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,low,low,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_4908178,failure,pointcloud_unusable_no_planes,skip,false,false,true,0,2,0.000000000,,,0,,gs_acmp_r1,1020,8.993737,0.160793,0.839207,0.011427,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,low,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_planes,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r1,81,0.684992,0.067511,0.932489,0.027813,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,low,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_60098,success,success,standard,true,false,true,1,2,0.500000000,15.521852893,18.738296623,784,15.222431,gs_acmp_r1,376,1.919098,0.116071,0.883929,0.045031,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r1,29,0.522187,0.063348,0.936652,0.022361,docs/pointcloud_attributes_v1_3.csv,무텍스처,mid,low,low,무텍스처,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_3,gs,e5p_gate_20260707_C001,acmp,r1,base,original_assembled,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r1,1,0.172488,0.041667,0.958333,none,docs/pointcloud_attributes_v1_3.csv,lowtex_high,mid,low,low,복합(소형+재질),phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_3.city.json,289f4140dd8d8b5dd459d2557f83535f1b37844588692b006eacd23ba5f12970,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-45.934000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,26,0.257164,0.059701,0.940299,none,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,low,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,18,1.483062,0.083333,0.916667,0.015270,docs/pointcloud_attributes_v1_3.csv,lowtex_mid,mid,low,low,복합(소형+가림),phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,68,1.041691,0.092308,0.907692,0.041862,docs/pointcloud_attributes_v1_3.csv,복합(저조도+가림),mid,low,low,복합(저조도+가림),phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907184,success,success,standard,true,false,true,11,4,2.750000000,2.354453315,20.829057366,1362,1.236249,gs_acmp_r2,415061,1228.487020,1.000000,0.000000,0.232298,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,high,high,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907185,success,success,standard,true,false,true,2,2,1.000000000,1.703928827,4.443971991,643,2.282899,gs_acmp_r2,4699,29.189695,0.326087,0.673913,0.109256,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907186,success,success,standard,true,false,true,1,2,0.500000000,5.119918014,13.034098717,674,2.357641,gs_acmp_r2,556,3.312830,0.111441,0.888559,0.119443,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907188,failure,val3dity_invalid,standard,true,false,false,1,2,0.500000000,15.122318218,28.593131591,664,5.245536,gs_acmp_r2,392,2.363108,0.097892,0.902108,0.089254,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907194,failure,val3dity_invalid,standard,true,false,false,1,2,0.500000000,22.349698921,40.393416380,850,7.867032,gs_acmp_r2,110,0.517089,0.071765,0.928235,0.025364,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907195,success,success,standard,true,false,true,1,2,0.500000000,6.469256762,16.078401585,710,4.496936,gs_acmp_r2,1581,8.890088,0.153521,0.846479,0.102148,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907198,success,success,standard,true,false,true,1,4,0.250000000,2.026708307,3.402460593,1200,8.531570,gs_acmp_r2,4125,11.464723,0.183588,0.816412,0.105829,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,high,high,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907199,failure,val3dity_invalid,standard,true,false,false,1,1,1.000000000,15.865437783,30.339244178,393,10.358346,gs_acmp_r2,1499,15.242035,0.249364,0.750636,0.046665,docs/pointcloud_attributes_v1_3.csv,무텍스처,mid,low,low,무텍스처,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907202,success,success,standard,true,false,true,2,2,1.000000000,3.218760478,7.833550855,642,0.457761,gs_acmp_r2,2084,12.987770,0.219969,0.780031,0.134171,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,7,0.242791,0.061404,0.938596,none,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,low,low,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4908178,failure,val3dity_invalid,standard,true,false,false,2,2,1.000000000,5.072223084,5.710331220,454,15.298449,gs_acmp_r2,5149,45.400739,0.429515,0.570485,0.270859,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,low,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,47,0.397464,0.065401,0.934599,0.021346,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,low,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_60098,success,success,standard,true,false,true,1,2,0.500000000,4.625545707,13.523636651,784,0.947106,gs_acmp_r2,321,1.638378,0.105867,0.894133,0.062375,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_planes,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,72,1.296463,0.076923,0.923077,0.026703,docs/pointcloud_attributes_v1_3.csv,무텍스처,mid,low,low,무텍스처,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_1,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,2,0.344975,0.083333,0.916667,none,docs/pointcloud_attributes_v1_3.csv,lowtex_high,mid,low,low,복합(소형+재질),phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,6d031f0c7b226f891a87c86dc41ad434d1f43ec6f55a0cfa29768635ebfeeaf5,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_2,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,26,0.257164,0.059701,0.940299,none,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,low,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_2.city.json,6a913cde74a446e84499159921a68c1697d242631aa894d9f3e64d171678e22f,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_2,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,18,1.483062,0.083333,0.916667,0.015270,docs/pointcloud_attributes_v1_3.csv,lowtex_mid,mid,low,low,복합(소형+가림),phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_2.city.json,6a913cde74a446e84499159921a68c1697d242631aa894d9f3e64d171678e22f,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_2,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,skip,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r2,68,1.041691,0.092308,0.907692,0.041862,docs/pointcloud_attributes_v1_3.csv,복합(저조도+가림),mid,low,low,복합(저조도+가림),phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_2.city.json,6a913cde74a446e84499159921a68c1697d242631aa894d9f3e64d171678e22f,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_2,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907184,success,success,standard,true,false,true,11,4,2.750000000,2.354453315,20.829057366,1362,1.236249,gs_acmp_r2,415061,1228.487020,1.000000,0.000000,0.232298,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,high,high,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_2.city.json,6a913cde74a446e84499159921a68c1697d242631aa894d9f3e64d171678e22f,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_2,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907185,success,success,standard,true,false,true,2,2,1.000000000,1.703928827,4.443971991,643,2.282899,gs_acmp_r2,4699,29.189695,0.326087,0.673913,0.109256,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_2.city.json,6a913cde74a446e84499159921a68c1697d242631aa894d9f3e64d171678e22f,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_2,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907186,success,success,standard,true,false,true,1,2,0.500000000,5.119918014,13.034098717,674,2.357641,gs_acmp_r2,556,3.312830,0.111441,0.888559,0.119443,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_2.city.json,6a913cde74a446e84499159921a68c1697d242631aa894d9f3e64d171678e22f,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r2:run_2,gs,e5p_gate_20260707_C001,acmp,r2,base,original_assembled,DEBY_LOD2_4907188,failure,val3dity_invalid,standard,true,false,false,1,2,0.500000000,15.122318218,28.593131591,664,5.245536,gs_acmp_r2,392,2.363108,0.097892,0.902108,0.089254,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r2_run_2.city.json,6a913cde74a446e84499159921a68c1697d242631aa894d9f3e64d171678e22f,phases/p0-audit/runs/e5p_gate_20260707_C001/building_reconstruction_status.csv,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
