building_id,texture_low_gradient_fraction,texture_grad_p10,dense_point_count,dense_point_density_m2,coverage_frac,n_views_nadir,frac_views_incidence_le60,recon_score_median,footprint_area_m2,label_source,manual_split,dense_split,combined_split,expected_tier,primary_assignment,primary_rule_path,primary_nonwell_candidate,queue_inclusion_reason,fm_dense_status,fm_dense_selected_dlt_point_count,fm_dense_footprint_inside_point_count,fm_dense_inside_z_median_m,fm_dense_inside_z_mad_m,fm_dense_coverage_ratio,fm_dense_selected_pair_count,fm_dense_completed_pair_count,fm_dense_elapsed_seconds,fm_dense_new_mast3r_inference_runs,fm_dense_cache_reuse_runs,fm_dense_origin_new_mast3r_inference_runs,fm_dense_count_threshold,fm_sparse_status_reference,fm_sparse_selected_dlt_point_count_reference,fm_sparse_footprint_inside_point_count_reference,fm_sparse_inside_z_median_m_reference,fm_sparse_inside_z_mad_m_reference,outline_observable,formula_assignment,size_rule_assignment,override_assignment,override_evidence,override_applied,map_assignment,conditional_generation_target,dense_assembled,manual_split_seed,dense_split_seed,learning_runs_started,new_inference_type
DEBY_LOD2_4908157,0.517000000,0.004400000,0.000000000,0.000000000,0.000000000,0.000000000,0.102000000,70.600000000,165.051000000,manual_review_judgments,calibration,not_dense_success,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,,,,,,true,well_textured,well_textured,,,false,well_textured,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908158,0.602000000,0.004400000,0.000000000,0.000000000,0.000000000,0.000000000,0.093000000,45.769000000,182.586000000,manual_review_judgments,validation,not_dense_success,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,,,,,,true,well_textured,well_textured,,,false,well_textured,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908159,0.650000000,0.003900000,0.000000000,0.000000000,0.000000000,0.000000000,0.002000000,40.581000000,37.635000000,manual_review_judgments,calibration,not_dense_success,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,,,,,,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908160,0.590000000,0.004400000,0.000000000,0.000000000,0.000000000,0.000000000,0.075000000,70.890000000,8.492000000,manual_review_judgments,validation,not_dense_success,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,146,0,,,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908161,0.391000000,0.005500000,0.000000000,0.000000000,0.000000000,0.000000000,0.127000000,85.954000000,454.500000000,manual_review_judgments,calibration,not_dense_success,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,,,,,,true,well_textured,well_textured,,,false,well_textured,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908162,0.533000000,0.003600000,0.000000000,0.000000000,0.000000000,0.000000000,0.161000000,101.797000000,104.742000000,manual_review_judgments,validation,not_dense_success,validation,textureless_correspondence_anchored,well_textured,texture_low_gradient_fraction<=0.804:le,false,manual_textureless_mandatory,complete,0,0,,,0.000000,10,10,6.821468,0,10,10,1,complete,1775,0,,,true,outline_only,outline_only,,,false,outline_only,true,0,20260718,20260719,0,R1prime-3_FM_dense_dial_2px
DEBY_LOD2_4908163,0.591000000,0.003900000,133.000000000,2.363943000,0.261062000,0.000000000,0.151000000,89.253000000,56.262000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,2937,0,,,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908164,0.734000000,0.002800000,0.000000000,0.000000000,0.000000000,0.000000000,0.187000000,104.520000000,33.271000000,manual_review_judgments,validation,not_dense_success,validation,outline_only,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,154,0,,,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908165,0.502000000,0.002000000,22.000000000,2.492734000,0.432432000,0.000000000,0.125000000,93.768000000,8.826000000,manual_review_judgments,calibration,not_dense_success,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,,,,,,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908166,0.599000000,0.005500000,886.000000000,30.456954000,0.788136000,0.000000000,0.140000000,116.129000000,29.086000000,unlabeled,not_manual,not_dense_success,unlabeled,,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,19240,7273,517.075427,0.074135,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908167,0.729000000,0.003900000,0.000000000,0.000000000,0.000000000,1.880000000,0.264000000,163.982000000,33.592000000,manual_review_judgments,validation,not_dense_success,validation,outline_only,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,12815,19,522.318353,1.820859,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908168,0.694000000,0.003200000,823.000000000,28.545267000,0.377193000,2.900000000,0.539000000,160.781000000,28.832000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,16842,2341,521.612985,0.184668,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908169,0.821000000,0.002000000,0.000000000,0.000000000,0.000000000,3.000000000,0.163000000,127.817000000,16.934000000,manual_review_judgments,calibration,not_dense_success,calibration,outline_only,outline_only,texture_low_gradient_fraction<=0.804:gt,true,primary_nonwell,ineligible_no_summary_pair,0,0,,,0.000000,10,10,6.672020,0,10,10,1,complete,11098,1145,521.569854,0.229714,true,outline_only,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,R1prime-3_FM_dense_dial_2px
DEBY_LOD2_4908170,0.603000000,0.003900000,0.000000000,0.000000000,0.000000000,0.000000000,0.053000000,49.008000000,72.814000000,manual_review_judgments,validation,not_dense_success,validation,outline_only,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,,,,,,true,well_textured,well_textured,,,false,well_textured,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908176,0.293000000,0.007300000,1083.000000000,30.404438000,0.804196000,0.680000000,0.130000000,118.066000000,35.621000000,unlabeled,not_manual,not_dense_success,unlabeled,,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,14214,8456,517.593763,0.152460,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908178,0.406000000,0.005900000,1960.000000000,17.282084000,0.438326000,0.320000000,0.169000000,63.723000000,113.412000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,1074,626,518.771659,0.209459,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908351,0.645000000,0.004400000,44.000000000,0.797271000,0.054054000,0.000000000,0.124000000,116.357000000,55.188000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,4817,1036,518.422420,0.124312,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908352,0.404000000,0.003900000,1324.000000000,44.409667000,0.923077000,0.000000000,0.193000000,122.128000000,29.814000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,19128,8458,518.302368,0.035784,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908353,0.566000000,0.004400000,26037.000000000,178.921339000,1.000000000,3.590000000,0.266000000,122.292000000,145.523000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,26037,15562,527.170872,0.349846,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4908354,0.290000000,0.008800000,1619.000000000,55.459640000,0.886957000,4.890000000,0.229000000,150.000000000,29.193000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,24615,13446,521.361262,2.462815,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959320,0.484000000,0.004400000,29364.000000000,6.140603000,0.060226000,0.070000000,0.026000000,1.461000000,4781.938000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,1587,426,537.085191,4.344199,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959322,0.645000000,0.004400000,334242.000000000,853.731753000,1.000000000,7.900000000,0.318000000,157.129000000,391.506000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,14179,10929,534.535620,0.922560,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959323,0.301000000,0.009800000,729461.000000000,536.850976000,1.000000000,3.850000000,0.216000000,119.427000000,1358.777000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,6165,4722,535.348503,0.989661,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959324,0.676000000,0.004400000,16903.000000000,383.715638000,0.994350000,4.950000000,0.190000000,156.704000000,44.051000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,16360,7739,533.317154,0.458916,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959325,0.372000000,0.004400000,168861.000000000,204.678529000,0.999091000,3.740000000,0.193000000,94.608000000,825.008000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,10002,7037,538.095889,2.122735,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959326,0.544000000,0.003900000,299831.000000000,164.588354000,1.000000000,3.560000000,0.362000000,129.066000000,1821.695000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,23159,2401,530.515711,0.477695,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959327,0.127000000,0.018100000,101674.000000000,205.329077000,1.000000000,5.970000000,0.525000000,113.552000000,495.180000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,26925,18227,531.343144,1.120475,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959336,0.290000000,0.007800000,58521.000000000,96.086196000,0.871153000,0.230000000,0.364000000,66.435000000,609.047000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,7993,2315,539.121388,0.536020,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959340,0.546000000,0.002800000,38248.000000000,99.417161000,1.000000000,6.020000000,0.136000000,91.341000000,384.723000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,22490,8917,532.256535,0.455360,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959457,0.553000000,0.006200000,560774.000000000,408.779456000,1.000000000,3.940000000,0.109000000,76.673000000,1371.824000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,10204,5781,534.507540,0.179669,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959458,0.599000000,0.004400000,619126.000000000,1029.486029000,1.000000000,12.610000000,0.395000000,201.687000000,601.391000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,20178,9628,534.498061,1.082157,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959459,0.259000000,0.010600000,180571.000000000,484.115200000,1.000000000,10.090000000,0.283000000,213.779000000,372.990000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,18584,7728,522.314513,0.212144,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959460,0.355000000,0.005900000,2277395.000000000,484.613086000,1.000000000,8.550000000,0.292000000,195.484000000,4699.410000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,316,41,532.575076,0.289698,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959461,0.433000000,0.004400000,158396.000000000,174.752464000,0.992552000,3.630000000,0.230000000,95.164000000,906.402000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,15890,13950,536.090019,0.336036,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959463,0.787000000,0.002800000,8531.000000000,139.153403000,1.000000000,10.480000000,0.250000000,203.849000000,61.305000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,24601,14707,521.627556,0.080186,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959464,0.691000000,0.003900000,41773.000000000,190.439096000,1.000000000,8.320000000,0.249000000,184.702000000,219.352000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,11464,4976,529.910967,0.118898,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959753,0.474000000,0.004400000,7852.000000000,157.693301000,1.000000000,8.820000000,0.257000000,206.367000000,49.793000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,21055,14818,517.290321,0.621722,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959758,0.501000000,0.007100000,768.000000000,6.566367000,0.147752000,0.000000000,0.005000000,32.068000000,116.969000000,unlabeled,not_manual,not_dense_success,unlabeled,,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,2994,0,,,true,well_textured,well_textured,,,false,well_textured,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_4959793,0.779000000,0.002800000,51377.000000000,264.928836000,1.000000000,9.710000000,0.361000000,189.506000000,193.930000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,24505,15475,517.851729,0.438129,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_60042,0.437000000,0.005900000,2308346.000000000,635.941082000,1.000000000,8.740000000,0.280000000,192.933000000,3629.750000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,5992,519,534.799512,1.151624,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_60097,0.615000000,0.004400000,1372.000000000,8.520522000,0.189441000,0.000000000,0.314000000,45.065000000,161.023000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,,,,,,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_60098,0.544000000,0.002800000,674.000000000,3.440084000,0.338010000,0.000000000,0.215000000,78.074000000,195.930000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,4527,152,534.160512,1.124199,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_8568391,0.536000000,0.004400000,14.000000000,0.252090000,0.022624000,1.020000000,0.098000000,86.872000000,55.535000000,manual_review_judgments,validation,not_dense_success,validation,textureless_correspondence_anchored,well_textured,texture_low_gradient_fraction<=0.804:le,false,manual_textureless_mandatory,complete,1403,456,-40.667009,0.032179,0.471698,3,3,1.036206,0,3,3,1,complete,29,0,,,true,textureless_correspondence_anchored,textureless_correspondence_anchored,textureless_correspondence_anchored,B-1_measured_flat_seed(FM 앵커 373·456점·W_밤샘3과제_검수_20260717 §3-1),true,textureless_correspondence_anchored,true,0,20260718,20260719,0,R1prime-3_FM_dense_dial_2px
DEBY_LOD2_8568392,0.549000000,0.004400000,49.000000000,8.451895000,0.750000000,2.250000000,0.082000000,94.587000000,5.797000000,manual_review_judgments,calibration,not_dense_success,calibration,outline_only,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,7073,218,517.758671,0.114506,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_8568403,0.561000000,0.006200000,431.000000000,15.273278000,0.394737000,4.000000000,0.290000000,165.209000000,28.219000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,25732,1068,518.925490,0.595186,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_8573617,0.556000000,0.003900000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.758000000,unlabeled,not_manual,not_dense_success,unlabeled,,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,,,,,,true,well_textured,indeterminate_small,,,false,indeterminate_small,false,0,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_8573848,0.205000000,0.010000000,111161.000000000,62.415972000,0.685694000,0.430000000,0.183000000,90.245000000,1780.969000000,dense_success_positive,not_manual,validation,validation,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,902,13,504.628828,9.934460,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
DEBY_LOD2_8573849,0.568000000,0.002800000,182111.000000000,216.619325000,0.998219000,8.350000000,0.293000000,148.728000000,840.703000000,dense_success_positive,not_manual,calibration,calibration,well_textured,well_textured,texture_low_gradient_fraction<=0.804:le,false,,,,,,,,,,,,,,1,complete,17583,6766,529.587617,0.861076,true,well_textured,well_textured,,,false,well_textured,false,1,20260718,20260719,0,none; existing measurements reused read-only
