patch_id,cell_count,area_m2,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y,bbox_width_m,bbox_height_m,bbox_diagonal_m,cell_footprint_convex_hull_area_m2,cell_footprint_hull_fill_ratio,relative_height_min_m,relative_height_median_m,relative_height_p95_m,relative_height_max_m,relative_height_range_m,relative_height_mad_m,local_rmse_median_m,local_rmse_p95_m,local_rmse_max_m,z_std_median_m,z_std_p95_m,z_std_max_m,local_to_global_normal_median_deg,local_to_global_normal_p95_deg,local_to_global_normal_max_deg,global_plane_a,global_plane_b,global_plane_c_center,global_plane_rmse_m,global_plane_max_abs_residual_m,internal_edge_theta_p50_deg,internal_edge_theta_p95_deg,internal_edge_theta_max_deg,internal_edge_height_p50_m,internal_edge_height_p95_m,internal_edge_height_max_m,internal_edge_cross_plane_p50_m,internal_edge_cross_plane_p95_m,internal_edge_cross_plane_max_m,source_planar_fraction_weighted_mean,source_planar_fraction_min,source_below_0_70_cell_fraction,rejected_normal_edges,rejected_height_edges,rejected_cross_plane_edges,rejected_global_rank_edges,rejected_global_rmse_edges,rejected_global_max_residual_edges,rejected_global_normal_edges
UASPATCH_b0b9e106668185446a80,39,39.000000,690919.740,5335904.050,690927.740,5335916.050,8.000000,12.000000,14.422205,59.000000,0.661016949,16.129600,27.843000,28.795270,29.028800,12.899200,0.310000,0.076830849,0.270761423,0.290546991,0.081897402,0.099681201,0.548069807,2.402046164,11.273040433,17.937177261,0.262532686975,-0.092188111878,577.235815384616,0.038287459,0.114268239,1.961947817,6.603617294,11.880552471,0.035157500,0.119153750,0.195773000,0.047354000,0.147432500,0.256086000,0.624390244,0.624390244,1.000000000,0,0,0,0,28,30,24
UASPATCH_b416b4eac5ca4569341c,30,30.000000,690876.740,5336187.050,690882.740,5336197.050,6.000000,10.000000,11.661904,42.000000,0.714285714,24.593400,25.312300,26.322420,26.478700,1.885300,0.439650,0.160872623,0.279412858,0.295542187,0.086666553,0.122553284,0.220329625,6.538486931,14.191479996,15.625951635,0.147081084619,0.193545355569,581.652343333333,0.184689818,0.526062920,2.812946505,7.048323822,10.030582526,0.058799800,0.154668450,0.463335567,0.081435104,0.185497294,0.438948464,0.109204368,0.109204368,1.000000000,0,4,3,0,0,3,0
UASPATCH_b52293d46f90ae9d0caf,268,268.000000,690902.740,5336249.050,690929.740,5336310.050,27.000000,61.000000,66.708320,431.000000,0.621809745,18.108300,21.154700,23.418385,23.951000,5.842700,0.998500,0.072783082,0.245635790,0.297812746,0.203558221,0.223598326,0.354286617,1.679851249,5.769655618,15.470774435,0.667560242905,-0.263693493443,579.798789925373,0.093978162,0.391265857,1.272422754,4.431345557,14.571777633,0.041404523,0.189143492,0.354265899,0.058095600,0.165147200,0.367960000,0.480678605,0.480678605,1.000000000,0,1,1,12,0,0,12
UASPATCH_bc37c5021ce4cc803c12,562,562.000000,691025.740,5335996.050,691053.740,5336045.050,28.000000,49.000000,56.435804,969.500000,0.579680248,19.752400,19.995500,21.912995,22.106600,2.354200,0.057100,0.047949639,0.089763906,0.298087401,0.011310912,0.064554087,0.098119848,1.789508363,6.582034847,9.167055748,0.004675532100,-0.000704397288,580.288129893238,0.090473771,0.326353101,0.847451756,2.563810942,6.248660638,0.012222000,0.143009100,0.347854000,0.021121000,0.103806380,0.239640000,0.698513800,0.698513800,1.000000000,0,2,3,26,0,0,0
UASPATCH_be70bdc029eb2292b136,24,24.000000,690797.740,5336011.050,690803.740,5336021.050,6.000000,10.000000,11.661904,33.000000,0.727272727,6.933800,6.976400,7.030150,7.374100,0.440300,0.009800,0.060532139,0.110521720,0.111695653,0.023514738,0.034053944,0.085552128,1.157370888,3.276015878,3.355338880,0.018887655046,-0.012166996454,566.348870833334,0.079724939,0.364198782,0.708241180,4.655002882,4.655002882,0.029765769,0.368510455,0.431787987,0.034850985,0.340131379,0.348948485,0.393442623,0.393442623,1.000000000,0,0,0,0,0,0,0
UASPATCH_c11fa5c44339ac0d67f3,25,25.000000,690966.740,5335888.050,690972.740,5335897.050,6.000000,9.000000,10.816654,33.500000,0.746268657,15.950000,16.521400,17.463680,17.775400,1.825400,0.367400,0.176125449,0.252998548,0.269725506,0.147595550,0.152743707,0.172722766,5.621529852,15.690640276,16.320004960,-0.472085466543,0.198958435441,577.467676000000,0.031011137,0.101779653,3.452019736,10.315976647,12.553495119,0.064838000,0.237901200,0.306271000,0.080256000,0.309817600,0.392862000,0.586046512,0.586046512,1.000000000,0,0,0,0,24,24,24
UASPATCH_c1501dec99404b89ca31,30,30.000000,690885.740,5336220.050,690898.740,5336226.050,13.000000,6.000000,14.317821,49.500000,0.606060606,21.312000,22.324050,23.448150,23.595900,2.283900,0.534950,0.232363610,0.295633006,0.297574235,0.201455531,0.224539738,0.247340340,5.327545302,11.707439785,15.934035023,0.213103262551,0.590348133516,581.404016666667,0.105917311,0.331213784,3.113330259,8.263335795,10.467766945,0.113839094,0.271148350,0.338977547,0.127408000,0.332569900,0.432694000,0.480678605,0.480678605,1.000000000,0,0,0,0,0,0,0
UASPATCH_c235b8f25c205a19550f,20,20.000000,690830.740,5335896.050,690837.740,5335906.050,7.000000,10.000000,12.206556,36.000000,0.555555556,10.051400,10.409850,11.140820,11.278000,1.226600,0.228850,0.226539758,0.267258444,0.282133230,0.046348030,0.201145503,0.207953200,4.455365480,13.408219341,19.590649804,-0.447083695022,0.189000372160,570.899120000000,0.147934995,0.424954717,3.369574991,7.837565856,8.411737456,0.120279000,0.304614500,0.331350000,0.232907000,0.370569400,0.445738000,0.275268817,0.275268817,1.000000000,0,0,0,0,0,0,0
UASPATCH_c64aaa4c766aa9132d84,53,53.000000,690919.740,5336271.050,690931.740,5336293.050,12.000000,22.000000,25.059928,97.000000,0.546391753,21.565800,22.586600,23.850460,24.006300,2.440500,0.557200,0.097120414,0.276488515,0.298219136,0.214250361,0.267264749,0.323188075,1.849855717,6.629388609,10.333225739,-0.672062005218,0.263927459534,580.523794339623,0.080089858,0.381651518,1.344450700,5.291401231,8.753725864,0.028013500,0.259691000,0.423032000,0.041484000,0.264358300,0.320832000,0.480678605,0.480678605,1.000000000,0,0,0,0,0,0,0
UASPATCH_c8924edf091cf6c7956c,63,63.000000,690968.740,5336282.050,690977.740,5336293.050,9.000000,11.000000,14.212670,74.000000,0.851351351,7.436400,7.654700,7.791660,7.816000,0.379600,0.044600,0.035528082,0.253412068,0.283176796,0.017221705,0.050085778,0.053680674,1.515753006,2.403318520,3.235898719,-0.000305137385,-0.000663310964,565.739739682540,0.055463946,0.152047713,0.789097822,3.289505449,4.864913668,0.012805000,0.087411000,0.111108000,0.017366000,0.087754000,0.101036000,0.223260644,0.223260644,1.000000000,0,0,0,2,0,0,0
UASPATCH_ca84c396c2932bedcc67,88,88.000000,690943.740,5336077.050,690971.740,5336086.050,28.000000,9.000000,29.410882,144.500000,0.608996540,5.977000,6.376900,6.739855,6.827300,0.850300,0.232600,0.202892926,0.238660414,0.290154723,0.101842147,0.221663300,0.447866442,3.848666956,9.201024846,11.171173607,0.001273330751,0.029725464870,567.391888636364,0.235325304,0.450109501,3.685876579,7.133447074,9.889392168,0.242729000,0.566377350,0.599920000,0.267705000,0.427898200,0.514972000,0.426540284,0.426540284,1.000000000,0,22,0,14,0,0,2
UASPATCH_ce1acfb3879dc4f5afaf,38,38.000000,690911.740,5335986.050,690919.740,5335993.050,8.000000,7.000000,10.630146,45.000000,0.844444444,19.113300,29.626900,31.292675,31.535400,12.422100,0.916600,0.104274188,0.237018358,0.266791094,0.191192661,0.208993166,0.237954246,3.078746829,12.478214511,15.145356197,-0.227295098801,-0.605016492925,576.676515789474,0.058516664,0.293043551,2.161154251,6.940041874,9.626175540,0.035132500,0.145207000,0.208048000,0.050358000,0.230725500,0.286118000,0.467213115,0.467213115,1.000000000,0,0,0,0,1,3,4
UASPATCH_ce46e4b46781c5a9eab3,24,24.000000,690834.740,5336033.050,690843.740,5336037.050,9.000000,4.000000,9.848858,28.500000,0.842105263,7.106800,7.158500,7.171635,7.175300,0.068500,0.008250,0.163418092,0.278139282,0.297879925,0.012468438,0.014086719,0.014643283,1.993686882,7.870863777,10.541099777,0.007482238908,-0.007034992753,560.632787500000,0.010537861,0.023041114,2.749707988,6.526125514,7.768412765,0.019050000,0.099347750,0.191175000,0.048098000,0.173279900,0.236022000,0.420509375,0.420509375,1.000000000,0,0,0,2,0,0,0
UASPATCH_cf767c28bf4bc75ef64c,220,220.000000,690980.740,5336156.050,691037.740,5336183.050,57.000000,27.000000,63.071388,575.500000,0.382276281,2.778200,3.126900,3.224670,3.290400,0.512200,0.048200,0.034333489,0.273786096,0.299749075,0.017455987,0.023286550,0.047793357,1.407616924,10.534502418,15.294004243,-0.001032922284,-0.003473139215,560.172394545454,0.037453599,0.189153575,1.195083106,7.176514517,13.569233282,0.017201000,0.112179450,0.231857000,0.026191000,0.184965600,0.396226000,0.266703786,0.266703786,1.000000000,0,5,5,18,0,5,0
UASPATCH_d0cc37b9c0522663d43d,177,177.000000,691003.740,5336117.050,691067.740,5336145.050,64.000000,28.000000,69.856997,317.000000,0.558359621,22.760500,23.973700,24.575640,24.689700,1.929200,0.349000,0.142220669,0.288032202,0.298053474,0.152192089,0.160463798,0.166176913,3.883609444,15.040844814,19.190580025,0.188592906110,0.480806691601,581.339495480226,0.071896916,0.363608702,4.015417603,10.545160858,15.339277221,0.073651000,0.242436250,0.389075000,0.085410000,0.287951200,0.412468000,0.420509375,0.420509375,1.000000000,0,0,0,22,4,7,45
UASPATCH_d11f3b5ec57c9e38e86e,45,45.000000,690826.740,5335976.050,690833.740,5335988.050,7.000000,12.000000,13.892444,56.500000,0.796460177,22.104400,23.304800,25.287620,26.533300,4.428900,0.693600,0.090638657,0.264105300,0.283134720,0.187120947,0.250728050,0.265551701,3.122099570,6.772628604,12.321670325,0.696774367306,-0.277010338326,582.979908888889,0.112021190,0.330658214,1.870889000,5.058661148,8.065849396,0.048999510,0.225484412,0.354705111,0.087245150,0.179503440,0.238452391,0.420509375,0.420509375,1.000000000,0,0,0,4,0,0,0
UASPATCH_d1ed2ad2768be7f0b1ad,115,115.000000,691098.740,5336277.050,691132.740,5336291.050,34.000000,14.000000,36.769553,176.000000,0.653409091,17.331400,19.011800,20.617210,21.200400,3.869000,0.594600,0.213772922,0.292847857,0.299960984,0.166741949,0.195655129,0.247081107,4.363996201,12.787673318,16.852145698,-0.183682311662,-0.498658722480,576.143380869565,0.090013876,0.385462225,3.229787990,9.027973396,14.010174630,0.076319000,0.257359000,0.436940000,0.111538000,0.274962000,0.403704000,0.346499735,0.346499735,1.000000000,0,0,0,8,0,1,9
UASPATCH_d1fb8ff82dfb8aff72ab,20,20.000000,690836.740,5336122.050,690841.740,5336127.050,5.000000,5.000000,7.071068,22.500000,0.888888889,6.083300,6.488700,8.567210,8.588300,2.505000,0.333200,0.058223364,0.077889976,0.291717999,0.040948988,0.417457494,0.493098192,2.080403814,5.145812761,13.546074419,-0.100254198473,0.079428759541,563.802935000000,0.066635870,0.142417977,1.718248580,6.020089453,11.968586908,0.047186156,0.115812004,0.163853633,0.067419004,0.118044196,0.160237500,0.538461538,0.538461538,1.000000000,0,0,0,4,0,0,0
UASPATCH_dc4781c3b74c5c31a23f,79,79.000000,690903.740,5336026.050,690922.740,5336073.050,19.000000,47.000000,50.695167,169.500000,0.466076696,23.100400,23.850100,27.610170,28.373900,5.273500,0.737800,0.138077880,0.205016217,0.281799801,0.128981731,0.165555699,0.168399731,4.462909527,8.541059182,10.359453633,-0.266308885346,0.104279560638,584.431591139240,0.055908527,0.250956505,3.796107403,7.632440371,11.080662159,0.020950000,0.121550000,0.496013000,0.116204000,0.161079000,0.365374000,0.757048093,0.757048093,0.000000000,0,0,0,10,0,23,154
UASPATCH_e0b5913902abda085d61,26,26.000000,690899.740,5336233.050,690906.740,5336248.050,7.000000,15.000000,16.552945,41.500000,0.626506024,20.991300,21.675800,22.234600,22.260100,1.268800,0.292000,0.205676601,0.288933159,0.297951540,0.215921827,0.221876303,0.223826974,8.438954772,10.399890744,10.712691654,0.696713650384,-0.276320408821,581.471507692308,0.013383175,0.031833990,1.682932745,5.329258110,6.518221929,0.113309000,0.300821200,0.357655000,0.118124000,0.230036400,0.378602000,0.480678605,0.480678605,1.000000000,0,0,0,2,0,0,2
UASPATCH_e6fcb3551db5cc395d6c,72,72.000000,690936.740,5335962.050,690946.740,5335981.050,10.000000,19.000000,21.470911,101.000000,0.712871287,4.745100,14.637400,19.691635,19.700700,14.955600,5.037450,0.009475504,0.185855030,0.289641209,0.011743686,0.015043565,0.452094142,0.272727917,3.981222112,8.146506287,0.000915438292,0.006496414959,560.823173611111,0.008723959,0.029795333,0.201737492,3.891506418,7.845887149,0.005294000,0.028090800,0.084519000,0.006729000,0.040792200,0.126024000,0.420509375,0.420509375,1.000000000,0,0,0,0,0,0,0
UASPATCH_eb3054d5a5b4e8374707,289,289.000000,690857.740,5335957.050,690901.740,5335979.050,44.000000,22.000000,49.193496,384.500000,0.751625488,31.018500,31.963300,33.043420,34.108700,3.090200,0.242400,0.018751822,0.249665763,0.294159060,0.036323334,0.039597419,0.593959304,0.499847795,6.038648186,12.730335825,-0.041975424600,-0.110848324913,585.175359515571,0.013999372,0.085103950,0.422430970,5.043566266,11.443071427,0.010835000,0.052679600,0.253793000,0.013290000,0.076245600,0.394052000,0.420509375,0.420509375,1.000000000,0,0,0,10,0,0,0
UASPATCH_ed39019847c59fe256ef,331,331.000000,690853.740,5336037.050,690883.740,5336100.050,30.000000,63.000000,69.778220,568.000000,0.582746479,22.620100,24.000200,25.230650,25.628600,3.008500,0.427400,0.077857457,0.266696176,0.298430373,0.036597369,0.066605093,0.310021375,1.770777182,6.211255757,11.407465183,0.123721319998,-0.048902718665,580.452981570997,0.070475151,0.574258824,1.628321759,5.176619872,7.996630874,0.017677500,0.226048550,0.559293000,0.037021000,0.188955300,0.424716000,0.420509375,0.420509375,1.000000000,0,0,0,16,1,18,0
UASPATCH_ef0a367b936ea730cfac,28,28.000000,690824.740,5336055.050,690832.740,5336063.050,8.000000,8.000000,11.313708,41.000000,0.682926829,22.666700,24.383800,25.976130,26.200300,3.533600,0.907200,0.112313510,0.257328493,0.271006516,0.232040716,0.262640436,0.298372379,1.558856097,6.411315313,8.039639198,0.782496213613,-0.280998976800,579.869682142857,0.122088458,0.440126937,0.965392130,4.943253152,6.344849887,0.046064000,0.288518163,0.558034135,0.057589200,0.229958285,0.437990000,0.420509375,0.420509375,1.000000000,0,0,0,0,0,0,0
UASPATCH_ef97ec111d9552460e1d,33,33.000000,690872.740,5335915.050,690878.740,5335928.050,6.000000,13.000000,14.317821,53.000000,0.622641509,17.841000,19.007600,19.300740,19.471900,1.630900,0.185700,0.218253759,0.290800050,0.295083617,0.110705785,0.212317964,0.589827336,8.518698013,17.926783759,19.442655318,0.250750299015,0.011131503254,579.133584848485,0.215177394,0.517360795,4.712240557,10.049239211,13.712539861,0.081895000,0.361824000,0.531492000,0.137610000,0.368318000,0.382348000,0.174016687,0.174016687,1.000000000,0,0,0,0,0,6,10
UASPATCH_efbd2288b2a537c92237,206,206.000000,691053.740,5336074.050,691074.740,5336116.050,21.000000,42.000000,46.957428,350.500000,0.587731812,20.291300,22.113000,23.380750,23.779400,3.488100,0.609150,0.053389163,0.273443789,0.297342092,0.122535939,0.129807949,0.546145915,0.769380366,13.981122170,19.353839817,0.389188220769,-0.154585536723,582.327104854369,0.043850671,0.522504032,1.315017675,8.168483989,14.675673305,0.022670000,0.170479000,0.356262000,0.023974000,0.224516800,0.362102000,0.420509375,0.420509375,1.000000000,0,0,0,4,59,60,95
UASPATCH_f1e9f81acf8780b135b1,47,47.000000,690869.740,5336063.050,690879.740,5336075.050,10.000000,12.000000,15.620499,80.500000,0.583850932,23.015400,24.112800,24.654080,24.668500,1.653100,0.315000,0.148565059,0.268088707,0.297780769,0.073237110,0.356265881,0.567656092,3.281407923,13.764505819,16.328879147,-0.226318420681,0.086825230718,580.463178723404,0.074343086,0.215206631,2.642067042,7.857631111,10.177103091,0.035706000,0.240345000,0.283435000,0.082386000,0.245174000,0.279592000,0.420509375,0.420509375,1.000000000,0,0,0,0,1,17,0
UASPATCH_f2828ca96095d8e3ebf1,423,423.000000,690985.740,5335977.050,691021.740,5336051.050,36.000000,74.000000,82.292162,695.000000,0.608633094,32.787100,33.456900,34.099510,34.425700,1.638600,0.294500,0.015550666,0.166160289,0.290313370,0.045367384,0.049213090,0.414693142,0.689940973,7.251923521,15.917573790,-0.130677491591,0.051477011165,592.126756973995,0.066464037,0.548098025,0.395763385,4.605253656,7.817469463,0.009976000,0.093108000,0.413233000,0.010874000,0.112968000,0.400684000,0.568511199,0.568511199,1.000000000,0,0,0,11,0,89,0
UASPATCH_f538fc87f7de503b938f,83,83.000000,691003.740,5336343.050,691014.740,5336354.050,11.000000,11.000000,15.556349,97.000000,0.855670103,14.117600,15.026500,15.526110,15.721600,1.604000,0.270700,0.098956176,0.250263314,0.299390064,0.031042577,0.119103318,0.158503204,1.847761855,5.240015372,8.810865847,0.092558669278,-0.031065921064,572.575422891566,0.100179295,0.435427446,1.312933185,4.539759742,7.299987582,0.028703500,0.296627553,0.536400250,0.057135805,0.263645167,0.412340000,0.346499735,0.346499735,1.000000000,0,0,0,6,0,0,0
UASPATCH_f5559b5d995c0aace553,246,246.000000,690955.740,5336136.050,690997.740,5336159.050,42.000000,23.000000,47.885280,340.000000,0.723529412,22.680700,23.672450,24.535375,25.444200,2.763500,0.403400,0.014652070,0.074881881,0.283470463,0.081780617,0.084674477,0.360972052,0.445501756,2.185405220,5.685332942,0.097917780264,0.255750988606,580.936429674797,0.026314953,0.235498952,0.273076502,1.583280481,5.310209499,0.012679500,0.042531200,0.204409000,0.015264000,0.042238200,0.147310000,0.420509375,0.420509375,1.000000000,0,0,0,10,0,0,0
UASPATCH_f685983cb01163769100,105,105.000000,690914.740,5335870.050,690927.740,5335884.050,13.000000,14.000000,19.104973,129.500000,0.810810811,14.504300,14.552200,14.676200,14.853300,0.349000,0.012800,0.050943528,0.186739966,0.277291054,0.012857415,0.024025610,0.078000101,1.036276349,4.355120867,9.059136534,-0.001301074531,0.001432202387,575.480984761905,0.055794244,0.298761940,0.779193658,3.318595013,7.780008520,0.012290000,0.176558600,0.283221000,0.024561000,0.164009800,0.245372000,0.530813953,0.530813953,1.000000000,0,0,0,12,0,0,0
UASPATCH_f98d75e310e05646aed9,71,71.000000,691009.740,5335962.050,691024.740,5335974.050,15.000000,12.000000,19.209373,100.000000,0.710000000,20.004300,22.313600,23.266600,23.803800,3.799500,0.516500,0.110966464,0.241229850,0.269809874,0.117635687,0.199797375,0.447082546,2.026181493,14.941814047,15.266589578,-0.150815904263,-0.374014219978,581.515056338028,0.027962492,0.112641399,2.558795173,9.153704197,11.308613170,0.044099000,0.208249800,0.291379000,0.044084000,0.290830600,0.397050000,0.420509375,0.420509375,1.000000000,0,0,0,0,74,74,36
UASPATCH_fa5d0469035c6a11ac1d,246,246.000000,690872.740,5335974.050,690912.740,5335998.050,40.000000,24.000000,46.647615,418.000000,0.588516746,18.045000,21.594900,31.551250,33.796400,15.751400,1.693950,0.077012103,0.143406834,0.259668596,0.186233769,0.315268700,0.565628489,1.658790542,3.470621297,8.385533577,0.233831043843,0.611177403754,574.038197154471,0.106708461,0.593198483,0.866167102,2.576291024,7.903783926,0.022638000,0.276492000,0.574979000,0.037726000,0.212786000,0.540600000,0.467213115,0.467213115,1.000000000,0,6,0,10,0,0,10
UASPATCH_faa1ff0da9de56ec7bc8,21,21.000000,690968.740,5335934.050,690974.740,5335939.050,6.000000,5.000000,7.810250,24.500000,0.857142857,3.147100,3.199700,3.250800,3.256100,0.109000,0.031300,0.021169050,0.187769511,0.237205544,0.013447764,0.015915581,0.016179341,0.420803145,3.835831214,5.172509531,-0.019502309992,0.000938706134,561.263519047619,0.014949063,0.052495590,0.446863204,3.456470112,4.619230913,0.015236000,0.074112000,0.099236000,0.015509000,0.093103500,0.103078000,0.148387097,0.148387097,1.000000000,0,0,0,0,0,0,0
UASPATCH_fafbddf43a9da9a05b81,39,39.000000,690905.740,5336167.050,690915.740,5336179.050,10.000000,12.000000,15.620499,77.000000,0.506493506,22.839000,22.868300,23.266860,23.270700,0.431700,0.015700,0.225169114,0.293005376,0.298879057,0.012770200,0.161797898,0.174965952,4.221672721,15.604245318,16.137767239,-0.053589258658,0.023843563858,579.439723076923,0.142695303,0.267490401,3.977744428,11.400320718,13.123306714,0.062422000,0.319011520,0.488250000,0.125382000,0.399744400,0.458992000,0.420509375,0.420509375,1.000000000,0,2,1,6,0,0,0
UASPATCH_fba29ad0725c613b322b,29,29.000000,690995.740,5336126.050,691004.740,5336132.050,9.000000,6.000000,10.816654,41.000000,0.707317073,2.732500,2.823200,3.091440,3.379000,0.646500,0.005800,0.123533115,0.288859740,0.295119242,0.012049116,0.021588096,0.038996736,2.161359366,8.351050027,8.544370449,0.026284225181,-0.014011000475,560.278479310345,0.112203703,0.421946397,3.024222321,6.104167522,6.999992385,0.030399000,0.275744250,0.454911000,0.041502000,0.275403000,0.314508000,0.234979973,0.234979973,1.000000000,0,0,0,2,0,0,0
UASPATCH_fbe79f91869b50d7e969,55,55.000000,690939.740,5335912.050,690954.740,5335920.050,15.000000,8.000000,17.000000,87.500000,0.628571429,10.141800,10.214600,11.732850,11.755800,1.614000,0.067000,0.027110345,0.279889622,0.291686000,0.014281010,0.021283523,0.266119599,0.895863176,8.268788554,9.685185253,-0.004244922850,0.009597147522,560.970645454546,0.030033456,0.086858995,0.896292415,6.430009425,8.336293264,0.012866500,0.089452250,0.173867000,0.015752000,0.144392600,0.307634000,0.131697342,0.131697342,1.000000000,0,0,0,2,0,0,0
UASPATCH_fd759aa9abfe72d0c00a,28,28.000000,690886.740,5336071.050,690893.740,5336082.050,7.000000,11.000000,13.038405,50.000000,0.560000000,4.312700,4.362550,4.490730,5.056600,0.743900,0.029900,0.166002455,0.276397242,0.292075894,0.014613073,0.040118084,0.224234869,3.780883143,8.629697972,9.586157448,-0.068778417880,0.033712928125,560.818614285714,0.109855804,0.459508544,3.262899212,7.084731317,8.698770068,0.054038000,0.147985500,0.401088000,0.097242000,0.334773400,0.372486000,0.140776699,0.140776699,1.000000000,0,0,0,6,0,0,0
UASPATCH_fe2321430a75e310bc33,227,227.000000,691084.740,5336148.050,691115.740,5336213.050,31.000000,65.000000,72.013888,410.500000,0.552984166,16.362800,16.606800,17.089120,17.881400,1.518600,0.078700,0.096841029,0.219978197,0.274897930,0.021708018,0.081148167,0.250520415,1.943228099,6.216240692,14.374693234,0.012215656609,-0.003134392347,576.506980176211,0.126523715,0.550755872,1.450924688,4.403188310,10.838678482,0.082586000,0.303107100,0.581907000,0.092362000,0.276725000,0.447460000,0.308166410,0.308166410,1.000000000,0,0,0,8,0,4,0
UASPATCH_ff829de92c6725c4d870,21,21.000000,690924.740,5335928.050,690933.740,5335933.050,9.000000,5.000000,10.295630,28.500000,0.736842105,9.944800,9.999300,10.051600,10.110800,0.166000,0.027500,0.213205532,0.293621616,0.298160226,0.019178410,0.020445159,0.027930316,3.417733258,12.570247910,16.044079372,-0.012516635083,-0.046477304208,560.810195238095,0.015903474,0.047592065,2.040878175,7.652683136,11.313547903,0.023288000,0.127734200,0.185934000,0.050223000,0.280289400,0.362282000,0.131697342,0.131697342,1.000000000,0,0,0,0,0,0,0
UASPATCH_ff82f5334d866df1dc79,20,20.000000,690917.740,5335973.050,690926.740,5335978.050,9.000000,5.000000,10.295630,28.500000,0.701754386,25.930100,28.033450,34.180400,34.383700,8.453600,1.469950,0.113987334,0.252973436,0.268845461,0.179926269,0.182260981,0.183012800,1.794545595,7.297153594,9.221200528,0.222139636873,0.580783512446,575.765385000000,0.016115135,0.040014492,2.154286923,6.194432248,7.038585599,0.022600000,0.102701000,0.119648000,0.024854000,0.117006400,0.129798000,0.467213115,0.467213115,1.000000000,0,0,0,2,0,0,2
