stable_id,unit_semantics,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y,independent_reference_component_ids,independent_reference_component_count,independent_reference_score_cells,current_image_view_support,mvs_support_cells,c4_support_cells,c5_prior_available_by_stable_id,c5_input_alignment_ready,u_target,e_paired,execution_tile_id,spatial_group_id,split,held_out_accessed,exclusion_reason,reference_candidate_score_cells,reference_candidate_patch_ids,e_paired_candidate,candidate_exclusion_reason
DEBY_LOD2_4907156,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690773.948,5336218.085,690793.578,5336243.459,,0,0,58,0,0,true,true,true,false,TILE_000_007,GROUP_e7c4be077114c5f3,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT;INSUFFICIENT_MVS_SUPPORT;INSUFFICIENT_C4_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT;INSUFFICIENT_MVS_SUPPORT;INSUFFICIENT_C4_SUPPORT
DEBY_LOD2_4907164,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690771.170,5336137.667,690792.382,5336166.519,,0,0,76,12,8,true,true,true,false,TILE_000_005,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907165,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690786.190,5336137.110,690813.100,5336156.260,,0,0,84,2,143,true,true,true,false,TILE_000_005,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT;INSUFFICIENT_MVS_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT;INSUFFICIENT_MVS_SUPPORT
DEBY_LOD2_4907166,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690780.929,5336162.063,690797.260,5336178.584,,0,0,74,85,71,true,true,true,false,TILE_000_006,GROUP_8e9afbc719710e1a,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907167,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690785.740,5336174.424,690803.080,5336194.892,,0,0,69,141,193,true,true,true,false,TILE_000_006,GROUP_8e9afbc719710e1a,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907168,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690792.237,5336190.463,690809.649,5336211.256,,0,0,61,112,282,true,true,true,false,TILE_000_006,GROUP_8e9afbc719710e1a,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907169,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690798.655,5336207.277,690823.527,5336232.403,,0,0,62,113,274,true,true,true,false,TILE_000_007,GROUP_e7c4be077114c5f3,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907170,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690818.772,5336207.255,690840.750,5336226.029,,0,0,60,145,292,true,true,true,false,TILE_000_007,GROUP_e7c4be077114c5f3,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907171,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690835.701,5336201.306,690853.340,5336219.275,,0,0,62,133,293,true,true,true,false,TILE_001_006,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907172,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690848.829,5336198.213,690865.704,5336214.579,,0,0,78,56,237,true,true,true,false,TILE_001_006,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907173,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690873.808,5336175.864,690895.781,5336205.091,,0,0,131,560,469,true,true,true,false,TILE_001_006,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,66,UASPATCH_37822ffb137153e5fb33;UASPATCH_9e4b8d2fb331a69d1a6c;UASPATCH_b416b4eac5ca4569341c,true,
DEBY_LOD2_4907174,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690819.510,5336159.218,690838.473,5336187.715,,0,0,79,0,245,true,true,true,false,TILE_000_006,GROUP_8e9afbc719710e1a,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT;INSUFFICIENT_MVS_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT;INSUFFICIENT_MVS_SUPPORT
DEBY_LOD2_4907175,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690823.901,5336131.019,690851.456,5336160.247,UASREF_ad7814a3a1dbe4f341e5,1,2,109,142,757,true,true,true,false,TILE_000_005,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,2,UASPATCH_9ca12975b0b948fafc89,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907176,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690835.490,5336151.500,690864.200,5336182.000,UASREF_ad7814a3a1dbe4f341e5,1,109,105,263,711,true,true,true,true,TILE_001_006,GROUP_681774d532569646,validation,false,,109,UASPATCH_9ca12975b0b948fafc89,true,
DEBY_LOD2_4907177,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690844.491,5336144.454,690861.615,5336154.794,UASREF_ad7814a3a1dbe4f341e5,1,15,102,47,166,true,true,true,true,TILE_001_005,GROUP_681774d532569646,validation,false,,15,UASPATCH_9ca12975b0b948fafc89,true,
DEBY_LOD2_4907178,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690856.670,5336131.070,690874.280,5336148.980,,0,0,146,312,293,true,true,true,false,TILE_001_005,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,1,UASPATCH_b04aa7218b096d6f03c9,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907179,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690860.920,5336144.030,690878.560,5336159.470,,0,0,138,273,259,true,true,true,false,TILE_001_005,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907180,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690859.480,5336154.860,690886.900,5336180.260,UASREF_ad7814a3a1dbe4f341e5,1,20,140,537,554,true,true,true,true,TILE_001_006,GROUP_681774d532569646,validation,false,,34,UASPATCH_537037da352962df7a5e;UASPATCH_9ca12975b0b948fafc89,true,
DEBY_LOD2_4907181,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690820.660,5336120.226,690842.434,5336135.392,,0,0,106,116,198,true,true,true,false,TILE_000_005,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,20,UASPATCH_d1fb8ff82dfb8aff72ab,true,
DEBY_LOD2_4907182,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690836.070,5336129.230,690849.280,5336143.140,,0,0,101,114,163,true,true,true,false,TILE_001_005,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907183,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690847.560,5336106.450,690869.160,5336135.870,,0,0,174,530,460,true,true,true,false,TILE_001_005,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,14,UASPATCH_06ff9f271ae7c01d713f,true,
DEBY_LOD2_4907184,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690836.639,5336083.195,690859.713,5336111.925,,0,0,186,521,451,true,true,true,false,TILE_001_004,GROUP_6265af1e36a63d78,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,3,UASPATCH_06ff9f271ae7c01d713f,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907185,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690823.749,5336088.726,690840.839,5336104.576,,0,0,129,145,235,true,true,true,false,TILE_000_004,GROUP_9c6a5205358a819b,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907186,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690797.374,5336099.254,690814.266,5336115.932,,0,0,99,93,252,true,true,true,false,TILE_000_004,GROUP_9c6a5205358a819b,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907187,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690809.860,5336126.241,690824.327,5336140.538,,0,0,91,0,140,true,true,true,false,TILE_000_005,GROUP_681774d532569646,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT;INSUFFICIENT_MVS_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT;INSUFFICIENT_MVS_SUPPORT
DEBY_LOD2_4907188,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690784.890,5336103.990,690801.800,5336120.410,,0,0,87,60,153,true,true,true,false,TILE_000_004,GROUP_9c6a5205358a819b,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907194,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690774.550,5336076.450,690792.810,5336096.540,,0,0,85,15,31,true,true,true,false,TILE_000_004,GROUP_9c6a5205358a819b,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907195,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690786.440,5336074.700,690805.030,5336091.970,,0,0,92,123,212,true,true,true,false,TILE_000_004,GROUP_9c6a5205358a819b,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907196,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690821.060,5336047.490,690845.770,5336079.520,,0,0,178,625,519,true,true,true,false,TILE_000_003,GROUP_b5fd5e5ac3283159,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,48,UASPATCH_7dd9d2efb928bedc190b;UASPATCH_ad158225e611ea7e6f3f;UASPATCH_ef0a367b936ea730cfac,true,
DEBY_LOD2_4907198,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690794.980,5336060.480,690824.860,5336087.310,,0,0,130,354,554,true,true,true,false,TILE_000_004,GROUP_9c6a5205358a819b,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907199,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690790.430,5336048.400,690802.100,5336063.250,,0,0,96,22,145,true,true,true,false,TILE_000_003,GROUP_b5fd5e5ac3283159,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907201,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690816.020,5336036.010,690835.390,5336053.690,,0,0,155,324,287,true,true,true,false,TILE_000_003,GROUP_b5fd5e5ac3283159,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,38,UASPATCH_ad158225e611ea7e6f3f,true,
DEBY_LOD2_4907202,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690788.390,5336023.060,690811.100,5336037.480,,0,0,128,139,228,true,true,true,false,TILE_000_003,GROUP_b5fd5e5ac3283159,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907204,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690813.390,5336017.250,690831.050,5336039.940,,0,0,171,339,282,true,true,true,false,TILE_000_003,GROUP_b5fd5e5ac3283159,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,3,UASPATCH_88264721a3b805bb9d83,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907205,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690792.583,5336009.794,690804.228,5336027.123,,0,0,125,159,171,true,true,true,false,TILE_000_003,GROUP_b5fd5e5ac3283159,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,24,UASPATCH_be70bdc029eb2292b136,true,
DEBY_LOD2_4907206,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690806.425,5336001.916,690823.630,5336021.659,,0,0,155,351,283,true,true,true,false,TILE_000_002,GROUP_22ca9282cd301566,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,68,UASPATCH_88264721a3b805bb9d83,true,
DEBY_LOD2_4907207,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690788.830,5335983.620,690818.040,5336007.760,,0,0,147,416,405,true,true,true,false,TILE_000_002,GROUP_22ca9282cd301566,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907208,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690774.410,5335988.900,690794.220,5336011.890,,0,0,114,42,52,true,true,true,false,TILE_000_002,GROUP_22ca9282cd301566,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907505,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690808.993,5335926.234,690827.231,5335946.563,,0,0,119,157,281,true,true,true,false,TILE_000_001,GROUP_734f9ba9525ff85a,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907506,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690815.103,5335938.588,690840.087,5335958.626,,0,0,147,429,422,true,true,true,false,TILE_000_001,GROUP_734f9ba9525ff85a,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907507,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690835.377,5335931.107,690860.812,5335950.845,,0,0,178,498,381,true,true,true,false,TILE_001_001,GROUP_3f09cafd44fd9f88,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907508,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690804.080,5335911.220,690829.380,5335924.130,,0,0,97,88,225,true,true,true,false,TILE_000_001,GROUP_734f9ba9525ff85a,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4907509,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690819.610,5335885.760,690841.300,5335915.580,,0,0,96,436,490,true,true,true,false,TILE_000_000,GROUP_a32912f157a6b1b8,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,55,UASPATCH_5c4400a814b8c3416794;UASPATCH_61f6e7a87bf259854b4c;UASPATCH_c235b8f25c205a19550f,true,
DEBY_LOD2_4907510,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690833.800,5335893.300,690847.430,5335910.840,,0,0,94,131,195,true,true,true,false,TILE_000_000,GROUP_a32912f157a6b1b8,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,6,UASPATCH_c235b8f25c205a19550f,true,
DEBY_LOD2_4907514,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690851.990,5335916.930,690873.800,5335942.960,,0,0,171,565,518,true,true,true,false,TILE_001_001,GROUP_3f09cafd44fd9f88,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,23,UASPATCH_34f440f846d9fd5d365d;UASPATCH_ef97ec111d9552460e1d,true,
DEBY_LOD2_4907515,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690865.680,5335911.860,690887.160,5335938.040,,0,0,169,573,438,true,true,true,false,TILE_001_001,GROUP_3f09cafd44fd9f88,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,46,UASPATCH_34f440f846d9fd5d365d;UASPATCH_ef97ec111d9552460e1d,true,
DEBY_LOD2_4907516,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690887.950,5335913.060,690904.810,5335930.760,,0,0,155,299,243,true,true,true,false,TILE_002_001,GROUP_798abb6dfba1d354,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,25,UASPATCH_30064478b8c81470058a,true,
DEBY_LOD2_4907517,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690899.730,5335906.980,690917.390,5335926.180,,0,0,157,361,267,true,true,true,false,TILE_002_001,GROUP_798abb6dfba1d354,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,20,UASPATCH_30064478b8c81470058a,true,
DEBY_LOD2_4907518,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690917.420,5335898.420,690937.120,5335919.180,,0,0,169,392,283,true,true,true,false,TILE_002_000,GROUP_726f492ea0d1e0ba,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,126,UASPATCH_0fa66600dfdf2465114d;UASPATCH_13cfc95ef4e256cdc180;UASPATCH_b0b9e106668185446a80,true,
DEBY_LOD2_4907519,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690884.270,5335833.300,690986.280,5335900.640,,0,0,187,3274,2692,true,true,true,false,TILE_002_000,GROUP_726f492ea0d1e0ba,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,1171,UASPATCH_0fa66600dfdf2465114d;UASPATCH_1607461646a6dc9df3f3;UASPATCH_3def95cd193412d8b09c;UASPATCH_44f4cc977a37d9ab1f67;UASPATCH_5bac1d876a6679562131;UASPATCH_8f53870579a7c6fa1011;UASPATCH_9b323cf92025ffcaf7ba;UASPATCH_a536cba326915d35c442;UASPATCH_a54089eac6105e2dd5cd;UASPATCH_abb31684a2bbaf9d8a68;UASPATCH_c11fa5c44339ac0d67f3;UASPATCH_f685983cb01163769100,true,
DEBY_LOD2_4907520,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690955.560,5335883.810,690975.600,5335904.690,,0,0,145,362,285,true,true,true,false,TILE_003_000,GROUP_18080a5e891fbd6d,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,126,UASPATCH_44f4cc977a37d9ab1f67;UASPATCH_8f53870579a7c6fa1011;UASPATCH_9b323cf92025ffcaf7ba;UASPATCH_c11fa5c44339ac0d67f3,true,
DEBY_LOD2_4907521,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690974.470,5335874.970,690997.090,5335897.340,,0,0,129,441,351,true,true,true,false,TILE_003_000,GROUP_18080a5e891fbd6d,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,87,UASPATCH_a536cba326915d35c442;UASPATCH_abb31684a2bbaf9d8a68,true,
DEBY_LOD2_4908023,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690906.287,5336108.243,690911.891,5336115.248,,0,0,202,56,32,true,true,true,false,TILE_002_004,GROUP_ccf535781f75c1c0,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4908024,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690908.460,5336097.503,690915.476,5336103.016,,0,0,228,48,35,true,true,true,false,TILE_002_004,GROUP_ccf535781f75c1c0,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4908025,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690909.935,5336101.243,690916.943,5336106.756,,0,0,222,48,42,true,true,true,false,TILE_002_004,GROUP_ccf535781f75c1c0,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4908026,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690911.411,5336105.005,690918.407,5336110.526,,0,0,210,56,47,true,true,true,false,TILE_002_004,GROUP_ccf535781f75c1c0,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
DEBY_LOD2_4908027,CANONICAL_SCENE_AOI_BUILDING_ID_EVALUATED_BY_INDEPENDENT_UAS_ROOF_SUPPORT,690912.866,5336108.765,690919.863,5336114.276,,0,0,201,56,49,true,true,true,false,TILE_002_004,GROUP_ccf535781f75c1c0,NOT_E_PAIRED,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT,0,,false,INSUFFICIENT_INDEPENDENT_UAS_REFERENCE_SUPPORT
