run_id,building_id,arm,replicate,delta_m,cell_ix,cell_iy,cell_center_x,cell_center_y,region,p0_base_signed_error_m,perturbed_p0_signed_error_m,perturbed_p0_abs_error_m,post_gs_point_count,post_gs_signed_error_m,post_gs_abs_error_m,return_amount_m,return_condition_met,coverage_grid_m,score_status
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672105,690797.750000000,5336052.750000000,interior,-0.046900550,0.453099450,0.453099450,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672106,690797.750000000,5336053.250000000,interior,-0.053089966,0.446910034,0.446910034,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672107,690797.750000000,5336053.750000000,interior,-0.059279382,0.440720618,0.440720618,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672108,690797.750000000,5336054.250000000,interior,-0.065468799,0.434531201,0.434531201,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672109,690797.750000000,5336054.750000000,interior,-0.071658215,0.428341785,0.428341785,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672110,690797.750000000,5336055.250000000,interior,-0.077847632,0.422152368,0.422152368,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672111,690797.750000000,5336055.750000000,interior,-0.084037048,0.415962952,0.415962952,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672112,690797.750000000,5336056.250000000,interior,-0.090226464,0.409773536,0.409773536,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672113,690797.750000000,5336056.750000000,interior,-0.096415881,0.403584119,0.403584119,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672114,690797.750000000,5336057.250000000,interior,-0.102605297,0.397394703,0.397394703,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672115,690797.750000000,5336057.750000000,interior,-0.108794714,0.391205286,0.391205286,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672116,690797.750000000,5336058.250000000,interior,-0.114984130,0.385015870,0.385015870,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672117,690797.750000000,5336058.750000000,interior,-0.121173546,0.378826454,0.378826454,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672118,690797.750000000,5336059.250000000,interior,-0.127362963,0.372637037,0.372637037,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672119,690797.750000000,5336059.750000000,interior,-0.133552379,0.366447621,0.366447621,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672120,690797.750000000,5336060.250000000,interior,-0.139741795,0.360258205,0.360258205,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672121,690797.750000000,5336060.750000000,interior,-0.145931212,0.354068788,0.354068788,4,4.308000000,4.308000000,-3.953931212,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672122,690797.750000000,5336061.250000000,edge,-0.152120628,0.347879372,0.347879372,8,4.583000000,4.583000000,-4.235120628,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672123,690797.750000000,5336061.750000000,edge,-0.158310045,0.341689955,0.341689955,22,6.058000000,6.058000000,-5.716310045,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381595,10672124,690797.625000000,5336062.172345506,edge,-0.169484362,0.330515638,0.330515638,3,7.408000000,7.408000000,-7.077484362,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672099,690798.031655629,5336049.833013101,edge,0.002606529,0.502606529,0.502606529,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672100,690798.110703642,5336050.250000000,edge,0.001204983,0.501204983,0.501204983,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672101,690798.250000000,5336050.750000000,edge,-0.000450042,0.499549958,0.499549958,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672102,690798.250000000,5336051.250000000,edge,-0.004547608,0.495452392,0.495452392,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672103,690798.250000000,5336051.750000000,edge,-0.010737024,0.489262976,0.489262976,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672104,690798.250000000,5336052.250000000,edge,-0.016926440,0.483073560,0.483073560,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672105,690798.250000000,5336052.750000000,edge,-0.023115857,0.476884143,0.476884143,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672106,690798.250000000,5336053.250000000,interior,-0.029305273,0.470694727,0.470694727,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672107,690798.250000000,5336053.750000000,interior,-0.035494690,0.464505310,0.464505310,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672108,690798.250000000,5336054.250000000,interior,-0.041684106,0.458315894,0.458315894,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672109,690798.250000000,5336054.750000000,interior,-0.047873522,0.452126478,0.452126478,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672110,690798.250000000,5336055.250000000,interior,-0.054062939,0.445937061,0.445937061,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672111,690798.250000000,5336055.750000000,interior,-0.060252355,0.439747645,0.439747645,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672112,690798.250000000,5336056.250000000,interior,-0.066441771,0.433558229,0.433558229,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672113,690798.250000000,5336056.750000000,interior,-0.072631188,0.427368812,0.427368812,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672114,690798.250000000,5336057.250000000,interior,-0.078820604,0.421179396,0.421179396,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672115,690798.250000000,5336057.750000000,interior,-0.085010021,0.414989979,0.414989979,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672116,690798.250000000,5336058.250000000,interior,-0.091199437,0.408800563,0.408800563,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672117,690798.250000000,5336058.750000000,interior,-0.097388853,0.402611147,0.402611147,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672118,690798.250000000,5336059.250000000,interior,-0.103578270,0.396421730,0.396421730,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672119,690798.250000000,5336059.750000000,interior,-0.109767686,0.390232314,0.390232314,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672120,690798.250000000,5336060.250000000,interior,-0.115957103,0.384042897,0.384042897,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672121,690798.250000000,5336060.750000000,interior,-0.122146519,0.377853481,0.377853481,9,4.558000000,4.558000000,-4.180146519,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672122,690798.250000000,5336061.250000000,edge,-0.128335935,0.371664065,0.371664065,11,5.708000000,5.708000000,-5.336335935,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672123,690798.250000000,5336061.750000000,edge,-0.133786099,0.366213901,0.366213901,6,7.208000000,7.208000000,-6.841786099,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381596,10672124,690798.048249098,5336062.037542135,edge,-0.147681954,0.352318046,0.352318046,1,7.508000000,7.508000000,-7.155681954,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672101,690798.501440397,5336050.992401747,edge,0.010602023,0.510602023,0.510602023,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672102,690798.550273179,5336051.250000000,edge,0.009736203,0.509736203,0.509736203,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672103,690798.750000000,5336051.750000000,edge,0.008055640,0.508055640,0.508055640,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672104,690798.750000000,5336052.250000000,edge,0.006705172,0.506705172,0.506705172,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672105,690798.750000000,5336052.750000000,edge,0.000668836,0.500668836,0.500668836,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672106,690798.750000000,5336053.250000000,edge,-0.005520580,0.494479420,0.494479420,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672107,690798.750000000,5336053.750000000,edge,-0.011709997,0.488290003,0.488290003,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672108,690798.750000000,5336054.250000000,edge,-0.017899413,0.482100587,0.482100587,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672109,690798.750000000,5336054.750000000,interior,-0.024088829,0.475911171,0.475911171,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672110,690798.750000000,5336055.250000000,interior,-0.030278246,0.469721754,0.469721754,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672111,690798.750000000,5336055.750000000,interior,-0.036467662,0.463532338,0.463532338,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672112,690798.750000000,5336056.250000000,interior,-0.042657079,0.457342921,0.457342921,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672113,690798.750000000,5336056.750000000,interior,-0.048846495,0.451153505,0.451153505,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672114,690798.750000000,5336057.250000000,interior,-0.055035911,0.444964089,0.444964089,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672115,690798.750000000,5336057.750000000,interior,-0.061225328,0.438774672,0.438774672,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672116,690798.750000000,5336058.250000000,interior,-0.067414744,0.432585256,0.432585256,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672117,690798.750000000,5336058.750000000,interior,-0.073604160,0.426395840,0.426395840,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672118,690798.750000000,5336059.250000000,interior,-0.079793577,0.420206423,0.420206423,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672119,690798.750000000,5336059.750000000,interior,-0.085982993,0.414017007,0.414017007,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672120,690798.750000000,5336060.250000000,interior,-0.092172410,0.407827590,0.407827590,4,4.683000000,4.683000000,-4.275172410,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672121,690798.750000000,5336060.750000000,edge,-0.098361826,0.401638174,0.401638174,9,6.258000000,6.258000000,-5.856361826,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672122,690798.750000000,5336061.250000000,edge,-0.104551242,0.395448758,0.395448758,3,7.108000000,7.108000000,-6.712551242,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381597,10672123,690798.750000000,5336061.750000000,edge,-0.117099054,0.382900946,0.382900946,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672104,690799.018617550,5336052.401790394,edge,0.017757236,0.517757236,0.517757236,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672105,690799.084627483,5336052.750000000,edge,0.016586860,0.516586860,0.516586860,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672106,690799.250000000,5336053.250000000,edge,0.014906297,0.514906297,0.514906297,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672107,690799.250000000,5336053.750000000,edge,0.011317371,0.511317371,0.511317371,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672108,690799.250000000,5336054.250000000,edge,0.005885280,0.505885280,0.505885280,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672109,690799.250000000,5336054.750000000,edge,-0.000304136,0.499695864,0.499695864,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672110,690799.250000000,5336055.250000000,edge,-0.006493553,0.493506447,0.493506447,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672111,690799.250000000,5336055.750000000,edge,-0.012682969,0.487317031,0.487317031,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672112,690799.250000000,5336056.250000000,interior,-0.018872386,0.481127614,0.481127614,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672113,690799.250000000,5336056.750000000,interior,-0.025061802,0.474938198,0.474938198,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672114,690799.250000000,5336057.250000000,interior,-0.031251218,0.468748782,0.468748782,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672115,690799.250000000,5336057.750000000,interior,-0.037440635,0.462559365,0.462559365,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672116,690799.250000000,5336058.250000000,interior,-0.043630051,0.456369949,0.456369949,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672117,690799.250000000,5336058.750000000,interior,-0.049819468,0.450180532,0.450180532,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672118,690799.250000000,5336059.250000000,interior,-0.056008884,0.443991116,0.443991116,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672119,690799.250000000,5336059.750000000,interior,-0.062198300,0.437801700,0.437801700,2,4.358000000,4.358000000,-3.920198300,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672120,690799.250000000,5336060.250000000,interior,-0.068387717,0.431612283,0.431612283,12,5.233000000,5.233000000,-4.801387717,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672121,690799.250000000,5336060.750000000,edge,-0.074577133,0.425422867,0.425422867,10,6.258000000,6.258000000,-5.832577133,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672122,690799.250000000,5336061.250000000,edge,-0.080714044,0.419285956,0.419285956,3,7.308000000,7.308000000,-6.888714044,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381598,10672123,690799.119548737,5336061.593019662,edge,-0.091218219,0.408781781,0.408781781,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672107,690799.535794702,5336053.811179040,edge,0.024912450,0.524912450,0.524912450,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672108,690799.618981788,5336054.250000000,edge,0.023437517,0.523437517,0.523437517,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672109,690799.750000000,5336054.750000000,edge,0.021855879,0.521855879,0.521855879,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672110,690799.750000000,5336055.250000000,edge,0.017291140,0.517291140,0.517291140,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672111,690799.750000000,5336055.750000000,edge,0.011101724,0.511101724,0.511101724,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672112,690799.750000000,5336056.250000000,edge,0.004912307,0.504912307,0.504912307,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672113,690799.750000000,5336056.750000000,edge,-0.001277109,0.498722891,0.498722891,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672114,690799.750000000,5336057.250000000,interior,-0.007466526,0.492533474,0.492533474,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672115,690799.750000000,5336057.750000000,interior,-0.013655942,0.486344058,0.486344058,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672116,690799.750000000,5336058.250000000,interior,-0.019845358,0.480154642,0.480154642,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672117,690799.750000000,5336058.750000000,interior,-0.026034775,0.473965225,0.473965225,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672118,690799.750000000,5336059.250000000,interior,-0.032224191,0.467775809,0.467775809,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672119,690799.750000000,5336059.750000000,interior,-0.038413607,0.461586393,0.461586393,3,4.758000000,4.758000000,-4.296413607,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672120,690799.750000000,5336060.250000000,interior,-0.044603024,0.455396976,0.455396976,10,5.658000000,5.658000000,-5.202603024,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672121,690799.750000000,5336060.750000000,edge,-0.050792440,0.449207560,0.449207560,6,6.658000000,6.658000000,-6.208792440,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381599,10672122,690799.750000000,5336061.250000000,edge,-0.055725370,0.444274630,0.444274630,3,7.308000000,7.308000000,-6.863725370,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381600,10672109,690800.005579470,5336054.970567686,edge,0.032907944,0.532907944,0.532907944,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381600,10672110,690800.058551324,5336055.250000000,edge,0.031968737,0.531968737,0.531968737,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381600,10672111,690800.250000000,5336055.750000000,edge,0.030288174,0.530288174,0.530288174,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381600,10672112,690800.250000000,5336056.250000000,edge,0.029011093,0.529011093,0.529011093,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381600,10672113,690800.250000000,5336056.750000000,edge,0.022507584,0.522507584,0.522507584,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381600,10672114,690800.250000000,5336057.250000000,edge,0.016318167,0.516318167,0.516318167,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381600,10672115,690800.250000000,5336057.750000000,edge,0.010128751,0.510128751,0.510128751,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b4907199_a1_dz_p0p5_r1,DEBY_LOD2_4907199,a1,r1,0.500000000,1381600,10672116,690800.250000000,5336058.250000000,edge,0.003939335,0.503939335,0.503939335,0,,,,false,0.500000000,complete
