run_id,building_id,arm,replicate,perturbation_type,perturbation_value,score_status,score_reason,checkpoint,checkpoint_sha256,prepared_root,fixed_view_count,fixed_views,alpha_min_inclusive,voxel_m,min_observations,sor_neighbors,sor_std_ratio,expected_fused_all,expected_minobs_kept,expected_sor_kept,median_fused_all,median_minobs_kept,median_sor_kept,canonical_depth,roof_evidence_point_count,ground_z_local_m,ground_method,ground_source,minimum_height_above_ground_m,derived_roofprint_area_m2,supplied_footprint_passed_to_roofer,point_evidence_derived_roofprint_passed_to_roofer,fused_inside_point_count,coverage_grid_m,coverage_eligible_cells,coverage_occupied_cells,coverage_ratio,edge_width_m,edge_point_count,edge_coverage_eligible_cells,edge_coverage_occupied_cells,edge_coverage_ratio,interior_point_count,interior_coverage_eligible_cells,interior_coverage_occupied_cells,interior_coverage_ratio,height_error_signed_median_m,height_error_abs_median_m,height_error_mad_m,height_error_rms_m,edge_height_error_signed_median_m,edge_height_error_abs_median_m,edge_height_error_mad_m,edge_height_error_rms_m,interior_height_error_signed_median_m,interior_height_error_abs_median_m,interior_height_error_mad_m,interior_height_error_rms_m,roofer_status,roofer_reason,rf_extrusion_mode,rf_roof_planes,geometry_has_lod22,has_lod22,val3dity_valid,citygml_completeness,citygml_roof_rms_m,substantive_filter,cityjson_path,citygml_roof_point_count,citygml_coverage_eligible_cells,citygml_coverage_occupied_cells,citygml_coverage_ratio,citygml_edge_point_count,citygml_edge_coverage_eligible_cells,citygml_edge_coverage_occupied_cells,citygml_edge_coverage_ratio,citygml_interior_point_count,citygml_interior_coverage_eligible_cells,citygml_interior_coverage_occupied_cells,citygml_interior_coverage_ratio,citygml_height_error_signed_median_m,citygml_height_error_abs_median_m,citygml_height_error_mad_m,citygml_height_error_rms_region_m,citygml_edge_height_error_signed_median_m,citygml_edge_height_error_abs_median_m,citygml_edge_height_error_mad_m,citygml_edge_height_error_rms_m,citygml_interior_height_error_signed_median_m,citygml_interior_height_error_abs_median_m,citygml_interior_height_error_mad_m,citygml_interior_height_error_rms_m,p0_height_error_signed_median_m,p0_height_error_abs_median_m,p0_height_error_mad_m,p0_height_error_rms_m,p0_coverage_ratio,p0_edge_point_count,p0_edge_coverage_ratio,p0_edge_height_error_signed_median_m,p0_edge_height_error_abs_median_m,p0_edge_height_error_mad_m,p0_edge_height_error_rms_m,p0_interior_point_count,p0_interior_coverage_ratio,p0_interior_height_error_signed_median_m,p0_interior_height_error_abs_median_m,p0_interior_height_error_mad_m,p0_interior_height_error_rms_m,gs_edge_abs_error_lt_p0,gs_interior_abs_error_lt_p0,gs_minus_p0_edge_abs_median_m,gs_minus_p0_interior_abs_median_m,p0_has_lod22,p0_substantive_filter,gs_abs_error_lt_p0,gs_p0_comparison_metric,mvs_direct_class6_no_points,mvs_canonical_no_points,mvs_canonical_reason,footprint_role,gt_role,crs,extraction_manifest,roofer_input_manifest
gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1,DEBY_LOD2_8568392,a1,r1,height,-1.000000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1/ckpt/final.pt,3f63d852a602a12467b922f0af485ae7b3e65cf0b569f07cd97ebf1fb14e7150,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,123281,560,538,118785,908,867,median,867,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,36.000000000,false,true,35,0.500000000,37,7,0.189189189,1.000000000,35,36,6,0.166666667,0,1,1,1.000000000,3.202000000,3.202000000,0.000000000,3.212062266,3.202000000,3.202000000,0.000000000,3.212062266,,,,,failure,lod11_fallback,lod11_fallback,None,true,false,false,1.000000000,3.727141141,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1/cityjson/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1.city.json,12,37,12,0.324324324,11,36,11,0.305555556,1,1,1,1.000000000,3.202000000,3.202000000,0.000000000,3.441864175,3.202000000,3.202000000,0.000000000,3.462846228,3.202000000,3.202000000,0.000000000,3.202000000,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,,2.138746820,,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m1_r1/roofer_input_manifest.json
gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1,DEBY_LOD2_8568392,a1,r1,height,-0.500000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1/ckpt/final.pt,b3adff5bd09af06dad4515b16550d79d36d4d6f5391b89df29f3bd2b731706c1,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,130252,304,293,120650,974,942,median,942,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,33.500000000,false,true,17,0.500000000,37,7,0.189189189,1.000000000,17,36,6,0.166666667,0,1,1,1.000000000,1.252000000,1.252000000,0.000000000,1.258219283,1.252000000,1.252000000,0.000000000,1.258219283,,,,,failure,lod11_fallback,lod11_fallback,None,true,false,true,1.000000000,3.217781041,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1/cityjson/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1.city.json,10,37,10,0.270270270,9,36,9,0.250000000,1,1,1,1.000000000,1.752000000,1.752000000,0.000000000,1.752000000,1.752000000,1.752000000,0.000000000,1.752000000,1.752000000,1.752000000,0.000000000,1.752000000,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,,0.188746820,,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_m0p5_r1/roofer_input_manifest.json
gs_e5_C001_s3ap_b8568392_a1_r1,DEBY_LOD2_8568392,a1,r1,none,0.000000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_r1/ckpt/final.pt,f500c3ddb6890615c18a8e8ace5a47a08e6e3cead19ee6a8dbb3f88cee04105a,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,128542,369,351,121751,882,849,median,849,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,30.500000000,false,true,161,0.500000000,37,15,0.405405405,1.000000000,151,36,14,0.388888889,10,1,1,1.000000000,2.202000000,2.202000000,0.000000000,2.170234329,2.202000000,2.202000000,0.000000000,2.174677572,2.102000000,2.102000000,0.000000000,2.102000000,failure,lod11_fallback,lod11_fallback,None,true,false,true,1.000000000,3.383922339,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_r1/cityjson/gs_e5_C001_s3ap_b8568392_a1_r1.city.json,18,37,18,0.486486486,17,36,17,0.472222222,1,1,1,1.000000000,2.351000000,2.351000000,0.000000000,2.351000000,2.351000000,2.351000000,0.000000000,2.351000000,2.351000000,2.351000000,0.000000000,2.351000000,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,false,1.138746820,1.092278231,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_r1/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_r1/roofer_input_manifest.json
gs_e5_C001_s3ap_b8568392_a1_dz_p0p5_r1,DEBY_LOD2_8568392,a1,r1,height,0.500000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_p0p5_r1/ckpt/final.pt,f51037e08623cde1b47451ef0a5f9818617970d02023da76cc087e4a29507efe,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,127137,71,66,121328,157,151,median,151,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,11.750000000,false,true,8,0.500000000,37,5,0.135135135,1.000000000,8,36,5,0.138888889,0,1,0,0.000000000,3.452000000,3.452000000,0.000000000,3.390490967,3.452000000,3.452000000,0.000000000,3.390490967,,,,,failure,lod11_fallback,lod11_fallback,None,true,false,true,1.000000000,3.740517583,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p0p5_r1/cityjson/gs_e5_C001_s3ap_b8568392_a1_dz_p0p5_r1.city.json,9,37,9,0.243243243,9,36,9,0.250000000,0,1,0,0.000000000,3.851000000,3.851000000,0.000000000,3.884958430,3.851000000,3.851000000,0.000000000,3.884958430,,,,,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,,2.388746820,,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p0p5_r1/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p0p5_r1/roofer_input_manifest.json
gs_e5_C001_s3ap_b8568392_a1_dz_p1_r1,DEBY_LOD2_8568392,a1,r1,height,1.000000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_p1_r1/ckpt/final.pt,8263de5e82c581928e94b1707d954038423dbe1b565eb4f39685687676d8919a,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,129164,105,97,123353,282,264,median,264,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,12.750000000,false,true,94,0.500000000,37,18,0.486486486,1.000000000,90,36,17,0.472222222,4,1,1,1.000000000,3.302000000,3.302000000,0.025000000,3.349836096,3.302000000,3.302000000,0.000000000,3.349739890,3.352000000,3.352000000,0.000000000,3.352000000,failure,lod11_fallback,lod11_fallback,None,true,false,true,1.000000000,3.578819786,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p1_r1/cityjson/gs_e5_C001_s3ap_b8568392_a1_dz_p1_r1.city.json,24,37,24,0.648648649,23,36,23,0.638888889,1,1,1,1.000000000,3.452000000,3.452000000,0.000000000,3.452000000,3.452000000,3.452000000,0.000000000,3.452000000,3.452000000,3.452000000,0.000000000,3.452000000,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,false,2.238746820,2.342278231,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p1_r1/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p1_r1/roofer_input_manifest.json
gs_e5_C001_s3ap_b8568392_a1_dz_p2_r1,DEBY_LOD2_8568392,a1,r1,height,2.000000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_p2_r1/ckpt/final.pt,4d7757445e74437c84b0a176cef2cec83bbc116f5b3bd050af05b09714dbeaeb,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,118477,607,583,113434,800,772,median,772,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,34.500000000,false,true,147,0.500000000,37,26,0.702702703,1.000000000,140,36,25,0.694444444,7,1,1,1.000000000,3.652000000,3.652000000,0.050000000,3.756639644,3.652000000,3.652000000,0.050000000,3.762828116,3.652000000,3.652000000,0.000000000,3.630655746,failure,lod11_fallback,lod11_fallback,None,true,false,false,1.000000000,4.702000000,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p2_r1/cityjson/gs_e5_C001_s3ap_b8568392_a1_dz_p2_r1.city.json,29,37,29,0.783783784,28,36,28,0.777777778,1,1,1,1.000000000,4.702000000,4.702000000,0.000000000,4.702000000,4.702000000,4.702000000,0.000000000,4.702000000,4.702000000,4.702000000,0.000000000,4.702000000,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,false,2.588746820,2.642278231,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p2_r1/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p2_r1/roofer_input_manifest.json
gs_e5_C001_s3ap_b8568392_a1_dz_p4_r1,DEBY_LOD2_8568392,a1,r1,height,4.000000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_dz_p4_r1/ckpt/final.pt,5a72cf42aea9a9a774599641966c478cd2d2769133c2f77dcac7dcc4f2f6caf1,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,125420,397,386,119966,445,429,median,429,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,17.000000000,false,true,110,0.500000000,37,15,0.405405405,1.000000000,99,36,14,0.388888889,11,1,1,1.000000000,5.452000000,5.452000000,0.050000000,5.444968687,5.452000000,5.452000000,0.050000000,5.443678751,5.452000000,5.452000000,0.000000000,5.456564387,failure,lod11_fallback,lod11_fallback,None,true,false,false,0.000000000,5.401000000,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p4_r1/cityjson/gs_e5_C001_s3ap_b8568392_a1_dz_p4_r1.city.json,20,37,20,0.540540541,19,36,19,0.527777778,1,1,1,1.000000000,5.401000000,5.401000000,0.000000000,5.401000000,5.401000000,5.401000000,0.000000000,5.401000000,5.401000000,5.401000000,0.000000000,5.401000000,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,false,4.388746820,4.442278231,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p4_r1/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_dz_p4_r1/roofer_input_manifest.json
gs_e5_C001_s3ap_b8568392_a1_r2,DEBY_LOD2_8568392,a1,r2,none,0.000000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a1_r2/ckpt/final.pt,e5053c24be6aae48fb82ed0122e5bd4d113e11421cba3e715eeaf05ac3dc4669,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,123320,812,769,119012,959,912,median,912,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,39.250000000,false,true,129,0.500000000,37,15,0.405405405,1.000000000,123,36,14,0.388888889,6,1,1,1.000000000,1.552000000,1.552000000,0.050000000,1.558977293,1.552000000,1.552000000,0.050000000,1.561703500,1.502000000,1.502000000,0.000000000,1.502000000,failure,lod11_fallback,lod11_fallback,None,true,false,false,1.000000000,2.879843596,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_r2/cityjson/gs_e5_C001_s3ap_b8568392_a1_r2.city.json,20,37,20,0.540540541,19,36,19,0.527777778,1,1,1,1.000000000,1.702000000,1.702000000,0.000000000,1.853969795,1.702000000,1.702000000,0.000000000,1.861624588,1.702000000,1.702000000,0.000000000,1.702000000,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,false,0.488746820,0.492278231,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_r2/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a1_r2/roofer_input_manifest.json
gs_e5_C001_s3ap_b8568392_a2_r1,DEBY_LOD2_8568392,a2,r1,none,0.000000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a2_r1/ckpt/final.pt,9c2ad7268617ab1560c2ef5547851acdefa21d707457bdf3bea253decf2a9d8c,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,125244,685,646,118637,959,913,median,913,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,46.250000000,false,true,135,0.500000000,37,24,0.648648649,1.000000000,135,36,23,0.638888889,0,1,1,1.000000000,1.552000000,1.552000000,0.050000000,1.621492317,1.552000000,1.552000000,0.050000000,1.621492317,,,,,failure,lod11_fallback,lod11_fallback,None,true,false,false,1.000000000,2.241337363,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a2_r1/cityjson/gs_e5_C001_s3ap_b8568392_a2_r1.city.json,28,37,28,0.756756757,27,36,27,0.750000000,1,1,1,1.000000000,2.202000000,2.202000000,0.000000000,2.202000000,2.202000000,2.202000000,0.000000000,2.202000000,2.202000000,2.202000000,0.000000000,2.202000000,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,,0.488746820,,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a2_r1/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a2_r1/roofer_input_manifest.json
gs_e5_C001_s3ap_b8568392_a2_r2,DEBY_LOD2_8568392,a2,r2,none,0.000000000,complete,,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568392_a2_r2/ckpt/final.pt,0c1ea3aa1cfad1cb851a573582811da715374340f2c15134acb4cfa497f20f0e,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568392,3,DJI_20241217084901_0194_D.png;DJI_20241217084903_0195_D.png;DJI_20241217095441_0023_D.png,0.500000000,0.050000000,3,20,2.000000000,126764,890,851,121429,1360,1322,median,1322,-43.157000000,clean exterior 1m-cell q10 lower-mode median,elevation: SfM points3D.bin + dense-init PLY; supplied footprints_aoi geometry used for target exterior/exclusion masks; no LoD2 roof height/plane or ALS elevation,1.500000000,45.750000000,false,true,263,0.500000000,37,24,0.648648649,1.000000000,248,36,23,0.638888889,15,1,1,1.000000000,2.102000000,2.102000000,0.050000000,2.097920981,2.102000000,2.102000000,0.050000000,2.102222031,2.002000000,2.002000000,0.000000000,2.025486937,failure,lod11_fallback,lod11_fallback,None,true,false,true,1.000000000,2.525787340,false,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a2_r2/cityjson/gs_e5_C001_s3ap_b8568392_a2_r2.city.json,30,37,30,0.810810811,29,36,29,0.805555556,1,1,1,1.000000000,2.151000000,2.151000000,0.000000000,2.151000000,2.151000000,2.151000000,0.000000000,2.151000000,2.151000000,2.151000000,0.000000000,2.151000000,1.055800017,1.055800017,0.441536609,1.179758922,1.000000000,36,1.000000000,1.063253180,1.063253180,0.452775648,1.184133687,1,1.000000000,1.009721769,1.009721769,0.000000000,1.009721769,false,false,1.038746820,0.992278231,false,false,false,fused roof height_error_abs_median_m,true,true,pointcloud_unusable_no_points,score-region and coverage mask opened after Roofer input finalization,LoD2 and supplied footprint are opened by score-job only after fused extraction and Roofer LAS/roofprint construction,EPSG:25832,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a2_r2/extraction_manifest.json,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568392_a2_r2/roofer_input_manifest.json
