bid,source,stage3_algo_version,metric_version,status,n_faces,n_roof_faces,n_wall_faces,n_ground_faces,roof_cov,wall_cov,ground_cov,semantic_face_acc,face_planarity_mean,face_planarity_max,support_coverage,F,precision,recall,h_err,vol_ratio,hausdorff,chamfer,footprint_IoU,edge_ok,open_edges,nonmanifold_edges,roof_wall_adjacency_count,wall_ground_adjacency_count,shell_completeness,metric_artifact_dir,readout_artifact_dir,failure_reason
B50,E3_Baseline_primitive,Stage3Algo-v1,Metric-v1,OK,19,8,10,1,0.475,0.3396666666666667,0.0,0.7233333333333334,8.248483488098912e-16,3.376300065592299e-15,0.49866666666666665,0.4655153712754217,0.7111666666666666,0.346,10.784953624725349,0.35210318711620897,10.309904593554972,2.1529188427602612,1.0,True,0,0,10,10,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_metric_v1_audit/E3_Baseline_primitive/B50,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B50,
B50,E4_Mutual_primitive,Stage3Algo-v1,Metric-v1,OK,19,8,10,1,0.5436666666666666,0.9396666666666667,0.0,0.9418333333333333,8.727923972532196e-16,3.376300065592299e-15,0.3999999999999999,0.8329096548274137,0.8353333333333334,0.8305,0.2190682791471481,1.020344778769934,1.8433825588571366,0.2958133347532672,1.0,True,0,0,10,10,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_metric_v1_audit/E4_Mutual_primitive/B50,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B50,
B104,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v1,OK,7,2,4,1,1.0,1.0,1.0,0.9796666666666667,2.1819902578631266e-15,6.791255390804561e-15,0.9976666666666666,1.0,1.0,1.0,0.0,1.0000000000000238,0.2463123163100675,0.06410338281314854,1.0,True,0,0,4,4,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_metric_v1_audit/E0_GT_clean_upper_bound/B104,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B104,
B104,E1_Baseline_rendered,Stage3Algo-v1,Metric-v1,SOURCE_MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_metric_v1_audit/E1_Baseline_rendered/B104,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B104,source artifact unavailable
B104,E2_Mutual_rendered,Stage3Algo-v1,Metric-v1,OK,7,2,4,1,1.0,0.9166666666666666,0.0,0.8188333333333333,2.209504231261536e-15,6.924412099839007e-15,0.745,0.8275055271682864,0.8911666666666667,0.7723333333333333,0.6116163007342417,0.7344306125677919,0.7774703290736924,0.2219298171623314,1.0,True,0,0,4,4,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_metric_v1_audit/E2_Mutual_rendered/B104,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B104,
B104,E3_Baseline_primitive,Stage3Algo-v1,Metric-v1,OK,7,2,4,1,1.0,1.0,0.0,0.9185,2.199623246342372e-15,6.924412099839007e-15,0.4426666666666667,0.8694009763568489,0.8385,0.9026666666666666,0.6171760262351902,1.1542200303343042,0.5762915939167333,0.14415832532902095,1.0,True,0,0,4,4,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_metric_v1_audit/E3_Baseline_primitive/B104,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B104,
B104,E4_Mutual_primitive,Stage3Algo-v1,Metric-v1,OK,7,2,4,1,1.0,0.38366666666666666,0.0,0.636,2.217162527712879e-15,6.924412099839007e-15,0.536,0.5650348470724019,0.8206666666666667,0.43083333333333335,2.5578893592527616,0.26621816464941617,2.63701030678869,0.6787855365428839,1.0,True,0,0,4,4,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_metric_v1_audit/E4_Mutual_primitive/B104,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B104,
B0,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,23,10,12,1,0.365,0.9573333333333334,1.0,0.9203333333333333,1.865487181730847e-15,9.821561306426032e-15,0.6893333333333334,0.9024049619847939,0.9056666666666666,0.8991666666666667,0.0,2.1983548431372073,2.331414284506052,0.27012476370815514,1.0,True,0,0,12,12,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B0,
B0,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B0,source artifact unavailable
B0,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,23,10,12,1,0.7703333333333333,0.9676666666666667,1.0,0.928,1.851991012631141e-15,9.829558326425327e-15,0.595,0.9603541287057121,0.9526666666666667,0.9681666666666666,0.5267500991966507,1.1011846202996374,1.8606110348057399,0.2284012653310558,1.0,True,0,0,12,12,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B0,
B0,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,23,10,12,1,0.23333333333333334,0.9476666666666667,0.9983333333333333,0.9123333333333333,1.8763697263742614e-15,9.829558326425327e-15,0.5973333333333334,0.8660439592150827,0.8821666666666667,0.8505,0.39044701820446903,1.4066989261640739,2.4325912935316545,0.3181200542085568,1.0,True,0,0,12,12,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B0,
B0,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,23,10,12,1,0.4593333333333333,0.9603333333333334,0.0,0.901,1.8390989917956088e-15,9.41405394523737e-15,0.6193333333333334,0.8272475739565494,0.8258333333333333,0.8286666666666667,0.5865344131450563,2.0156338278746992,2.5932222128453972,0.3084621499067238,1.0,True,0,0,12,12,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B0,
B1,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,11,4,6,1,1.0,0.9423333333333334,1.0,0.9713333333333334,2.5146985601594417e-15,8.267055103640565e-15,0.8650000000000001,0.9884995503849829,0.9878333333333333,0.9891666666666666,0.0,1.0000097547675866,0.716354706962,0.20820992713058006,1.0,True,0,0,6,6,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B1,
B1,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B1,source artifact unavailable
B1,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,11,4,6,1,0.8013333333333333,0.917,0.9653333333333334,0.9625,2.6029297002103288e-15,7.37887668394044e-15,0.492,0.9152138759901667,0.921,0.9095,0.32589166941419023,0.8318257428614786,1.522083312615867,0.26601823424212845,1.0,True,0,0,6,6,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B1,
B1,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,11,4,6,1,0.298,0.8933333333333333,0.0,0.8948333333333334,2.4632062614391433e-15,7.405522036531443e-15,0.43933333333333335,0.7694956320843259,0.7713333333333333,0.7676666666666667,0.5973087174153449,0.7117182528525458,3.7751048661097872,0.386203223027598,1.0,True,0,0,6,6,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B1,
B1,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,11,4,6,1,0.4776666666666667,0.8913333333333333,0.0,0.9083333333333333,2.510472965113993e-15,7.474274174087715e-15,0.4726666666666666,0.7890801562995036,0.7875,0.7906666666666666,0.5632176605880943,0.9503017829414001,3.481679251061597,0.36086485959664527,1.0,True,0,0,6,6,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B1,
B2,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,11,4,6,1,1.0,0.9876666666666667,1.0,0.9708333333333333,1.274089855941931e-15,6.69808929350998e-15,0.8466666666666667,0.9994166597181691,0.9993333333333333,0.9995,1.7763568394002505e-15,2.012147367894347,0.5589936959968972,0.16568023262714543,1.0,True,0,0,6,6,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B2,
B2,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B2,source artifact unavailable
B2,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,11,4,6,1,1.0,0.9903333333333333,1.0,0.9503333333333334,1.1763443728944331e-15,6.990299993591321e-15,0.5116666666666667,0.9936626411718663,0.9916666666666667,0.9956666666666667,0.4710039968325521,2.0815593079997248,0.8439047655335784,0.19871255124475354,1.0,True,0,0,6,6,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B2,
B2,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,11,4,6,1,0.45066666666666666,0.963,0.0,0.9316666666666666,1.3818650366484444e-15,7.209008402154581e-15,0.4663333333333333,0.828619071560248,0.8183333333333334,0.8391666666666666,0.5222468147598232,2.039280260808789,1.7919161866168214,0.2705572669240168,1.0,True,0,0,6,6,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B2,
B2,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,11,4,6,1,1.0,0.9876666666666667,0.0,0.9433333333333334,1.129924122342173e-15,6.55775710319736e-15,0.4753333333333334,0.8938517000465767,0.869,0.9201666666666667,0.6247989662139943,2.0986695350991122,1.0047527280462876,0.22452077583469165,1.0,True,0,0,6,6,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B2,
B8,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,15,6,8,1,0.9713333333333334,0.977,1.0,0.9648333333333333,1.5072741947424268e-15,4.0377597541260624e-15,0.871,0.9940813144437923,0.9955,0.9926666666666667,0.0009999999999994458,1.6445875748930436,0.7489718611553016,0.18064461107618812,1.0,True,0,0,8,8,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B8,
B8,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B8,source artifact unavailable
B8,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,15,6,8,1,1.0,0.9786666666666667,0.586,0.944,1.5089057761730021e-15,4.453538276848183e-15,0.505,0.9170307105215336,0.906,0.9283333333333333,0.46113781590596403,1.5768405803192445,0.8854303155636295,0.21840048693065944,1.0,True,0,0,8,8,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B8,
B8,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,15,6,8,1,0.988,0.973,0.0,0.9395,1.5804511946144956e-15,4.384982005077581e-15,0.486,0.8881420621521916,0.8706666666666667,0.9063333333333333,0.6686138020521941,1.615097234944657,0.967329114331228,0.23522339459204183,1.0,True,0,0,8,8,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B8,
B8,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,15,6,8,1,0.8753333333333333,0.969,0.0,0.9326666666666666,1.531130234729672e-15,4.370826661513609e-15,0.48900000000000005,0.8740526115135341,0.8586666666666667,0.89,0.5975710469081168,1.5625251203294277,0.9873972486570328,0.24922539455377113,1.0,True,0,0,8,8,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B8,
B6,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,23,10,12,1,0.5713333333333334,0.9353333333333333,1.0,0.9383333333333334,1.513268993571547e-15,5.4250691043329224e-15,0.7706666666666666,0.9365672686297185,0.9498333333333333,0.9236666666666666,3.6069999999999993,0.6464930438013987,3.905623131240507,0.243570355337679,1.0,True,0,0,12,12,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B6,
B6,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B6,source artifact unavailable
B6,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,23,10,12,1,0.521,0.943,1.0,0.9286666666666666,1.5949491021093687e-15,5.483238945021996e-15,0.4106666666666667,0.9319523128278494,0.9386666666666666,0.9253333333333333,3.38937412340141,0.6639007633208525,3.60780420490863,0.2399477653748128,1.0,True,0,0,12,12,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B6,
B6,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,23,10,12,1,0.2906666666666667,0.931,0.0,0.8928333333333334,1.5670807056192786e-15,5.482295255451064e-15,0.39699999999999996,0.822612641815235,0.8293333333333334,0.816,2.960689442070379,0.6162998825082813,4.1841916578437175,0.319278289594209,1.0,True,0,0,12,12,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B6,
B6,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,23,10,12,1,0.363,0.9383333333333334,0.0,0.897,1.5570329601879607e-15,5.494074115699125e-15,0.4343333333333333,0.8335803259022293,0.832,0.8351666666666666,3.0026247571795004,0.658062210212985,3.6486233589429746,0.2948882372101992,1.0,True,0,0,12,12,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B6,
B3,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,83,40,42,1,0.13633333333333333,0.5933333333333334,0.935,0.7758333333333334,1.2258565519257349e-15,7.405561041562761e-15,0.6246666666666667,0.43800785207700105,0.4216666666666667,0.45566666666666666,0.0,1.0238178731397176,12.843803156521508,1.1023835402131719,1.0,True,0,0,42,42,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B3,
B3,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B3,source artifact unavailable
B3,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,83,40,42,1,0.16666666666666666,0.612,0.909,0.7955,1.2154140225948219e-15,7.645558626752743e-15,0.25499999999999995,0.4486254869226488,0.4325,0.466,1.8207417446001521,0.9731801334551874,11.16507198236834,1.0363764128376793,1.0,True,0,0,42,42,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B3,
B3,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,83,40,42,1,0.12466666666666666,0.58,0.30833333333333335,0.7541666666666667,1.3165116429716486e-15,7.645558626752743e-15,0.231,0.3404918032786885,0.335,0.3461666666666667,3.7663575751335223,0.9546524899005119,10.102817385236577,1.0557442811780529,1.0,True,0,0,42,42,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B3,
B3,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,83,40,42,1,0.16333333333333333,0.5816666666666667,0.22633333333333333,0.756,1.2825781912067365e-15,7.370489162165992e-15,0.23500000000000001,0.34483538597762214,0.3358333333333333,0.35433333333333333,3.6932806700854,0.9983135487638483,10.319838024153672,1.0316127197351301,1.0,True,0,0,42,42,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B3,
B123,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,55,26,28,1,0.24666666666666667,0.6463333333333333,0.9776666666666667,0.8361666666666666,1.5682071461094786e-15,7.283939294865767e-15,0.65,0.6321675889328063,0.647,0.618,0.0,0.7431837443013092,5.932051009053843,0.7866754955872073,1.0,True,0,0,28,28,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B123,
B123,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B123,source artifact unavailable
B123,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,55,26,28,1,0.15,0.638,0.9563333333333334,0.8466666666666667,1.6675173224441727e-15,8.084313294052623e-15,0.33966666666666673,0.5722756428918001,0.5838333333333333,0.5611666666666667,0.05493656572977912,0.7385634117732891,5.414893169064048,0.8723985328934007,1.0,True,0,0,28,28,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B123,
B123,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,55,26,28,1,0.133,0.6286666666666667,0.0,0.8088333333333333,1.6031899082683735e-15,7.982565327256766e-15,0.2866666666666667,0.42218880336819953,0.42733333333333334,0.4171666666666667,0.3613921506805582,0.9479121223441074,5.717872908264401,0.9576575692271078,1.0,True,0,0,28,28,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B123,
B123,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,55,26,28,1,0.14966666666666667,0.6373333333333333,0.0,0.8251666666666667,1.6024006787799564e-15,8.033339836487748e-15,0.2903333333333334,0.42246213017751477,0.4265,0.4185,0.578354910241373,1.0057244420038767,5.787064855923367,0.9495156606177775,1.0,True,0,0,28,28,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B123,
B126,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,49,23,25,1,0.15633333333333332,0.581,0.9973333333333333,0.7586666666666667,2.650073072384388e-15,1.0838479574660276e-14,0.6313333333333334,0.5680710214818062,0.6055,0.535,1.2860000000000014,1.1711836550725598,6.247113402729302,1.0485319718131678,1.0,True,0,0,25,25,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B126,
B126,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B126,source artifact unavailable
B126,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,49,23,25,1,0.14566666666666667,0.6226666666666667,0.968,0.7566666666666667,2.7718512548658097e-15,1.0317195741328054e-14,0.26966666666666667,0.5374054221533695,0.5545,0.5213333333333333,1.1424515213034923,0.4890327144783615,5.40336157047103,1.0271365758525377,1.0,True,0,0,25,25,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B126,
