setting,run_name,arm,replicate,min_obs,voxel_m,sor,sor_std,stage,building_id,occupied_cells,grid_total_cells,coverage_frac
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,539,644,0.8369565217391305
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,582,673,0.8647845468053492
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,572,664,0.8614457831325302
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,215,850,0.2529411764705882
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,265,710,0.3732394366197183
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,587,1438,0.4082058414464534
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,42,393,0.10687022900763359
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,166,641,0.2589703588143526
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,35,114,0.30701754385964913
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,16,454,0.03524229074889868
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,14,474,0.029535864978902954
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,68,221,0.3076923076923077
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,8,24,0.3333333333333333
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,29,402,0.07213930348258707
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,30,48,0.625
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,62,260,0.23846153846153847
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,153,784,0.1951530612244898
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1283,1352,0.9489644970414202
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,176,644,0.2732919254658385
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,162,673,0.24071322436849926
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,115,664,0.17319277108433734
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,45,850,0.052941176470588235
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,46,710,0.0647887323943662
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,100,1438,0.06954102920723226
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,0,393,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,14,641,0.0218408736349454
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,26,221,0.11764705882352941
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,1,48,0.020833333333333332
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,6,260,0.023076923076923078
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,36,784,0.04591836734693878
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1267,1352,0.9371301775147929
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,139,644,0.21583850931677018
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,45,673,0.06686478454680535
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,20,664,0.030120481927710843
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,26,850,0.03058823529411765
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,12,710,0.016901408450704224
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,68,1438,0.04728789986091794
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,0,393,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,1,641,0.0015600624024961
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,23,221,0.10407239819004525
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,0,48,0.0
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,2,260,0.007692307692307693
