run_name,arm,replicate,roofer_repeat,input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.940928,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_60098,success,success,True,standard,False,slanted,16.746666,0.904337,0.933127,2,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_8568391,success,success,True,standard,False,horizontal,31.111111,0.877828,0.007875,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_8568392,success,success,True,standard,False,horizontal,41.333332,0.625000,0.015306,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.937811,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_108247350,success,success,True,standard,False,slanted,23.200001,0.895833,0.026150,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,14.833333,0.907692,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4907184,success,success,True,standard,False,slanted,1192.811279,0.000740,0.951003,43,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,85.896713,0.669255,1.933761,14,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,22.529411,0.899110,1.531319,2,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,17.103449,0.912651,0.944160,3,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690794, 5.33611e+06, 561.825)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690802, 5.33612e+06, 561.825)""}]"
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_points,True,skip,True,no points,6.000000,0.934195,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,33.906544,0.849296,2.616632,6,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,69.248230,0.803894,2.593539,19,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,16.689655,0.926209,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4907202,success,success,True,standard,False,slanted,80.860466,0.731669,5.223785,5,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4908168,success,success,True,standard,False,horizontal,95.571426,0.754386,0.013870,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,horizontal,82.248993,0.451542,0.025339,1,True,False,"[{""code"":405,""description"":""WRONG_ORIENTATION_SHELL"",""id"":""Geometry (Solid) #coid=DEBY_LOD2_4908178-0|geom=0"",""info"":""Shell #0""}]"
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.940928,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_60098,success,success,True,standard,False,slanted,16.746666,0.904337,0.933127,2,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_8568391,success,success,True,standard,False,horizontal,31.111111,0.877828,0.007875,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_2,GS-dense-r2,DEBY_LOD2_8568392,success,success,True,standard,False,horizontal,41.333332,0.625000,0.015306,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.937811,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_108247350,success,success,True,standard,False,slanted,23.200001,0.895833,0.026150,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,14.833333,0.907692,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4907184,success,success,True,standard,False,slanted,1192.811279,0.000740,0.951003,43,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,85.896713,0.669255,1.933761,14,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,22.529411,0.899110,1.531319,2,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,17.103449,0.912651,0.944160,3,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690794, 5.33611e+06, 561.825)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690802, 5.33612e+06, 561.825)""}]"
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_points,True,skip,True,no points,6.000000,0.934195,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,33.906544,0.849296,2.616632,6,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,69.248230,0.803894,2.593539,19,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,16.689655,0.926209,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4907202,success,success,True,standard,False,slanted,80.860466,0.731669,5.223785,5,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4908168,success,success,True,standard,False,horizontal,95.571426,0.754386,0.013870,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,horizontal,82.248993,0.451542,0.025339,1,True,False,"[{""code"":405,""description"":""WRONG_ORIENTATION_SHELL"",""id"":""Geometry (Solid) #coid=DEBY_LOD2_4908178-0|geom=0"",""info"":""Shell #0""}]"
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.940928,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_60098,success,success,True,standard,False,slanted,16.746666,0.904337,0.933127,2,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_8568391,success,success,True,standard,False,horizontal,31.111111,0.877828,0.007875,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_3,GS-dense-r2,DEBY_LOD2_8568392,success,success,True,standard,False,horizontal,41.333332,0.625000,0.015306,1,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,8.923077,0.935323,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,5.000000,0.916667,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_points,True,skip,True,no points,5.000000,0.923077,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1212.477051,0.001479,1.154652,43,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=22"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=65"",""info"":""""}]"
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,77.558441,0.641304,5.094716,16,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,36.303799,0.882789,3.305059,4,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,18.736841,0.914157,0.384272,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690794, 5.33611e+06, 563.375)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690802, 5.33612e+06, 563.375)""}]"
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,5.200000,0.929495,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,50.782608,0.838028,2.125094,6,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,44.222221,0.812239,3.834062,14,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,39.476189,0.786260,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4907202,failure,val3dity_invalid,True,standard,False,slanted,45.875000,0.900156,35.565422,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location hole: (690791, 5.33604e+06, 562.724)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location hole: (690798, 5.33603e+06, 562.724)""}]"
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4908168,success,success,True,standard,False,slanted,225.500000,0.649123,0.012238,1,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4908178,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,54.162163,0.837004,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,6.941176,0.928270,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_60098,success,success,True,standard,False,slanted,15.826087,0.882653,15.222431,2,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,7.733333,0.932127,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,8.923077,0.935323,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,5.000000,0.916667,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_points,True,skip,True,no points,5.000000,0.923077,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1212.477051,0.001479,1.154652,43,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=22"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=65"",""info"":""""}]"
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,77.558441,0.641304,5.094716,16,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,36.303799,0.882789,3.305059,4,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,18.736841,0.914157,0.384272,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690794, 5.33611e+06, 563.375)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690802, 5.33612e+06, 563.375)""}]"
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,5.200000,0.929495,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,50.782608,0.838028,2.125094,6,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,44.222221,0.812239,3.834062,14,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,39.476189,0.786260,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4907202,failure,val3dity_invalid,True,standard,False,slanted,45.875000,0.900156,35.565422,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location hole: (690791, 5.33604e+06, 562.724)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location hole: (690798, 5.33603e+06, 562.724)""}]"
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4908168,success,success,True,standard,False,slanted,225.500000,0.649123,0.012238,1,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4908178,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,54.162163,0.837004,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,6.941176,0.928270,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_60098,success,success,True,standard,False,slanted,15.826087,0.882653,15.222431,2,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,7.733333,0.932127,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_2,GS-acmp-r1,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,8.923077,0.935323,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,5.000000,0.916667,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_points,True,skip,True,no points,5.000000,0.923077,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1212.477051,0.001479,1.154652,43,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=22"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=65"",""info"":""""}]"
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,77.558441,0.641304,5.094716,16,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,36.303799,0.882789,3.305059,4,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,18.736841,0.914157,0.384272,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690794, 5.33611e+06, 563.375)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690802, 5.33612e+06, 563.375)""}]"
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,5.200000,0.929495,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,50.782608,0.838028,2.125094,6,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,44.222221,0.812239,3.834062,14,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,39.476189,0.786260,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4907202,failure,val3dity_invalid,True,standard,False,slanted,45.875000,0.900156,35.565422,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location hole: (690791, 5.33604e+06, 562.724)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location hole: (690798, 5.33603e+06, 562.724)""}]"
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4908168,success,success,True,standard,False,slanted,225.500000,0.649123,0.012238,1,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4908178,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,54.162163,0.837004,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,6.941176,0.928270,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_60098,success,success,True,standard,False,slanted,15.826087,0.882653,15.222431,2,True,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,7.733333,0.932127,,0,False,True,[]
gs_e5_C001_acmp_r1,acmp,r1,run_3,GS-acmp-r1,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.940298,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,15.000000,0.916667,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,9.500000,0.907692,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4907184,success,success,True,standard,False,slanted,1208.147949,0.000000,1.236249,40,True,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,86.047394,0.672360,2.282899,11,True,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,28.883118,0.885757,2.357641,2,True,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,22.447762,0.899096,5.245536,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690789, 5.33612e+06, 563.424)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690794, 5.33611e+06, 563.424)""}]"
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4907194,failure,val3dity_invalid,True,standard,False,slanted,6.000000,0.927145,7.867032,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907194-0|geom=0|shell=0|face="",""info"":""Location hole: (690781, 5.3361e+06, 573.525)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907194-0|geom=0|shell=0|face="",""info"":""Location hole: (690782, 5.33608e+06, 573.525)""}]"
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,49.890907,0.845070,4.496936,5,True,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,56.029964,0.814325,8.531570,13,True,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4907199,failure,val3dity_invalid,True,standard,False,slanted,58.163265,0.750636,10.358346,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907199-0|geom=0|shell=0|face="",""info"":""Location hole: (690802, 5.33606e+06, 561.625)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907199-0|geom=0|shell=0|face="",""info"":""Location hole: (690790, 5.33605e+06, 561.625)""}]"
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4907202,success,success,True,standard,False,multiple horizontal,57.183098,0.778471,0.457761,3,True,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.938596,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,multiple horizontal,102.974358,0.570485,15.298449,3,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4908178-0|geom=0|shell=0|face="",""info"":""Location hole: (690808, 5.33604e+06, 561.575)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4908178-0|geom=0|shell=0|face="",""info"":""Location hole: (690795, 5.33604e+06, 561.575)""}]"
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,6.000000,0.932489,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_60098,success,success,True,standard,False,slanted,14.761905,0.892857,0.947106,3,True,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,16.705883,0.923077,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_2,GS-acmp-r2,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.940298,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_2,GS-acmp-r2,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,15.000000,0.916667,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_2,GS-acmp-r2,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,9.500000,0.907692,,0,False,True,[]
gs_e5_C001_acmp_r2,acmp,r2,run_2,GS-acmp-r2,DEBY_LOD2_4907184,success,success,True,standard,False,slanted,1208.147949,0.000000,1.236249,40,True,True,[]
