basename,camera_id,image_in_zip,input_capture_present,calibrated_pose_present,status,exclusion_reason
DJI_20241217101321_0013_D.JPG,14190749308933659652,true,true,true,INCLUDED,
DJI_20241217101323_0014_D.JPG,2169580972877625506,true,true,true,INCLUDED,
DJI_20241217101325_0015_D.JPG,15373042321034151052,true,true,true,INCLUDED,
DJI_20241217101327_0016_D.JPG,9196925238033215578,true,true,true,INCLUDED,
DJI_20241217101329_0017_D.JPG,9431754894260010655,true,true,true,INCLUDED,
DJI_20241217101331_0018_D.JPG,14915509673258636527,true,true,true,INCLUDED,
DJI_20241217101333_0019_D.JPG,12826811984839938755,true,true,true,INCLUDED,
DJI_20241217101335_0020_D.JPG,2940560135567043871,true,true,true,INCLUDED,
DJI_20241217101337_0021_D.JPG,6836445372345684391,true,true,true,INCLUDED,
DJI_20241217101339_0022_D.JPG,6216890233400950332,true,true,true,INCLUDED,
DJI_20241217101341_0023_D.JPG,4173438962457392544,true,true,true,INCLUDED,
DJI_20241217101343_0024_D.JPG,4876446753826479063,true,true,true,INCLUDED,
DJI_20241217101345_0025_D.JPG,9423602284251910547,true,true,true,INCLUDED,
DJI_20241217101347_0026_D.JPG,358248674709859222,true,true,true,INCLUDED,
DJI_20241217101349_0027_D.JPG,4985907358584280311,true,true,true,INCLUDED,
DJI_20241217101351_0028_D.JPG,9387767870955717395,true,true,true,INCLUDED,
DJI_20241217101353_0029_D.JPG,7342894066269531564,true,true,true,INCLUDED,
DJI_20241217101355_0030_D.JPG,2805786090856955387,true,true,true,INCLUDED,
DJI_20241217101357_0031_D.JPG,4081444815606070171,true,true,true,INCLUDED,
DJI_20241217101359_0032_D.JPG,9566462953664427186,true,true,true,INCLUDED,
DJI_20241217101401_0033_D.JPG,15134003993441896249,true,true,true,INCLUDED,
DJI_20241217101403_0034_D.JPG,15919845520623312754,true,true,true,INCLUDED,
DJI_20241217101405_0035_D.JPG,13392299181544452487,true,true,true,INCLUDED,
DJI_20241217101453_0037_D.JPG,5089976669006012448,true,true,true,INCLUDED,
DJI_20241217101530_0002_D.JPG,8762218954716686782,true,true,true,INCLUDED,
DJI_20241217101532_0003_D.JPG,3454143366294655963,true,true,true,INCLUDED,
DJI_20241217101534_0004_D.JPG,12103095269977026994,true,true,true,INCLUDED,
DJI_20241217101536_0005_D.JPG,7513251690279669084,true,true,true,INCLUDED,
DJI_20241217101538_0006_D.JPG,8719970787314979362,true,true,true,INCLUDED,
DJI_20241217101540_0007_D.JPG,797692499295757568,true,true,true,INCLUDED,
DJI_20241217101542_0008_D.JPG,18420722963791957854,true,true,true,INCLUDED,
DJI_20241217101544_0009_D.JPG,6840333217268103732,true,true,true,INCLUDED,
DJI_20241217101546_0010_D.JPG,6896710497624880857,true,true,true,INCLUDED,
DJI_20241217101548_0011_D.JPG,2686769180192959209,true,true,true,INCLUDED,
DJI_20241217101550_0012_D.JPG,560415197330609066,true,true,true,INCLUDED,
DJI_20241217101552_0013_D.JPG,333171643169171625,true,true,true,INCLUDED,
DJI_20241217101554_0014_D.JPG,15177900545799933003,true,true,true,INCLUDED,
DJI_20241217101556_0015_D.JPG,3960584588687161129,true,true,true,INCLUDED,
DJI_20241217101558_0016_D.JPG,7256257893881277008,true,true,true,INCLUDED,
DJI_20241217101600_0017_D.JPG,3745783362807622494,true,true,true,INCLUDED,
DJI_20241217101602_0018_D.JPG,11371806114947641621,true,true,true,INCLUDED,
DJI_20241217101747_0011_D.JPG,16252167158759655860,true,true,true,INCLUDED,
DJI_20241217101749_0012_D.JPG,11931696379830248637,true,true,true,INCLUDED,
DJI_20241217101751_0013_D.JPG,1407894293797677932,true,true,true,INCLUDED,
DJI_20241217101753_0014_D.JPG,5767396509614244073,true,true,true,INCLUDED,
DJI_20241217101755_0015_D.JPG,5800417426801887934,true,true,true,INCLUDED,
DJI_20241217101757_0016_D.JPG,7880366608453506733,true,true,true,INCLUDED,
DJI_20241217101759_0017_D.JPG,3690061720400475565,true,true,true,INCLUDED,
DJI_20241217101801_0018_D.JPG,2644349953204900589,true,true,true,INCLUDED,
DJI_20241217101803_0019_D.JPG,12774425562175071005,true,true,true,INCLUDED,
DJI_20241217101805_0020_D.JPG,3613095520992262925,true,true,true,INCLUDED,
DJI_20241217101807_0021_D.JPG,3809748055870509689,true,true,true,INCLUDED,
DJI_20241217101809_0022_D.JPG,7794612366624526390,true,true,true,INCLUDED,
DJI_20241217101811_0023_D.JPG,17382179486500917738,true,true,true,INCLUDED,
DJI_20241217101813_0024_D.JPG,9957359593014351317,true,true,true,INCLUDED,
DJI_20241217101815_0025_D.JPG,10720797865371792005,true,true,true,INCLUDED,
DJI_20241217101817_0026_D.JPG,16287791279465825545,true,true,true,INCLUDED,
DJI_20241217101819_0027_D.JPG,7862460849432910468,true,true,true,INCLUDED,
DJI_20241217101821_0028_D.JPG,8254595756615123708,true,true,true,INCLUDED,
DJI_20241217101823_0029_D.JPG,7720889859845239139,true,true,true,INCLUDED,
DJI_20241217101825_0030_D.JPG,16079530828592223313,true,true,true,INCLUDED,
DJI_20241217101827_0031_D.JPG,1457954833163025035,true,true,true,INCLUDED,
DJI_20241217101829_0032_D.JPG,7942108563022539938,true,true,true,INCLUDED,
DJI_20241217101831_0033_D.JPG,1418275258992485886,true,true,true,INCLUDED,
DJI_20241217101833_0034_D.JPG,17212939718330209426,true,true,true,INCLUDED,
DJI_20241217101839_0037_D.JPG,14610687295969089755,true,true,true,INCLUDED,
DJI_20241217101845_0040_D.JPG,3312339399590353398,true,true,true,INCLUDED,
DJI_20241217101847_0041_D.JPG,1151924737576757102,true,true,true,INCLUDED,
DJI_20241217102006_0002_D.JPG,11843723529585832163,true,true,true,INCLUDED,
DJI_20241217102008_0003_D.JPG,11070977905986420991,true,true,true,INCLUDED,
DJI_20241217102010_0004_D.JPG,16958222371245539259,true,true,true,INCLUDED,
DJI_20241217102012_0005_D.JPG,5023086181726888962,true,true,true,INCLUDED,
DJI_20241217102026_0012_D.JPG,13792060314891920461,true,true,true,INCLUDED,
DJI_20241217102028_0013_D.JPG,6279211879186403799,true,true,true,INCLUDED,
DJI_20241217102030_0014_D.JPG,3086605513511000098,true,true,true,INCLUDED,
DJI_20241217102032_0015_D.JPG,7719671487413969320,true,true,true,INCLUDED,
DJI_20241217102034_0016_D.JPG,3398814768394038148,true,true,true,INCLUDED,
DJI_20241217102036_0017_D.JPG,8274330303602623156,true,true,true,INCLUDED,
DJI_20241217102038_0018_D.JPG,3595851894946113540,true,true,true,INCLUDED,
DJI_20241217102040_0019_D.JPG,1779659903272212135,true,true,true,INCLUDED,
DJI_20241217102042_0020_D.JPG,7188547880102439459,true,true,true,INCLUDED,
DJI_20241217102044_0021_D.JPG,8151937497646788554,true,true,true,INCLUDED,
DJI_20241217102046_0022_D.JPG,5083833742048090711,true,true,true,INCLUDED,
DJI_20241217102048_0023_D.JPG,3101826576800312327,true,true,true,INCLUDED,
DJI_20241217102050_0024_D.JPG,16877470478419256270,true,true,true,INCLUDED,
DJI_20241217102052_0025_D.JPG,17938275129714521641,true,true,true,INCLUDED,
DJI_20241217102056_0027_D.JPG,10925951482740866751,true,true,true,INCLUDED,
DJI_20241217102104_0031_D.JPG,708937866608342687,true,true,true,INCLUDED,
DJI_20241217102243_0003_D.JPG,13814622952008607207,true,true,true,INCLUDED,
DJI_20241217102245_0004_D.JPG,5069677122401520581,true,true,true,INCLUDED,
DJI_20241217102247_0005_D.JPG,6557203963111184268,true,true,true,INCLUDED,
DJI_20241217102249_0006_D.JPG,16357752459214844577,true,true,true,INCLUDED,
DJI_20241217102251_0007_D.JPG,3885299622161114069,true,true,true,INCLUDED,
DJI_20241217102253_0008_D.JPG,14630756863226742006,true,true,true,INCLUDED,
DJI_20241217102255_0009_D.JPG,17002565265813081822,true,true,true,INCLUDED,
DJI_20241217102257_0010_D.JPG,17286258678952225090,true,true,true,INCLUDED,
DJI_20241217102259_0011_D.JPG,9822443174169994287,true,true,true,INCLUDED,
DJI_20241217102301_0012_D.JPG,7044185606661374946,true,true,true,INCLUDED,
DJI_20241217102303_0013_D.JPG,16513158527822309828,true,true,true,INCLUDED,
DJI_20241217102305_0014_D.JPG,18270655936737208835,true,true,true,INCLUDED,
DJI_20241217102307_0015_D.JPG,1541564698772521931,true,true,true,INCLUDED,
DJI_20241217102309_0016_D.JPG,480821767303560263,true,true,true,INCLUDED,
DJI_20241217102311_0017_D.JPG,16980697491266349872,true,true,true,INCLUDED,
DJI_20241217102313_0018_D.JPG,15344817987441242340,true,true,true,INCLUDED,
DJI_20241217102315_0019_D.JPG,16840411342127019101,true,true,true,INCLUDED,
DJI_20241217102317_0020_D.JPG,7986055610929459388,true,true,true,INCLUDED,
DJI_20241217102319_0021_D.JPG,2360063665554507842,true,true,true,INCLUDED,
DJI_20241217102321_0022_D.JPG,4894716284391352949,true,true,true,INCLUDED,
DJI_20241217102323_0023_D.JPG,2832200891664349499,true,true,true,INCLUDED,
DJI_20241217102325_0024_D.JPG,16681914730149470377,true,true,true,INCLUDED,
DJI_20241217102327_0025_D.JPG,3771489880940727492,true,true,true,INCLUDED,
DJI_20241217102459_0002_D.JPG,7311380899513103712,true,true,true,INCLUDED,
DJI_20241217102501_0003_D.JPG,1906107950822774014,true,true,true,INCLUDED,
DJI_20241217102503_0004_D.JPG,9385708577666678898,true,true,true,INCLUDED,
DJI_20241217102505_0005_D.JPG,11189873499694952621,true,true,true,INCLUDED,
DJI_20241217102507_0006_D.JPG,15692840816171613071,true,true,true,INCLUDED,
DJI_20241217102509_0007_D.JPG,11855260568813278217,true,true,true,INCLUDED,
DJI_20241217102511_0008_D.JPG,16787776227591730000,true,true,true,INCLUDED,
DJI_20241217102513_0009_D.JPG,15745116833327956437,true,true,true,INCLUDED,
DJI_20241217102515_0010_D.JPG,2771999858805525723,true,true,true,INCLUDED,
DJI_20241217102517_0011_D.JPG,13947953045566945768,true,true,true,INCLUDED,
DJI_20241217102519_0012_D.JPG,5229618665584398715,true,true,true,INCLUDED,
DJI_20241217102521_0013_D.JPG,473624249916994218,true,true,true,INCLUDED,
DJI_20241217102523_0014_D.JPG,1904315765240043415,true,true,true,INCLUDED,
DJI_20241217102525_0015_D.JPG,4577741072495085945,true,true,true,INCLUDED,
DJI_20241217102527_0016_D.JPG,4815770303715294327,true,true,true,INCLUDED,
DJI_20241217102529_0017_D.JPG,2111013948173932554,true,true,true,INCLUDED,
DJI_20241217102531_0018_D.JPG,15082599025392985985,true,true,true,INCLUDED,
DJI_20241217102533_0019_D.JPG,12258311001932375527,true,true,true,INCLUDED,
DJI_20241217102535_0020_D.JPG,14950882340059992266,true,true,true,INCLUDED,
DJI_20241217102537_0021_D.JPG,5939296532330075620,true,true,true,INCLUDED,
DJI_20241217102539_0022_D.JPG,3158846542479614529,true,true,true,INCLUDED,
DJI_20241217102541_0023_D.JPG,9903060758846236699,true,true,true,INCLUDED,
DJI_20241217102543_0024_D.JPG,8459515416405683288,true,true,true,INCLUDED,
DJI_20241217102545_0025_D.JPG,8340634831099569599,true,true,true,INCLUDED,
DJI_20241217102547_0026_D.JPG,17628074331693722750,true,true,true,INCLUDED,
DJI_20241217102549_0027_D.JPG,6679937274480369941,true,true,true,INCLUDED,
DJI_20241217102551_0028_D.JPG,10860045927614877815,true,true,true,INCLUDED,
DJI_20241217102553_0029_D.JPG,4142673312237260082,true,true,true,INCLUDED,
DJI_20241217102555_0030_D.JPG,8789936877016794601,true,true,true,INCLUDED,
DJI_20241217102557_0031_D.JPG,1174431388757668577,true,true,true,INCLUDED,
DJI_20241217102559_0032_D.JPG,6396634416483578058,true,true,true,INCLUDED,
DJI_20241217102601_0033_D.JPG,10813380456966485494,true,true,true,INCLUDED,
DJI_20241217102603_0034_D.JPG,4577987962499067453,true,true,true,INCLUDED,
DJI_20241217102605_0035_D.JPG,6028183240285115280,true,true,true,INCLUDED,
DJI_20241217102609_0037_D.JPG,8940755784615942852,true,true,true,INCLUDED,
DJI_20241217102611_0038_D.JPG,10332428217848454855,true,true,true,INCLUDED,
DJI_20241217102613_0039_D.JPG,11648269792626991708,true,true,true,INCLUDED,
DJI_20241217102615_0040_D.JPG,1754067836562650198,true,true,true,INCLUDED,
DJI_20241217102617_0041_D.JPG,13772906920652281320,true,true,true,INCLUDED,
DJI_20241217102619_0042_D.JPG,16524221658722057091,true,true,true,INCLUDED,
DJI_20241217102621_0043_D.JPG,11527744741832125522,true,true,true,INCLUDED,
DJI_20241217102623_0044_D.JPG,12903939737208653503,true,true,true,INCLUDED,
DJI_20241217102625_0045_D.JPG,9002255415541612290,true,true,true,INCLUDED,
DJI_20241217102627_0046_D.JPG,101039110725529427,true,true,true,INCLUDED,
DJI_20241217102629_0047_D.JPG,2971345132544837210,true,true,true,INCLUDED,
DJI_20241217102653_0002_D.JPG,13676415308949979397,true,true,true,INCLUDED,
DJI_20241217102655_0003_D.JPG,658452655028171921,true,true,true,INCLUDED,
DJI_20241217102657_0004_D.JPG,10681923372169455647,true,true,true,INCLUDED,
DJI_20241217102659_0005_D.JPG,8950833795647972313,true,true,true,INCLUDED,
DJI_20241217102701_0006_D.JPG,15626122889292860013,true,true,true,INCLUDED,
DJI_20241217102703_0007_D.JPG,5424227175047568982,true,true,true,INCLUDED,
DJI_20241217102705_0008_D.JPG,7642116239065654715,true,true,true,INCLUDED,
DJI_20241217102707_0009_D.JPG,674091171885852356,true,true,true,INCLUDED,
DJI_20241217102709_0010_D.JPG,6712915666543001437,true,true,true,INCLUDED,
DJI_20241217102711_0011_D.JPG,320835062346296139,true,true,true,INCLUDED,
DJI_20241217102713_0012_D.JPG,6418331429917388674,true,true,true,INCLUDED,
DJI_20241217102715_0013_D.JPG,17856456546945471213,true,true,true,INCLUDED,
DJI_20241217102717_0014_D.JPG,5385765162168730123,true,true,true,INCLUDED,
DJI_20241217102719_0015_D.JPG,13950939477303142888,true,true,true,INCLUDED,
DJI_20241217102721_0016_D.JPG,1821142012969604701,true,true,true,INCLUDED,
DJI_20241217102723_0017_D.JPG,10995730559924339343,true,true,true,INCLUDED,
DJI_20241217102725_0018_D.JPG,622819692636957822,true,true,true,INCLUDED,
DJI_20241217102727_0019_D.JPG,16503774071990169110,true,true,true,INCLUDED,
DJI_20241217102729_0020_D.JPG,2269378367609299428,true,true,true,INCLUDED,
DJI_20241217102731_0021_D.JPG,14750401230814827413,true,true,true,INCLUDED,
DJI_20241217102733_0022_D.JPG,7248996624893353554,true,true,true,INCLUDED,
DJI_20241217102735_0023_D.JPG,18098477134858547777,true,true,true,INCLUDED,
DJI_20241217102737_0024_D.JPG,12434360438099535201,true,true,true,INCLUDED,
DJI_20241217102739_0025_D.JPG,2518998107210819554,true,true,true,INCLUDED,
DJI_20241217102741_0026_D.JPG,7787819993153412890,true,true,true,INCLUDED,
DJI_20241217102913_0002_D.JPG,16593290737170095544,true,true,true,INCLUDED,
DJI_20241217102915_0003_D.JPG,13015844469512269147,true,true,true,INCLUDED,
DJI_20241217102917_0004_D.JPG,8394556165087839192,true,true,true,INCLUDED,
DJI_20241217102919_0005_D.JPG,10571232013350667098,true,true,true,INCLUDED,
DJI_20241217102921_0006_D.JPG,15822215193321320027,true,true,true,INCLUDED,
DJI_20241217102923_0007_D.JPG,16418328377162495978,true,true,true,INCLUDED,
DJI_20241217102925_0008_D.JPG,7005637156371279600,true,true,true,INCLUDED,
DJI_20241217102927_0009_D.JPG,9193938846726632398,true,true,true,INCLUDED,
DJI_20241217102929_0010_D.JPG,3355186839565598996,true,true,true,INCLUDED,
DJI_20241217102931_0011_D.JPG,13487092501141676083,true,true,true,INCLUDED,
DJI_20241217102933_0012_D.JPG,18358507306709105489,true,true,true,INCLUDED,
DJI_20241217102935_0013_D.JPG,7642517523114116210,true,true,true,INCLUDED,
DJI_20241217102937_0014_D.JPG,13719954172649331970,true,true,true,INCLUDED,
DJI_20241217102939_0015_D.JPG,10937679283711483398,true,true,true,INCLUDED,
DJI_20241217102941_0016_D.JPG,17956408299467378397,true,true,true,INCLUDED,
DJI_20241217102943_0017_D.JPG,16924516855171116892,true,true,true,INCLUDED,
DJI_20241217102945_0018_D.JPG,13724197902593040123,true,true,true,INCLUDED,
DJI_20241217102947_0019_D.JPG,15109178744154071021,true,true,true,INCLUDED,
DJI_20241217102949_0020_D.JPG,13890921345701841424,true,true,true,INCLUDED,
DJI_20241217102951_0021_D.JPG,1746125973581596734,true,true,true,INCLUDED,
DJI_20241217102953_0022_D.JPG,12937487861020488004,true,true,true,INCLUDED,
DJI_20241217102955_0023_D.JPG,8459908848709394548,true,true,true,INCLUDED,
DJI_20241217102957_0024_D.JPG,11690275784334762911,true,true,true,INCLUDED,
DJI_20241217102959_0025_D.JPG,13878675133586059807,true,true,true,INCLUDED,
DJI_20241217103001_0026_D.JPG,355423290483921300,true,true,true,INCLUDED,
DJI_20241217103003_0027_D.JPG,3355150075330355270,true,true,true,INCLUDED,
DJI_20241217103005_0028_D.JPG,2199831737310778734,true,true,true,INCLUDED,
DJI_20241217103007_0029_D.JPG,4257419494258062781,true,true,true,INCLUDED,
DJI_20241217103009_0030_D.JPG,10169486273279256259,true,true,true,INCLUDED,
DJI_20241217103011_0031_D.JPG,2041766743775108739,true,true,true,INCLUDED,
DJI_20241217103013_0032_D.JPG,17437083407311639509,true,true,true,INCLUDED,
DJI_20241217103015_0033_D.JPG,12947996669926942016,true,true,true,INCLUDED,
DJI_20241217103017_0034_D.JPG,1061969733885054745,true,true,true,INCLUDED,
DJI_20241217103019_0035_D.JPG,14452854530860041927,true,true,true,INCLUDED,
DJI_20241217103021_0036_D.JPG,5601622043517536400,true,true,true,INCLUDED,
DJI_20241217103023_0037_D.JPG,12563998034537564429,true,true,true,INCLUDED,
DJI_20241217103025_0038_D.JPG,10771017810688343829,true,true,true,INCLUDED,
DJI_20241217103027_0039_D.JPG,9477169781171779704,true,true,true,INCLUDED,
DJI_20241217103029_0040_D.JPG,11347360838482272667,true,true,true,INCLUDED,
DJI_20241217103031_0041_D.JPG,1878243953871707080,true,true,true,INCLUDED,
DJI_20241217103033_0042_D.JPG,18312707264747303519,true,true,true,INCLUDED,
DJI_20241217103035_0043_D.JPG,14521369745599869757,true,true,true,INCLUDED,
DJI_20241217103037_0044_D.JPG,9736627352227616888,true,true,true,INCLUDED,
DJI_20241217103039_0045_D.JPG,8232617861525065878,true,true,true,INCLUDED,
DJI_20241217103041_0046_D.JPG,18265358480791358767,true,true,true,INCLUDED,
DJI_20241217103051_0002_D.JPG,16154873237067542654,true,true,true,INCLUDED,
DJI_20241217103053_0003_D.JPG,10050486903148347901,true,true,true,INCLUDED,
DJI_20241217103055_0004_D.JPG,409543880537189459,true,true,true,INCLUDED,
DJI_20241217103057_0005_D.JPG,13828645883679608072,true,true,true,INCLUDED,
DJI_20241217103059_0006_D.JPG,10940973618667145800,true,true,true,INCLUDED,
DJI_20241217103101_0007_D.JPG,6304024059031101501,true,true,true,INCLUDED,
DJI_20241217103103_0008_D.JPG,15541965887009184757,true,true,true,INCLUDED,
DJI_20241217103105_0009_D.JPG,6562417989604260484,true,true,true,INCLUDED,
DJI_20241217103107_0010_D.JPG,15434652603869425122,true,true,true,INCLUDED,
DJI_20241217103109_0011_D.JPG,12020408458007241735,true,true,true,INCLUDED,
DJI_20241217103111_0012_D.JPG,5695821997219461060,true,true,true,INCLUDED,
DJI_20241217103113_0013_D.JPG,3936586416437244087,true,true,true,INCLUDED,
DJI_20241217103115_0014_D.JPG,1848922254344998852,true,true,true,INCLUDED,
DJI_20241217103117_0015_D.JPG,825295466370196150,true,true,true,INCLUDED,
DJI_20241217103119_0016_D.JPG,8670992454689013358,true,true,true,INCLUDED,
DJI_20241217103121_0017_D.JPG,4709460933360873609,true,true,true,INCLUDED,
DJI_20241217103123_0018_D.JPG,9001571199206225784,true,true,true,INCLUDED,
DJI_20241217103125_0019_D.JPG,312477096637034142,true,true,true,INCLUDED,
DJI_20241217103127_0020_D.JPG,6505853443107407766,true,true,true,INCLUDED,
DJI_20241217103403_0011_D.JPG,12164251121847546330,true,true,true,INCLUDED,
DJI_20241217103411_0015_D.JPG,4416171470865326468,true,true,true,INCLUDED,
DJI_20241217103413_0016_D.JPG,18183778631740734697,true,true,true,INCLUDED,
DJI_20241217103419_0019_D.JPG,727850434341995732,true,true,true,INCLUDED,
DJI_20241217103427_0023_D.JPG,4740457244879537199,true,true,true,INCLUDED,
DJI_20241217103429_0024_D.JPG,1080304049992341955,true,true,true,INCLUDED,
DJI_20241217103431_0025_D.JPG,16293900945804161980,true,true,true,INCLUDED,
DJI_20241217103433_0026_D.JPG,7147312961820326565,true,true,true,INCLUDED,
DJI_20241217103435_0027_D.JPG,12910415826011210990,true,true,true,INCLUDED,
DJI_20241217103437_0028_D.JPG,2343913846080868209,true,true,true,INCLUDED,
DJI_20241217103439_0029_D.JPG,3048300471544902209,true,true,true,INCLUDED,
DJI_20241217103457_0038_D.JPG,15781597812738809001,true,true,true,INCLUDED,
DJI_20241217103459_0039_D.JPG,11690268820807017400,true,true,true,INCLUDED,
DJI_20241217103501_0040_D.JPG,1595644609364643972,true,true,true,INCLUDED,
DJI_20241217103503_0041_D.JPG,5705111455746839742,true,true,true,INCLUDED,
DJI_20241217103505_0042_D.JPG,2401765850410896675,true,true,true,INCLUDED,
DJI_20241217103507_0043_D.JPG,17842325326204471141,true,true,true,INCLUDED,
DJI_20241217103509_0044_D.JPG,12349306140383271018,true,true,true,INCLUDED,
DJI_20241217103511_0045_D.JPG,16291491926412800195,true,true,true,INCLUDED,
DJI_20241217103517_0048_D.JPG,15361632881711387171,true,true,true,INCLUDED,
DJI_20241217103519_0049_D.JPG,8932452091205885760,true,true,true,INCLUDED,
DJI_20241217103521_0050_D.JPG,6723481911645668491,true,true,true,INCLUDED,
DJI_20241217103523_0051_D.JPG,12807247019336253351,true,true,true,INCLUDED,
DJI_20241217103525_0052_D.JPG,9311442823186913218,true,true,true,INCLUDED,
DJI_20241217103527_0053_D.JPG,364788115199606995,true,true,true,INCLUDED,
DJI_20241217103529_0054_D.JPG,1950668495617241788,true,true,true,INCLUDED,
DJI_20241217103531_0055_D.JPG,3197103719326395766,true,true,true,INCLUDED,
DJI_20241217103533_0056_D.JPG,1133612729983092387,true,true,true,INCLUDED,
DJI_20241217103535_0057_D.JPG,12301718382473310936,true,true,true,INCLUDED,
DJI_20241217103537_0058_D.JPG,12058199305850376546,true,true,true,INCLUDED,
DJI_20241217103539_0059_D.JPG,6085822795923664108,true,true,true,INCLUDED,
DJI_20241217103541_0060_D.JPG,2870579675044933109,true,true,true,INCLUDED,
DJI_20241217103543_0061_D.JPG,7914289859219054901,true,true,true,INCLUDED,
DJI_20241217103545_0062_D.JPG,9108055453166646504,true,true,true,INCLUDED,
DJI_20241217103547_0063_D.JPG,10260055686023157361,true,true,true,INCLUDED,
DJI_20241217103549_0064_D.JPG,11784140309277492763,true,true,true,INCLUDED,
DJI_20241217103551_0065_D.JPG,7811776653992796711,true,true,true,INCLUDED,
DJI_20241217103553_0066_D.JPG,12358036464032530888,true,true,true,INCLUDED,
DJI_20241217103609_0074_D.JPG,10822412240775533530,true,true,true,INCLUDED,
DJI_20241217103611_0075_D.JPG,189174973108111387,true,true,true,INCLUDED,
DJI_20241217103613_0076_D.JPG,10429323755453991695,true,true,true,INCLUDED,
DJI_20241217103615_0077_D.JPG,15996567789770622507,true,true,true,INCLUDED,
DJI_20241217103617_0078_D.JPG,9889016273907613911,true,true,true,INCLUDED,
DJI_20241217103619_0079_D.JPG,10935466661221436130,true,true,true,INCLUDED,
DJI_20241217103621_0080_D.JPG,12798570356930101756,true,true,true,INCLUDED,
DJI_20241217103623_0081_D.JPG,15374843636843815006,true,true,true,INCLUDED,
DJI_20241217103625_0082_D.JPG,8549724862874384449,true,true,true,INCLUDED,
DJI_20241217103627_0083_D.JPG,10400050069749005343,true,true,true,INCLUDED,
DJI_20241217103629_0084_D.JPG,12535516562800381722,true,true,true,INCLUDED,
DJI_20241217103631_0085_D.JPG,2408976574322422169,true,true,true,INCLUDED,
DJI_20241217103633_0086_D.JPG,15849322935764857798,true,true,true,INCLUDED,
DJI_20241217103635_0087_D.JPG,5800737213667553422,true,true,true,INCLUDED,
DJI_20241217103637_0088_D.JPG,6369900850767393879,true,true,true,INCLUDED,
DJI_20241217103639_0089_D.JPG,8591246975068809240,true,true,true,INCLUDED,
DJI_20241217103641_0090_D.JPG,6248317782798028437,true,true,true,INCLUDED,
DJI_20241217103651_0095_D.JPG,10161308347593799887,true,true,true,INCLUDED,
