condition_id,role,wave,setting,arm,run,lineage,cityjson_path,cityjson_sha256,payload_group_size,payload_canonical,scope,n_population,n_rows,coverage_fraction,complete_population,measurable_count,val3dity_valid_count,val3dity_valid_rate_population,lod2_count,lod2_rate_population,lod1_fallback_count,median_face_count_ratio,median_roof_rms_m,p90_roof_rms_m,condition_selection_scope,learning_runs_started
e5p_readout_ablation_20260708_C001:minobs2:gs_e5_C001_acmp_r2:run_1,gs,e5p_readout_ablation_20260708_C001,minobs2,acmp,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,1f0349ce418e85d52974ae7009ac112b6b5fd7b829acaafa3ea55054645c35b4,1,True,dense_success,10,10,1.0,True,10,5,0.5,9,0.9,0,2.0,2.7243081255,8.102209422099998,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:minobs2:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,minobs2,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/cityjson/gs_e5_C001_dense_r1_run_1.city.json,b414d78fac5aeca20b2e51d8f350ffb1c19d531ce1ceef473cd50570c579e764,1,True,all_c001,18,18,1.0,True,15,14,0.7777777777777778,11,0.6111111111111112,0,1.0,7.923849914,15.529516757599998,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:minobs2:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,minobs2,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/cityjson/gs_e5_C001_dense_r1_run_1.city.json,b414d78fac5aeca20b2e51d8f350ffb1c19d531ce1ceef473cd50570c579e764,1,True,dense_success,10,10,1.0,True,9,6,0.6,8,0.8,0,1.25,3.903829121,12.6799243494,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:minobs2:gs_e5_C001_dense_r2:run_1,gs,e5p_readout_ablation_20260708_C001,minobs2,dense,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/cityjson/gs_e5_C001_dense_r2_run_1.city.json,dacd8588dbf2e49d44abfed6bf665cfed60e4aea4dd0170d62b8119fdb665b3a,1,True,all_c001,18,18,1.0,True,16,15,0.8333333333333334,14,0.7777777777777778,0,1.0,2.6396741319999997,9.7154127815,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:minobs2:gs_e5_C001_dense_r2:run_1,gs,e5p_readout_ablation_20260708_C001,minobs2,dense,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/cityjson/gs_e5_C001_dense_r2_run_1.city.json,dacd8588dbf2e49d44abfed6bf665cfed60e4aea4dd0170d62b8119fdb665b3a,1,True,dense_success,10,10,1.0,True,10,7,0.7,10,1.0,0,1.75,2.4004286969999997,5.272651352999999,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:minobs2:gs_e5_C001_sparse_r1:run_1,gs,e5p_readout_ablation_20260708_C001,minobs2,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/cityjson/gs_e5_C001_sparse_r1_run_1.city.json,ca6f9d7352a31539450099f7e16edcada79ed869d15adf2f1472fd737bffce44,1,True,all_c001,18,18,1.0,True,15,13,0.7222222222222222,13,0.7222222222222222,0,1.5,12.17351877,30.7940736302,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:minobs2:gs_e5_C001_sparse_r1:run_1,gs,e5p_readout_ablation_20260708_C001,minobs2,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/cityjson/gs_e5_C001_sparse_r1_run_1.city.json,ca6f9d7352a31539450099f7e16edcada79ed869d15adf2f1472fd737bffce44,1,True,dense_success,10,10,1.0,True,10,5,0.5,9,0.9,0,2.0,11.1433015875,15.2502816919,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:minobs2:gs_e5_C001_sparse_r2:run_1,gs,e5p_readout_ablation_20260708_C001,minobs2,sparse,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/cityjson/gs_e5_C001_sparse_r2_run_1.city.json,189517bc65d1911d0e9936d73d487ecb416bfd5c8c0a025fd44e990f7960012c,1,True,all_c001,18,18,1.0,True,15,14,0.7777777777777778,12,0.6666666666666666,0,1.0,3.774766732,12.486631706599999,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:minobs2:gs_e5_C001_sparse_r2:run_1,gs,e5p_readout_ablation_20260708_C001,minobs2,sparse,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs2/cityjson/gs_e5_C001_sparse_r2_run_1.city.json,189517bc65d1911d0e9936d73d487ecb416bfd5c8c0a025fd44e990f7960012c,1,True,dense_success,10,10,1.0,True,10,6,0.6,9,0.9,0,1.25,3.5932911435,8.4855155661,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_acmp_r1:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,e4eef0a494e036fe369160799c42fa80f80ded094bf36f752a6afa5d4a06d4e6,1,True,all_c001,18,18,1.0,True,18,10,0.5555555555555556,12,0.6666666666666666,0,6.75,21.357694276,40.655908804000006,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_acmp_r1:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,e4eef0a494e036fe369160799c42fa80f80ded094bf36f752a6afa5d4a06d4e6,1,True,dense_success,10,10,1.0,True,10,3,0.3,10,1.0,0,8.75,12.425132005,27.8613963902,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_acmp_r2:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,acmp,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,2646be77df480ce157a55a8eacdf44d6d613f8e2bde5d3eaee4cc3c9591738c8,1,True,all_c001,18,18,1.0,True,18,8,0.4444444444444444,12,0.6666666666666666,0,7.0,13.492009056,31.2451697609,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_acmp_r2:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,acmp,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,2646be77df480ce157a55a8eacdf44d6d613f8e2bde5d3eaee4cc3c9591738c8,1,True,dense_success,10,10,1.0,True,10,1,0.1,9,0.9,0,8.5,13.168919645999999,20.4470066807,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_dense_r1_run_1.city.json,f22b04854b71396b962981826f29e8a9e863dfaa64b88097d1e5576fa6999930,1,True,all_c001,18,18,1.0,True,18,7,0.3888888888888889,11,0.6111111111111112,0,9.0,19.225526275500002,38.40376806780001,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_dense_r1_run_1.city.json,f22b04854b71396b962981826f29e8a9e863dfaa64b88097d1e5576fa6999930,1,True,dense_success,10,10,1.0,True,10,1,0.1,8,0.8,0,10.25,16.940841638000002,24.007187786099998,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_dense_r2:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,dense,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_dense_r2_run_1.city.json,d88893863180b1ded3e3c2b000b1a223827ac4f1719b6af3b6ff1eb47cfcdfdf,1,True,all_c001,18,18,1.0,True,18,4,0.2222222222222222,14,0.7777777777777778,0,9.0,17.927426312999998,43.3167512165,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_dense_r2:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,dense,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_dense_r2_run_1.city.json,d88893863180b1ded3e3c2b000b1a223827ac4f1719b6af3b6ff1eb47cfcdfdf,1,True,dense_success,10,10,1.0,True,10,0,0.0,10,1.0,0,9.5,14.4424467395,26.77065082389999,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_sparse_r1:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_sparse_r1_run_1.city.json,2d0b5f0cfcaaf95229d0a6051fcb0174432630addb6a59ad9d6d9021b46b77ac,1,True,all_c001,18,18,1.0,True,18,6,0.3333333333333333,13,0.7222222222222222,0,11.0,19.822605494,35.117954188300004,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_sparse_r1:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_sparse_r1_run_1.city.json,2d0b5f0cfcaaf95229d0a6051fcb0174432630addb6a59ad9d6d9021b46b77ac,1,True,dense_success,10,10,1.0,True,10,0,0.0,9,0.9,0,13.5,18.2041389115,22.754219083,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_sparse_r2:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,sparse,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_sparse_r2_run_1.city.json,57f939a028a75095291f1622e06e9fd87687fac4339e5c983810d346d8acd3e6,1,True,all_c001,18,18,1.0,True,18,9,0.5,12,0.6666666666666666,0,6.0,17.897917649500002,43.4125795739,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:relaxed:gs_e5_C001_sparse_r2:run_1,gs,e5p_readout_ablation_20260708_C001,relaxed,sparse,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/cityjson/gs_e5_C001_sparse_r2_run_1.city.json,57f939a028a75095291f1622e06e9fd87687fac4339e5c983810d346d8acd3e6,1,True,dense_success,10,10,1.0,True,10,2,0.2,9,0.9,0,9.875,15.8830001245,20.413180372399996,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_acmp_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,25e5584dd8e1179fda36bef4c2f760e2622f2324bd85f331bc87700476a620f0,1,True,all_c001,18,18,1.0,True,16,12,0.6666666666666666,12,0.6666666666666666,0,1.0,5.9362399385,45.248405503,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_acmp_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,25e5584dd8e1179fda36bef4c2f760e2622f2324bd85f331bc87700476a620f0,1,True,dense_success,10,10,1.0,True,10,6,0.6,10,1.0,0,1.0,3.3983813525,43.6054598359,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_acmp_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,acmp,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,da0c93c06b0702f435502b7ff0e706eea11f8273d8e851f967f85fa14655827f,1,True,all_c001,18,18,1.0,True,14,15,0.8333333333333334,12,0.6666666666666666,0,1.0,2.944709145,12.682901618700003,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_acmp_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,acmp,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,da0c93c06b0702f435502b7ff0e706eea11f8273d8e851f967f85fa14655827f,1,True,dense_success,10,10,1.0,True,9,8,0.8,9,0.9,0,1.0,2.648615633,4.2522242764,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_dense_r1_run_1.city.json,804da0a0354d4a97761ad9244d7bb3170ba97b14a292cbcd1b0e657d00e184d1,1,True,all_c001,18,18,1.0,True,12,15,0.8333333333333334,11,0.6111111111111112,0,0.625,3.5344526115,14.4915992313,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_dense_r1_run_1.city.json,804da0a0354d4a97761ad9244d7bb3170ba97b14a292cbcd1b0e657d00e184d1,1,True,dense_success,10,10,1.0,True,9,7,0.7,8,0.8,0,1.0,2.846875828,15.1375898666,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_dense_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,dense,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_dense_r2_run_1.city.json,2318fce0aa83f7648e7225071abb475d5ed2f15965fc3edee36099640d66f5ef,1,True,all_c001,18,18,1.0,True,15,15,0.8333333333333334,14,0.7777777777777778,0,1.0,2.664144157,10.7877200822,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_dense_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,dense,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_dense_r2_run_1.city.json,2318fce0aa83f7648e7225071abb475d5ed2f15965fc3edee36099640d66f5ef,1,True,dense_success,10,10,1.0,True,10,7,0.7,10,1.0,0,1.0,2.540382116,6.104817956599999,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_sparse_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_sparse_r1_run_1.city.json,09608e301bc692fd45d118a4aee36a8397a00b17db5fb2ba4946c78cad253c24,1,True,all_c001,18,18,1.0,True,13,14,0.7777777777777778,13,0.7222222222222222,0,0.5,4.523409535,16.3998469976,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_sparse_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_sparse_r1_run_1.city.json,09608e301bc692fd45d118a4aee36a8397a00b17db5fb2ba4946c78cad253c24,1,True,dense_success,10,10,1.0,True,10,6,0.6,9,0.9,0,0.875,3.3546167474999997,16.2921914447,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_sparse_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,sparse,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_sparse_r2_run_1.city.json,366a4b25d69360d816b2629fcddf415b40082a72817adaa1a18db4bb28e2b2c8,1,True,all_c001,18,18,1.0,True,12,14,0.7777777777777778,12,0.6666666666666666,0,0.5,3.3021358474999998,11.242662933,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_off:gs_e5_C001_sparse_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_off,sparse,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/cityjson/gs_e5_C001_sparse_r2_run_1.city.json,366a4b25d69360d816b2629fcddf415b40082a72817adaa1a18db4bb28e2b2c8,1,True,dense_success,10,10,1.0,True,9,6,0.6,9,0.9,0,0.75,3.048715885,8.958218141,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_acmp_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,b1edcb3ee03ad5432fe3a847e90c3d48591c479a609190457636a9fe7b2d69ab,1,True,all_c001,18,18,1.0,True,15,14,0.7777777777777778,12,0.6666666666666666,0,0.625,4.202768013,50.1755117568,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_acmp_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,b1edcb3ee03ad5432fe3a847e90c3d48591c479a609190457636a9fe7b2d69ab,1,True,dense_success,10,10,1.0,True,10,7,0.7,10,1.0,0,0.625,3.771271814,8.872659650099987,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_acmp_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,acmp,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,472397ac09ef8c2d50396b6a6d586d9486a1dedfbd89fcac800f6772f23a454f,1,True,all_c001,18,18,1.0,True,14,17,0.9444444444444444,12,0.6666666666666666,0,1.0,3.3524753780000003,13.335756236400004,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_acmp_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,acmp,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,472397ac09ef8c2d50396b6a6d586d9486a1dedfbd89fcac800f6772f23a454f,1,True,dense_success,10,10,1.0,True,9,9,0.9,9,0.9,0,1.0,3.265091432,5.3835727666,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_dense_r1_run_1.city.json,bb656bec134942858af80c78a6210e52348b0cf3722331279686d03b7aa0ae59,1,True,all_c001,18,18,1.0,True,13,15,0.8333333333333334,11,0.6111111111111112,0,0.5,5.351171918,14.3588162728,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_dense_r1_run_1.city.json,bb656bec134942858af80c78a6210e52348b0cf3722331279686d03b7aa0ae59,1,True,dense_success,10,10,1.0,True,9,7,0.7,8,0.8,0,0.625,4.43503858,15.133245136400001,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_dense_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,dense,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_dense_r2_run_1.city.json,f66b5c4332c65777ad173be3281644d158a95e6018ddd9b972b11bb7398101b4,1,True,all_c001,18,18,1.0,True,15,15,0.8333333333333334,14,0.7777777777777778,0,0.875,2.664442197,12.1910942826,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_dense_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,dense,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_dense_r2_run_1.city.json,f66b5c4332c65777ad173be3281644d158a95e6018ddd9b972b11bb7398101b4,1,True,dense_success,10,10,1.0,True,10,7,0.7,10,1.0,0,0.875,2.5566321605,5.225494826999998,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_sparse_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_sparse_r1_run_1.city.json,8b0fd9b46a0b712cf7025a1a2aaeddcb612ada205c31336900e024e734d38d3a,1,True,all_c001,18,18,1.0,True,13,16,0.8888888888888888,13,0.7222222222222222,0,0.5,6.545949063,15.753218694800003,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_sparse_r1:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_sparse_r1_run_1.city.json,8b0fd9b46a0b712cf7025a1a2aaeddcb612ada205c31336900e024e734d38d3a,1,True,dense_success,10,10,1.0,True,9,8,0.8,9,0.9,0,0.5,3.215816315,14.1818843282,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_sparse_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,sparse,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_sparse_r2_run_1.city.json,648073f049054ff90e3dcec9f0db24f12d93844d6614c38af675cd779fb72a3b,1,True,all_c001,18,18,1.0,True,12,15,0.8333333333333334,12,0.6666666666666666,0,0.5,3.727930935,12.775921691,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:sor_weak:gs_e5_C001_sparse_r2:run_1,gs,e5p_readout_ablation_20260708_C001,sor_weak,sparse,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/cityjson/gs_e5_C001_sparse_r2_run_1.city.json,648073f049054ff90e3dcec9f0db24f12d93844d6614c38af675cd779fb72a3b,1,True,dense_success,10,10,1.0,True,9,7,0.7,9,0.9,0,0.5,3.533483957,9.7085845556,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:voxel02:gs_e5_C001_acmp_r1:run_1,gs,e5p_readout_ablation_20260708_C001,voxel02,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,a30dd3110b66d963164e39ecb1f482657bc0bfd4c6701c5d1140621a30dd744e,1,True,all_c001,18,18,1.0,True,2,16,0.8888888888888888,12,0.6666666666666666,0,0.0,1.372132794,2.146763994,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:voxel02:gs_e5_C001_acmp_r1:run_1,gs,e5p_readout_ablation_20260708_C001,voxel02,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,a30dd3110b66d963164e39ecb1f482657bc0bfd4c6701c5d1140621a30dd744e,1,True,dense_success,10,10,1.0,True,2,8,0.8,10,1.0,0,0.0,1.372132794,2.146763994,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:voxel02:gs_e5_C001_acmp_r2:run_1,gs,e5p_readout_ablation_20260708_C001,voxel02,acmp,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,103b2c770226e14e5cb0f0b9b56f1d12e0f8437178bb448107c73d52dcf9bac5,1,True,all_c001,18,18,1.0,True,2,17,0.9444444444444444,12,0.6666666666666666,0,0.0,2.0545400244999996,2.0681349184999998,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:voxel02:gs_e5_C001_acmp_r2:run_1,gs,e5p_readout_ablation_20260708_C001,voxel02,acmp,r2,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/cityjson/gs_e5_C001_acmp_r2_run_1.city.json,103b2c770226e14e5cb0f0b9b56f1d12e0f8437178bb448107c73d52dcf9bac5,1,True,dense_success,10,10,1.0,True,2,9,0.9,9,0.9,0,0.0,2.0545400244999996,2.0681349184999998,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:voxel02:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,voxel02,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/cityjson/gs_e5_C001_dense_r1_run_1.city.json,bc564d630c4407e7cb74f4a010f56480928dd04b66bd17b6437881c94c19a4d4,1,True,all_c001,18,18,1.0,True,2,16,0.8888888888888888,11,0.6111111111111112,0,0.0,2.745340939,3.0404192318,one_fixed_model_condition_no_per_building_switching,0
e5p_readout_ablation_20260708_C001:voxel02:gs_e5_C001_dense_r1:run_1,gs,e5p_readout_ablation_20260708_C001,voxel02,dense,r1,original_assembled,phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/cityjson/gs_e5_C001_dense_r1_run_1.city.json,bc564d630c4407e7cb74f4a010f56480928dd04b66bd17b6437881c94c19a4d4,1,True,dense_success,10,10,1.0,True,2,8,0.8,8,0.8,0,0.0,2.745340939,3.0404192318,one_fixed_model_condition_no_per_building_switching,0
