building_id,priority_rank,pair_rank,view_a,view_b,crop_source,camera_branch,frame_source,camera_model,camera_source,pose_source,scene_reference_source,world_frame,triangulation_rule,crop_a_xyxy,crop_b_xyxy,acquisition_block_a,acquisition_block_b,pair_relation,known_colmap_baseline_m,eligible_summary_pair,status,failure_reason,reciprocal_match_count,border_match_count,dlt_finite_count,positive_depth_count,reprojection_2px_count,footprint_inside_count,inside_z_median_m,inside_z_mad_m,inside_z_median_local_m,inside_z_mad_local_m,elapsed_seconds,cache_path,cache_sha256,new_mast3r_inference_runs,cache_reuse_runs,learning_runs_started,new_inference_type,pair_fingerprint,input_fingerprint
DEBY_LOD2_4907021,11,4,DJI_20241217084759_0163_D,DJI_20241217101530_0002_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,439;623;4871;3947,4518;433;4918;733,202412170847,202412171015,cross_acquisition_minute_block,230.522357,true,complete,,172,145,145,145,0,0,,,,,0.735912,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907021_rank04_raw_cheirality.npz,39fc4d62710559618ff6f45e3bf3c2efad3461e87e829a85511b9ce362c87f36,1,0,0,census_FM_dense_dial_2px_only,5c0c062f9d791de93d53f92c04dc5c012f5fce823bb4c33b3e5427396cca91c3,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907021,11,5,DJI_20241217090843_0024_D,DJI_20241217103457_0038_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,545;178;5105;3598,1314;478;4914;3178,202412170908,202412171034,cross_acquisition_minute_block,228.450014,true,complete,,22,12,12,2,0,0,,,,,0.809450,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907021_rank05_raw_cheirality.npz,9f16cb0fedd9f0b11d646b8ef85e3e18dfd53579fed14f30d0361ab052dd96a9,1,0,0,census_FM_dense_dial_2px_only,4a522537f6849b87650719b8579cec3cb287be46666167d3510b29dff235a8d5,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907021,11,6,DJI_20241217084829_0178_D,DJI_20241217103457_0038_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,895;514;5231;3766,1314;478;4914;3178,202412170848,202412171034,cross_acquisition_minute_block,221.783087,true,complete,,25,15,15,14,0,0,,,,,0.786780,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907021_rank06_raw_cheirality.npz,0881637bceecb33093e64def6968053002ed702745ec4af1388833c1274ed041,1,0,0,census_FM_dense_dial_2px_only,5f896efa29c7e75c6c6889a951014f6493464cb2beb4e8c50cbc6c68483623c9,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907021,11,7,DJI_20241217101530_0002_D,DJI_20241217103457_0038_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4518;433;4918;733,1314;478;4914;3178,202412171015,202412171034,cross_acquisition_minute_block,147.897944,true,complete,,435,289,289,5,0,0,,,,,0.674607,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907021_rank07_raw_cheirality.npz,b7d016505ed9855e00bd9565039b03d31ca374bd78eeb4404d567cb60c4660fd,1,0,0,census_FM_dense_dial_2px_only,3725b43ae527fac3d67ec3c847cfd00c704a801ae8f83a54ad5e12431697f1ec,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907021,11,8,DJI_20241217084829_0178_D,DJI_20241217084759_0163_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,895;514;5231;3766,439;623;4871;3947,202412170848,202412170847,cross_acquisition_minute_block,69.444478,true,complete,,271,186,186,170,9,0,,,,,0.824281,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907021_rank08_raw_cheirality.npz,f8e7134e9565848869c569da1c582aa9a2c592322243930a0cb23f13febf3c84,1,0,0,census_FM_dense_dial_2px_only,3f23352cfb0cec9edeb4552033c840c5cdcc6505ad42b94bc3915be97303d887,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907021,11,9,DJI_20241217090843_0024_D,DJI_20241217084759_0163_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,545;178;5105;3598,439;623;4871;3947,202412170908,202412170847,cross_acquisition_minute_block,49.319318,true,complete,,832,726,726,726,174,0,,,,,0.900344,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907021_rank09_raw_cheirality.npz,d5ee3fee6242e080e271032c4c623eed80a41130bfda1ca042049312cd7c1ea9,1,0,0,census_FM_dense_dial_2px_only,bb9a5b329c278481f79f6d4bab6607ae27deaf10695902f248c3481658b81271,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907021,11,10,DJI_20241217090843_0024_D,DJI_20241217084829_0178_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,545;178;5105;3598,895;514;5231;3766,202412170908,202412170848,cross_acquisition_minute_block,20.173540,true,complete,,2145,1979,1979,1979,845,0,,,,,0.878228,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907021_rank10_raw_cheirality.npz,48cc150ffd1795ede8fbbc4cd71096d8277ac5da8fbbd5b0f93063940219a239,1,0,0,census_FM_dense_dial_2px_only,ea1b1b5663a3b7b92ee212dc6f9d1e80c5e04722d10e0b0a764b4498826dc577,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,1,DJI_20241217084825_0176_D,DJI_20241217101546_0010_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,782;452;5134;3716,4866;634;5250;922,202412170848,202412171015,cross_acquisition_minute_block,252.561258,true,complete,,48,38,38,38,0,0,,,,,0.703892,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank01_raw_cheirality.npz,92e78481e0130b045008d4c71102ddc3607ddbc5530c22be97f7f81826c76c81,1,0,0,census_FM_dense_dial_2px_only,70e20d41658b8fffe541b147004f2f0624ee103e3872a09f8e2540d2e0338ad1,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,2,DJI_20241217084825_0176_D,DJI_20241217101544_0009_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,782;452;5134;3716,4842;341;5226;629,202412170848,202412171015,cross_acquisition_minute_block,250.009504,true,complete,,12,9,9,9,0,0,,,,,0.655110,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank02_raw_cheirality.npz,8426a2187acb1c272da49dd8d73574733618d6e07c07f400e4612a97d4ec9522,1,0,0,census_FM_dense_dial_2px_only,9d1ba132708f4f83b6bad52f68726a507ef3864663e144eab43d086250045fd7,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,3,DJI_20241217090835_0020_D,DJI_20241217101546_0010_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,279;0;5031;3564,4866;634;5250;922,202412170908,202412171015,cross_acquisition_minute_block,248.825868,true,complete,,137,113,113,113,0,0,,,,,0.758582,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank03_raw_cheirality.npz,bab4a3a344585270c8834d4d1e7db75addc80f6fba33fedf07565e01a2c5dfa0,1,0,0,census_FM_dense_dial_2px_only,1522631b2e5a20c34d211eec4666608e9dfb6d1ce02e47c07ecf2cfca8763be4,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,4,DJI_20241217084825_0176_D,DJI_20241217101530_0002_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,782;452;5134;3716,4779;458;5163;746,202412170848,202412171015,cross_acquisition_minute_block,247.887678,true,complete,,38,26,26,26,0,0,,,,,0.689899,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank04_raw_cheirality.npz,78d914bc3b19e42bafcc7b1d6b44f79979f0bfba08034f3a5c632494ae6b2af8,1,0,0,census_FM_dense_dial_2px_only,5aaa9d8de90e83802dbaec47e1a645751e3911c082d2d9d88fac9645e11f8f7c,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,5,DJI_20241217090835_0020_D,DJI_20241217101544_0009_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,279;0;5031;3564,4842;341;5226;629,202412170908,202412171015,cross_acquisition_minute_block,245.857899,true,complete,,34,27,27,27,0,0,,,,,0.708193,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank05_raw_cheirality.npz,7b5f78843a37d20d3657faced56d0128ed49d146ca9758f8078bb15ad31f59e3,1,0,0,census_FM_dense_dial_2px_only,3d54bc135487de1fdd6cc33ea17b3a2c3f947033a27005bde04bf0aa8dfe697b,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,6,DJI_20241217090835_0020_D,DJI_20241217101530_0002_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,279;0;5031;3564,4779;458;5163;746,202412170908,202412171015,cross_acquisition_minute_block,243.520957,true,complete,,47,31,31,31,0,0,,,,,0.717047,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank06_raw_cheirality.npz,7ccf456b5f5493f3e04164ac654e05b7159842219bd3765dcbbb284e25fc1017,1,0,0,census_FM_dense_dial_2px_only,96445329f8108bf64d36a20825343e8e2a420e8ba4f6d5bc0899120d9a67bd30,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,7,DJI_20241217090835_0020_D,DJI_20241217084825_0176_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,279;0;5031;3564,782;452;5134;3716,202412170908,202412170848,cross_acquisition_minute_block,19.720683,true,complete,,1971,1831,1831,1831,940,0,,,,,0.906530,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank07_raw_cheirality.npz,08d9b6ae68a9de68ceb54a594590570cc5679d74bc4f65752c5e5fbaf8cc965d,1,0,0,census_FM_dense_dial_2px_only,1c858a7ee2fc59bcfa3ee70f209a375d5c028c46cb637109891b6342418ce0fb,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,8,DJI_20241217101530_0002_D,DJI_20241217101546_0010_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4779;458;5163;746,4866;634;5250;922,202412171015,202412171015,same_acquisition_minute_block,13.645487,false,excluded_pair,same_acquisition_minute_block,2311,2211,2211,2211,2089,88,-24.315031,0.233582,-24.315031,0.233582,0.642776,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank08_raw_cheirality.npz,1e15c7007c7883d8b5364a47b7247f32574d55b30d7f33cb82aba6b12cfe3326,1,0,0,census_FM_dense_dial_2px_only,90e08b893b549b118b94b6e167dbc73c951958653bcbf5b32156d14bf2f7ac36,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,9,DJI_20241217101530_0002_D,DJI_20241217101544_0009_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4779;458;5163;746,4842;341;5226;629,202412171015,202412171015,same_acquisition_minute_block,10.818792,false,excluded_pair,same_acquisition_minute_block,2508,2437,2437,2437,2371,198,-23.752129,0.807657,-23.752129,0.807657,0.649616,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank09_raw_cheirality.npz,2f8d9ea4d0287436e3e8dad4bb81e39d91e09995138cb6c8577f872d0660b159,1,0,0,census_FM_dense_dial_2px_only,4da8af1266fdf22bad79d1c211515e4cf4647e699cc400bb21e906034544587b,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907022,12,10,DJI_20241217101544_0009_D,DJI_20241217101546_0010_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4842;341;5226;629,4866;634;5250;922,202412171015,202412171015,same_acquisition_minute_block,6.062669,false,excluded_pair,same_acquisition_minute_block,2842,2713,2713,2713,2713,117,-23.487942,0.914630,-23.487942,0.914630,0.607385,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907022_rank10_raw_cheirality.npz,d3e3ad24253df0771aae5a92762bac90722c33424bcd2d3594d7eae91a6f30af,1,0,0,census_FM_dense_dial_2px_only,9a6139ecce8dbec4e2b2533297b2b70c883fd1a5bfdb96f8ec4b376b396e90b3,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907027,13,1,DJI_20241217101530_0002_D,DJI_20241217095143_0078_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4109;376;4429;616,1357;1127;1741;1415,202412171015,202412170951,cross_acquisition_minute_block,280.388429,true,complete,,183,163,163,163,0,0,,,,,0.673543,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907027_rank01_raw_cheirality.npz,e4e4e11678d4885f0edaa031fca21bf2b3f49059eafc801dba52eea5ae88a221,1,0,0,census_FM_dense_dial_2px_only,a455cdf0d2c51c102dbf5b3d48c474c22b391ec01cbdb9af5a15c103d51259ea,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907027,13,2,DJI_20241217101546_0010_D,DJI_20241217095143_0078_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4204;562;4524;802,1357;1127;1741;1415,202412171015,202412170951,cross_acquisition_minute_block,274.676081,true,complete,,232,207,207,207,3,0,,,,,0.603462,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907027_rank02_raw_cheirality.npz,704a8427a5c736dd7b487417d059513dfce7355d9e76b975836d8a883b60675c,1,0,0,census_FM_dense_dial_2px_only,39985d61f8d7a6c7b269fded15c242662e4ff683fe3c1fb3d0b08adcc53b8e04,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907027,13,3,DJI_20241217101556_0015_D,DJI_20241217095143_0078_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4515;232;4851;484,1357;1127;1741;1415,202412171015,202412170951,cross_acquisition_minute_block,259.823965,true,complete,,361,272,272,272,10,0,,,,,0.615405,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907027_rank03_raw_cheirality.npz,77b5be82316029de3c4e8ef6bb0cabe39b780b24dcd71cff149f83bd60c43b94,1,0,0,census_FM_dense_dial_2px_only,1121bf09f4a7f17e53fdf9eab732214ff304d4700caf4a4199757bf441ce6981,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907027,13,4,DJI_20241217101530_0002_D,DJI_20241217103501_0040_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4109;376;4429;616,2754;530;5106;2294,202412171015,202412171035,cross_acquisition_minute_block,147.872628,true,complete,,123,101,101,10,0,0,,,,,0.696075,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907027_rank04_raw_cheirality.npz,d0c0fc833ffb7205cc4fd79177c5f1f7b98a2f3e5e305bde72a9adfa0828ae66,1,0,0,census_FM_dense_dial_2px_only,c163e05f2baf4697ee890c2c07b1b3460ac00ea6b07e8f6a245ab7bd978b8887,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
DEBY_LOD2_4907027,13,5,DJI_20241217103501_0040_D,DJI_20241217101546_0010_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,2754;530;5106;2294,4204;562;4524;802,202412171035,202412171015,cross_acquisition_minute_block,141.620716,true,complete,,33,14,14,3,0,0,,,,,0.617957,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_raw/4907027_rank05_raw_cheirality.npz,53edc5ebaf9517688eabc12aee22124c34488a8ae72d26cc319142aa0216f978,1,0,0,census_FM_dense_dial_2px_only,27d7ab3c1c8b6c36b1d9c59334bd43a167556db8798e9bc6bfeb79f2e3a20fbc,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8
